state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Arkansas,2006,2118675,1751944,2810872,1433812,1377060,1098641,1020034,883108,868836,0,0,0,NA,NA,NA,817,4116,4933,0,8,8,28,353,381,6,14,20,0,0,0,NA,NA,NA,873,4803,5676,0,0,0,0,0,0,21,274,295
Arkansas,2005,2025759,169e4,2694665,1373735,1320930,1049419,976340,854863,835137,NA,NA,NA,27,361,388,583,6014,6597,0,5,5,NA,NA,NA,8,14,22,118,323,441,NA,NA,NA,1076,8072,9148,1,49,50,NA,NA,NA,338,1249,1587
Arkansas,2004,2001494,1667193,2668372,1362433,1305939,1039884,961610,847438,819755,0,0,0,34,467,501,504,5139,5643,0,7,7,NA,NA,NA,1,5,6,95,214,309,0,0,0,879,6746,7625,92,69,161,NA,NA,NA,148,789,937
Arkansas,2003,1975063,1635204,2650703,1357688,1293015,1027216,947847,833607,801597,0,1,1,57,454,511,569,5141,5710,0,6,6,1,5,6,1,2,3,4,35,39,0,0,0,705,6472,7177,3,47,50,NA,NA,NA,67,734,801
Arkansas,2002,1961923,1631366,2638797,1355424,1283373,1031555,930368,838552,792814,0,1,1,0,0,0,486,6472,6958,0,6,6,0,0,0,0,0,0,4,20,24,0,0,0,540,7140,7680,6,27,33,0,0,0,34,567,601
Arkansas,2001,1930416,1598218,2618888,1350372,1268516,1007703,922713,814512,783706,0,1,1,33,401,434,530,4292,4822,1,7,8,50,471,521,0,2,2,1,26,27,0,0,0,674,5989,6663,4,37,41,0,1,1,51,684,735
Arkansas,2000,1891385,1566855,2581195,1322703,1258492,986023,905362,803352,763503,0,2,2,0,0,0,588,4554,5142,0,2,2,45,392,437,0,1,1,8,16,24,0,0,0,694,5630,6324,0,12,12,0,0,0,45,609,654
Arkansas,1999,1874918.9,1550333.2,2557496,1311410.4,1246085.6,978665.9,896253,795054.6,755278.6,0,6,6,NA,NA,NA,453,3909,4362,0,4,4,45,346,391,0,1,1,2,11,13,NA,NA,NA,552,4893,5445,2,30,32,0,0,0,46,533,579
Arkansas,1998,1858452.8,1533811.4,2533797,1300117.8,1233679.2,971308.8,887144,786757.2,747054.2,NA,NA,NA,NA,NA,NA,423,4005,4428,NA,NA,NA,38,388,426,0,0,0,4,36,40,NA,NA,NA,509,5070,5579,2,40,42,0,0,0,41,543,584
Arkansas,1997,1841986.7,1517289.6,2510098,1288825.2,1221272.8,963951.7,878035,778459.8,738829.8,NA,NA,NA,NA,NA,NA,347,3331,3678,NA,NA,NA,35,267,302,1,1,2,4,26,30,NA,NA,NA,428,4355,4783,0,55,55,0,0,0,28,615,643
Arkansas,1996,1825520.6,1500767.8,2486399,1277532.6,1208866.4,956594.6,868926,770162.4,730605.4,NA,NA,NA,NA,NA,NA,343,3197,3540,NA,NA,NA,42,307,349,0,1,1,3,9,12,NA,NA,NA,451,4294,4745,0,47,47,0,0,0,42,669,711
Arkansas,1995,1809054.5,1484246,2462700,1266240,1196460,949237.5,859817,761865,722381,NA,NA,NA,NA,NA,NA,319,3035,3354,NA,NA,NA,57,294,351,0,2,2,1,20,21,NA,NA,NA,470,4230,4700,45,178,223,0,0,0,46,665,711
Arkansas,1994,1792588.4,1467724.2,2439001,1254947.4,1184053.6,941880.4,850708,753567.6,714156.6,NA,NA,NA,NA,NA,NA,264,2698,2962,NA,NA,NA,34,457,491,0,2,2,2,21,23,NA,NA,NA,349,4055,4404,1,24,25,0,0,0,48,802,850
Arkansas,1993,1776122.3,1451202.4,2415302,1243654.8,1171647.2,934523.3,841599,745270.2,705932.2,NA,NA,NA,NA,NA,NA,269,2121,2390,NA,NA,NA,61,642,703,0,1,1,5,19,24,NA,NA,NA,391,3656,4047,3,26,29,0,0,0,52,827,879
Arkansas,1992,1759656.2,1434680.6,2391603,1232362.2,1159240.8,927166.2,832490,736972.8,697707.8,NA,NA,NA,NA,NA,NA,256,2068,2324,NA,NA,NA,64,639,703,1,2,3,16,111,127,NA,NA,NA,395,3732,4127,4,40,44,0,0,0,53,849,902
Arkansas,1991,1743190.1,1418158.8,2367904,1221069.6,1146834.4,919809.1,823381,728675.4,689483.4,NA,NA,NA,NA,NA,NA,268,2180,2448,NA,NA,NA,104,613,717,0,2,2,10,138,148,NA,NA,NA,410,3716,4126,4,30,34,0,0,0,23,725,748
Arkansas,1990,1726724,1401637,2344205,1209777,1134428,912452,814272,720378,681259,NA,NA,NA,NA,NA,NA,172,1806,1978,NA,NA,NA,43,398,441,0,1,1,102,59,161,NA,NA,NA,458,3643,4101,0,0,0,0,0,0,141,1350,1491
Arkansas,1989,1715095.6,1393469.3,2338640.5,1207581.3,1131059.2,906682.8,808412.8,716998.2,676471.1,NA,NA,NA,NA,NA,NA,155,1999,2154,NA,NA,NA,65,306,371,0,11,11,9,7,16,NA,NA,NA,260,2938,3198,0,4,4,0,0,0,30,578,608
Arkansas,1988,1703467.2,1385301.6,2333076,1205385.6,1127690.4,900913.6,802553.6,713618.4,671683.2,NA,NA,NA,NA,NA,NA,137,1620,1757,NA,NA,NA,53,500,553,13,8,21,NA,NA,NA,NA,NA,NA,231,2546,2777,0,0,0,0,0,0,27,382,409
Arkansas,1987,1691838.8,1377133.9,2327511.5,1203189.9,1124321.6,895144.4,796694.4,710238.6,666895.3,NA,NA,NA,NA,NA,NA,89,1440,1529,NA,NA,NA,49,426,475,0,16,16,NA,NA,NA,NA,NA,NA,167,2261,2428,0,1,1,0,0,0,28,349,377
Arkansas,1986,1680210.4,1368966.2,2321947,1200994.2,1120952.8,889375.2,790835.2,706858.8,662107.4,NA,NA,NA,NA,NA,NA,110,1411,1521,NA,NA,NA,32,366,398,0,15,15,NA,NA,NA,NA,NA,NA,152,2057,2209,0,3,3,1,0,1,8,234,242
Arkansas,1985,1668582,1360798.5,2316382.5,1198798.5,1117584,883606,784976,703479,657319.5,NA,NA,NA,NA,NA,NA,86,1448,1534,NA,NA,NA,50,265,315,0,28,28,NA,NA,NA,NA,NA,NA,171,2016,2187,0,2,2,0,0,0,34,246,280
Arkansas,1984,1656953.6,1352630.8,2310818,1196602.8,1114215.2,877836.8,779116.8,700099.2,652531.6,NA,NA,NA,NA,NA,NA,131,1326,1457,NA,NA,NA,4,230,234,0,17,17,NA,NA,NA,NA,NA,NA,145,1833,1978,0,3,3,0,0,0,10,227,237
Arkansas,1983,1645325.2,1344463.1,2305253.5,1194407.1,1110846.4,872067.6,773257.6,696719.4,647743.7,NA,NA,NA,NA,NA,NA,98,1389,1487,NA,NA,NA,6,133,139,0,30,30,NA,NA,NA,NA,NA,NA,118,1807,1925,0,4,4,0,1,1,14,212,226
Arkansas,1982,1633696.8,1336295.4,2299689,1192211.4,1107477.6,866298.4,767398.4,693339.6,642955.8,NA,NA,NA,0,0,0,77,1318,1395,NA,NA,NA,6,92,98,0,20,20,0,0,0,0,0,0,95,1658,1753,1,4,5,0,0,0,11,188,199
Arkansas,1981,1622068.4,1328127.7,2294124.5,1190015.7,1104108.8,860529.2,761539.2,689959.8,638167.9,NA,NA,NA,0,0,0,61,1393,1454,NA,NA,NA,22,304,326,0,0,0,0,0,0,0,0,0,90,1976,2066,0,8,8,0,1,1,5,248,253
Arkansas,1980,1610440,1319960,2288560,1187820,1100740,854760,755680,686580,633380,NA,NA,NA,0,0,0,112,1666,1778,NA,NA,NA,5,85,90,0,20,20,0,0,0,0,0,0,125,2259,2384,0,0,0,0,0,0,8,228,236
Arkansas,1979,1575156,1292274,2252244,1169968,1082276,836264,738892,673122,619152,NA,NA,NA,0,0,0,87,1367,1454,NA,NA,NA,5,34,39,0,5,5,0,0,0,0,0,0,99,1796,1895,0,4,4,0,0,0,7,180,187
Arkansas,1978,1539872,1264588,2215928,1152116,1063812,817768,722104,659664,604924,0,0,0,0,0,0,96,1265,1361,1,13,14,5,69,74,0,0,0,1,18,19,0,0,0,107,1801,1908,0,16,16,0,0,0,4,142,146
