state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
New Jersey,2005,6364651,5349459,8524868,4375857,4149011,3330969,3033682,2735143,2614316,1366,24253,240,2360,2600,1126,21893,23019,0,0,0,1126,21893,23019
New Jersey,2004,6352672,5344939,8503294,4393227,4110067,3332843,3019829,2740855,2604084,1396,24039,238,2272,2510,1158,21767,22925,0,0,0,1158,21767,22925
New Jersey,2003,6320351,5325514,8444076,4354803,4089273,3319461,3000890,2730543,2594971,1344,24374,165,2471,2636,1179,21903,23082,0,0,0,1179,21903,23082
New Jersey,2002,6275385,5282513,8395357,4327542,4067815,3296695,2978690,2710532,2571981,1445,24856,173,2428,2601,1272,22428,23700,NA,NA,NA,1272,22428,23700
New Jersey,2001,6357318,5375232,8289599,4295870,3993729,3345181,3012137,2755563,2619669,1448,24604,161,2459,2620,1287,22145,23432,NA,NA,NA,1287,22145,23432
New Jersey,2000,6091506,5119380,8206336,4209681,3996655,3208416,2883090,2631332,2488048,1461,25098,141,2357,2498,1320,22741,24061,NA,NA,NA,1320,22741,24061
New Jersey,1999,6073078.1,5102803.5,8155602.2,4186746.4,3968855.8,3198096.7,2874981.4,2620906.1,2481897.4,1437,25728,140,2377,2517,1297,23351,24648,0,0,0,1297,23351,24648
New Jersey,1998,6054650.2,5086227,8104868.4,4163811.8,3941056.6,3187777.4,2866872.8,2610480.2,2475746.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405,25905,27310
New Jersey,1997,6036222.3,5069650.5,8054134.6,4140877.2,3913257.4,3177458.1,2858764.2,2600054.3,2469596.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1286,24211,25497
New Jersey,1996,6017794.4,5053074,8003400.8,4117942.6,3885458.2,3167138.8,2850655.6,2589628.4,2463445.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015,22108,23123
New Jersey,1995,5999366.5,5036497.5,7952667,4095008,3857659,3156819.5,2842547,2579202.5,2457295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011,21797,22808
New Jersey,1994,5980938.6,5019921,7901933.2,4072073.4,3829859.8,3146500.2,2834438.4,2568776.6,2451144.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989,20230,21219
New Jersey,1993,5962510.7,5003344.5,7851199.4,4049138.8,3802060.6,3136180.9,2826329.8,2558350.7,2444993.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,19268,20237
New Jersey,1992,5944082.8,4986768,7800465.6,4026204.2,3774261.4,3125861.6,2818221.2,2547924.8,2438843.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,942,18175,19117
New Jersey,1991,5925654.9,4970191.5,7749731.8,4003269.6,3746462.2,3115542.3,2810112.6,2537498.9,2432692.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,877,18195,19072
New Jersey,1990,5907227,4953615,7698998,3980335,3718663,3105223,2802004,2527073,2426542,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,803,16943,17746
New Jersey,1989,5852722.3,4915451.5,7666630.2,3967153.5,3699476.7,3080698.7,2772023.6,2512275.7,2403175.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,672,15345,16017
New Jersey,1988,5798217.6,4877288,7634262.4,3953972,3680290.4,3056174.4,2742043.2,2497478.4,2379809.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,573,14079,14652
New Jersey,1987,5743712.9,4839124.5,7601894.6,3940790.5,3661104.1,3031650.1,2712062.8,2482681.1,2356443.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,484,13166,13650
New Jersey,1986,5689208.2,4800961,7569526.8,3927609,3641917.8,3007125.8,2682082.4,2467883.8,2333077.2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,388,11603,11991
New Jersey,1985,5634703.5,4762797.5,7537159,3914427.5,3622731.5,2982601.5,2652102,2453086.5,2309711,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,388,10940,11328
New Jersey,1984,5580198.8,4724634,7504791.2,3901246,3603545.2,2958077.2,2622121.6,2438289.2,2286344.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,368,9977,10345
New Jersey,1983,5525694.1,4686470.5,7472423.4,3888064.5,3584358.9,2933552.9,2592141.2,2423491.9,2262978.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,344,8798,9142
New Jersey,1982,5471189.4,4648307,7440055.6,3874883,3565172.6,2909028.6,2562160.8,2408694.6,2239612.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,8171
New Jersey,1981,5416684.7,4610143.5,7407687.8,3861701.5,3545986.3,2884504.3,2532180.4,2393897.3,2216246.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6996
New Jersey,1980,5362180,4571980,7375320,3848520,3526800,2859980,2502200,2379100,2192880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5881
New Jersey,1979,5301522,4524822,7353038,3833408,3519630,2826622,2474900,2354910,2169912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5852
New Jersey,1978,5240864,4477664,7330756,3818296,3512460,2793264,2447600,2330720,2146944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5869
