state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,jurisdiction_housed_in_local_facility_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_private_prison_female,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_total,jurisdiction_private_prison_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_total,jurisdiction_public_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_total,jurisdiction_unsentenced_female,jurisdiction_unsentenced_male,jurisdiction_unsentenced_total,total_under_jurisdiction_female,total_under_jurisdiction_male,total_under_jurisdiction_total
Kansas,2003,1956836,1648442,2641747,1338202,1303545,1006251,950585,827752,820690,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,629,8503,9132,0,0,0,629,8503,9132
Kansas,2002,1940300,1624106,2634122,1342330,1291792,1000558,939742,817835,806271,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,537,8398,8935,NA,NA,NA,537,8398,8935
Kansas,2001,1955260,1643253,2612636,1327608,1285028,1008656,946604,827123,816130,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,98,98,NA,NA,NA,NA,NA,NA,NA,497,8080,8577
Kansas,2000,1898076,1570341,2615759,1314627,1301132,975855,922221,784520,785821,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,7840,8344
Kansas,1999,1889539.2,1562631.4,2601317.3,1308679.5,1292637.8,971867,917672.2,780264.3,782367.1,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,570,7997,8567,0,0,0,570,7997,8567
Kansas,1998,1881002.4,1554921.8,2586875.6,1302732,1284143.6,967879,913123.4,776008.6,778913.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523,7660,8183
Kansas,1997,1872465.6,1547212.2,2572433.9,1296784.5,1275649.4,963891,908574.6,771752.9,775459.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,7435,7911
Kansas,1996,1863928.8,1539502.6,2557992.2,1290837,1267155.2,959903,904025.8,767497.2,772005.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,7280,7756
Kansas,1995,1855392,1531793,2543550.5,1284889.5,1258661,955915,899477,763241.5,768551.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449,6605,7054
Kansas,1994,1846855.2,1524083.4,2529108.8,1278942,1250166.8,951927,894928.2,758985.8,765097.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,6027,6371
Kansas,1993,1838318.4,1516373.8,2514667.1,1272994.5,1241672.6,947939,890379.4,754730.1,761643.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,5452,5727
Kansas,1992,1829781.6,1508664.2,2500225.4,1267047,1233178.4,943951,885830.6,750474.4,758189.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,5706,6028
Kansas,1991,1821244.8,1500954.6,2485783.7,1261099.5,1224684.2,939963,881281.8,746218.7,754735.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,5610,5903
Kansas,1990,1812708,1493245,2471342,1255152,1216190,935975,876733,741963,751282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,5491,5775
Kansas,1989,1802761.2,1486628.5,2460689.8,1250408.8,1210281,931403.5,871357.7,739616.7,747011.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,5370,5616
Kansas,1988,1792814.4,1480012,2450037.6,1245665.6,1204372,926832,865982.4,737270.4,742741.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,5540,5817
Kansas,1987,1782867.6,1473395.5,2439385.4,1240922.4,1198463,922260.5,860607.1,734924.1,738471.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,5505,5781
Kansas,1986,1772920.8,1466779,2428733.2,1236179.2,1192554,917689,855231.8,732577.8,734201.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,5048,5345
Kansas,1985,1762974,1460162.5,2418081,1231436,1186645,913117.5,849856.5,730231.5,729931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,4459,4732
Kansas,1984,1753027.2,1453546,2407428.8,1226692.8,1180736,908546,844481.2,727885.2,725660.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,4009,4244
Kansas,1983,1743080.4,1446929.5,2396776.6,1221949.6,1174827,903974.5,839105.9,725538.9,721390.6,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,3500,3705
Kansas,1982,1733133.6,1440313,2386124.4,1217206.4,1168918,899403,833730.6,723192.6,717120.4,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,160,2918,3078
Kansas,1981,1723186.8,1433696.5,2375472.2,1212463.2,1163009,894831.5,828355.3,720846.3,712850.2,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,145,2625,2770
Kansas,1980,1713240,1427080,2364820,1207720,1157100,890260,822980,718500,708580,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,113,2381,2494
Kansas,1979,1691056,1408192,2352768,1201918,1150850,879304,811752,709910,698282,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,82,2208,2290
Kansas,1978,1668872,1389304,2340716,1196116,1144600,868348,800524,701320,687984,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,98,2243,2341
