state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Florida,1992,10445090.8,8157762.6,13455743.4,6947344.2,6508399.2,5477506.2,4967584.6,4163604,3994158.6,NA,NA,NA,NA,NA,NA,2854,27122,29976,30,0,30,143,1525,1668,347,2218,2565,1,33,34,2,130,132,NA,NA,NA,3389,31237,34626,1,21,22
Florida,1991,10251405.9,8002814.8,13189323.2,6813140.6,6376182.6,5378794.6,4872611.3,4083405.5,3919409.3,NA,NA,NA,NA,NA,NA,3231,29863,33094,64,871,935,68,790,858,252,1625,1877,5,47,52,2,192,194,NA,NA,NA,3648,33792,37440,2,76,78
Florida,1990,10057721,7847867,12922903,6678937,6243966,5280083,4777638,4003207,3844660,NA,NA,NA,NA,NA,NA,3856,36280,40136,67,324,391,32,345,377,202,1318,1520,2,90,92,11,262,273,NA,NA,NA,4218,39351,43569,2,29,31
Florida,1989,9789654.9,7644042.3,12607470.7,6520065.3,6087405.4,5144216.7,4645438.2,3905668.3,3738374,NA,NA,NA,NA,NA,NA,3981,38356,42337,99,870,969,18,163,181,24,231,255,3,120,123,19,322,341,NA,NA,NA,4234,41377,45611,2,45,47
Florida,1988,9521588.8,7440217.6,12292038.4,6361193.6,5930844.8,5008350.4,4513238.4,3808129.6,3632088,NA,NA,NA,NA,NA,NA,2933,31008,33941,24,167,191,4,27,31,21,223,244,2,186,188,20,438,458,NA,NA,NA,3085,33571,36656,5,97,102
Florida,1987,9253522.7,7236392.9,11976606.1,6202321.9,5774284.2,4872484.1,4381038.6,3710590.9,3525802,NA,NA,NA,NA,NA,NA,1969,23446,25415,NA,NA,NA,1,22,23,2,120,122,5,283,288,16,457,473,NA,NA,NA,2037,25553,27590,3,126,129
Florida,1986,8985456.6,7032568.2,11661173.8,6043450.2,5617723.6,4736617.8,4248838.8,3613052.2,3419516,NA,NA,NA,NA,NA,NA,1334,17420,18754,NA,178,NA,2,28,30,NA,NA,NA,8,322,330,22,563,585,NA,NA,NA,1405,19474,20879,4,78,82
Florida,1985,8717390.5,6828743.5,11345741.5,5884578.5,5461163,4600751.5,4116639,3515513.5,3313230,NA,NA,NA,NA,NA,NA,1034,13491,14525,88,NA,NA,NA,NA,NA,NA,NA,NA,9,441,450,14,594,608,NA,NA,NA,1167,15249,16416,2,58,60
Florida,1984,8449324.4,6624918.8,11030309.2,5725706.8,5304602.4,4464885.2,3984439.2,3417974.8,3206944,NA,NA,NA,NA,NA,NA,695,10482,11177,6,560,566,NA,NA,NA,NA,NA,NA,18,501,519,24,778,802,NA,NA,NA,758,12981,13739,2,64,66
Florida,1983,8181258.3,6421094.1,10714876.9,5566835.1,5148041.8,4329018.9,3852239.4,3320436.1,3100658,NA,NA,NA,NA,NA,NA,730,10873,11603,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,522,529,20,847,867,206,3882,4088,988,16848,17836,2,24,26
Florida,1982,7913192.2,6217269.4,10399444.6,5407963.4,4991481.2,4193152.6,3720039.6,3222897.4,2994372,NA,NA,NA,NA,NA,NA,766,11122,11888,0,0,0,0,0,0,0,0,0,15,607,622,23,881,904,84,646,730,904,13996,14900,0,20,20
Florida,1981,7645126.1,6013444.7,10084012.3,5249091.7,4834920.6,4057286.3,3587839.8,3125358.7,2888086,NA,NA,NA,NA,NA,NA,529,9348,9877,9,206,215,4,89,93,3,128,131,18,746,764,31,1140,1171,70,543,613,670,12909,13579,0,17,17
Florida,1980,7377060,5809620,9768580,5090220,4678360,3921420,3455640,3027820,2781800,NA,NA,NA,NA,NA,NA,414,7655,8069,0,0,0,5,189,194,3,226,229,13,504,517,16,686,702,0,0,0,465,9770,10235,0,1,1
Florida,1979,7104164,5602528,9470802,4932068,4538734,3774808,3329356,2921498,2681030,NA,NA,NA,NA,NA,NA,408,6814,7222,0,0,0,10,176,186,17,277,294,18,301,319,29,476,505,0,0,0,509,8502,9011,0,0,0
Florida,1978,6831268,5395436,9173024,4773916,4399108,3628196,3203072,2815176,2580260,0,0,0,24,493,517,293,6078,6371,0,0,0,7,138,145,10,215,225,16,335,351,25,519,544,34,701,735,409,8479,8888,0,0,0
