state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
New York,1999,13685147.7,11541834.5,18382887.4,9560001.7,8822885.7,7280924.5,6404223.2,5999553.4,5542281.1,77,678,755,1,6,7,1498,17668,19166,9,81,90,NA,NA,NA,0,1607,1607,NA,NA,NA,614,6644,7258,5,55,60,2220,27285,29505,16,546,562
New York,1998,13685626.4,11537842,18331374.8,9535705.4,8795669.4,7280025,6405601.4,5991117.8,5546724.2,NA,NA,NA,NA,NA,NA,1535,17962,19497,3,15,18,NA,NA,NA,29,1218,1247,NA,NA,NA,447,5919,6366,6,77,83,2169,26702,28871,52,516,568
New York,1997,13686105.1,11533849.5,18279862.2,9511409.1,8768453.1,7279125.5,6406979.6,5982682.2,5551167.3,NA,NA,NA,NA,NA,NA,1675,19129,20804,1,28,29,NA,NA,NA,21,999,1020,NA,NA,NA,333,5481,5814,6,64,70,2229,27639,29868,41,522,563
New York,1996,13686583.8,11529857,18228349.6,9487112.8,8741236.8,7278226,6408357.8,5974246.6,5555610.4,NA,NA,NA,NA,NA,NA,1710,19482,21192,1,14,15,NA,NA,NA,13,996,1009,NA,NA,NA,466,6765,7231,4,112,116,2392,29760,32152,33,465,498
New York,1995,13687062.5,11525864.5,18176837,9462816.5,8714020.5,7277326.5,6409736,5965811,5560053.5,NA,NA,NA,NA,NA,NA,1835,21145,22980,2,49,51,NA,NA,NA,3,937,940,NA,NA,NA,429,6413,6842,12,122,134,2525,32163,34688,49,520,569
New York,1994,13687541.2,11521872,18125324.4,9438520.2,8686804.2,7276427,6411114.2,5957375.4,5564496.6,NA,NA,NA,NA,NA,NA,1796,21357,23153,1,39,40,NA,NA,NA,7,745,752,NA,NA,NA,333,5463,5796,6,104,110,2454,32103,34557,63,553,616
New York,1993,13688019.9,11517879.5,18073811.8,9414223.9,8659587.9,7275527.5,6412492.4,5948939.8,5568939.7,NA,NA,NA,NA,NA,NA,1881,23016,24897,1,56,57,NA,NA,NA,15,417,432,NA,NA,NA,357,5566,5923,4,109,113,2513,33289,35802,49,582,631
New York,1992,13688498.6,11513887,18022299.2,9389927.6,8632371.6,7274628,6413870.6,5940504.2,5573382.8,NA,NA,NA,NA,NA,NA,1888,23265,25153,0,71,71,NA,NA,NA,16,280,296,NA,NA,NA,293,3894,4187,3,93,96,2318,29709,32027,36,622,658
New York,1991,13688977.3,11509894.5,17970786.6,9365631.3,8605155.3,7273728.5,6415248.8,5932068.6,5577825.9,NA,NA,NA,NA,NA,NA,2263,21856,24119,22,81,103,NA,NA,NA,13,213,226,NA,NA,NA,201,2857,3058,5,103,108,2581,27162,29743,39,814,853
New York,1990,13689456,11505902,17919274,9341335,8577939,7272829,6416627,5923633,5582269,NA,NA,NA,NA,NA,NA,1683,21432,23115,2,110,112,NA,NA,NA,6,472,478,0,0,0,196,4463,4659,2,81,83,1935,28244,30179,42,974,1016
New York,1989,13602126.4,11437145.8,17883612.6,9331309.5,8552303.1,7237652.1,6364474.3,5900461.7,5536684.1,NA,NA,NA,NA,NA,NA,1612,19923,21535,1,30,31,NA,NA,NA,10,437,447,NA,NA,NA,233,4646,4879,4,72,76,1898,26600,28498,35,995,1030
New York,1988,13514796.8,11368389.6,17847951.2,9321284,8526667.2,7202475.2,6312321.6,5877290.4,5491099.2,NA,NA,NA,NA,NA,NA,1014,16372,17386,1,16,17,NA,NA,NA,13,526,539,NA,NA,NA,99,4132,4231,7,65,72,1177,22450,23627,31,950,981
New York,1987,13427467.2,11299633.4,17812289.8,9311258.5,8501031.3,7167298.3,6260168.9,5854119.1,5445514.3,NA,NA,NA,NA,NA,NA,802,14850,15652,1,37,38,NA,NA,NA,10,398,408,NA,NA,NA,104,2880,2984,2,54,56,955,19300,20255,33,813,846
New York,1986,13340137.6,11230877.2,17776628.4,9301233,8475395.4,7132121.4,6208016.2,5830947.8,5399929.4,NA,NA,NA,NA,NA,NA,721,14198,14919,0,61,61,NA,NA,NA,3,277,280,NA,NA,NA,112,2778,2890,1,49,50,856,18255,19111,15,738,753
New York,1985,13252808,11162121,17740967,9291207.5,8449759.5,7096944.5,6155863.5,5807776.5,5354344.5,NA,NA,NA,NA,NA,NA,495,11925,12420,0,37,37,NA,NA,NA,0,244,244,NA,NA,NA,83,1824,1907,2,37,39,610,14959,15569,26,723,749
New York,1984,13165478.4,11093364.8,17705305.6,9281182,8424123.6,7061767.6,6103710.8,5784605.2,5308759.6,NA,NA,NA,NA,NA,NA,497,9298,9795,0,0,0,5,797,802,7,349,356,20,1630,1650,68,1430,1498,4,44,48,632,14216,14848,24,530,554
New York,1983,13078148.8,11024608.6,17669644.2,9271156.5,8398487.7,7026590.7,6051558.1,5761433.9,5263174.7,NA,NA,NA,NA,NA,NA,422,9993,10415,0,4,4,3,777,780,11,413,424,10,1275,1285,52,1132,1184,2,47,49,524,14223,14747,23,446,469
New York,1982,12990819.2,10955852.4,17633982.8,9261131,8372851.8,6991413.8,5999405.4,5738262.6,5217589.8,NA,NA,NA,NA,NA,NA,368,8748,9116,0,0,0,3,433,436,5,438,443,5,844,849,34,1186,1220,2,57,59,444,12272,12716,20,426,446
New York,1981,12903489.6,10887096.2,17598321.4,9251105.5,8347215.9,6956236.9,5947252.7,5715091.3,5172004.9,NA,NA,NA,NA,NA,NA,383,8652,9035,0,0,0,5,392,397,11,482,493,14,847,861,52,1255,1307,1,66,67,473,12008,12481,2,219,221
New York,1980,12816160,10818340,17562660,9241080,8321580,6921060,5895100,5691920,5126420,NA,NA,NA,NA,NA,NA,279,6905,7184,0,0,0,0,211,211,5,472,477,5,551,556,26,1203,1229,3,55,58,346,9919,10265,21,395,416
New York,1979,12768094,10785176,17628124,9268762,8359362,6894414,5873680,5679478,5105698,NA,NA,NA,NA,NA,NA,259,6706,6965,8,0,8,0,0,0,0,0,0,22,667,689,28,1284,1312,2,45,47,346,9169,9515,18,320,338
New York,1978,12720028,10752012,17693588,9296444,8397144,6867768,5852260,5667036,5084976,2,145,147,3,20,23,247,6294,6541,0,0,0,2,75,77,2,281,283,18,625,643,24,864,888,1,49,50,300,8572,8872,1,219,220
