state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Alaska,2006,493947,451968,670053,325587,344466,241369,252578,219786,232182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alaska,2005,465089,427770,658002,323203,334799,230881,234208,211645,216125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,2593,2868,NA,NA,NA
Alaska,2004,448242,412375,635963,312916,323047,222554,225688,203715,208660,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,2477,2746,0,0,0
Alaska,2003,441735,405161,629832,308071,321761,216406,225329,198023,207138,0,0,0,0,0,0,168,1281,1449,0,50,50,18,201,219,90,678,768,0,25,25,18,276,294,0,0,0,294,2511,2805,0,0,0
Alaska,2002,433463,398812,624252,305164,319088,212864,220599,194410,204402,2,8,10,0,0,0,153,957,1110,0,0,0,16,152,168,83,507,590,0,17,17,16,241,257,0,0,0,270,1882,2152,0,0,0
Alaska,2001,424576,394247,615531,300465,315066,208455,216121,193241,201006,2,8,10,0,0,0,153,957,1110,0,0,0,16,152,168,83,507,590,0,17,17,16,241,257,0,0,0,270,1882,2152,0,0,0
Alaska,2000,406721,373955,609687,296257,313430,196913,209808,180006,193949,1,35,36,0,1,1,151,981,1132,0,0,0,28,279,307,95,645,740,1,5,6,12,227,239,0,3,3,288,2178,2466,0,2,2
Alaska,1999,403894.6,372421.2,603787.9,292809.6,310978.3,195021.8,208872.8,178647,193774.2,2,28,30,0,1,1,184,1159,1343,0,0,0,18,157,175,98,524,622,0,17,17,13,235,248,0,0,0,315,2121,2436,0,0,0
Alaska,1998,401068.2,370887.4,597888.8,289362.2,308526.6,193130.6,207937.6,177288,193599.4,NA,NA,NA,NA,NA,NA,232,1380,1612,0,0,0,3,63,66,89,581,670,2,10,12,12,233,245,0,0,0,343,2304,2647,0,2,2
Alaska,1997,398241.8,369353.6,591989.7,285914.8,306074.9,191239.4,207002.4,175929,193424.6,NA,NA,NA,NA,NA,NA,250,1611,1861,0,0,0,2,108,110,67,388,455,3,26,29,5,183,188,0,3,3,339,2346,2685,0,1,1
Alaska,1996,395415.4,367819.8,586090.6,282467.4,303623.2,189348.2,206067.2,174570,193249.8,NA,NA,NA,NA,NA,NA,198,1351,1549,0,0,0,9,65,74,62,412,474,2,14,16,5,213,218,1,4,5,288,2089,2377,0,0,0
Alaska,1995,392589,366286,580191.5,279020,301171.5,187457,205132,173211,193075,NA,NA,NA,NA,NA,NA,167,1153,1320,0,0,0,9,105,114,30,350,380,1,17,18,8,156,164,0,0,0,216,1783,1999,0,0,0
Alaska,1994,389762.6,364752.2,574292.4,275572.6,298719.8,185565.8,204196.8,171852,192900.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alaska,1993,386936.2,363218.4,568393.3,272125.2,296268.1,183674.6,203261.6,170493,192725.4,NA,NA,NA,NA,NA,NA,125,943,1068,34,866,900,NA,NA,NA,5,103,108,0,0,0,45,280,325,1,9,10,218,2395,2613,7,191,198
Alaska,1992,384109.8,361684.6,562494.2,268677.8,293816.4,181783.4,202326.4,169134,192550.6,NA,NA,NA,NA,NA,NA,123,1097,1220,0,0,0,NA,NA,NA,NA,NA,NA,0,17,17,3,236,239,0,7,7,126,1365,1491,0,0,0
Alaska,1991,381283.4,360150.8,556595.1,265230.4,291364.7,179892.2,201391.2,167775,192375.8,NA,NA,NA,NA,NA,NA,83,938,1021,0,0,0,NA,NA,NA,NA,NA,NA,0,7,7,6,303,309,0,4,4,89,1252,1341,0,0,0
Alaska,1990,378457,358617,550696,261783,288913,178001,200456,166416,192201,NA,NA,NA,NA,NA,NA,123,1072,1195,0,0,0,NA,NA,NA,NA,NA,NA,0,1,1,2,191,193,0,0,0,125,1264,1389,0,0,0
Alaska,1989,367833.3,348949.3,536224.4,254824.7,281399.7,172918.9,194914.4,161988.4,186960.9,NA,NA,NA,NA,NA,NA,73,874,947,0,0,0,NA,NA,NA,NA,NA,NA,0,5,5,6,104,110,0,0,0,79,986,1065,0,0,0
Alaska,1988,357209.6,339281.6,521752.8,247866.4,273886.4,167836.8,189372.8,157560.8,181720.8,NA,NA,NA,NA,NA,NA,37,889,926,0,0,0,NA,NA,NA,NA,NA,NA,0,2,2,4,94,98,0,0,0,42,1011,1053,1,23,24
Alaska,1987,346585.9,329613.9,507281.2,240908.1,266373.1,162754.7,183831.2,153133.2,176480.7,NA,NA,NA,NA,NA,NA,43,825,868,0,0,0,NA,NA,NA,NA,NA,NA,0,5,5,1,78,79,0,0,0,48,1013,1061,4,96,100
Alaska,1986,335962.2,319946.2,492809.6,233949.8,258859.8,157672.6,178289.6,148705.6,171240.6,NA,NA,NA,NA,NA,NA,41,974,1015,0,0,0,NA,NA,NA,NA,NA,NA,1,19,20,2,60,62,0,0,0,44,1104,1148,0,35,35
Alaska,1985,325338.5,310278.5,478338,226991.5,251346.5,152590.5,172748,144278,166000.5,NA,NA,NA,NA,NA,NA,33,792,825,0,0,0,NA,NA,NA,NA,NA,NA,1,19,20,1,28,29,0,1,1,36,867,903,1,20,21
Alaska,1984,314714.8,300610.8,463866.4,220033.2,243833.2,147508.4,167206.4,139850.4,160760.4,NA,NA,NA,NA,NA,NA,28,657,685,0,0,0,NA,NA,NA,NA,NA,NA,1,16,17,1,24,25,0,0,0,31,735,766,1,29,30
Alaska,1983,304091.1,290943.1,449394.8,213074.9,236319.9,142426.3,161664.8,135422.8,155520.3,NA,NA,NA,NA,NA,NA,27,604,631,1,23,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,54,56,NA,NA,NA,36,828,864,6,147,153
Alaska,1982,293467.4,281275.4,434923.2,206116.6,228806.6,137344.2,156123.2,130995.2,150280.2,NA,NA,NA,NA,NA,NA,35,442,477,1,11,12,0,0,0,1,11,12,0,0,0,2,38,40,0,0,0,44,571,615,5,69,74
Alaska,1981,282843.7,271607.7,420451.6,199158.3,221293.3,132262.1,150581.6,126567.6,145040.1,NA,NA,NA,NA,NA,NA,26,364,390,2,26,28,0,0,0,0,0,0,3,40,43,0,0,0,0,0,0,34,468,502,3,28,31
Alaska,1980,272220,261940,405980,192200,213780,127180,145040,122140,139800,NA,NA,NA,NA,NA,NA,9,304,313,1,22,23,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,11,390,401,1,23,24
Alaska,1979,262608,252706,395442,187010,208432,122192,140416,117346,135360,NA,NA,NA,NA,NA,NA,8,271,279,0,3,3,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,10,327,337,2,20,22
Alaska,1978,252996,243472,384904,181820,203084,117204,135792,112552,130920,0,0,0,0,3,3,8,226,234,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,10,270,280,2,17,19
