state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Mississippi,2006,2143688,1803877,2910540,1498459,1412081,1126318,1017370,923351,880526,10,35,45,325,2020,2345,134,420,554,0,1,1,73,217,290,2,1,3,1,6,7,160,1407,1567,1264,8905,10169,0,0,0,0,0,0,208,1688,1896
Mississippi,2005,2083984,1769966,2830388,1471475,1358913,1102491,981493,919106,850860,2,25,27,328,2221,2549,94,428,522,0,6,6,46,216,262,0,0,0,2,9,11,141,1594,1735,1081,8108,9189,0,0,0,0,0,0,155,1769,1924
Mississippi,2004,2062992,1756059,2807064,1460216,1346848,1090578,972414,912136,843923,0,6,6,399,2197,2596,151,626,777,0,0,0,67,337,404,NA,NA,NA,2,6,8,179,1936,2115,1097,7571,8668,12,43,55,0,2,2,200,1821,2021
Mississippi,2003,2028803,1719007,2783594,1446938,1336656,1076018,952785,893285,825722,0,0,0,240,2410,2650,130,1001,1131,6,28,34,0,0,0,188,734,922,0,0,0,0,0,0,821,7146,7967,0,0,0,0,0,0,221,2632,2853
Mississippi,2002,2020645,1718803,2774882,1445722,1329160,1072096,948549,892839,825964,0,0,0,69,827,896,110,572,682,0,0,0,129,564,693,43,193,236,0,0,0,215,2083,2298,604,4988,5592,0,0,0,1,0,1,32,689,721
Mississippi,2001,1989223,1684403,2765210,1439855,1325355,1061710,927513,878368,806035,0,0,0,172,1727,1899,93,717,810,4,20,24,0,0,0,135,526,661,0,0,0,0,0,0,588,5121,5709,0,0,0,0,0,0,158,1886,2044
Mississippi,2000,1963690,1673954,2714473,1437874,1276599,1047001,916689,869550,804404,0,0,0,67,886,953,44,492,536,NA,NA,NA,5,58,63,301,1953,2254,0,0,0,NA,NA,NA,479,4461,4940,NA,NA,NA,0,1,1,44,841,885
Mississippi,1999,1949112.6,1658581.2,2699045.1,1427870.4,1271174.7,1039578.6,909534,861743.4,796837.8,NA,NA,NA,103,1008,1111,75,595,670,5,75,80,5,0,5,101,568,669,NA,NA,NA,0,0,0,450,3764,4214,0,0,0,0,0,0,121,1518,1639
Mississippi,1998,1934535.2,1643208.4,2683617.2,1417866.8,1265750.4,1032156.2,902379,853936.8,789271.6,NA,NA,NA,117,992,1109,119,965,1084,NA,NA,NA,0,0,0,75,442,517,NA,NA,NA,NA,NA,NA,448,4043,4491,0,0,0,0,0,0,124,1529,1653
Mississippi,1997,1919957.8,1627835.6,2668189.3,1407863.2,1260326.1,1024733.8,895224,846130.2,781705.4,NA,NA,NA,117,1035,1152,120,1102,1222,NA,NA,NA,0,0,0,54,309,363,NA,NA,NA,NA,NA,NA,498,4653,5151,0,0,0,0,0,0,124,1673,1797
Mississippi,1996,1905380.4,1612462.8,2652761.4,1397859.6,1254901.8,1017311.4,888069,838323.6,774139.2,NA,NA,NA,80,800,880,118,989,1107,NA,NA,NA,0,1,1,40,335,375,NA,NA,NA,NA,NA,NA,417,4158,4575,0,0,0,0,0,0,178,1962,2140
Mississippi,1995,1890803,1597090,2637333.5,1387856,1249477.5,1009889,880914,830517,766573,NA,NA,NA,93,653,746,124,736,860,NA,NA,NA,0,0,0,7,147,154,NA,NA,NA,NA,NA,NA,348,3098,3446,0,0,0,0,0,0,124,1490,1614
Mississippi,1994,1876225.6,1581717.2,2621905.6,1377852.4,1244053.2,1002466.6,873759,822710.4,759006.8,NA,NA,NA,73,646,719,107,822,929,NA,NA,NA,0,0,0,17,206,223,NA,NA,NA,NA,NA,NA,277,3080,3357,0,0,0,0,0,0,79,1313,1392
Mississippi,1993,1861648.2,1566344.4,2606477.7,1367848.8,1238628.9,995044.2,866604,814903.8,751440.6,NA,NA,NA,72,769,841,172,1194,1366,NA,NA,NA,0,0,0,15,127,142,NA,NA,NA,NA,NA,NA,388,3497,3885,0,0,0,0,0,0,108,1333,1441
Mississippi,1992,1847070.8,1550971.6,2591049.8,1357845.2,1233204.6,987621.8,859449,807097.2,743874.4,NA,NA,NA,102,831,933,131,1226,1357,NA,NA,NA,0,0,0,11,101,112,NA,NA,NA,NA,NA,NA,384,4199,4583,0,0,0,0,4,4,134,1958,2092
Mississippi,1991,1832493.4,1535598.8,2575621.9,1347841.6,1227780.3,980199.4,852294,799290.6,736308.2,NA,NA,NA,98,803,901,132,1225,1357,NA,NA,NA,0,3,3,5,56,61,NA,NA,NA,NA,NA,NA,284,3028,3312,0,0,0,0,0,0,46,861,907
Mississippi,1990,1817916,1520226,2560194,1337838,1222356,972777,845139,791484,728742,NA,NA,NA,70,664,734,138,1490,1628,NA,NA,NA,0,2,2,5,69,74,NA,NA,NA,NA,NA,NA,261,3140,3401,1,0,1,0,0,0,45,805,850
Mississippi,1989,1806638.4,1511551.4,2557210.6,1335448.2,1221762.4,966627.3,840011.1,787239.6,724311.8,NA,NA,NA,61,544,605,113,1425,1538,NA,NA,NA,1,4,5,2,31,33,NA,NA,NA,NA,NA,NA,216,2961,3177,0,6,6,0,1,1,35,806,841
Mississippi,1988,1795360.8,1502876.8,2554227.2,1333058.4,1221168.8,960477.6,834883.2,782995.2,719881.6,NA,NA,NA,62,480,542,104,1129,1233,NA,NA,NA,11,34,45,2,19,21,NA,NA,NA,NA,NA,NA,208,2436,2644,1,18,19,1,9,10,26,621,647
Mississippi,1987,1784083.2,1494202.2,2551243.8,1330668.6,1220575.2,954327.9,829755.3,778750.8,715451.4,NA,NA,NA,33,429,462,112,1385,1497,NA,NA,NA,10,28,38,3,14,17,NA,NA,NA,NA,NA,NA,176,2683,2859,2,38,40,0,0,0,13,680,693
Mississippi,1986,1772805.6,1485527.6,2548260.4,1328278.8,1219981.6,948178.2,824627.4,774506.4,711021.2,NA,NA,NA,32,411,443,100,1331,1431,NA,NA,NA,13,38,51,0,19,19,NA,NA,NA,NA,NA,NA,177,2457,2634,2,16,18,2,32,34,26,540,566
Mississippi,1985,1761528,1476853,2545277,1325889,1219388,942028.5,819499.5,770262,706591,NA,NA,NA,16,247,263,73,1370,1443,NA,NA,NA,20,242,262,1,14,15,NA,NA,NA,NA,NA,NA,129,2562,2691,0,38,38,0,2,2,17,515,532
Mississippi,1984,1750250.4,1468178.4,2542293.6,1323499.2,1218794.4,935878.8,814371.6,766017.6,702160.8,NA,NA,NA,20,230,250,58,1286,1344,NA,NA,NA,13,135,148,0,18,18,NA,NA,NA,NA,NA,NA,113,2307,2420,0,21,21,10,155,165,9,353,362
Mississippi,1983,1738972.8,1459503.8,2539310.2,1321109.4,1218200.8,929729.1,809243.7,761773.2,697730.6,NA,NA,NA,24,293,317,51,1256,1307,NA,NA,NA,47,416,463,0,7,7,NA,NA,NA,NA,NA,NA,141,2569,2710,0,11,11,1,31,32,15,453,468
Mississippi,1982,1727695.2,1450829.2,2536326.8,1318719.6,1217607.2,923579.4,804115.8,757528.8,693300.4,NA,NA,NA,17,163,180,47,1026,1073,NA,NA,NA,41,399,440,4,21,25,0,0,0,0,0,0,120,2190,2310,1,10,11,0,0,0,7,382,389
Mississippi,1981,1716417.6,1442154.6,2533343.4,1316329.8,1217013.6,917429.7,798987.9,753284.4,688870.2,NA,NA,NA,12,126,138,31,909,940,NA,NA,NA,44,585,629,3,26,29,0,0,0,0,0,0,102,2077,2179,0,6,6,0,0,0,8,312,320
Mississippi,1980,1705140,1433480,2530360,1313940,1216420,911280,793860,749040,684440,NA,NA,NA,16,176,192,20,716,736,NA,NA,NA,40,595,635,0,0,0,0,0,0,0,0,0,93,1923,2016,0,0,0,0,0,0,15,400,415
Mississippi,1979,1670646,1406142,2500274,1297076,1203198,892092,778554,734916,671226,NA,NA,NA,3,135,138,34,754,788,NA,NA,NA,28,350,378,0,0,0,0,0,0,0,0,0,74,1591,1665,0,0,0,0,0,0,9,301,310
Mississippi,1978,1636152,1378804,2470188,1280212,1189976,872904,763248,720792,658012,0,0,0,0,0,0,50,455,505,0,26,26,26,232,258,0,0,0,0,0,0,0,0,0,81,1147,1228,0,0,0,1,4,5,4,223,227
