state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,design_capacity_female,design_capacity_male,design_capacity_total,operational_capacity_female,operational_capacity_male,operational_capacity_total,rated_capacity_female,rated_capacity_male,rated_capacity_total
Alabama,2003,3285012,2758898,4385446,2278215,2107231,1737882,1547130,1426140,1332758,695,11693,12388,1322,23676,24998,NA,NA,NA
Alabama,2002,3266513,2747647,4370221,2262994,2107227,1732415,1534098,1422822,1324825,771,11688,12459,NA,NA,NA,NA,NA,NA
Alabama,2001,3223010,2716855,4349601,2254779,2094822,1706680,1516330,1403650,1313205,718,11688,12406,NA,NA,NA,1591,22657,24248
Alabama,2000,3191816,2658473,4346948,2268640,2078308,1698345,1493471,1386053,1272420,1502,21304,22806,1502,21304,22806,NA,NA,NA
Alabama,1999,3170568.6,2641956.1,4315552.4,2250954.3,2064598.1,1686946.3,1483622.3,1376011.3,1265944.8,1439,20361,21800,1439,20361,21800,1439,20361,21800
Alabama,1998,3149321.2,2625439.2,4284156.8,2233268.6,2050888.2,1675547.6,1473773.6,1365969.6,1259469.6,NA,NA,21800,NA,NA,21800,NA,NA,21800
Alabama,1997,3128073.8,2608922.3,4252761.2,2215582.9,2037178.3,1664148.9,1463924.9,1355927.9,1252994.4,NA,NA,20412,NA,NA,20412,NA,NA,20412
Alabama,1996,3106826.4,2592405.4,4221365.6,2197897.2,2023468.4,1652750.2,1454076.2,1345886.2,1246519.2,NA,NA,19927,NA,NA,19927,NA,NA,19927
Alabama,1995,3085579,2575888.5,4189970,2180211.5,2009758.5,1641351.5,1444227.5,1335844.5,1240044,NA,NA,19262,NA,NA,19262,NA,NA,19262
Alabama,1994,3064331.6,2559371.6,4158574.4,2162525.8,1996048.6,1629952.8,1434378.8,1325802.8,1233568.8,NA,NA,16508,NA,NA,16508,NA,NA,16508
Alabama,1993,3043084.2,2542854.7,4127178.8,2144840.1,1982338.7,1618554.1,1424530.1,1315761.1,1227093.6,NA,NA,15979,NA,NA,15979,NA,NA,15979
Alabama,1992,3021836.8,2526337.8,4095783.2,2127154.4,1968628.8,1607155.4,1414681.4,1305719.4,1220618.4,NA,NA,14788,NA,NA,14788,NA,NA,14788
Alabama,1991,3000589.4,2509820.9,4064387.6,2109468.7,1954918.9,1595756.7,1404832.7,1295677.7,1214143.2,NA,NA,14604,NA,NA,14604,NA,NA,14604
Alabama,1990,2979342,2493304,4032992,2091783,1941209,1584358,1394984,1285636,1207668,NA,NA,13782,NA,NA,13782,NA,NA,13782
Alabama,1989,2954735.8,2476783.6,4020474.8,2085862.7,1934612.1,1571748.2,1382987.6,1278230.4,1198553.2,NA,NA,11662,NA,NA,11662,NA,NA,11662
Alabama,1988,2930129.6,2460263.2,4007957.6,2079942.4,1928015.2,1559138.4,1370991.2,1270824.8,1189438.4,NA,NA,11162,NA,NA,11162,NA,NA,11162
Alabama,1987,2905523.4,2443742.8,3995440.4,2074022.1,1921418.3,1546528.6,1358994.8,1263419.2,1180323.6,NA,NA,11107,NA,NA,11107,NA,NA,11107
Alabama,1986,2880917.2,2427222.4,3982923.2,2068101.8,1914821.4,1533918.8,1346998.4,1256013.6,1171208.8,NA,NA,10374,NA,NA,10374,NA,NA,10374
Alabama,1985,2856311,2410702,3970406,2062181.5,1908224.5,1521309,1335002,1248608,1162094,NA,NA,9787,NA,NA,9787,NA,NA,9787
Alabama,1984,2831704.8,2394181.6,3957888.8,2056261.2,1901627.6,1508699.2,1323005.6,1241202.4,1152979.2,NA,NA,9166,NA,NA,9166,NA,NA,9166
Alabama,1983,2807098.6,2377661.2,3945371.6,2050340.9,1895030.7,1496089.4,1311009.2,1233796.8,1143864.4,NA,NA,7783,NA,NA,7783,NA,NA,7783
