state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Georgia,1994,5155591,4498859.8,7060221,3635050.8,3425170.2,2706150.2,2449440.8,2305694.4,2193165.4,NA,NA,NA,2,32,34,563,6126,6689,NA,NA,NA,134,728,862,0,1,1,NA,NA,NA,NA,NA,NA,864,9413,10277,36,369,405,3,32,35,116,1879,1995
Georgia,1993,5051730.5,4407436.6,6911671.5,3559705.1,3351966.4,2651911.4,2399819.1,2256758.3,2150678.3,NA,NA,NA,4,28,32,616,8997,9613,NA,NA,NA,228,653,881,1,0,1,NA,NA,NA,NA,NA,NA,995,11806,12801,38,477,515,4,19,23,92,1422,1514
Georgia,1992,4947870,4316013.4,6763122,3484359.4,3278762.6,2597672.6,2350197.4,2207822.2,2108191.2,NA,NA,NA,1,15,16,602,8537,9139,NA,NA,NA,624,2707,3331,0,0,0,NA,NA,NA,NA,NA,NA,1359,13225,14584,19,477,496,2,33,35,90,1266,1356
Georgia,1991,4844009.5,4224590.2,6614572.5,3409013.7,3205558.8,2543433.8,2300575.7,2158886.1,2065704.1,NA,NA,NA,6,30,36,473,6705,7178,NA,NA,NA,616,5019,5635,0,0,0,NA,NA,NA,NA,NA,NA,1215,13358,14573,38,572,610,4,38,42,64,834,898
Georgia,1990,4740149,4133167,6466023,3333668,3132355,2489195,2250954,2109950,2023217,NA,NA,NA,4,27,31,405,5920,6325,NA,NA,NA,740,5849,6589,0,0,0,NA,NA,NA,NA,NA,NA,1272,13897,15169,40,486,526,0,12,12,75,1454,1529
Georgia,1989,4646926.1,4052734.3,6365880.7,3283165.2,3082715.5,2442333.5,2204592.6,2071005,1981729.3,NA,NA,NA,1,32,33,435,5950,6385,NA,NA,NA,411,4690,5101,0,2,2,NA,NA,NA,NA,NA,NA,973,12496,13469,24,357,381,1,19,20,75,1286,1361
Georgia,1988,4553703.2,3972301.6,6265738.4,3232662.4,3033076,2395472,2158231.2,2032060,1940241.6,NA,NA,NA,3,28,31,443,6213,6656,NA,NA,NA,3,16,19,0,2,2,NA,NA,NA,NA,NA,NA,750,9591,10341,12,224,236,184,1530,1714,77,1345,1422
Georgia,1987,4460480.3,3891868.9,6165596.1,3182159.6,2983436.5,2348610.5,2111869.8,1993115,1898753.9,NA,NA,NA,2,18,20,526,6197,6723,NA,NA,NA,3,40,43,1,4,5,NA,NA,NA,NA,NA,NA,861,10030,10891,27,302,329,165,1485,1650,101,1635,1736
Georgia,1986,4367257.4,3811436.2,6065453.8,3131656.8,2933797,2301749,2065508.4,1954170,1857266.2,NA,NA,NA,2,17,19,500,6396,6896,NA,NA,NA,19,157,176,0,1,1,2,17,19,NA,NA,NA,659,8985,9644,12,239,251,2,40,42,103,1944,2047
Georgia,1985,4274034.5,3731003.5,5965311.5,3081154,2884157.5,2254887.5,2019147,1915225,1815778.5,NA,NA,NA,5,49,54,416,5549,5965,NA,NA,NA,22,180,202,0,5,5,1,30,31,NA,NA,NA,614,8764,9378,10,191,201,2,21,23,136,2526,2662
Georgia,1984,4180811.6,3650570.8,5865169.2,3030651.2,2834518,2208026,1972785.6,1876280,1774290.8,NA,NA,NA,7,43,50,387,5478,5865,NA,NA,NA,17,98,115,0,0,0,9,47,56,NA,NA,NA,624,9052,9676,15,236,251,2,16,18,167,2920,3087
Georgia,1983,4087588.7,3570138.1,5765026.9,2980148.4,2784878.5,2161164.5,1926424.2,1837335,1732803.1,NA,NA,NA,15,82,97,383,4246,4629,NA,NA,NA,50,1040,1090,0,0,0,6,38,44,NA,NA,NA,629,8495,9124,10,149,159,2,33,35,138,2685,2823
Georgia,1982,3994365.8,3489705.4,5664884.6,2929645.6,2735239,2114303,1880062.8,1798390,1691315.4,NA,NA,NA,19,81,100,347,3821,4168,NA,NA,NA,26,844,870,0,1,1,2,58,60,0,0,0,553,7543,8096,13,119,132,7,118,125,96,2227,2323
Georgia,1981,3901142.9,3409272.7,5564742.3,2879142.8,2685599.5,2067441.5,1833701.4,1759445,1649827.7,NA,NA,NA,9,39,48,135,1615,1750,NA,NA,NA,30,773,803,2,12,14,5,61,66,0,0,0,470,6901,7371,2,65,67,194,2657,2851,51,1343,1394
Georgia,1980,3807920,3328840,5464600,2828640,2635960,2020580,1787340,1720500,1608340,NA,NA,NA,4,39,43,152,2066,2218,NA,NA,NA,93,1806,1899,3,65,68,2,56,58,0,0,0,404,6201,6605,3,78,81,7,56,63,87,1683,1770
Georgia,1979,3719398,3254606,5377190,2781886,2595304,1973272,1746126,1682350,1572256,NA,NA,NA,2,35,37,139,1541,1680,NA,NA,NA,33,468,501,0,0,0,0,0,0,0,0,0,339,4755,5094,3,52,55,2,33,35,117,2098,2215
Georgia,1978,3630876,3180372,5289780,2735132,2554648,1925964,1704912,1644200,1536172,0,0,0,5,48,53,164,2416,2580,36,381,417,37,842,879,2,5,7,0,0,0,0,0,0,349,6071,6420,0,0,0,7,55,62,92,2179,2271
