state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
California,1994,22762499.4,19745811.8,31064256.6,15600655.2,15463601.4,11557561.2,11204938.2,9793287.4,9952524.4,NA,NA,NA,NA,NA,NA,NA,NA,836,3685,4521,8215,117390,125605
California,1993,22568966.3,19582143.6,30727124.2,15417485.9,15309638.3,11443277.9,11125688.4,9692821.8,9889321.8,NA,NA,NA,NA,NA,NA,NA,NA,836,3542,4378,7581,112370,119951
California,1992,22375433.2,19418475.4,30389991.8,15234316.6,15155675.2,11328994.6,11046438.6,9592356.2,9826119.2,NA,NA,NA,NA,NA,NA,NA,NA,774,3255,4029,6747,102749,109496
California,1991,22181900.1,19254807.2,30052859.4,15051147.3,15001712.1,11214711.3,10967188.8,9491890.6,9762916.6,NA,NA,NA,NA,NA,NA,NA,NA,624,2669,3293,6302,95506,101808
California,1990,21988367,19091139,29715727,14867978,14847749,11100428,10887939,9391425,9699714,NA,NA,NA,NA,NA,NA,NA,NA,644,2543,3187,6502,90807,97309
California,1989,21512560.3,18683113.1,29116618.3,14587300.2,14529318.1,10878245.2,10634315.1,9207658.5,9475454.6,NA,NA,NA,NA,NA,NA,NA,NA,573,2386,2959,6e3,81297,87297
California,1988,21036753.6,18275087.2,28517509.6,14306622.4,14210887.2,10656062.4,10380691.2,9023892,9251195.2,NA,NA,NA,NA,NA,NA,NA,NA,492,1899,2391,4893,71278,76171
California,1987,20560946.9,17867061.3,27918400.9,14025944.6,13892456.3,10433879.6,10127067.3,8840125.5,9026935.8,NA,NA,NA,NA,NA,NA,NA,NA,444,1719,2163,4152,62823,66975
California,1986,20085140.2,17459035.4,27319292.2,13745266.8,13574025.4,10211696.8,9873443.4,8656359,8802676.4,NA,NA,NA,NA,NA,NA,NA,NA,388,1408,1796,2910,55920,58830
California,1985,19609333.5,17051009.5,26720183.5,13464589,13255594.5,9989514,9619819.5,8472592.5,8578417,NA,NA,NA,NA,NA,NA,NA,NA,388,1444,1832,2910,47248,50158
California,1984,19133526.8,16642983.6,26121074.8,13183911.2,12937163.6,9767331.2,9366195.6,8288826,8354157.6,NA,NA,NA,NA,NA,NA,NA,NA,276,1269,1545,2305,40892,43197
California,1983,18657720.1,16234957.7,25521966.1,12903233.4,12618732.7,9545148.4,9112571.7,8105059.5,8129898.2,NA,NA,NA,NA,NA,NA,NA,NA,270,1078,1348,2020,37353,39373
California,1982,18181913.4,15826931.8,24922857.4,12622555.6,12300301.8,9322965.6,8858947.8,7921293,7905638.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1057,NA,NA,34640
California,1981,17706106.7,15418905.9,24323748.7,12341877.8,11981870.9,9100782.8,8605323.9,7737526.5,7681379.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1289,NA,NA,29202
California,1980,17230300,15010880,23724640,12061200,11663440,8878600,8351700,7553760,7457120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,NA,NA,24569
California,1979,16834320,14668042,23345356,11868240,11477116,8676830,8157490,7385634,7282408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372,NA,NA,22632
California,1978,16438340,14325204,22966072,11675280,11290792,8475060,7963280,7217508,7107696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1775,NA,NA,21325
