state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
South Carolina,2006,3286547,2768324,4321249,2218563,2102686,1712945,1573602,1406847,1361477,NA,NA,NA,0,0,0,1,2,3,0,1,1,0,2,2,1,57,58,0,0,0,0,2,2,2,64,66
South Carolina,2005,3094471,2627450,4127391,2132509,1994882,1624157,1470314,1352612,1274838,NA,NA,NA,0,0,0,0,3,3,0,3,3,0,1,1,3,60,63,0,0,0,0,6,6,3,73,76
South Carolina,2004,3044353,2588976,4059838,2092909,1966929,1599268,1445085,1335847,1253129,NA,NA,NA,0,0,0,0,0,0,0,4,4,0,0,0,3,50,53,0,0,0,0,3,3,3,57,60
South Carolina,2003,2992670,2540019,4008553,2077207,1931346,1579461,1413209,1315697,1224322,NA,NA,NA,0,0,0,0,3,3,0,0,0,0,1,1,1,55,56,0,0,0,NA,1,NA,1,60,61
South Carolina,2002,2999792,2567073,3971899,2058953,1912946,1583580,1416212,1327760,1239313,NA,NA,NA,0,1,1,0,5,5,0,3,3,0,2,2,2,34,36,0,0,0,0,1,1,2,46,48
South Carolina,2001,2906457,2474126,3927982,2034167,1893815,1536762,1369695,1284889,1189237,NA,NA,NA,0,1,1,1,4,5,0,0,0,0,1,1,4,62,66,0,0,0,0,1,1,5,69,74
South Carolina,2000,2858798,2433016,3847726,2008095,1839631,1518275,1340523,1279258,1153758,NA,NA,NA,0,0,0,2,5,7,0,1,1,0,1,1,1,48,49,0,0,0,0,3,3,3,58,61
South Carolina,1999,2829136.2,2409552.3,3811047,1987101.3,1823945.7,1501231.5,1327904.7,1263788.4,1145763.9,NA,NA,NA,0,2,2,3,9,12,0,4,4,0,2,2,1,31,32,0,0,0,0,3,3,4,51,55
South Carolina,1998,2799474.4,2386088.6,3774368,1966107.6,1808260.4,1484188,1315286.4,1248318.8,1137769.8,0,0,0,0,0,0,0,14,14,0,7,7,NA,NA,NA,1,45,46,NA,NA,NA,1,2,3,NA,NA,NA
South Carolina,1997,2769812.6,2362624.9,3737689,1945113.9,1792575.1,1467144.5,1302668.1,1232849.2,1129775.7,0,0,0,0,0,0,1,18,19,0,2,2,NA,NA,NA,1,32,33,NA,NA,NA,0,1,1,NA,NA,NA
South Carolina,1996,2740150.8,2339161.2,3701010,1924120.2,1776889.8,1450101,1290049.8,1217379.6,1121781.6,0,2,2,0,0,0,1,26,27,0,6,6,NA,NA,NA,2,34,36,NA,NA,NA,0,5,5,NA,NA,NA
South Carolina,1995,2710489,2315697.5,3664331,1903126.5,1761204.5,1433057.5,1277431.5,1201910,1113787.5,0,1,1,1,0,1,NA,NA,NA,0,1,1,NA,NA,NA,1,61,62,NA,NA,NA,0,1,1,NA,NA,NA
South Carolina,1994,2680827.2,2292233.8,3627652,1882132.8,1745519.2,1416014,1264813.2,1186440.4,1105793.4,0,4,4,0,1,1,0,34,34,0,0,0,NA,NA,NA,2,43,45,NA,NA,NA,0,4,4,NA,NA,NA
South Carolina,1993,2651165.4,2268770.1,3590973,1861139.1,1729833.9,1398970.5,1252194.9,1170970.8,1097799.3,0,1,1,0,1,1,1,13,14,0,0,0,NA,NA,NA,4,42,46,NA,NA,NA,0,1,1,NA,NA,NA
South Carolina,1992,2621503.6,2245306.4,3554294,1840145.4,1714148.6,1381927,1239576.6,1155501.2,1089805.2,0,2,2,0,1,1,0,21,21,0,0,0,NA,NA,NA,4,30,34,NA,NA,NA,0,2,2,NA,NA,NA
South Carolina,1991,2591841.8,2221842.7,3517615,1819151.7,1698463.3,1364883.5,1226958.3,1140031.6,1081811.1,0,1,1,0,5,5,0,12,12,0,1,1,NA,NA,NA,1,27,28,NA,NA,NA,0,2,2,NA,NA,NA
South Carolina,1990,2562180,2198379,3480936,1798158,1682778,1347840,1214340,1124562,1073817,0,1,1,1,1,2,NA,NA,NA,0,1,1,NA,NA,NA,3,38,41,NA,NA,NA,0,2,2,NA,NA,NA
South Carolina,1989,2523670,2169921.1,3445460.4,1778968.2,1666492.2,1327278,1196392,1109979.8,1059941.3,0,0,0,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,1,28,29,NA,NA,NA,0,3,3,NA,NA,NA
South Carolina,1988,2485160,2141463.2,3409984.8,1759778.4,1650206.4,1306716,1178444,1095397.6,1046065.6,0,2,2,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,27,27,NA,NA,NA,0,0,0,NA,NA,NA
South Carolina,1987,2446650,2113005.3,3374509.2,1740588.6,1633920.6,1286154,1160496,1080815.4,1032189.9,0,3,3,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,2,14,16,NA,NA,NA,0,3,3,NA,NA,NA
South Carolina,1986,2408140,2084547.4,3339033.6,1721398.8,1617634.8,1265592,1142548,1066233.2,1018314.2,0,1,1,0,1,1,NA,NA,NA,0,1,1,NA,NA,NA,1,20,21,NA,NA,NA,0,0,0,NA,NA,NA
South Carolina,1985,2369630,2056089.5,3303558,1702209,1601349,1245030,1124600,1051651,1004438.5,0,2,2,0,1,1,NA,NA,NA,0,1,1,NA,NA,NA,2,12,14,NA,NA,NA,0,2,2,NA,NA,NA
South Carolina,1984,2331120,2027631.6,3268082.4,1683019.2,1585063.2,1224468,1106652,1037068.8,990562.8,0,7,7,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA,0,22,22,NA,NA,NA,1,2,3,NA,NA,NA
South Carolina,1983,2292610,1999173.7,3232606.8,1663829.4,1568777.4,1203906,1088704,1022486.6,976687.1,0,2,2,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA,0,23,23,NA,NA,NA,0,1,1,NA,NA,NA
South Carolina,1982,2254100,1970715.8,3197131.2,1644639.6,1552491.6,1183344,1070756,1007904.4,962811.4,0,2,2,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,10,10,NA,NA,NA,0,1,1,NA,NA,NA
South Carolina,1981,2215590,1942257.9,3161655.6,1625449.8,1536205.8,1162782,1052808,993322.2,948935.7,0,4,4,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA,0,9,9,NA,NA,NA,0,3,3,NA,NA,NA
South Carolina,1980,2177080,1913800,3126180,1606260,1519920,1142220,1034860,978740,935060,0,1,1,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA,1,7,8,NA,NA,NA,0,3,3,NA,NA,NA
South Carolina,1979,2121622,1867150,3072402,1578294,1494108,1112758,1008864,954826,912324,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,13,13,NA,NA,NA,0,5,5,NA,NA,NA
South Carolina,1978,2066164,1820500,3018624,1550328,1468296,1083296,982868,930912,889588,0,5,5,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA,0,11,11,NA,NA,NA,0,1,1,NA,NA,NA
