state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Montana,1994,604432,501822,829637,419506.2,410130.8,310625.8,293806.2,252068,249754,NA,NA,NA,NA,NA,NA,17,322,339,36,347,383,NA,NA,NA,NA,NA,NA,2,10,12,4,100,104,NA,NA,NA,60,828,888,1,7,8
Montana,1993,596614,494856.5,821307,415996.4,405310.6,306878.6,289735.4,248698.5,246158,NA,NA,NA,NA,NA,NA,16,288,304,25,232,257,NA,NA,NA,NA,NA,NA,0,13,13,6,96,102,NA,NA,NA,47,633,680,0,4,4
Montana,1992,588796,487891,812977,412486.6,400490.4,303131.4,285664.6,245329,242562,NA,NA,NA,NA,NA,NA,44,470,514,0,0,0,NA,NA,NA,NA,NA,NA,0,16,16,6,116,122,0,0,0,52,646,698,0,6,6
Montana,1991,580978,480925.5,804647,408976.8,395670.2,299384.2,281593.8,241959.5,238966,NA,NA,NA,NA,NA,NA,36,453,489,0,0,0,NA,NA,NA,NA,NA,NA,1,19,20,4,96,100,0,0,0,43,600,643,0,1,1
Montana,1990,573160,473960,796317,405467,390850,295637,277523,238590,235370,NA,NA,NA,NA,NA,NA,46,459,505,0,0,0,0,0,0,0,0,0,1,20,21,5,100,105,0,2,2,54,608,662,0,8,8
Montana,1989,571412,474278,795881.3,404800.3,391081,294423.3,276988.7,238611,235667,NA,NA,NA,NA,NA,NA,23,315,338,0,0,0,1,24,25,16,144,160,3,10,13,6,61,67,0,0,0,51,581,632,0,5,5
Montana,1988,569664,474596,795445.6,404133.6,391312,293209.6,276454.4,238632,235964,NA,NA,NA,NA,NA,NA,42,255,297,0,0,0,0,NA,NA,0,139,139,2,27,29,1,67,68,0,0,0,52,516,568,0,6,6
Montana,1987,567916,474914,795009.9,403466.9,391543,291995.9,275920.1,238653,236261,NA,NA,NA,NA,NA,NA,30,459,489,0,0,0,0,0,0,0,0,0,1,9,10,6,78,84,0,1,1,41,579,620,2,8,10
Montana,1986,566168,475232,794574.2,402800.2,391774,290782.2,275385.8,238674,236558,NA,NA,NA,NA,NA,NA,20,411,431,0,0,0,NA,NA,NA,10,11,21,NA,5,NA,2,73,75,0,2,2,32,527,559,0,0,0
Montana,1985,564420,475550,794138.5,402133.5,392005,289568.5,274851.5,238695,236855,NA,NA,NA,NA,NA,NA,18,362,380,0,0,0,NA,NA,NA,8,23,31,NA,27,NA,6,75,81,0,1,1,36,519,555,0,0,0
Montana,1984,562672,475868,793702.8,401466.8,392236,288354.8,274317.2,238716,237152,NA,NA,NA,NA,NA,NA,21,366,387,0,0,0,NA,NA,NA,3,13,16,NA,NA,NA,4,94,98,0,3,3,30,498,528,0,0,0
Montana,1983,560924,476186,793267.1,400800.1,392467,287141.1,273782.9,238737,237449,NA,NA,NA,NA,NA,NA,20,323,343,0,0,0,0,NA,NA,0,16,16,0,NA,NA,1,69,70,0,2,2,21,434,455,0,0,0
Montana,1982,559176,476504,792831.4,400133.4,392698,285927.4,273248.6,238758,237746,NA,NA,NA,NA,NA,NA,27,378,405,0,0,0,0,0,0,0,16,16,1,0,1,0,73,73,0,2,2,31,500,531,0,0,0
Montana,1981,557428,476822,792395.7,399466.7,392929,284713.7,272714.3,238779,238043,NA,NA,NA,NA,NA,NA,16,393,409,0,0,0,4,0,4,0,11,11,1,0,1,3,85,88,0,5,5,25,525,550,0,0,0
Montana,1980,555680,477140,791960,398800,393160,283500,272180,238800,238340,NA,NA,NA,NA,NA,NA,21,287,308,0,0,0,0,0,0,0,7,7,0,0,0,1,75,76,0,2,2,22,389,411,0,0,0
Montana,1979,544022,466716,782004,393280,388724,277280,266742,233500,233216,NA,NA,NA,NA,NA,NA,33,272,305,0,0,0,0,0,0,0,5,5,0,9,9,1,66,67,0,2,2,37,360,397,0,0,0
Montana,1978,532364,456292,772048,387760,384288,271060,261304,228200,228092,0,0,0,0,13,13,20,332,352,0,0,0,0,0,0,0,10,10,1,10,11,0,86,86,0,0,0,21,451,472,0,0,0
