state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Hawaii,1987,784263,682714,1064105.6,520902.2,543203.4,385863.9,398399.1,333154.2,349559.8,NA,NA,NA,1,13,14,40,345,385,NA,NA,NA,0,0,0,0,0,0,0,2,2,NA,NA,NA,45,404,449,2,14,16,0,0,0,2,27,29
Hawaii,1986,770654,673452,1050584.8,514307.6,536277.2,378826.2,391827.8,328563.6,344888.4,NA,NA,NA,2,22,24,31,352,383,NA,NA,NA,3,13,16,NA,NA,NA,0,0,0,NA,NA,NA,36,407,443,0,11,11,0,0,0,0,9,9
Hawaii,1985,757045,664190,1037064,507713,529351,371788.5,385256.5,323973,340217,NA,NA,NA,2,30,32,16,279,295,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,18,321,339,0,0,0,0,0,0,0,12,12
Hawaii,1984,743436,654928,1023543.2,501118.4,522424.8,364750.8,378685.2,319382.4,335545.6,NA,NA,NA,6,12,18,11,108,119,NA,NA,NA,1,2,3,0,5,5,1,6,7,NA,NA,NA,20,145,165,0,1,1,0,0,0,1,9,10
Hawaii,1983,729827,645666,1010022.4,494523.8,515498.6,357713.1,372113.9,314791.8,330874.2,NA,NA,NA,5,20,25,4,98,102,NA,NA,NA,1,1,2,0,11,11,0,0,0,NA,NA,NA,10,147,157,0,0,0,0,0,0,0,16,16
Hawaii,1982,716218,636404,996501.6,487929.2,508572.4,350675.4,365542.6,310201.2,326202.8,NA,NA,NA,4,34,38,8,41,49,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,12,98,110,0,0,0,0,0,0,0,22,22
Hawaii,1981,702609,627142,982980.8,481334.6,501646.2,343637.7,358971.3,305610.6,321531.4,NA,NA,NA,1,32,33,1,52,53,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,107,110,0,0,0,0,0,0,0,17,17
Hawaii,1980,689e3,617880,969460,474740,494720,336600,352400,301020,316860,NA,NA,NA,6,44,50,9,58,67,NA,NA,NA,1,2,3,0,0,0,0,0,0,0,0,0,16,146,162,0,0,0,0,0,0,0,16,16
Hawaii,1979,668740,600712,949244,464166,485078,326130,342610,292108,308604,NA,NA,NA,2,44,46,3,51,54,NA,NA,NA,0,0,0,1,3,4,0,2,2,0,0,0,8,164,172,0,14,14,0,0,0,1,16,17
Hawaii,1978,648480,583544,929028,453592,475436,315660,332820,283196,300348,0,0,0,1,40,41,1,61,62,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,2,117,119,0,0,0,0,0,0,0,3,3
