state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Kansas,2001,1955260,1643253,2612636,1327608,1285028,1008656,946604,827123,816130,0,0,0,0,4,4,350,2639,2989,5,128,133,0,8,8,1,61,62,5,103,108,84,1118,1202,0,0,0,445,4061,4506,0,0,0
Kansas,2000,1898076,1570341,2615759,1314627,1301132,975855,922221,784520,785821,0,0,0,1,10,11,336,2523,2859,2,81,83,1,5,6,2,83,85,19,194,213,182,1574,1756,0,0,0,543,4470,5013,0,0,0
Kansas,1999,1889539.2,1562631.4,2601317.3,1308679.5,1292637.8,971867,917672.2,780264.3,782367.1,NA,NA,NA,0,6,6,396,2551,2947,9,65,74,0,9,9,4,81,85,19,222,241,142,1392,1534,0,0,0,570,4326,4896,NA,NA,NA
Kansas,1998,1881002.4,1554921.8,2586875.6,1302732,1284143.6,967879,913123.4,776008.6,778913.2,NA,NA,NA,NA,NA,NA,372,2514,2886,0,28,28,1,11,12,6,71,77,13,208,221,107,1178,1285,NA,NA,NA,499,4018,4517,NA,NA,NA
Kansas,1997,1872465.6,1547212.2,2572433.9,1296784.5,1275649.4,963891,908574.6,771752.9,775459.3,NA,NA,NA,NA,NA,NA,345,2433,2778,8,58,66,0,13,13,1,77,78,11,163,174,91,967,1058,NA,NA,NA,456,3717,4173,NA,NA,NA
Kansas,1996,1863928.8,1539502.6,2557992.2,1290837,1267155.2,959903,904025.8,767497.2,772005.4,NA,NA,NA,NA,NA,NA,361,2498,2859,2,73,75,0,14,14,1,58,59,6,219,225,82,918,1e3,NA,NA,NA,452,3792,4244,0,0,0
Kansas,1995,1855392,1531793,2543550.5,1284889.5,1258661,955915,899477,763241.5,768551.5,NA,NA,NA,NA,NA,NA,342,2310,2652,4,39,43,1,18,19,2,56,58,14,212,226,95,1012,1107,NA,NA,NA,458,3671,4129,0,0,0
Kansas,1994,1846855.2,1524083.4,2529108.8,1278942,1250166.8,951927,894928.2,758985.8,765097.6,NA,NA,NA,NA,NA,NA,219,1660,1879,6,36,42,7,49,56,36,281,317,11,270,281,102,1322,1424,NA,NA,NA,385,3640,4025,0,0,0
Kansas,1993,1838318.4,1516373.8,2514667.1,1272994.5,1241672.6,947939,890379.4,754730.1,761643.7,NA,NA,NA,NA,NA,NA,199,1856,2055,2,24,26,9,78,87,34,233,267,16,278,294,75,1024,1099,NA,NA,NA,340,3513,3853,0,0,0
Kansas,1992,1829781.6,1508664.2,2500225.4,1267047,1233178.4,943951,885830.6,750474.4,758189.8,NA,NA,NA,NA,NA,NA,244,1942,2186,2,13,15,7,63,70,31,211,242,18,300,318,47,791,838,NA,NA,NA,354,3351,3705,0,0,0
Kansas,1991,1821244.8,1500954.6,2485783.7,1261099.5,1224684.2,939963,881281.8,746218.7,754735.9,NA,NA,NA,NA,NA,NA,161,1957,2118,2,4,6,13,49,62,40,205,245,9,247,256,44,698,742,NA,NA,NA,273,3204,3477,0,0,0
Kansas,1990,1812708,1493245,2471342,1255152,1216190,935975,876733,741963,751282,NA,NA,NA,NA,NA,NA,194,2065,2259,3,57,60,12,75,87,71,220,291,10,192,202,48,621,669,NA,0,NA,340,3269,3609,0,0,0
Kansas,1989,1802761.2,1486628.5,2460689.8,1250408.8,1210281,931403.5,871357.7,739616.7,747011.8,NA,NA,NA,NA,NA,NA,248,1998,2246,0,26,26,5,82,87,16,194,210,10,159,169,22,516,538,NA,NA,NA,303,3043,3346,0,0,0
Kansas,1988,1792814.4,1480012,2450037.6,1245665.6,1204372,926832,865982.4,737270.4,742741.6,NA,NA,NA,NA,NA,NA,186,1726,1912,0,0,0,3,89,92,13,270,283,13,159,172,24,406,430,NA,NA,NA,241,2725,2966,2,26,28
Kansas,1987,1782867.6,1473395.5,2439385.4,1240922.4,1198463,922260.5,860607.1,734924.1,738471.4,NA,NA,NA,NA,NA,NA,155,1426,1581,0,0,0,1,144,145,6,255,261,10,145,155,13,329,342,NA,NA,NA,193,2364,2557,6,32,38
Kansas,1986,1772920.8,1466779,2428733.2,1236179.2,1192554,917689,855231.8,732577.8,734201.2,NA,NA,NA,NA,NA,NA,154,1377,1531,0,0,0,2,118,120,9,210,219,6,161,167,15,270,285,NA,NA,NA,199,2192,2391,7,28,35
Kansas,1985,1762974,1460162.5,2418081,1231436,1186645,913117.5,849856.5,730231.5,729931,NA,NA,NA,NA,NA,NA,138,1349,1487,0,0,0,6,117,123,17,224,241,3,127,130,8,192,200,NA,NA,NA,176,2053,2229,2,15,17
Kansas,1984,1753027.2,1453546,2407428.8,1226692.8,1180736,908546,844481.2,727885.2,725660.8,NA,NA,NA,NA,NA,NA,145,1280,1425,0,0,0,6,88,94,8,178,186,6,169,175,17,174,191,NA,NA,NA,189,1928,2117,7,13,20
Kansas,1983,1743080.4,1446929.5,2396776.6,1221949.6,1174827,903974.5,839105.9,725538.9,721390.6,NA,NA,NA,NA,NA,NA,146,1435,1581,0,0,0,13,102,115,33,155,188,8,218,226,5,165,170,NA,NA,NA,207,2104,2311,0,0,0
Kansas,1982,1733133.6,1440313,2386124.4,1217206.4,1168918,899403,833730.6,723192.6,717120.4,NA,NA,NA,NA,NA,NA,126,1478,1604,0,0,0,4,88,92,20,139,159,3,173,176,3,174,177,0,0,0,158,2099,2257,0,0,0
Kansas,1981,1723186.8,1433696.5,2375472.2,1212463.2,1163009,894831.5,828355.3,720846.3,712850.2,NA,NA,NA,NA,NA,NA,87,1288,1375,0,0,0,11,69,80,21,109,130,8,161,169,4,65,69,0,0,0,131,1745,1876,0,0,0
Kansas,1980,1713240,1427080,2364820,1207720,1157100,890260,822980,718500,708580,NA,NA,NA,NA,NA,NA,74,1110,1184,0,0,0,3,64,67,18,90,108,10,139,149,3,117,120,0,0,0,108,1566,1674,0,0,0
Kansas,1979,1691056,1408192,2352768,1201918,1150850,879304,811752,709910,698282,NA,NA,NA,NA,NA,NA,77,1133,1210,0,0,0,0,29,29,2,43,45,0,148,148,5,118,123,0,0,0,84,1528,1612,0,17,17
Kansas,1978,1668872,1389304,2340716,1196116,1144600,868348,800524,701320,687984,0,0,0,7,37,44,90,1142,1232,10,0,10,2,38,40,6,44,50,4,140,144,4,124,128,1,4,5,124,1529,1653,0,0,0
