state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Missouri,1997,3922068.3,3256214.8,5345332,2744781.9,2600550.1,2062376.2,1859692.1,1670176.3,1586038.5,0,0,0,0,1,1,0,6,6,0,6,6,NA,NA,NA,2,32,34,NA,NA,NA,0,1,1,NA,NA,NA
Missouri,1996,3903967.4,3237888.4,5310559,2729971.2,2580587.8,2054562.6,1849404.8,1660029.4,1577859,0,0,0,0,0,0,0,0,0,0,6,6,NA,NA,NA,0,18,18,NA,NA,NA,0,6,6,NA,NA,NA
Missouri,1995,3885866.5,3219562,5275786,2715160.5,2560625.5,2046749,1839117.5,1649882.5,1569679.5,0,5,5,1,2,3,1,3,4,0,6,6,NA,NA,NA,1,29,30,NA,NA,NA,0,2,2,NA,NA,NA
Missouri,1994,3867765.6,3201235.6,5241013,2700349.8,2540663.2,2038935.4,1828830.2,1639735.6,1561500,0,3,3,0,5,5,0,0,0,0,0,0,NA,NA,NA,2,33,35,NA,NA,NA,0,4,4,NA,NA,NA
Missouri,1993,3849664.7,3182909.2,5206240,2685539.1,2520700.9,2031121.8,1818542.9,1629588.7,1553320.5,0,0,0,0,7,7,0,2,2,0,4,4,NA,NA,NA,0,26,26,NA,NA,NA,0,1,1,NA,NA,NA
Missouri,1992,3831563.8,3164582.8,5171467,2670728.4,2500738.6,2023308.2,1808255.6,1619441.8,1545141,0,3,3,0,0,0,0,3,3,0,1,1,NA,NA,NA,2,18,20,NA,NA,NA,1,2,3,NA,NA,NA
Missouri,1991,3813462.9,3146256.4,5136694,2655917.7,2480776.3,2015494.6,1797968.3,1609294.9,1536961.5,0,0,0,0,0,0,0,0,0,0,3,3,NA,NA,NA,0,14,14,NA,NA,NA,0,3,3,NA,NA,NA
Missouri,1990,3795362,3127930,5101921,2641107,2460814,2007681,1787681,1599148,1528782,0,0,0,0,0,0,NA,NA,NA,0,3,3,NA,NA,NA,0,11,11,NA,NA,NA,0,1,1,NA,NA,NA
Missouri,1989,3770683.8,3109289,5083004.9,2632508.3,2450496.6,1995790.9,1774892.9,1591273.2,1518015.8,0,0,0,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,0,14,14,NA,NA,NA,0,3,3,NA,NA,NA
Missouri,1988,3746005.6,3090648,5064088.8,2623909.6,2440179.2,1983900.8,1762104.8,1583398.4,1507249.6,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,10,10,NA,NA,NA,0,2,2,NA,NA,NA
Missouri,1987,3721327.4,3072007,5045172.7,2615310.9,2429861.8,1972010.7,1749316.7,1575523.6,1496483.4,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Missouri,1986,3696649.2,3053366,5026256.6,2606712.2,2419544.4,1960120.6,1736528.6,1567648.8,1485717.2,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Missouri,1985,3671971,3034725,5007340.5,2598113.5,2409227,1948230.5,1723740.5,1559774,1474951,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Missouri,1984,3647292.8,3016084,4988424.4,2589514.8,2398909.6,1936340.4,1710952.4,1551899.2,1464184.8,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Missouri,1983,3622614.6,2997443,4969508.3,2580916.1,2388592.2,1924450.3,1698164.3,1544024.4,1453418.6,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Missouri,1982,3597936.4,2978802,4950592.2,2572317.4,2378274.8,1912560.2,1685376.2,1536149.6,1442652.4,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,11,11,NA,NA,NA,0,0,0,NA,NA,NA
Missouri,1981,3573258.2,2960161,4931676.1,2563718.7,2367957.4,1900670.1,1672588.1,1528274.8,1431886.2,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,16,16,NA,NA,NA,0,0,0,NA,NA,NA
Missouri,1980,3548580,2941520,4912760,2555120,2357640,1888780,1659800,1520400,1421120,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,17,17,NA,NA,NA,0,0,0,NA,NA,NA
Missouri,1979,3505052,2905948,4888484,2542308,2346176,1865532,1639520,1502950,1402998,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,11,11,NA,NA,NA,0,0,0,NA,NA,NA
Missouri,1978,3461524,2870376,4864208,2529496,2334712,1842284,1619240,1485500,1384876,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,17,17,NA,NA,NA,0,0,0,NA,NA,NA
