state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Virginia,1994,4822901.2,4187737.6,6413455.4,3277768.8,3135686.6,2506147,2316754.2,2123672,2064065.6,0,1,1,0,0,0,0,19,19,0,2,2,NA,NA,NA,2,32,34,NA,NA,NA,0,0,0,NA,NA,NA
Virginia,1993,4787642.4,4158400.2,6355395.3,3245840.1,3109555.2,2484331.5,2303310.9,2104317,2054083.2,0,3,3,0,0,0,0,14,14,0,5,5,NA,NA,NA,1,23,24,NA,NA,NA,0,4,4,NA,NA,NA
Virginia,1992,4752383.6,4129062.8,6297335.2,3213911.4,3083423.8,2462516,2289867.6,2084962,2044100.8,0,0,0,0,0,0,0,18,18,0,4,4,NA,NA,NA,0,30,30,NA,NA,NA,0,2,2,NA,NA,NA
Virginia,1991,4717124.8,4099725.4,6239275.1,3181982.7,3057292.4,2440700.5,2276424.3,2065607,2034118.4,0,1,1,0,1,1,0,8,8,0,2,2,NA,NA,NA,1,31,32,NA,NA,NA,0,1,1,NA,NA,NA
Virginia,1990,4681866,4070388,6181215,3150054,3031161,2418885,2262981,2046252,2024136,0,2,2,0,0,0,NA,NA,NA,0,3,3,NA,NA,NA,1,17,18,NA,NA,NA,0,10,10,NA,NA,NA
Virginia,1989,4599751.4,4003233.2,6098105.5,3108976.6,2989128.9,2378096.5,2221654.9,2014276.8,1988956.4,0,1,1,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,9,39,48,NA,NA,NA,0,3,3,NA,NA,NA
Virginia,1988,4517636.8,3936078.4,6014996,3067899.2,2947096.8,2337308,2180328.8,1982301.6,1953776.8,0,2,2,0,1,1,NA,NA,NA,0,1,1,NA,NA,NA,0,24,24,NA,NA,NA,0,1,1,NA,NA,NA
Virginia,1987,4435522.2,3868923.6,5931886.5,3026821.8,2905064.7,2296519.5,2139002.7,1950326.4,1918597.2,0,3,3,0,2,2,NA,NA,NA,0,1,1,NA,NA,NA,1,18,19,NA,NA,NA,0,1,1,NA,NA,NA
Virginia,1986,4353407.6,3801768.8,5848777,2985744.4,2863032.6,2255731,2097676.6,1918351.2,1883417.6,0,1,1,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,1,16,17,NA,NA,NA,0,3,3,NA,NA,NA
Virginia,1985,4271293,3734614,5765667.5,2944667,2821000.5,2214942.5,2056350.5,1886376,1848238,0,1,1,0,1,1,NA,NA,NA,0,2,2,NA,NA,NA,0,31,31,NA,NA,NA,0,1,1,NA,NA,NA
Virginia,1984,4189178.4,3667459.2,5682558,2903589.6,2778968.4,2174154,2015024.4,1854400.8,1813058.4,0,0,0,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,0,22,22,NA,NA,NA,0,1,1,NA,NA,NA
Virginia,1983,4107063.8,3600304.4,5599448.5,2862512.2,2736936.3,2133365.5,1973698.3,1822425.6,1777878.8,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,2,31,33,NA,NA,NA,0,2,2,NA,NA,NA
Virginia,1982,4024949.2,3533149.6,5516339,2821434.8,2694904.2,2092577,1932372.2,1790450.4,1742699.2,0,0,0,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,0,30,30,NA,NA,NA,0,1,1,NA,NA,NA
Virginia,1981,3942834.6,3465994.8,5433229.5,2780357.4,2652872.1,2051788.5,1891046.1,1758475.2,1707519.6,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,24,24,NA,NA,NA,0,0,0,NA,NA,NA
Virginia,1980,3860720,3398840,5350120,2739280,2610840,2011e3,1849720,1726500,1672340,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA
Virginia,1979,3779588,3329326,5280388,2700712,2579676,1966540,1813048,1690090,1639236,0,1,1,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA,0,5,5,NA,NA,NA,0,0,0,NA,NA,NA
Virginia,1978,3698456,3259812,5210656,2662144,2548512,1922080,1776376,1653680,1606132,0,0,0,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
