state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Pennsylvania,2006,9614874,7839414,12440621,6398155,6042466,5007770,4607104,3952622,3886792,NA,NA,NA,0,2,2,1,12,13,0,0,0,0,0,0,3,91,94,0,2,2,0,5,5,4,122,126
Pennsylvania,2005,9169144,7509685,11948862,6175614,5773248,4821875,4347269,3847228,3662457,NA,NA,NA,0,1,1,0,10,10,0,0,0,0,0,0,7,117,124,0,1,1,1,9,10,8,141,149
Pennsylvania,2004,9143952,7471991,11971696,6195130,5776566,4799782,4344170,3815551,3656440,NA,NA,NA,0,1,1,0,21,21,0,0,0,0,1,1,4,122,126,0,2,2,0,8,8,4,160,164
Pennsylvania,2003,9118093,7458852,11935566,6164726,5770840,4791056,4327037,3813310,3645542,NA,NA,NA,0,1,1,1,16,17,0,0,0,0,0,0,0,110,110,0,0,0,0,6,6,1,146,147
Pennsylvania,2002,9063268,7388686,11913892,6174132,5739760,4780742,4282526,3796610,3592076,NA,NA,NA,0,1,1,0,17,17,0,0,0,0,0,0,5,93,98,0,3,3,0,4,4,5,123,128
Pennsylvania,2001,9061561,7385893,11856640,6136030,5720610,4784308,4277253,3788856,3597037,NA,NA,NA,0,2,2,0,15,15,0,0,0,0,0,0,7,80,87,0,2,2,0,4,4,8,116,124
Pennsylvania,2000,8928607,7240949,11790241,6090895,5699346,4721705,4206902,3729266,3511683,NA,NA,NA,0,3,3,0,13,13,0,0,0,0,0,0,6,88,94,0,0,0,0,5,5,6,112,118
Pennsylvania,1999,8942820,7253907.9,11796561.9,6098775.2,5697786.7,4731064.5,4211755.5,3733447.5,3520460.4,NA,NA,NA,0,0,0,1,11,12,0,1,1,0,0,0,4,87,91,0,0,0,0,9,9,5,110,115
Pennsylvania,1998,8957033,7266866.8,11802882.8,6106655.4,5696227.4,4740424,4216609,3737629,3529237.8,0,0,0,0,4,4,0,20,20,0,0,0,NA,NA,NA,2,87,89,NA,NA,NA,1,10,11,NA,NA,NA
Pennsylvania,1997,8971246,7279825.7,11809203.7,6114535.6,5694668.1,4749783.5,4221462.5,3741810.5,3538015.2,0,4,4,0,3,3,1,18,19,0,0,0,NA,NA,NA,4,67,71,NA,NA,NA,0,8,8,NA,NA,NA
Pennsylvania,1996,8985459,7292784.6,11815524.6,6122415.8,5693108.8,4759143,4226316,3745992,3546792.6,0,3,3,0,1,1,3,28,31,0,0,0,NA,NA,NA,4,70,74,NA,NA,NA,0,10,10,NA,NA,NA
Pennsylvania,1995,8999672,7305743.5,11821845.5,6130296,5691549.5,4768502.5,4231169.5,3750173.5,3555570,0,3,3,0,9,9,5,33,38,0,2,2,NA,NA,NA,4,50,54,NA,NA,NA,0,15,15,NA,NA,NA
Pennsylvania,1994,9013885,7318702.4,11828166.4,6138176.2,5689990.2,4777862,4236023,3754355,3564347.4,0,1,1,0,0,0,0,24,24,0,0,0,NA,NA,NA,4,58,62,NA,NA,NA,0,6,6,NA,NA,NA
Pennsylvania,1993,9028098,7331661.3,11834487.3,6146056.4,5688430.9,4787221.5,4240876.5,3758536.5,3573124.8,0,2,2,0,0,0,2,7,9,0,0,0,NA,NA,NA,2,63,65,NA,NA,NA,1,2,3,NA,NA,NA
Pennsylvania,1992,9042311,7344620.2,11840808.2,6153936.6,5686871.6,4796581,4245730,3762718,3581902.2,0,2,2,0,5,5,0,13,13,0,0,0,NA,NA,NA,3,55,58,NA,NA,NA,0,4,4,NA,NA,NA
Pennsylvania,1991,9056524,7357579.1,11847129.1,6161816.8,5685312.3,4805940.5,4250583.5,3766899.5,3590679.6,0,1,1,0,2,2,0,19,19,0,0,0,NA,NA,NA,1,54,55,NA,NA,NA,0,3,3,NA,NA,NA
Pennsylvania,1990,9070737,7370538,11853450,6169697,5683753,4815300,4255437,3771081,3599457,0,1,1,1,4,5,NA,NA,NA,0,0,0,NA,NA,NA,3,49,52,NA,NA,NA,0,7,7,NA,NA,NA
Pennsylvania,1989,9035763.3,7364384.2,11855579,6171779.3,5683799.7,4799090,4236673.3,3773488.9,3590895.3,0,3,3,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA,3,46,49,NA,NA,NA,0,7,7,NA,NA,NA
Pennsylvania,1988,9000789.6,7358230.4,11857708,6173861.6,5683846.4,4782880,4217909.6,3775896.8,3582333.6,0,2,2,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,2,38,40,NA,NA,NA,0,7,7,NA,NA,NA
Pennsylvania,1987,8965815.9,7352076.6,11859837,6175943.9,5683893.1,4766670,4199145.9,3778304.7,3573771.9,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,43,44,NA,NA,NA,0,3,3,NA,NA,NA
Pennsylvania,1986,8930842.2,7345922.8,11861966,6178026.2,5683939.8,4750460,4180382.2,3780712.6,3565210.2,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,2,25,27,NA,NA,NA,0,7,7,NA,NA,NA
Pennsylvania,1985,8895868.5,7339769,11864095,6180108.5,5683986.5,4734250,4161618.5,3783120.5,3556648.5,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,3,29,32,NA,NA,NA,0,2,2,NA,NA,NA
Pennsylvania,1984,8860894.8,7333615.2,11866224,6182190.8,5684033.2,4718040,4142854.8,3785528.4,3548086.8,0,4,4,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,31,32,NA,NA,NA,1,3,4,NA,NA,NA
Pennsylvania,1983,8825921.1,7327461.4,11868353,6184273.1,5684079.9,4701830,4124091.1,3787936.3,3539525.1,0,2,2,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,21,22,NA,NA,NA,0,5,5,NA,NA,NA
Pennsylvania,1982,8790947.4,7321307.6,11870482,6186355.4,5684126.6,4685620,4105327.4,3790344.2,3530963.4,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,18,19,NA,NA,NA,0,1,1,NA,NA,NA
Pennsylvania,1981,8755973.7,7315153.8,11872611,6188437.7,5684173.3,4669410,4086563.7,3792752.1,3522401.7,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,22,23,NA,NA,NA,0,3,3,NA,NA,NA
Pennsylvania,1980,8721e3,7309e3,11874740,6190520,5684220,4653200,4067800,3795160,3513840,1,0,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,17,17,NA,NA,NA,0,4,4,NA,NA,NA
Pennsylvania,1979,864e4,7251710,11864506,6182988,5681518,4611350,4028650,3770184,3481526,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,16,16,NA,NA,NA,0,3,3,NA,NA,NA
Pennsylvania,1978,8559e3,7194420,11854272,6175456,5678816,4569500,3989500,3745208,3449212,0,2,2,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,10,11,NA,NA,NA,0,4,4,NA,NA,NA
