state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Wisconsin,2006,4230524,3544756,5556506,2797812,2758694,2151061,2079463,1750809,1793947,NA,NA,NA,NA,NA,NA,505,4728,5233,NA,NA,NA,24,406,430,168,2345,2513,3,42,45,42,440,482,NA,NA,NA,742,7961,8703,NA,NA,NA
Wisconsin,2005,4093256,3461466,5401740,2740358,2661382,2095112,1998144,1734934,1726532,NA,NA,NA,NA,NA,NA,490,4445,4935,0,6,6,25,336,361,135,1780,1915,4,40,44,41,472,513,NA,NA,NA,695,7079,7774,NA,NA,NA
Wisconsin,2004,4050130,3427031,5353642,2706291,2647351,2070872,1979258,1715077,1711954,NA,NA,NA,NA,NA,NA,522,4906,5428,5,9,14,13,297,310,86,1568,1654,7,58,65,52,548,600,NA,NA,NA,685,7386,8071,NA,NA,NA
Wisconsin,2003,3989998,3369554,5313443,2694462,2618981,2040633,1949365,1685893,1683661,NA,NA,NA,NA,NA,NA,534,5019,5553,0,2,2,10,241,251,72,1421,1493,2,70,72,52,577,629,NA,NA,NA,670,7330,8e3,NA,NA,NA
Wisconsin,2002,3970259,3352244,5294592,2669242,2625350,2028019,1942240,1672565,1679679,0,0,0,0,0,0,552,5065,5617,0,1,1,10,213,223,66,1351,1417,3,101,104,52,576,628,0,0,0,683,7307,7990,0,0,0
Wisconsin,2001,3952080,3338654,5247393,2658283,2589110,2026943,1925137,1673541,1665113,0,0,0,0,0,0,446,4802,5248,0,83,83,6,172,178,79,1127,1206,10,88,98,54,575,629,0,0,0,595,6847,7442,0,0,0
Wisconsin,2000,3864150,3265111,5242190,2685321,2556869,1978908,1885242,1628646,1636465,0,0,0,0,0,0,544,5408,5952,0,2,2,10,202,212,71,1248,1319,12,117,129,58,724,782,0,0,0,695,7701,8396,0,0,0
Wisconsin,1999,3837410.3,3237283.8,5206115.1,2666003.1,2540112,1967790.6,1869619.7,1616083.6,1621200.2,NA,NA,NA,NA,NA,NA,536,5559,6095,0,6,6,11,152,163,33,1020,1053,16,173,189,79,1283,1362,NA,NA,NA,675,8193,8868,NA,NA,NA
Wisconsin,1998,3810670.6,3209456.6,5170040.2,2646685.2,2523355,1956673.2,1853997.4,1603521.2,1605935.4,NA,NA,NA,NA,NA,NA,497,4293,4790,165,2263,2428,8,93,101,8,283,291,16,317,333,63,779,842,NA,NA,NA,757,8028,8785,0,0,0
Wisconsin,1997,3783930.9,3181629.4,5133965.3,2627367.3,2506598,1945555.8,1838375.1,1590958.8,1590670.6,NA,NA,NA,NA,NA,NA,404,4066,4470,104,1308,1412,8,127,135,5,200,205,33,409,442,40,767,807,NA,NA,NA,594,6877,7471,0,0,0
Wisconsin,1996,3757191.2,3153802.2,5097890.4,2608049.4,2489841,1934438.4,1822752.8,1578396.4,1575405.8,NA,NA,NA,NA,NA,NA,443,4176,4619,96,919,1015,6,79,85,5,166,171,19,402,421,31,677,708,NA,NA,NA,600,6419,7019,0,0,0
Wisconsin,1995,3730451.5,3125975,5061815.5,2588731.5,2473084,1923321,1807130.5,1565834,1560141,NA,NA,NA,NA,NA,NA,392,4084,4476,122,982,1104,0,83,83,3,189,192,19,352,371,28,689,717,NA,NA,NA,564,6379,6943,0,0,0
Wisconsin,1994,3703711.8,3098147.8,5025740.6,2569413.6,2456327,1912203.6,1791508.2,1553271.6,1544876.2,NA,NA,NA,NA,NA,NA,323,3920,4243,97,705,802,1,68,69,3,140,143,19,338,357,35,784,819,NA,NA,NA,478,5955,6433,0,0,0
Wisconsin,1993,3676972.1,3070320.6,4989665.7,2550095.7,2439570,1901086.2,1775885.9,1540709.2,1529611.4,NA,NA,NA,NA,NA,NA,304,3826,4130,91,606,697,0,74,74,5,136,141,14,219,233,22,517,539,NA,NA,NA,436,5378,5814,0,0,0
Wisconsin,1992,3650232.4,3042493.4,4953590.8,2530777.8,2422813,1889968.8,1760263.6,1528146.8,1514346.6,NA,NA,NA,NA,NA,NA,281,3511,3792,1,3,4,2,105,107,2,185,187,6,187,193,24,389,413,NA,NA,NA,316,4380,4696,0,0,0
Wisconsin,1991,3623492.7,3014666.2,4917515.9,2511459.9,2406056,1878851.4,1744641.3,1515584.4,1499081.8,NA,NA,NA,NA,NA,NA,246,2962,3208,2,10,12,1,125,126,1,287,288,5,99,104,10,220,230,NA,NA,NA,265,3703,3968,0,0,0
Wisconsin,1990,3596753,2986839,4881441,2492142,2389299,1867734,1729019,1503022,1483817,NA,NA,NA,NA,NA,NA,198,2578,2776,0,2,2,6,141,147,15,300,315,4,52,56,9,135,144,NA,NA,NA,232,3208,3440,0,0,0
Wisconsin,1989,3571537.7,2970289.1,4864818.9,2483763.8,2381055.1,1854886.6,1716651.1,1495921.8,1474367.3,NA,NA,NA,NA,NA,NA,167,2362,2529,0,1,1,4,133,137,7,355,362,3,43,46,12,165,177,NA,NA,NA,193,3061,3254,0,2,2
Wisconsin,1988,3546322.4,2953739.2,4848196.8,2475385.6,2372811.2,1842039.2,1704283.2,1488821.6,1464917.6,NA,NA,NA,NA,NA,NA,143,1975,2118,0,0,0,4,160,164,17,348,365,3,41,44,6,78,84,NA,NA,NA,173,2602,2775,NA,NA,NA
Wisconsin,1987,3521107.1,2937189.3,4831574.7,2467007.4,2364567.3,1829191.8,1691915.3,1481721.4,1455467.9,NA,NA,NA,NA,NA,NA,153,2024,2177,0,0,0,2,134,136,1,274,275,5,107,112,12,156,168,NA,NA,NA,173,2695,2868,NA,NA,NA
Wisconsin,1986,3495891.8,2920639.4,4814952.6,2458629.2,2356323.4,1816344.4,1679547.4,1474621.2,1446018.2,NA,NA,NA,NA,NA,NA,150,1963,2113,0,1,1,3,132,135,2,232,234,6,112,118,8,182,190,NA,NA,NA,169,2622,2791,NA,NA,NA
Wisconsin,1985,3470676.5,2904089.5,4798330.5,2450251,2348079.5,1803497,1667179.5,1467521,1436568.5,NA,NA,NA,NA,NA,NA,134,1835,1969,0,2,2,1,127,128,7,191,198,1,126,127,6,159,165,NA,NA,NA,149,2440,2589,NA,NA,NA
Wisconsin,1984,3445461.2,2887539.6,4781708.4,2441872.8,2339835.6,1790649.6,1654811.6,1460420.8,1427118.8,NA,NA,NA,NA,NA,NA,130,1740,1870,7,130,137,4,101,105,3,145,148,4,82,86,10,172,182,NA,NA,NA,158,2370,2528,NA,NA,NA
Wisconsin,1983,3420245.9,2870989.7,4765086.3,2433494.6,2331591.7,1777802.2,1642443.7,1453320.6,1417669.1,NA,NA,NA,NA,NA,NA,133,1936,2069,0,0,0,3,143,146,3,190,193,2,97,99,8,134,142,NA,NA,NA,149,2500,2649,NA,NA,NA
Wisconsin,1982,3395030.6,2854439.8,4748464.2,2425116.4,2323347.8,1764954.8,1630075.8,1446220.4,1408219.4,NA,NA,NA,NA,NA,NA,134,1769,1903,0,0,0,1,66,67,0,122,122,3,67,70,1,141,142,0,0,0,139,2165,2304,0,0,0
Wisconsin,1981,3369815.3,2837889.9,4731842.1,2416738.2,2315103.9,1752107.4,1617707.9,1439120.2,1398769.7,NA,NA,NA,NA,NA,NA,107,1777,1884,1,79,80,0,88,88,3,139,142,1,45,46,5,96,101,0,0,0,117,2224,2341,0,0,0
Wisconsin,1980,3344600,2821340,4715220,2408360,2306860,1739260,1605340,1432020,1389320,NA,NA,NA,NA,NA,NA,79,1461,1540,2,34,36,0,108,108,3,132,135,0,52,52,3,74,77,0,0,0,87,1861,1948,0,0,0
Wisconsin,1979,3291970,2775926,4685468,2392384,2293084,1712434,1579536,1410528,1365398,NA,NA,NA,NA,NA,NA,74,1164,1238,0,0,0,0,67,67,3,107,110,1,54,55,3,66,69,0,0,0,88,1505,1593,0,0,0
Wisconsin,1978,3239340,2730512,4655716,2376408,2279308,1685608,1553732,1389036,1341476,0,0,0,11,81,92,88,1204,1292,0,0,0,0,62,62,1,72,73,1,55,56,5,53,58,0,0,0,106,1527,1633,0,0,0
