state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Massachusetts,2006,4983280,4176424,6437193,3321127,3116066,2610412,2372868,2130212,2046212,NA,NA,NA,0,6,6,295,2123,2418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,232,268,NA,NA,NA,336,2373,2709,5,12,17
Massachusetts,2005,4743399,3990903,6200944,3191967,3008977,2481854,2261545,2037487,1953416,0,0,0,1,12,13,227,2039,2266,NA,NA,NA,0,0,0,0,0,0,0,0,0,41,290,331,0,0,0,276,2367,2643,7,26,33
Massachusetts,2004,4741168,3995506,6193986,3204972,2989014,2486555,2254613,2047424,1948082,0,0,0,0,6,6,197,1788,1985,NA,NA,NA,0,0,0,0,0,0,0,0,0,26,267,293,0,0,0,264,2191,2455,25,112,137
Massachusetts,2003,4728290,3973e3,6218757,3219505,2999252,2484989,2243301,2033572,1939428,0,0,0,0,6,6,227,1694,1921,0,0,0,13,18,31,0,0,0,0,0,0,29,204,233,0,0,0,281,2018,2299,12,96,108
Massachusetts,2002,4757769,3981882,6211595,3227220,2984375,2515246,2242523,2057959,1923923,0,0,0,0,5,5,335,1211,1546,0,0,0,10,15,25,0,0,0,0,0,0,44,218,262,0,0,0,402,1564,1966,13,115,128
Massachusetts,2001,4748010,3994245,6155496,3196383,2959113,2503136,2244874,2056717,1937528,0,0,0,0,3,3,428,1342,1770,0,0,0,4,34,38,0,0,0,0,0,0,59,348,407,0,0,0,500,2100,2600,9,373,382
Massachusetts,2000,4653923,3891966,6221681,3234438,2987243,2417904,2236019,1969067,1922899,0,0,0,1,5,6,181,1404,1585,0,0,0,2,43,45,0,0,0,0,0,0,4,428,432,0,0,0,188,2220,2408,0,340,340
Massachusetts,1999,4654996.9,3893214.8,6201102.7,3223229.2,2977873.5,2422751.4,2232245.5,1971246.8,1921968,NA,NA,NA,1,14,15,191,1644,1835,0,0,0,9,47,56,NA,NA,NA,NA,NA,NA,36,446,482,NA,NA,NA,238,2474,2712,1,323,324
Massachusetts,1998,4656070.8,3894463.6,6180524.4,3212020.4,2968504,2427598.8,2228472,1973426.6,1921037,NA,NA,NA,NA,NA,NA,234,1920,2154,0,0,0,16,76,92,NA,NA,NA,NA,NA,NA,34,556,590,NA,NA,NA,291,2936,3227,4,371,375
Massachusetts,1997,4657144.7,3895712.4,6159946.1,3200811.6,2959134.5,2432446.2,2224698.5,1975606.4,1920106,NA,NA,NA,NA,NA,NA,238,1994,2232,0,0,0,9,152,161,NA,NA,NA,NA,NA,NA,46,598,644,NA,NA,NA,297,3138,3435,4,380,384
Massachusetts,1996,4658218.6,3896961.2,6139367.8,3189602.8,2949765,2437293.6,2220925,1977786.2,1919175,NA,NA,NA,NA,NA,NA,202,1999,2201,0,0,0,11,184,195,NA,NA,NA,NA,NA,NA,36,652,688,NA,NA,NA,253,3159,3412,3,310,313
Massachusetts,1995,4659292.5,3898210,6118789.5,3178394,2940395.5,2442141,2217151.5,1979966,1918244,NA,NA,NA,NA,NA,NA,219,2216,2435,0,0,0,12,130,142,NA,NA,NA,NA,NA,NA,46,835,881,NA,NA,NA,284,3822,4106,6,621,627
Massachusetts,1994,4660366.4,3899458.8,6098211.2,3167185.2,2931026,2446988.4,2213378,1982145.8,1917313,NA,NA,NA,NA,NA,NA,212,2189,2401,0,1075,1075,10,75,85,NA,NA,NA,0,100,100,63,907,970,NA,NA,NA,311,5202,5513,24,824,848
Massachusetts,1993,4661440.3,3900707.6,6077632.9,3155976.4,2921656.5,2451835.8,2209604.5,1984325.6,1916382,NA,NA,NA,NA,NA,NA,236,2193,2429,0,0,0,10,89,99,NA,NA,NA,NA,NA,NA,55,943,998,NA,NA,NA,348,4514,4862,37,1225,1262
Massachusetts,1992,4662514.2,3901956.4,6057054.6,3144767.6,2912287,2456683.2,2205831,1986505.4,1915451,NA,NA,NA,NA,NA,NA,254,2321,2575,0,638,638,4,46,50,NA,NA,NA,NA,NA,NA,63,1183,1246,NA,NA,NA,333,5069,5402,11,816,827
Massachusetts,1991,4663588.1,3903205.2,6036476.3,3133558.8,2902917.5,2461530.6,2202057.5,1988685.2,1914520,NA,NA,NA,NA,NA,NA,298,2407,2705,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1439,1536,NA,NA,NA,434,5051,5485,20,1093,1113
Massachusetts,1990,4664662,3904454,6015898,3122350,2893548,2466378,2198284,1990865,1913589,NA,NA,NA,NA,NA,NA,345,2552,2897,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,1298,1327,NA,NA,NA,386,4925,5311,7,963,970
Massachusetts,1989,4620995.8,3869056.6,5986810.2,3111281,2875529.2,2447450.2,2173545.6,1976736.5,1892320.1,NA,NA,NA,NA,NA,NA,322,2522,2844,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1078,1099,NA,NA,NA,358,4644,5002,7,928,935
Massachusetts,1988,4577329.6,3833659.2,5957722.4,3100212,2857510.4,2428522.4,2148807.2,1962608,1871051.2,NA,NA,NA,NA,NA,NA,238,1903,2141,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1159,1173,NA,NA,NA,264,4103,4367,7,898,905
Massachusetts,1987,4533663.4,3798261.8,5928634.6,3089143,2839491.6,2409594.6,2124068.8,1948479.5,1849782.3,NA,NA,NA,NA,NA,NA,234,1891,2125,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,939,953,NA,NA,NA,256,3757,4013,2,704,706
Massachusetts,1986,4489997.2,3762864.4,5899546.8,3078074,2821472.8,2390666.8,2099330.4,1934351,1828513.4,NA,NA,NA,NA,NA,NA,173,1638,1811,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,796,806,NA,NA,NA,188,3456,3644,2,750,752
Massachusetts,1985,4446331,3727467,5870459,3067005,2803454,2371739,2074592,1920222.5,1807244.5,NA,NA,NA,NA,NA,NA,281,1542,1823,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,636,653,NA,NA,NA,309,2996,3305,6,584,590
Massachusetts,1984,4402664.8,3692069.6,5841371.2,3055936,2785435.2,2352811.2,2049853.6,1906094,1785975.6,NA,NA,NA,NA,NA,NA,348,1423,1771,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,499,514,NA,NA,NA,384,2636,3020,12,471,483
Massachusetts,1983,4358998.6,3656672.2,5812283.4,3044867,2767416.4,2333883.4,2025115.2,1891965.5,1764706.7,NA,NA,NA,NA,NA,NA,349,1342,1691,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,363,388,NA,NA,NA,397,2146,2543,10,164,174
Massachusetts,1982,4315332.4,3621274.8,5783195.6,3033798,2749397.6,2314955.6,2000376.8,1877837,1743437.8,NA,NA,NA,NA,NA,NA,296,1433,1729,0,0,0,0,0,0,0,0,0,0,0,0,10,410,420,0,0,0,328,2221,2549,5,149,154
Massachusetts,1981,4271666.2,3585877.4,5754107.8,3022729,2731378.8,2296027.8,1975638.4,1863708.5,1722168.9,NA,NA,NA,NA,NA,NA,179,1317,1496,0,0,0,0,0,0,0,0,0,0,0,0,14,335,349,0,0,0,222,1957,2179,17,109,126
Massachusetts,1980,4228e3,3550480,5725020,3011660,2713360,2277100,1950900,1849580,1700900,NA,NA,NA,NA,NA,NA,118,984,1102,0,0,0,0,0,0,0,0,0,0,0,0,17,364,381,0,0,0,154,1586,1740,3,95,98
Massachusetts,1979,4185280,3514102,5720268,3008764,2711504,2254780,1930500,1832682,1681420,NA,NA,NA,NA,NA,NA,76,929,1005,0,0,0,0,0,0,0,0,0,0,0,0,10,334,344,0,0,0,106,1509,1615,5,97,102
Massachusetts,1978,4142560,3477724,5715516,3005868,2709648,2232460,1910100,1815784,1661940,0,0,0,15,149,164,60,994,1054,0,0,0,0,0,0,0,0,0,0,0,0,20,257,277,0,0,0,99,1540,1639,4,140,144
