state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Alaska,1987,346585.9,329613.9,507281.2,240908.1,266373.1,162754.7,183831.2,153133.2,176480.7,NA,NA,NA,12,280,292,3,74,77,NA,NA,NA,0,0,0,0,2,2,0,5,5,12,291,303,38,922,960,2,57,59,0,0,0,9,204,213
Alaska,1986,335962.2,319946.2,492809.6,233949.8,258859.8,157672.6,178289.6,148705.6,171240.6,NA,NA,NA,14,338,352,3,97,100,NA,NA,NA,4,83,87,0,0,0,0,9,9,4,204,208,29,983,1012,0,35,35,0,0,0,4,197,201
Alaska,1985,325338.5,310278.5,478338,226991.5,251346.5,152590.5,172748,144278,166000.5,NA,NA,NA,10,232,242,4,100,104,NA,NA,NA,0,31,31,0,4,4,0,11,11,4,107,111,24,642,666,1,36,37,0,0,0,4,108,112
Alaska,1984,314714.8,300610.8,463866.4,220033.2,243833.2,147508.4,167206.4,139850.4,160760.4,NA,NA,NA,15,176,191,4,93,97,NA,NA,NA,0,14,14,0,4,4,2,38,40,2,57,59,28,517,545,2,33,35,0,2,2,3,89,92
Alaska,1983,304091.1,290943.1,449394.8,213074.9,236319.9,142426.3,161664.8,135422.8,155520.3,NA,NA,NA,1,38,39,2,70,72,NA,NA,NA,6,27,33,0,0,0,5,134,139,7,215,222,26,635,661,5,151,156,0,0,0,NA,NA,NA
Alaska,1982,293467.4,281275.4,434923.2,206116.6,228806.6,137344.2,156123.2,130995.2,150280.2,NA,NA,NA,1,8,9,2,45,47,NA,NA,NA,0,0,0,0,0,0,13,114,127,18,157,175,45,427,472,11,103,114,0,0,0,0,0,0
Alaska,1981,282843.7,271607.7,420451.6,199158.3,221293.3,132262.1,150581.6,126567.6,145040.1,NA,NA,NA,0,0,0,0,58,58,NA,NA,NA,0,0,0,0,0,0,0,0,0,12,200,212,14,351,365,2,84,86,0,0,0,0,0,0
Alaska,1980,272220,261940,405980,192200,213780,127180,145040,122140,139800,NA,NA,NA,0,0,0,2,56,58,NA,NA,NA,0,0,0,0,0,0,0,0,0,17,192,209,23,339,362,4,82,86,0,0,0,0,0,0
Alaska,1979,262608,252706,395442,187010,208432,122192,140416,117346,135360,NA,NA,NA,0,0,0,0,95,95,NA,NA,NA,0,0,0,0,0,0,0,0,0,6,113,119,11,284,295,3,73,76,0,0,0,0,0,0
Alaska,1978,252996,243472,384904,181820,203084,117204,135792,112552,130920,0,0,0,0,0,0,0,105,105,0,3,3,0,0,0,0,0,0,0,0,0,6,124,130,9,313,322,3,81,84,0,0,0,0,0,0
