year,state,total_admissions,aggravated_or_simple_assault_total_total_admissions,burglary_total_total_admissions,drugs_total_total_admissions,fraud_total_total_admissions,motor_vehicle_theft_total_total_admissions,murder_total_total_admissions,negligent_manslaughter_total_total_admissions,other_property_offenses_total_total_admissions,other_unknown_total_total_admissions,other_violent_offenses_total_total_admissions,public_order_total_total_admissions,rape_or_sexual_assault_total_total_admissions,robbery_total_total_admissions,theft_total_total_admissions,aggravated_or_simple_assault_total_female_admissions,aggravated_or_simple_assault_total_male_admissions,burglary_total_female_admissions,burglary_total_male_admissions,drugs_total_female_admissions,drugs_total_male_admissions,fraud_total_female_admissions,fraud_total_male_admissions,motor_vehicle_theft_total_female_admissions,motor_vehicle_theft_total_male_admissions,murder_total_female_admissions,murder_total_male_admissions,negligent_manslaughter_total_female_admissions,negligent_manslaughter_total_male_admissions,other_property_offenses_total_female_admissions,other_property_offenses_total_male_admissions,other_unknown_total_female_admissions,other_unknown_total_male_admissions,other_violent_offenses_total_female_admissions,other_violent_offenses_total_male_admissions,public_order_total_female_admissions,public_order_total_male_admissions,rape_or_sexual_assault_total_female_admissions,rape_or_sexual_assault_total_male_admissions,robbery_total_female_admissions,robbery_total_male_admissions,theft_total_female_admissions,theft_total_male_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_total_admissions,burglary_hispanic_total_admissions,burglary_other_or_unknown_total_admissions,burglary_white_total_admissions,drugs_black_total_admissions,drugs_hispanic_total_admissions,drugs_other_or_unknown_total_admissions,drugs_white_total_admissions,fraud_black_total_admissions,fraud_hispanic_total_admissions,fraud_other_or_unknown_total_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_white_total_admissions,murder_black_total_admissions,murder_hispanic_total_admissions,murder_other_or_unknown_total_admissions,murder_white_total_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_total_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_white_total_admissions,other_unknown_black_total_admissions,other_unknown_hispanic_total_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_white_total_admissions,public_order_black_total_admissions,public_order_hispanic_total_admissions,public_order_other_or_unknown_total_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_total_admissions,robbery_hispanic_total_admissions,robbery_other_or_unknown_total_admissions,robbery_white_total_admissions,theft_black_total_admissions,theft_hispanic_total_admissions,theft_other_or_unknown_total_admissions,theft_white_total_admissions,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_white_female_admissions,burglary_white_male_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_white_female_admissions,drugs_white_male_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_white_female_admissions,fraud_white_male_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_white_female_admissions,murder_white_male_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_white_female_admissions,public_order_white_male_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_white_female_admissions,robbery_white_male_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_white_female_admissions,theft_white_male_admissions
2004,North Dakota,992,39,54,363,81,31,4,5,42,16,64,153,40,14,86,2,37,3,51,76,287,23,58,NA,31,NA,4,NA,5,3,39,4,12,10,54,8,145,1,39,NA,14,20,66,2,1,17,19,2,2,18,32,11,21,51,280,3,1,13,64,NA,NA,8,23,NA,NA,NA,4,NA,NA,1,4,NA,2,13,27,1,NA,7,8,4,3,13,44,9,4,38,102,1,1,7,31,2,3,4,5,1,4,14,67,NA,2,NA,1,1,16,1,18,NA,2,NA,2,1,17,2,30,1,10,1,20,12,39,62,218,2,1,NA,1,9,4,12,52,NA,NA,NA,NA,NA,8,NA,23,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,2,2,11,1,26,NA,1,NA,NA,4,3,NA,8,NA,4,1,2,3,10,6,38,NA,9,NA,4,5,33,3,99,NA,1,NA,1,NA,7,1,30,NA,2,NA,3,NA,4,NA,5,NA,1,NA,4,6,8,14,53
2005,North Dakota,1027,47,52,406,53,20,7,3,32,73,66,135,52,7,74,4,43,2,50,51,355,10,43,1,19,1,6,1,2,1,31,47,26,4,62,10,125,NA,52,NA,7,10,64,4,3,23,17,NA,1,16,35,17,15,50,324,5,NA,6,42,NA,1,7,12,1,NA,2,4,NA,NA,1,2,2,1,8,21,1,3,18,51,3,2,16,45,7,2,35,91,2,5,13,32,2,1,2,2,4,1,20,49,NA,4,NA,3,1,22,3,14,NA,NA,NA,1,1,15,1,34,NA,17,NA,15,7,43,44,280,NA,5,NA,NA,1,5,9,33,NA,NA,NA,1,NA,7,1,11,NA,1,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,1,1,1,NA,2,NA,1,NA,8,1,20,1,NA,NA,3,11,7,35,16,NA,3,NA,2,NA,16,4,41,NA,7,NA,2,5,30,5,86,NA,2,NA,5,NA,13,NA,32,NA,2,NA,1,NA,2,NA,2,NA,4,NA,1,4,16,6,43
2006,North Dakota,1067,57,57,433,69,18,12,4,44,5,80,129,62,13,84,8,49,3,54,94,339,24,45,2,16,NA,12,NA,4,9,35,2,3,11,69,18,111,2,60,2,11,21,63,4,2,18,33,1,2,20,34,18,29,65,321,2,3,5,59,1,1,8,8,NA,NA,3,9,NA,NA,1,3,4,NA,13,27,NA,NA,NA,5,8,3,36,33,4,4,36,85,3,2,10,47,1,1,5,6,2,3,28,51,1,3,NA,2,5,13,2,31,NA,1,NA,2,2,18,1,33,NA,18,2,27,25,40,67,254,NA,2,1,2,1,4,22,37,NA,1,NA,1,2,6,NA,8,NA,NA,NA,NA,NA,3,NA,9,NA,NA,NA,NA,NA,1,NA,3,NA,4,NA,NA,3,10,6,21,NA,NA,NA,NA,NA,NA,2,3,NA,8,1,2,5,31,5,28,NA,4,NA,4,8,28,10,75,NA,3,NA,2,NA,10,2,45,NA,1,NA,1,2,3,NA,6,NA,2,1,2,11,17,9,42
2007,North Dakota,1043,72,74,368,80,18,11,5,39,3,89,143,56,8,77,5,67,6,68,62,306,22,58,1,17,1,10,NA,5,6,33,NA,3,11,78,16,127,1,55,NA,8,18,59,8,9,27,28,6,3,18,47,14,25,74,255,4,2,12,62,NA,1,9,8,1,NA,2,8,NA,NA,1,4,1,1,14,23,NA,NA,NA,3,6,3,34,46,14,5,40,84,4,3,14,35,2,2,1,3,1,1,20,55,NA,8,NA,9,4,23,1,27,NA,6,NA,3,1,17,5,42,NA,14,3,22,21,53,38,217,NA,4,1,1,3,9,18,44,NA,NA,NA,1,1,8,NA,8,NA,1,NA,NA,NA,2,1,7,NA,NA,NA,NA,NA,1,NA,4,NA,1,NA,1,3,11,3,20,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,3,6,28,5,41,NA,14,NA,5,8,32,8,76,NA,4,NA,3,NA,14,1,34,NA,2,NA,2,NA,1,NA,3,NA,1,NA,1,7,13,11,44
2008,North Dakota,1087,97,73,324,74,24,12,4,39,5,106,168,62,13,86,7,90,7,66,56,268,28,46,1,23,1,11,1,3,4,35,2,3,19,87,15,153,NA,62,1,12,26,60,6,6,40,45,2,2,16,53,19,24,62,219,4,1,18,51,NA,1,15,8,1,NA,2,9,NA,NA,NA,4,NA,1,12,26,NA,NA,NA,5,8,7,39,52,11,11,40,106,3,5,10,44,4,NA,2,7,NA,2,19,65,NA,6,NA,6,3,37,4,41,NA,2,1,1,1,15,5,48,NA,19,2,22,17,45,37,182,1,3,NA,1,8,10,19,32,NA,NA,NA,1,1,14,NA,8,NA,1,NA,NA,NA,2,1,8,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,1,2,10,2,24,NA,NA,NA,NA,NA,NA,2,3,NA,8,1,6,7,32,11,41,NA,11,NA,11,7,33,8,98,NA,3,NA,5,NA,10,NA,44,NA,4,NA,NA,NA,2,1,6,NA,NA,1,1,6,13,19,46
2009,North Dakota,1046,76,69,336,57,28,8,3,49,6,111,145,56,13,89,8,68,6,63,61,275,15,42,1,27,NA,8,1,2,7,42,1,5,32,79,11,134,NA,56,3,10,21,68,7,5,28,36,2,5,21,41,25,24,53,234,2,1,7,47,NA,NA,15,13,1,3,3,1,NA,NA,1,2,NA,4,23,22,NA,NA,NA,6,5,6,43,57,9,11,44,81,3,4,12,37,3,NA,2,8,4,2,29,54,NA,7,NA,5,2,26,6,30,NA,2,NA,5,5,16,1,40,NA,25,1,23,10,43,50,184,NA,2,NA,1,2,5,13,34,NA,NA,NA,NA,NA,15,1,12,NA,1,NA,3,NA,3,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,3,5,18,1,21,NA,NA,NA,NA,NA,NA,1,5,NA,5,1,5,20,23,11,46,NA,9,NA,11,4,40,7,74,NA,3,NA,4,NA,12,NA,37,1,2,NA,NA,1,1,1,7,NA,4,NA,2,9,20,12,42
2010,North Dakota,1010,97,61,293,54,32,8,6,45,8,81,149,61,21,94,9,88,5,56,61,232,25,29,1,31,2,6,1,5,9,36,2,6,20,61,19,130,NA,61,4,17,15,79,8,3,46,40,4,5,16,36,21,14,70,188,2,1,13,38,NA,3,15,14,NA,NA,1,7,NA,NA,NA,6,4,1,15,25,NA,NA,2,6,8,1,41,31,3,10,47,89,4,4,11,42,2,2,8,9,6,NA,34,54,NA,8,NA,3,5,41,4,36,NA,4,1,4,NA,16,4,32,1,20,1,13,15,55,44,144,NA,2,1,NA,9,4,15,23,NA,NA,NA,3,NA,15,1,13,NA,NA,NA,NA,1,NA,1,6,NA,NA,NA,NA,NA,NA,1,5,2,2,NA,1,3,12,4,21,NA,NA,NA,NA,1,1,1,5,NA,8,NA,1,18,23,2,29,NA,3,NA,10,8,39,11,78,NA,4,NA,4,NA,11,NA,42,NA,2,NA,2,2,6,2,7,1,5,NA,NA,8,26,6,48
2011,North Dakota,960,96,75,277,33,32,12,2,43,5,91,140,60,11,83,11,85,4,71,59,218,14,19,1,31,NA,12,1,1,7,36,NA,5,21,70,11,129,1,59,NA,11,16,67,11,1,48,36,4,NA,28,43,17,11,54,195,2,2,8,21,1,3,13,15,NA,2,1,9,NA,NA,NA,2,1,1,14,27,NA,1,1,3,NA,1,36,54,9,5,40,86,4,5,7,44,2,2,3,4,3,4,23,53,1,10,NA,1,6,42,4,32,NA,4,NA,NA,3,25,1,42,NA,17,4,7,13,41,42,153,NA,2,1,1,6,2,7,14,NA,1,NA,3,1,12,NA,15,NA,NA,NA,2,NA,1,NA,9,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,13,6,21,NA,NA,NA,1,NA,1,NA,3,NA,NA,1,NA,10,26,10,44,1,8,NA,5,5,35,5,81,NA,4,NA,5,NA,7,1,43,NA,2,NA,2,NA,3,NA,4,NA,3,NA,4,5,18,11,42
2012,North Dakota,1177,113,64,370,43,29,13,7,44,4,118,163,64,16,129,10,103,2,62,88,282,19,24,5,24,2,11,2,5,5,39,NA,4,28,90,17,146,2,62,2,14,34,95,10,8,33,62,3,1,16,44,20,18,63,269,NA,1,10,32,NA,1,12,16,3,NA,NA,10,1,NA,2,4,1,NA,15,28,NA,1,NA,3,5,17,37,59,8,5,56,94,8,6,6,44,4,2,6,4,12,5,29,83,1,9,NA,8,4,29,5,57,NA,3,NA,1,2,14,NA,44,NA,20,4,14,25,38,59,210,NA,NA,1,NA,8,2,10,22,NA,NA,NA,1,1,11,4,12,NA,3,NA,NA,NA,NA,2,8,1,NA,NA,NA,1,1,NA,4,NA,1,NA,NA,NA,15,5,23,NA,NA,NA,1,NA,NA,NA,3,NA,5,4,13,12,25,12,47,NA,8,NA,5,10,46,7,87,NA,8,NA,6,NA,6,2,42,NA,4,NA,2,2,4,NA,4,3,9,1,4,10,19,20,63
2013,North Dakota,1228,117,80,399,35,33,10,4,44,NA,125,170,60,28,123,9,108,NA,80,91,308,18,17,2,31,NA,10,NA,4,4,40,NA,NA,32,93,10,160,1,59,2,26,26,97,8,4,48,57,1,1,14,64,20,17,70,292,2,NA,9,24,NA,NA,13,20,1,1,1,7,NA,NA,NA,4,5,NA,15,24,NA,NA,NA,NA,10,8,38,69,7,8,51,104,2,4,9,45,7,5,6,10,2,4,30,87,NA,8,1,3,4,44,4,53,NA,1,NA,1,NA,14,NA,64,1,19,3,14,21,49,66,226,1,1,NA,NA,5,4,12,12,NA,NA,NA,NA,NA,13,2,18,NA,1,NA,1,NA,1,NA,7,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,2,13,2,22,NA,NA,NA,NA,NA,NA,NA,NA,2,8,4,4,14,24,12,57,NA,7,NA,8,7,44,3,101,NA,2,NA,4,NA,9,1,44,NA,7,2,3,NA,6,NA,10,1,1,NA,4,8,22,17,70
2014,North Dakota,1395,112,72,472,41,21,12,5,50,5,131,238,72,22,142,13,99,5,67,119,353,11,30,2,19,1,11,1,4,6,44,3,2,30,101,25,213,3,69,3,19,29,113,14,6,42,50,3,NA,19,50,33,14,81,344,2,2,8,29,1,NA,8,12,NA,NA,NA,12,NA,1,NA,4,2,2,13,33,NA,NA,1,4,14,4,43,70,8,12,52,166,3,4,7,58,5,5,8,4,4,3,45,90,NA,14,1,5,10,32,2,48,NA,3,NA,NA,2,17,3,47,2,31,NA,14,36,45,81,263,NA,2,NA,2,3,5,8,21,NA,1,NA,NA,NA,8,2,10,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,1,NA,NA,1,3,NA,2,NA,2,2,11,4,29,NA,NA,NA,NA,NA,1,3,1,3,11,1,3,16,27,10,60,NA,8,1,11,9,43,15,151,NA,3,NA,4,NA,7,3,55,NA,5,2,3,NA,8,1,3,1,3,NA,3,15,30,13,77
2015,North Dakota,1394,70,84,577,52,15,7,7,33,39,85,270,53,20,82,9,61,5,79,141,436,21,31,2,13,1,6,NA,7,8,25,13,26,11,74,20,250,NA,53,2,18,17,65,NA,NA,70,NA,NA,NA,84,NA,NA,NA,577,NA,NA,NA,52,NA,NA,NA,15,NA,NA,NA,7,NA,NA,NA,7,NA,NA,NA,33,NA,NA,NA,39,NA,NA,NA,85,NA,NA,NA,270,NA,NA,NA,53,NA,NA,NA,20,NA,NA,NA,82,NA,NA,NA,NA,NA,9,61,NA,NA,NA,NA,NA,NA,5,79,NA,NA,NA,NA,NA,NA,141,436,NA,NA,NA,NA,NA,NA,21,31,NA,NA,NA,NA,NA,NA,2,13,NA,NA,NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,8,25,NA,NA,NA,NA,NA,NA,13,26,NA,NA,NA,NA,NA,NA,11,74,NA,NA,NA,NA,NA,NA,20,250,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,2,18,NA,NA,NA,NA,NA,NA,17,65,NA,NA
2e3,North Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,North Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,North Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
