state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
New Mexico,1992,1105772.6,948588.4,1559733.8,791286,768447.8,566620.6,539152,479027.2,469561.2,NA,NA,NA,NA,NA,NA,NA,NA,2,32,34,186,3104,3290
New Mexico,1991,1084471.3,931129.7,1533439.9,778014,755425.9,556818.8,527652.5,470509.1,460620.6,NA,NA,NA,NA,NA,NA,NA,NA,4,28,32,162,2975,3137
New Mexico,1990,1063170,913671,1507146,764742,742404,547017,516153,461991,451680,NA,NA,NA,NA,NA,NA,NA,NA,6,50,56,205,3174,3379
New Mexico,1989,1045315,900227.9,1487435.4,755073.8,732361.6,538063.3,507251.7,455497.9,444730,NA,NA,NA,NA,NA,NA,NA,NA,6,32,38,176,2825,3001
New Mexico,1988,1027460,886784.8,1467724.8,745405.6,722319.2,529109.6,498350.4,449004.8,437780,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,141,2604,2745
New Mexico,1987,1009605,873341.7,1448014.2,735737.4,712276.8,520155.9,489449.1,442511.7,430830,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,137,2535,2672
New Mexico,1986,991750,859898.6,1428303.6,726069.2,702234.4,511202.2,480547.8,436018.6,423880,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,121,2273,2394
New Mexico,1985,973895,846455.5,1408593,716401,692192,502248.5,471646.5,429525.5,416930,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,121,2102,2223
New Mexico,1984,956040,833012.4,1388882.4,706732.8,682149.6,493294.8,462745.2,423032.4,409980,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,81,1954,2035
New Mexico,1983,938185,819569.3,1369171.8,697064.6,672107.2,484341.1,453843.9,416539.3,403030,NA,NA,NA,NA,NA,NA,NA,NA,2,42,44,68,1868,1936
New Mexico,1982,920330,806126.2,1349461.2,687396.4,662064.8,475387.4,444942.6,410046.2,396080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1664
New Mexico,1981,902475,792683.1,1329750.6,677728.2,652022.4,466433.7,436041.3,403553.1,389130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1443
New Mexico,1980,884620,779240,1310040,668060,641980,457480,427140,397060,382180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,976
New Mexico,1979,856248,754916,1280716,653194,627522,442812,413436,384844,370072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,1539
New Mexico,1978,827876,730592,1251392,638328,613064,428144,399732,372628,357964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,1556
