state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Kansas,1998,1881002.4,1554921.8,2586875.6,1302732,1284143.6,967879,913123.4,776008.6,778913.2,NA,NA,NA,6,53,59,422,3269,3691,NA,NA,NA,4,156,160,0,0,0,0,7,7,NA,NA,NA,452,3793,4245,NA,NA,NA,0,0,0,20,281,301
Kansas,1997,1872465.6,1547212.2,2572433.9,1296784.5,1275649.4,963891,908574.6,771752.9,775459.3,NA,NA,NA,6,37,43,416,3088,3504,NA,NA,NA,2,143,145,0,0,0,4,4,8,NA,NA,NA,456,3562,4018,NA,NA,NA,0,0,0,28,255,283
Kansas,1996,1863928.8,1539502.6,2557992.2,1290837,1267155.2,959903,904025.8,767497.2,772005.4,NA,NA,NA,18,114,132,381,2620,3001,NA,NA,NA,4,155,159,0,0,0,2,7,9,NA,NA,NA,425,3117,3542,0,0,0,0,0,0,19,182,201
Kansas,1995,1855392,1531793,2543550.5,1284889.5,1258661,955915,899477,763241.5,768551.5,NA,NA,NA,25,116,141,310,2572,2882,NA,NA,NA,3,192,195,0,0,0,2,3,5,NA,NA,NA,353,3093,3446,0,0,0,0,0,0,12,177,189
Kansas,1994,1846855.2,1524083.4,2529108.8,1278942,1250166.8,951927,894928.2,758985.8,765097.6,NA,NA,NA,33,211,244,259,2540,2799,NA,NA,NA,7,167,174,0,0,0,0,6,6,NA,NA,NA,316,3065,3381,0,0,0,2,1,3,12,101,113
Kansas,1993,1838318.4,1516373.8,2514667.1,1272994.5,1241672.6,947939,890379.4,754730.1,761643.7,NA,NA,NA,84,448,532,271,2892,3163,NA,NA,NA,18,290,308,0,0,0,0,8,8,NA,NA,NA,387,3767,4154,0,0,0,0,0,0,7,93,100
Kansas,1992,1829781.6,1508664.2,2500225.4,1267047,1233178.4,943951,885830.6,750474.4,758189.8,NA,NA,NA,91,506,597,193,2243,2436,NA,NA,NA,26,353,379,0,0,0,0,8,8,NA,NA,NA,325,3255,3580,0,0,0,0,1,1,9,108,117
Kansas,1991,1821244.8,1500954.6,2485783.7,1261099.5,1224684.2,939963,881281.8,746218.7,754735.9,NA,NA,NA,84,507,591,150,2114,2264,NA,NA,NA,18,303,321,0,0,0,1,11,12,NA,NA,NA,264,3085,3349,0,0,0,0,0,0,8,96,104
Kansas,1990,1812708,1493245,2471342,1255152,1216190,935975,876733,741963,751282,NA,NA,NA,118,493,611,168,2218,2386,NA,NA,NA,11,295,306,0,0,0,1,9,10,NA,NA,NA,302,3148,3450,0,0,0,NA,0,NA,4,96,100
Kansas,1989,1802761.2,1486628.5,2460689.8,1250408.8,1210281,931403.5,871357.7,739616.7,747011.8,NA,NA,NA,117,615,732,187,2168,2355,NA,NA,NA,15,388,403,0,0,0,0,7,7,NA,NA,NA,328,3337,3665,0,0,0,0,0,0,3,82,85
Kansas,1988,1792814.4,1480012,2450037.6,1245665.6,1204372,926832,865982.4,737270.4,742741.6,NA,NA,NA,87,560,647,131,1645,1776,NA,NA,NA,12,272,284,0,0,0,0,19,19,NA,NA,NA,240,2690,2930,6,53,59,0,0,0,2,59,61
Kansas,1987,1782867.6,1473395.5,2439385.4,1240922.4,1198463,922260.5,860607.1,734924.1,738471.4,NA,NA,NA,64,492,556,130,1125,1255,NA,NA,NA,6,146,152,0,0,0,1,14,15,NA,NA,NA,214,1907,2121,10,49,59,0,0,0,1,35,36
Kansas,1986,1772920.8,1466779,2428733.2,1236179.2,1192554,917689,855231.8,732577.8,734201.2,NA,NA,NA,57,456,513,96,943,1039,NA,NA,NA,7,100,107,0,0,0,1,6,7,NA,NA,NA,175,1603,1778,8,47,55,0,1,1,2,10,12
Kansas,1985,1762974,1460162.5,2418081,1231436,1186645,913117.5,849856.5,730231.5,729931,NA,NA,NA,49,398,447,72,1023,1095,NA,NA,NA,5,83,88,0,0,0,0,6,6,NA,NA,NA,138,1603,1741,7,45,52,0,1,1,0,4,4
Kansas,1984,1753027.2,1453546,2407428.8,1226692.8,1180736,908546,844481.2,727885.2,725660.8,NA,NA,NA,75,451,526,76,852,928,NA,NA,NA,3,77,80,0,0,0,0,6,6,NA,NA,NA,159,1419,1578,2,0,2,0,0,0,2,3,5
Kansas,1983,1743080.4,1446929.5,2396776.6,1221949.6,1174827,903974.5,839105.9,725538.9,721390.6,NA,NA,NA,67,481,548,90,934,1024,NA,NA,NA,4,65,69,0,0,0,1,8,9,NA,NA,NA,162,1522,1684,0,0,0,0,2,2,0,1,1
Kansas,1982,1733133.6,1440313,2386124.4,1217206.4,1168918,899403,833730.6,723192.6,717120.4,NA,NA,NA,43,441,484,97,1279,1376,NA,NA,NA,1,32,33,0,0,0,0,3,3,0,0,0,143,1806,1949,0,0,0,0,0,0,0,0,0
Kansas,1981,1723186.8,1433696.5,2375472.2,1212463.2,1163009,894831.5,828355.3,720846.3,712850.2,NA,NA,NA,35,378,413,62,1014,1076,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,44,44,99,1501,1600,0,0,0,0,0,0,0,0,0
Kansas,1980,1713240,1427080,2364820,1207720,1157100,890260,822980,718500,708580,NA,NA,NA,28,338,366,45,939,984,NA,NA,NA,0,0,0,0,0,0,1,6,7,3,44,47,77,1393,1470,0,0,0,0,1,1,0,1,1
Kansas,1979,1691056,1408192,2352768,1201918,1150850,879304,811752,709910,698282,NA,NA,NA,37,369,406,59,1096,1155,NA,NA,NA,0,0,0,0,0,0,1,2,3,1,47,48,98,1563,1661,0,0,0,0,0,0,0,0,0
Kansas,1978,1668872,1389304,2340716,1196116,1144600,868348,800524,701320,687984,0,0,0,40,383,423,63,937,1e3,5,30,35,0,0,0,0,0,0,1,8,9,1,41,42,117,1493,1610,7,50,57,0,0,0,0,0,0
