state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
Louisiana,2001,3102174,2641419,4328743,2247191,2081552,1649113,1453061,1376861,1264558,1038,18622,0,2928,2928,1038,15694,16732,0,0,0,1038,18622,19660
Louisiana,2000,3121107,2648498,4321694,2236215,2085479,1653932,1467175,1373980,1274518,960,18401,0,3065,3065,960,15336,16296,0,0,0,960,18401,19361
Louisiana,1999,3105716.1,2637100.5,4308365.4,2230446.6,2077918.8,1646341.8,1459374.3,1367983.5,1269117,959,18215,0,3080,3080,959,15135,16094,0,0,0,959,18215,19174
Louisiana,1998,3090325.2,2625703,4295036.8,2224678.2,2070358.6,1638751.6,1451573.6,1361987,1263716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,18035,18975
Louisiana,1997,3074934.3,2614305.5,4281708.2,2218909.8,2062798.4,1631161.4,1443772.9,1355990.5,1258315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941,17529,18470
Louisiana,1996,3059543.4,2602908,4268379.6,2213141.4,2055238.2,1623571.2,1435972.2,1349994,1252914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782,16882,17664
Louisiana,1995,3044152.5,2591510.5,4255051,2207373,2047678,1615981,1428171.5,1343997.5,1247513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,16352,16976
Louisiana,1994,3028761.6,2580113,4241722.4,2201604.6,2040117.8,1608390.8,1420370.8,1338001,1242112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,15435,15982
Louisiana,1993,3013370.7,2568715.5,4228393.8,2195836.2,2032557.6,1600800.6,1412570.1,1332004.5,1236711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,15537,16078
Louisiana,1992,2997979.8,2557318,4215065.2,2190067.8,2024997.4,1593210.4,1404769.4,1326008,1231310,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,539,15694,16233
Louisiana,1991,2982588.9,2545920.5,4201736.6,2184299.4,2017437.2,1585620.2,1396968.7,1320011.5,1225909,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,569,14406,14975
Louisiana,1990,2967198,2534523,4188408,2178531,2009877,1578030,1389168,1314015,1220508,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,518,13588,14106
Louisiana,1989,2957020.2,2530656.7,4190887.2,2178557.9,2012329.3,1571453,1385567.2,1311537.5,1219119.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,528,12591,13119
Louisiana,1988,2946842.4,2526790.4,4193366.4,2178584.8,2014781.6,1564876,1381966.4,1309060,1217730.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,499,11611,12110
Louisiana,1987,2936664.6,2522924.1,4195845.6,2178611.7,2017233.9,1558299,1378365.6,1306582.5,1216341.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,393,11111,11504
Louisiana,1986,2926486.8,2519057.8,4198324.8,2178638.6,2019686.2,1551722,1374764.8,1304105,1214952.8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,374,13673,14047
Louisiana,1985,2916309,2515191.5,4200804,2178665.5,2022138.5,1545145,1371164,1301627.5,1213564,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,374,10603,10977
Louisiana,1984,2906131.2,2511325.2,4203283.2,2178692.4,2024590.8,1538568,1367563.2,1299150,1212175.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,382,10303,10685
Louisiana,1983,2895953.4,2507458.9,4205762.4,2178719.3,2027043.1,1531991,1363962.4,1296672.5,1210786.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,358,10158,10516
Louisiana,1982,2885775.6,2503592.6,4208241.6,2178746.2,2029495.4,1525414,1360361.6,1294195,1209397.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9436
Louisiana,1981,2875597.8,2499726.3,4210720.8,2178773.1,2031947.7,1518837,1356760.8,1291717.5,1208008.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,8577
Louisiana,1980,2865420,2495860,4213200,2178800,2034400,1512260,1353160,1289240,1206620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,7622
Louisiana,1979,2803748,2442454,4156750,2148260,2008490,1479394,1324354,1261836,1180618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6746
Louisiana,1978,2742076,2389048,4100300,2117720,1982580,1446528,1295548,1234432,1154616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6101
