state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
Delaware,1996,538877.4,457779.2,718584.8,367067.2,351517.6,280957.2,257920.2,234245.4,223533.8,NA,NA,NA,NA,NA,NA,NA,NA,89,810,899,379,4728,5107
Delaware,1995,532467.5,452638,709098.5,362746.5,346352,277955.5,254512,231789.5,220848.5,NA,NA,NA,NA,NA,NA,NA,NA,62,700,762,357,4442,4799
Delaware,1994,526057.6,447496.8,699612.2,358425.8,341186.4,274953.8,251103.8,229333.6,218163.2,NA,NA,NA,NA,NA,NA,NA,NA,57,641,698,281,4170,4451
Delaware,1993,519647.7,442355.6,690125.9,354105.1,336020.8,271952.1,247695.6,226877.7,215477.9,NA,NA,NA,NA,NA,NA,NA,NA,42,566,608,247,3882,4129
Delaware,1992,513237.8,437214.4,680639.6,349784.4,330855.2,268950.4,244287.4,224421.8,212792.6,NA,NA,NA,NA,NA,NA,NA,NA,50,561,611,259,3716,3975
Delaware,1991,506827.9,432073.2,671153.3,345463.7,325689.6,265948.7,240879.2,221965.9,210107.3,NA,NA,NA,NA,NA,NA,NA,NA,54,610,664,183,3125,3308
Delaware,1990,500418,426932,661667,341143,320524,262947,237471,219510,207422,NA,NA,NA,NA,NA,NA,NA,NA,65,597,662,161,2897,3058
Delaware,1989,492824.2,421208.8,654544.3,337732.7,316811.6,259142.3,233681.9,216685,204523.8,NA,NA,NA,NA,NA,NA,NA,NA,74,614,688,167,2906,3073
Delaware,1988,485230.4,415485.6,647421.6,334322.4,313099.2,255337.6,229892.8,213860,201625.6,NA,NA,NA,NA,NA,NA,NA,NA,38,505,543,161,2884,3045
Delaware,1987,477636.6,409762.4,640298.9,330912.1,309386.8,251532.9,226103.7,211035,198727.4,NA,NA,NA,NA,NA,NA,NA,NA,26,451,477,145,2596,2741
Delaware,1986,470042.8,404039.2,633176.2,327501.8,305674.4,247728.2,222314.6,208210,195829.2,NA,NA,NA,NA,NA,NA,NA,NA,32,461,493,105,2677,2782
Delaware,1985,462449,398316,626053.5,324091.5,301962,243923.5,218525.5,205385,192931,NA,NA,NA,NA,NA,NA,NA,NA,32,394,426,105,2087,2192
Delaware,1984,454855.2,392592.8,618930.8,320681.2,298249.6,240118.8,214736.4,202560,190032.8,NA,NA,NA,NA,NA,NA,NA,NA,23,335,358,88,1805,1893
Delaware,1983,447261.4,386869.6,611808.1,317270.9,294537.2,236314.1,210947.3,199735,187134.6,NA,NA,NA,NA,NA,NA,NA,NA,23,277,300,87,1829,1916
Delaware,1982,439667.6,381146.4,604685.4,313860.6,290824.8,232509.4,207158.2,196910,184236.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,NA,1745
Delaware,1981,432073.8,375423.2,597562.7,310450.3,287112.4,228704.7,203369.1,194085,181338.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,NA,NA,1388
Delaware,1980,424480,369700,590440,307040,283400,224900,199580,191260,178440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,1339
Delaware,1979,416852,363360,586126,304856,281270,220770,196082,187964,175396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,NA,NA,1343
Delaware,1978,409224,357020,581812,302672,279140,216640,192584,184668,172352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,NA,NA,1130
