state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Maine,2006,1045344,868110,1321574,675894,645680,540265,505079,437035,431075,0,0,0,0,0,0,26,367,393,0,0,0,0,0,0,0,0,0,4,59,63,12,141,153,0,0,0,43,576,619,1,9,10
Maine,2005,1015555,843359,1282474,659699,622775,527683,487872,431432,411927,0,0,0,0,0,0,23,279,302,0,0,0,0,0,0,1,5,6,10,107,117,3,93,96,0,0,0,37,511,548,0,27,27
Maine,2004,995714,828660,1278725,656259,622466,518143,477571,423297,405363,0,0,0,0,0,0,20,240,260,0,0,0,0,0,0,0,0,0,12,206,218,15,162,177,0,0,0,47,610,657,0,2,2
Maine,2003,985646,820008,1270602,651560,619042,511934,473712,416838,403170,0,0,0,0,1,1,41,371,412,0,0,0,0,0,0,0,0,0,12,153,165,36,318,354,0,0,0,90,870,960,1,27,28
Maine,2002,981538,818457,1259547,648733,610814,513353,468185,418198,400259,0,0,0,0,0,0,44,547,591,0,0,0,11,142,153,16,266,282,0,0,0,0,0,0,0,0,0,80,989,1069,9,34,43
Maine,2001,979193,815811,1251745,641534,610211,507634,471559,412931,402880,0,0,0,0,6,6,24,445,469,0,0,0,7,130,137,12,193,205,0,0,0,0,0,0,0,9,9,43,783,826,0,0,0
Maine,2000,919688,754528,1225962,641845,584117,487918,431770,393475,361053,0,0,0,0,7,7,21,382,403,0,0,0,0,0,0,17,181,198,8,139,147,0,0,0,0,3,3,46,712,758,0,0,0
Maine,1999,919453.7,755839.9,1226056.2,640324.2,585732,486841.7,432612,392834.8,363005.1,0,0,0,0,2,2,20,400,420,1,7,8,0,0,0,13,147,160,5,134,139,0,0,0,0,4,4,40,706,746,1,12,13
Maine,1998,919219.4,757151.8,1226150.4,638803.4,587347,485765.4,433454,392194.6,364957.2,NA,NA,NA,NA,NA,NA,18,431,449,0,0,0,11,149,160,13,130,143,0,0,0,0,0,0,1,9,10,63,732,795,20,5,25
Maine,1997,918985.1,758463.7,1226244.6,637282.6,588962,484689.1,434296,391554.4,366909.3,NA,NA,NA,NA,NA,NA,24,606,630,11,73,84,2,42,44,2,50,52,0,8,8,0,0,0,0,0,0,40,810,850,1,31,32
Maine,1996,918750.8,759775.6,1226338.8,635761.8,590577,483612.8,435138,390914.2,368861.4,NA,NA,NA,NA,NA,NA,27,501,528,0,0,0,3,62,65,3,129,132,0,67,67,0,3,3,0,0,0,33,770,803,0,0,0
Maine,1995,918516.5,761087.5,1226433,634241,592192,482536.5,435980,390274,370813.5,NA,NA,NA,NA,NA,NA,10,450,460,0,0,0,4,65,69,4,168,172,0,0,0,0,4,4,0,0,0,18,695,713,0,0,0
Maine,1994,918282.2,762399.4,1226527.2,632720.2,593807,481460.2,436822,389633.8,372765.6,NA,NA,NA,NA,NA,NA,19,479,498,1,4,5,3,77,80,9,175,184,0,0,0,0,4,4,0,0,0,32,746,778,0,0,0
Maine,1993,918047.9,763711.3,1226621.4,631199.4,595422,480383.9,437664,388993.6,374717.7,NA,NA,NA,NA,NA,NA,17,467,484,1,4,5,3,75,78,8,170,178,0,0,0,0,4,4,0,0,0,29,728,757,0,0,0
Maine,1992,917813.6,765023.2,1226715.6,629678.6,597037,479307.6,438506,388353.4,376669.8,NA,NA,NA,NA,NA,NA,31,570,601,1,11,12,0,12,12,7,187,194,0,0,0,0,2,2,1,0,1,40,791,831,0,0,0
Maine,1991,917579.3,766335.1,1226809.8,628157.8,598652,478231.3,439348,387713.2,378621.9,NA,NA,NA,NA,NA,NA,45,627,672,2,8,10,0,10,10,11,192,203,0,1,1,0,1,1,1,5,6,59,850,909,0,0,0
Maine,1990,917345,767647,1226904,626637,600267,477155,440190,387073,380574,NA,NA,NA,NA,NA,NA,34,652,686,3,4,7,0,8,8,7,169,176,0,0,0,0,4,4,0,0,0,44,844,888,0,0,0
Maine,1989,905796.5,757956.3,1216673.6,622067.3,594606.3,471805.5,433991,382747.7,375208.6,NA,NA,NA,NA,NA,NA,33,713,746,0,3,3,0,0,0,7,196,203,0,0,0,0,3,3,0,0,0,41,924,965,1,3,4
Maine,1988,894248,748265.6,1206443.2,617497.6,588945.6,466456,427792,378422.4,369843.2,NA,NA,NA,NA,NA,NA,20,490,510,2,14,16,0,8,8,1,73,74,0,0,0,0,7,7,0,5,5,24,607,631,1,3,4
Maine,1987,882699.5,738574.9,1196212.8,612927.9,583284.9,461106.5,421593,374097.1,364477.8,NA,NA,NA,NA,NA,NA,26,557,583,0,0,0,0,5,5,4,80,84,0,1,1,0,4,4,0,7,7,30,674,704,0,9,9
Maine,1986,871151,728884.2,1185982.4,608358.2,577624.2,455757,415394,369771.8,359112.4,NA,NA,NA,NA,NA,NA,18,493,511,0,0,0,0,72,72,0,0,0,0,2,2,0,9,9,0,5,5,18,596,614,0,10,10
Maine,1985,859602.5,719193.5,1175752,603788.5,571963.5,450407.5,409195,365446.5,353747,NA,NA,NA,NA,NA,NA,13,397,410,0,0,0,0,71,71,0,0,0,0,2,2,0,3,3,1,10,11,14,496,510,0,7,7
Maine,1984,848054,709502.8,1165521.6,599218.8,566302.8,445058,402996,361121.2,348381.6,NA,NA,NA,NA,NA,NA,12,385,397,0,0,0,0,60,60,0,0,0,0,2,2,0,5,5,1,9,10,13,470,483,0,9,9
Maine,1983,836505.5,699812.1,1155291.2,594649.1,560642.1,439708.5,396797,356795.9,343016.2,NA,NA,NA,NA,NA,NA,10,507,517,0,0,0,0,71,71,0,0,0,0,6,6,0,1,1,0,9,9,10,608,618,0,7,7
Maine,1982,824957,690121.4,1145060.8,590079.4,554981.4,434359,390598,352470.6,337650.8,NA,NA,NA,NA,NA,NA,14,457,471,0,0,0,0,59,59,0,0,0,0,8,8,0,4,4,0,8,8,14,550,564,0,9,9
Maine,1981,813408.5,680430.7,1134830.4,585509.7,549320.7,429009.5,384399,348145.3,332285.4,NA,NA,NA,NA,NA,NA,8,396,404,0,0,0,0,1,1,0,0,0,0,20,20,0,13,13,0,6,6,9,516,525,1,76,77
Maine,1980,801860,670740,1124600,580940,543660,423660,378200,343820,326920,NA,NA,NA,NA,NA,NA,4,428,432,4,7,11,0,2,2,0,0,0,0,13,13,0,22,22,0,10,10,8,556,564,0,73,73
Maine,1979,785664,656966,1110860,574396,536464,415054,370610,336938,320028,NA,NA,NA,NA,NA,NA,4,415,419,4,2,6,0,2,2,0,0,0,0,13,13,0,22,22,0,10,10,8,538,546,0,73,73
Maine,1978,769468,643192,1097120,567852,529268,406448,363020,330056,313136,0,0,0,0,1,1,3,352,355,0,30,30,0,2,2,0,0,0,0,11,11,0,19,19,0,9,9,3,486,489,0,62,62
