state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Connecticut,2006,2691893,2253246,3504809,1799814,1704995,1405976,1285917,1146481,1106765,20,288,308,NA,NA,NA,109,1301,1410,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,179,1716,1895,542,5924,6466,9,130,139,NA,NA,NA,224,2239,2463
Connecticut,2005,2550309,2136722,3365768,1729313,1636455,1331878,1218431,1090545,1046177,13,269,282,0,0,0,123,1434,1557,0,0,0,NA,NA,NA,NA,NA,NA,0,1,1,170,1560,1730,568,6249,6817,6,143,149,NA,NA,NA,254,2454,2708
Connecticut,2004,2556258,2147466,3389483,1738966,1650517,1338169,1218089,1098419,1049047,21,221,242,0,0,0,102,1357,1459,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,186,1505,1691,621,6490,7111,6,156,162,NA,NA,NA,304,2774,3078
Connecticut,2003,2539350,2131137,3371241,1736293,1634948,1330300,1209050,1090659,1040478,22,172,194,0,0,0,112,1422,1534,1,0,1,NA,NA,NA,NA,NA,NA,0,1,1,218,1446,1664,706,6527,7233,4,144,148,0,4,4,349,2879,3228
Connecticut,2002,2483379,2066299,3350345,1737413,1612932,1308443,1174936,1063060,1003239,24,192,216,0,0,0,98,1337,1435,0,0,0,0,0,0,0,0,0,0,3,3,260,1394,1654,646,5890,6536,8,103,111,1,0,1,255,2623,2878
Connecticut,2001,2509829,2097982,3317131,1708570,1608561,1322814,1187015,1079452,1018530,22,186,208,0,0,0,103,1278,1381,0,0,0,0,0,0,0,0,0,0,1,1,222,1171,1393,643,6026,6669,8,122,130,0,2,2,288,2943,3231
Connecticut,2000,2448737,2027334,3294802,1706844,1587958,1301291,1147446,1049074,978260,12,202,214,0,0,0,105,1138,1243,0,0,0,0,0,0,0,0,0,0,7,7,231,1195,1426,634,5658,6292,4,156,160,0,2,2,281,2845,3126
Connecticut,1999,2456843.4,2036554.9,3293534.8,1705590.2,1587944.6,1303627,1153216.4,1051798.8,984756.1,21,222,243,NA,NA,NA,71,913,984,0,0,0,0,15,15,0,0,0,0,4,4,225,1283,1508,581,5091,5672,10,136,146,0,4,4,253,2493,2746
Connecticut,1998,2464949.8,2045775.8,3292267.6,1704336.4,1587931.2,1305963,1158986.8,1054523.6,991252.2,NA,NA,NA,NA,NA,NA,4,207,211,NA,NA,NA,119,774,893,0,4,4,0,1,1,NA,NA,NA,230,1430,1660,2,50,52,0,1,1,16,217,233
Connecticut,1997,2473056.2,2054996.7,3291000.4,1703082.6,1587917.8,1308299,1164757.2,1057248.4,997748.3,NA,NA,NA,NA,NA,NA,14,156,170,NA,NA,NA,163,849,1012,1,6,7,0,1,1,NA,NA,NA,207,1384,1591,4,56,60,0,0,0,14,205,219
Connecticut,1996,2481162.6,2064217.6,3289733.2,1701828.8,1587904.4,1310635,1170527.6,1059973.2,1004244.4,NA,NA,NA,NA,NA,NA,8,162,170,NA,NA,NA,19,169,188,2,11,13,0,7,7,NA,NA,NA,116,1228,1344,3,32,35,0,0,0,75,748,823
Connecticut,1995,2489269,2073438.5,3288466,1700575,1587891,1312971,1176298,1062698,1010740.5,NA,NA,NA,NA,NA,NA,7,178,185,NA,NA,NA,136,852,988,0,3,3,0,1,1,NA,NA,NA,173,1413,1586,4,52,56,0,0,0,12,174,186
Connecticut,1994,2497375.4,2082659.4,3287198.8,1699321.2,1587877.6,1315307,1182068.4,1065422.8,1017236.6,NA,NA,NA,NA,NA,NA,12,219,231,NA,NA,NA,147,1045,1192,0,2,2,0,2,2,NA,NA,NA,204,1684,1888,6,47,53,0,0,0,17,181,198
Connecticut,1993,2505481.8,2091880.3,3285931.6,1698067.4,1587864.2,1317643,1187838.8,1068147.6,1023732.7,NA,NA,NA,NA,NA,NA,29,453,482,NA,NA,NA,370,2677,3047,0,36,36,1,316,317,NA,NA,NA,562,5262,5824,1,71,72,0,0,0,128,1415,1543
Connecticut,1992,2513588.2,2101101.2,3284664.4,1696813.6,1587850.8,1319979,1193609.2,1070872.4,1030228.8,NA,NA,NA,NA,NA,NA,21,253,274,NA,NA,NA,747,5775,6522,0,34,34,17,222,239,NA,NA,NA,935,8634,9569,7,73,80,0,1,1,99,1910,2009
Connecticut,1991,2521694.6,2110322.1,3283397.2,1695559.8,1587837.4,1322315,1199379.6,1073597.2,1036724.9,NA,NA,NA,NA,NA,NA,6,169,175,NA,NA,NA,866,7095,7961,4,34,38,3,1024,1027,NA,NA,NA,988,10030,11018,3,51,54,0,1,1,89,1227,1316
Connecticut,1990,2529801,2119543,3282130,1694306,1587824,1324651,1205150,1076322,1043221,NA,NA,NA,NA,NA,NA,0,51,51,NA,NA,NA,726,7716,8442,5,42,47,4,704,708,NA,NA,NA,813,9832,10645,1,38,39,0,6,6,58,946,1004
Connecticut,1989,2504546.9,2101526.7,3265213,1686421.4,1578791.6,1312829.9,1191717,1068653.8,1032872.9,NA,NA,NA,NA,NA,NA,5,72,77,NA,NA,NA,444,5896,6340,4,51,55,25,333,358,NA,NA,NA,567,7549,8116,3,41,44,0,2,2,67,894,961
Connecticut,1988,2479292.8,2083510.4,3248296,1678536.8,1569759.2,1301008.8,1178284,1060985.6,1022524.8,NA,NA,NA,NA,NA,NA,4,62,66,NA,NA,NA,209,2873,3082,3,46,49,11,158,169,NA,NA,NA,313,4317,4630,2,26,28,0,1,1,70,965,1035
Connecticut,1987,2454038.7,2065494.1,3231379,1670652.2,1560726.8,1289187.7,1164851,1053317.4,1012176.7,NA,NA,NA,NA,NA,NA,4,72,76,NA,NA,NA,40,982,1022,5,81,86,5,105,110,NA,NA,NA,118,2754,2872,3,48,51,0,1,1,50,1347,1397
Connecticut,1986,2428784.6,2047477.8,3214462,1662767.6,1551694.4,1277366.6,1151418,1045649.2,1001828.6,NA,NA,NA,NA,NA,NA,5,121,126,NA,NA,NA,18,569,587,4,106,110,3,15,18,NA,NA,NA,92,2341,2433,2,46,48,0,0,0,50,1370,1420
Connecticut,1985,2403530.5,2029461.5,3197545,1654883,1542662,1265545.5,1137985,1037981,991480.5,NA,NA,NA,NA,NA,NA,7,193,200,NA,NA,NA,22,559,581,9,67,76,3,30,33,NA,NA,NA,92,2353,2445,7,38,45,0,1,1,29,1331,1360
Connecticut,1984,2378276.4,2011445.2,3180628,1646998.4,1533629.6,1253724.4,1124552,1030312.8,981132.4,NA,NA,NA,NA,NA,NA,26,296,322,NA,NA,NA,76,680,756,9,45,54,2,26,28,NA,NA,NA,162,2448,2610,4,27,31,1,7,8,34,1316,1350
Connecticut,1983,2353022.3,1993428.9,3163711,1639113.8,1524597.2,1241903.3,1111119,1022644.6,970784.3,NA,NA,NA,NA,NA,NA,33,807,840,NA,NA,NA,16,120,136,2,29,31,0,56,56,NA,NA,NA,95,2272,2367,1,13,14,0,13,13,34,1163,1197
Connecticut,1982,2327768.2,1975412.6,3146794,1631229.2,1515564.8,1230082.2,1097686,1014976.4,960436.2,NA,NA,NA,0,0,0,5,452,457,NA,NA,NA,74,1276,1350,0,0,0,0,40,40,0,0,0,98,2228,2326,6,68,74,1,21,22,10,335,345
Connecticut,1981,2302514.1,1957396.3,3129877,1623344.6,1506532.4,1218261.1,1084253,1007308.2,950088.1,NA,NA,NA,0,0,0,58,1333,1391,NA,NA,NA,21,110,131,0,0,0,1,20,21,0,0,0,114,2312,2426,2,11,13,0,2,2,20,771,791
Connecticut,1980,2277260,1939380,3112960,1615460,1497500,1206440,1070820,999640,939740,NA,NA,NA,0,0,0,112,1432,1544,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,243,2939,3182,2,56,58,1,26,27,111,1353,1464
Connecticut,1979,2250434,1919572,3103794,1609964,1493830,1192056,1058378,990266,929306,NA,NA,NA,0,0,0,115,1212,1327,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,257,2593,2850,2,29,31,2,40,42,117,1240,1357
Connecticut,1978,2223608,1899764,3094628,1604468,1490160,1177672,1045936,980892,918872,0,0,0,0,0,0,112,1024,1136,7,21,28,0,0,0,0,0,0,0,0,0,0,0,0,155,1561,1716,2,35,37,3,45,48,31,436,467
