state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Utah,2006,1755313,1546663,2550063,1268177,1281886,886357,868956,768783,777880,0,0,0,0,0,0,331,1551,1882,0,0,0,0,0,0,0,0,0,67,362,429,183,1037,1220,0,1,1,581,2953,3534,0,2,2
Utah,2005,1695033,1506312,2452149,1223684,1228465,861112,833921,757088,749224,0,0,0,0,0,0,320,1623,1943,0,0,0,0,0,0,0,0,0,69,396,465,170,1021,1191,0,1,1,560,3043,3603,1,2,3
Utah,2004,1613371,1428245,2349472,1172858,1176614,817048,796323,712289,715956,0,0,0,0,1,1,288,1552,1840,0,0,0,0,0,0,0,0,0,70,407,477,136,820,956,1,1,2,495,2781,3276,0,0,0
Utah,2003,1571441,1385523,2309555,1150949,1158606,792758,778683,689369,696154,0,0,0,0,2,2,263,1510,1773,0,0,0,0,0,0,0,0,0,61,440,501,124,903,1027,0,0,0,448,2855,3303,0,0,0
Utah,2002,1567874,1389095,2275861,1138389,1137472,794727,773147,694977,694118,0,1,1,0,2,2,203,1358,1561,0,0,0,0,0,0,0,0,0,67,458,525,94,883,977,0,1,1,364,2703,3067,0,0,0
Utah,2001,1512997,1336964,2229295,1114311,1114984,767560,745437,670252,666712,0,0,0,0,0,0,165,1209,1374,0,0,0,0,0,0,0,0,0,41,345,386,116,988,1104,0,0,0,322,2542,2864,0,0,0
Utah,2000,1501387,1328761,2207325,1115833,1091492,758777,742610,661058,667703,0,4,4,0,1,1,171,1366,1537,0,0,0,0,0,0,0,0,0,64,440,504,150,1077,1227,0,2,2,385,2890,3275,0,0,0
Utah,1999,1460693.9,1291403.6,2158775.3,1090653.6,1068121.7,738973.1,721720.8,643059.7,648343.9,0,5,5,0,0,0,184,1170,1354,0,0,0,0,0,0,0,0,0,38,346,384,132,1163,1295,0,2,2,354,2686,3040,0,0,0
Utah,1998,1420000.8,1254046.2,2110225.6,1065474.2,1044751.4,719169.2,700831.6,625061.4,628984.8,NA,NA,NA,NA,NA,NA,160,1218,1378,0,0,0,0,0,0,0,0,0,45,451,496,137,1050,1187,0,8,8,342,2734,3076,0,0,0
Utah,1997,1379307.7,1216688.8,2061675.9,1040294.8,1021381.1,699365.3,679942.4,607063.1,609625.7,NA,NA,NA,NA,NA,NA,145,1240,1385,0,0,0,0,0,0,0,0,0,27,371,398,90,956,1046,0,2,2,262,2573,2835,0,0,0
Utah,1996,1338614.6,1179331.4,2013126.2,1015115.4,998010.8,679561.4,659053.2,589064.8,590266.6,NA,NA,NA,NA,NA,NA,162,1191,1353,0,0,0,0,0,0,0,0,0,24,219,243,78,903,981,0,2,2,264,2323,2587,0,0,0
Utah,1995,1297921.5,1141974,1964576.5,989936,974640.5,659757.5,638164,571066.5,570907.5,NA,NA,NA,NA,NA,NA,96,1166,1262,0,0,0,0,0,0,0,0,0,14,189,203,83,844,927,0,1,1,193,2208,2401,0,0,0
Utah,1994,1257228.4,1104616.6,1916026.8,964756.6,951270.2,639953.6,617274.8,553068.2,551548.4,NA,NA,NA,NA,NA,NA,72,813,885,0,0,0,0,0,0,0,0,0,15,213,228,60,805,865,0,4,4,148,1847,1995,0,0,0
Utah,1993,1216535.3,1067259.2,1867477.1,939577.2,927899.9,620149.7,596385.6,535069.9,532189.3,NA,NA,NA,NA,NA,NA,65,842,907,0,0,0,0,0,0,0,0,0,11,167,178,47,783,830,0,4,4,123,1801,1924,0,0,0
Utah,1992,1175842.2,1029901.8,1818927.4,914397.8,904529.6,600345.8,575496.4,517071.6,512830.2,NA,NA,NA,NA,NA,NA,55,690,745,0,0,0,0,0,0,0,0,0,11,133,144,58,712,770,0,1,1,124,1546,1670,0,0,0
Utah,1991,1135149.1,992544.4,1770377.7,889218.4,881159.3,580541.9,554607.2,499073.3,493471.1,NA,NA,NA,NA,NA,NA,49,671,720,0,0,0,0,0,0,0,0,0,11,115,126,68,681,749,0,3,3,130,1493,1623,0,0,0
Utah,1990,1094456,955187,1721828,864039,857789,560738,533718,481075,474112,NA,NA,NA,NA,NA,NA,68,632,700,0,0,0,0,0,0,0,0,0,12,96,108,40,592,632,1,9,10,124,1363,1487,0,0,0
Utah,1989,1076922.4,941500.3,1696013.2,851657.1,844356.1,551904.2,525018.2,474301.5,467198.8,NA,NA,NA,NA,NA,NA,55,689,744,0,0,0,0,0,0,0,0,0,5,130,135,34,427,461,0,8,8,100,1292,1392,0,0,0
Utah,1988,1059388.8,927813.6,1670198.4,839275.2,830923.2,543070.4,516318.4,467528,460285.6,NA,NA,NA,NA,NA,NA,55,523,578,0,0,0,0,0,0,0,0,0,3,113,116,29,337,366,0,1,1,88,1005,1093,0,0,0
Utah,1987,1041855.2,914126.9,1644383.6,826893.3,817490.3,534236.6,507618.6,460754.5,453372.4,NA,NA,NA,NA,NA,NA,28,495,523,0,0,0,0,0,0,0,0,0,4,110,114,18,229,247,0,2,2,50,875,925,0,0,0
Utah,1986,1024321.6,900440.2,1618568.8,814511.4,804057.4,525402.8,498918.8,453981,446459.2,NA,NA,NA,NA,NA,NA,36,596,632,0,0,0,0,0,0,0,0,0,7,128,135,22,151,173,0,0,0,72,946,1018,0,0,0
Utah,1985,1006788,886753.5,1592754,802129.5,790624.5,516569,490219,447207.5,439546,NA,NA,NA,NA,NA,NA,32,493,525,0,0,0,0,0,0,0,0,0,10,153,163,14,197,211,0,0,0,62,933,995,0,0,0
Utah,1984,989254.4,873066.8,1566939.2,789747.6,777191.6,507735.2,481519.2,440434,432632.8,NA,NA,NA,NA,NA,NA,48,681,729,0,0,0,0,0,0,0,0,0,7,58,65,8,193,201,0,0,0,68,989,1057,0,0,0
Utah,1983,971720.8,859380.1,1541124.4,777365.7,763758.7,498901.4,472819.4,433660.5,425719.6,NA,NA,NA,NA,NA,NA,31,452,483,0,0,0,NA,NA,NA,NA,NA,NA,2,146,148,5,101,106,1,0,1,47,820,867,0,0,0
Utah,1982,954187.2,845693.4,1515309.6,764983.8,750325.8,490067.6,464119.6,426887,418806.4,NA,NA,NA,NA,NA,NA,24,456,480,0,0,0,0,0,0,0,0,0,5,101,106,3,88,91,0,5,5,41,760,801,0,0,0
Utah,1981,936653.6,832006.7,1489494.8,752601.9,736892.9,481233.8,455419.8,420113.5,411893.2,NA,NA,NA,NA,NA,NA,25,493,518,0,0,0,0,0,0,0,0,0,3,66,69,0,91,91,0,6,6,33,759,792,0,0,0
Utah,1980,919120,818320,1463680,740220,723460,472400,446720,413340,404980,NA,NA,NA,NA,NA,NA,15,346,361,0,0,0,0,0,0,0,0,0,1,26,27,2,85,87,0,3,3,22,547,569,0,0,0
Utah,1979,890608,792408,1422772,719388,703384,458250,432358,400806,391602,NA,NA,NA,NA,NA,NA,14,327,341,0,0,0,0,0,0,0,0,0,0,19,19,0,67,67,0,3,3,23,469,492,0,0,0
Utah,1978,862096,766496,1381864,698556,683308,444100,417996,388272,378224,2,30,32,3,22,25,17,269,286,0,1,1,0,0,0,0,0,0,1,34,35,4,61,65,0,4,4,27,421,448,0,0,0
