state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Louisiana,1991,2982588.9,2545920.5,4201736.6,2184299.4,2017437.2,1585620.2,1396968.7,1320011.5,1225909,NA,NA,NA,10,90,100,111,1143,1254,NA,NA,NA,0,0,0,15,280,295,0,0,0,297,4e3,4297,478,6499,6977,0,0,0,0,0,0,32,697,729
Louisiana,1990,2967198,2534523,4188408,2178531,2009877,1578030,1389168,1314015,1220508,NA,NA,NA,1,3,4,89,1043,1132,NA,NA,NA,0,0,0,5,236,241,2,13,15,295,3950,4245,439,5721,6160,0,2,2,0,0,0,44,421,465
Louisiana,1989,2957020.2,2530656.7,4190887.2,2178557.9,2012329.3,1571453,1385567.2,1311537.5,1219119.2,NA,NA,NA,0,2,2,64,851,915,NA,NA,NA,0,0,0,14,306,320,1,20,21,283,3665,3948,396,5308,5704,0,0,0,1,2,3,31,391,422
Louisiana,1988,2946842.4,2526790.4,4193366.4,2178584.8,2014781.6,1564876,1381966.4,1309060,1217730.4,NA,NA,NA,0,1,1,103,1117,1220,NA,NA,NA,0,0,0,24,570,594,2,13,15,188,2433,2621,337,4458,4795,1,3,4,0,0,0,17,273,290
Louisiana,1987,2936664.6,2522924.1,4195845.6,2178611.7,2017233.9,1558299,1378365.6,1306582.5,1216341.6,NA,NA,NA,NA,NA,NA,133,1548,1681,NA,NA,NA,0,0,0,30,657,687,3,6,9,165,1943,2108,372,4585,4957,2,8,10,2,2,4,30,339,369
Louisiana,1986,2926486.8,2519057.8,4198324.8,2178638.6,2019686.2,1551722,1374764.8,1304105,1214952.8,NA,NA,NA,NA,NA,NA,120,1121,1241,NA,NA,NA,0,0,0,33,877,910,0,8,8,97,1444,1541,268,3768,4036,0,10,10,2,27,29,15,232,247
Louisiana,1985,2916309,2515191.5,4200804,2178665.5,2022138.5,1545145,1371164,1301627.5,1213564,NA,NA,NA,NA,NA,NA,86,950,1036,NA,NA,NA,0,0,0,0,41,41,0,2,2,78,1080,1158,234,3428,3662,0,6,6,0,9,9,69,1287,1356
Louisiana,1984,2906131.2,2511325.2,4203283.2,2178692.4,2024590.8,1538568,1367563.2,1299150,1212175.2,NA,NA,NA,NA,NA,NA,82,910,992,NA,NA,NA,0,0,0,5,98,103,0,1,1,55,615,670,215,3243,3458,0,0,0,1,6,7,70,1578,1648
Louisiana,1983,2895953.4,2507458.9,4205762.4,2178719.3,2027043.1,1531991,1363962.4,1296672.5,1210786.4,NA,NA,NA,NA,NA,NA,65,641,706,NA,NA,NA,0,0,0,1,70,71,0,0,0,NA,NA,NA,166,2490,2656,0,3,3,0,0,0,98,1737,1835
Louisiana,1982,2885775.6,2503592.6,4208241.6,2178746.2,2029495.4,1525414,1360361.6,1294195,1209397.6,NA,NA,NA,0,1,1,46,636,682,NA,NA,NA,0,0,0,2,32,34,0,0,0,0,0,0,129,2224,2353,0,3,3,1,1,2,80,1499,1579
Louisiana,1981,2875597.8,2499726.3,4210720.8,2178773.1,2031947.7,1518837,1356760.8,1291717.5,1208008.8,NA,NA,NA,0,2,2,39,666,705,NA,NA,NA,0,0,0,0,48,48,0,0,0,0,0,0,122,2309,2431,0,3,3,0,1,1,82,1552,1634
Louisiana,1980,2865420,2495860,4213200,2178800,2034400,1512260,1353160,1289240,1206620,NA,NA,NA,0,0,0,34,346,380,NA,NA,NA,0,0,0,0,14,14,0,0,0,0,0,0,90,1805,1895,0,0,0,0,7,7,55,1369,1424
Louisiana,1979,2803748,2442454,4156750,2148260,2008490,1479394,1324354,1261836,1180618,NA,NA,NA,2,1,3,22,380,402,NA,NA,NA,0,0,0,0,25,25,0,0,0,0,0,0,91,1850,1941,1,2,3,1,8,9,65,1329,1394
Louisiana,1978,2742076,2389048,4100300,2117720,1982580,1446528,1295548,1234432,1154616,0,0,0,0,0,0,37,431,468,6,101,107,0,0,0,1,23,24,0,0,0,0,0,0,126,1842,1968,0,5,5,2,4,6,79,1268,1347
