state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
California,1998,23536631.8,20400484.6,32412786.2,16333332.4,16079453.8,12014694.4,11521937.4,10195149.8,10205334.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12086,110008,122094,12656,117144,129800,3,29,32,NA,NA,NA,159,2444,2603
California,1997,23343098.7,20236816.4,32075653.8,16150163.1,15925490.7,11900411.1,11442687.6,10094684.2,10142132.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11129,103921,115050,11711,110938,122649,2,31,33,NA,NA,NA,143,1731,1874
California,1996,23149565.6,20073148.2,31738521.4,15966993.8,15771527.6,11786127.8,11363437.8,9994218.6,10078929.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9956,93903,103859,10535,102221,112756,3,33,36,NA,NA,NA,106,1429,1535
California,1995,22956032.5,19909480,31401389,15783824.5,15617564.5,11671844.5,11284188,9893753,10015727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8942,89619,98561,9412,97026,106438,4,56,60,NA,NA,NA,102,1233,1335
California,1994,22762499.4,19745811.8,31064256.6,15600655.2,15463601.4,11557561.2,11204938.2,9793287.4,9952524.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7953,84199,92152,8470,91318,99788,6,51,57,NA,NA,NA,135,1356,1491
California,1993,22568966.3,19582143.6,30727124.2,15417485.9,15309638.3,11443277.9,11125688.4,9692821.8,9889321.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6917,75609,82526,7233,81850,89083,4,58,62,NA,NA,NA,71,967,1038
California,1992,22375433.2,19418475.4,30389991.8,15234316.6,15155675.2,11328994.6,11046438.6,9592356.2,9826119.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6743,74399,81142,7140,80385,87525,8,61,69,0,0,0,100,1190,1290
California,1991,22181900.1,19254807.2,30052859.4,15051147.3,15001712.1,11214711.3,10967188.8,9491890.6,9762916.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7555,78127,85682,8026,84446,92472,5,70,75,0,0,0,108,1257,1365
California,1990,21988367,19091139,29715727,14867978,14847749,11100428,10887939,9391425,9699714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,6749,72661,79410,7292,78686,85978,3,93,96,0,0,0,115,1233,1348
California,1989,21512560.3,18683113.1,29116618.3,14587300.2,14529318.1,10878245.2,10634315.1,9207658.5,9475454.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,5779,67795,73574,6040,70457,76497,4,86,90,0,0,0,86,1308,1394
California,1988,21036753.6,18275087.2,28517509.6,14306622.4,14210887.2,10656062.4,10380691.2,9023892,9251195.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,4568,57449,62017,4773,59657,64430,1,90,91,0,0,0,61,1119,1180
California,1987,20560946.9,17867061.3,27918400.9,14025944.6,13892456.3,10433879.6,10127067.3,8840125.5,9026935.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,32,32,3875,46610,50485,4008,48603,52611,28,114,142,0,0,0,45,806,851
California,1986,20085140.2,17459035.4,27319292.2,13745266.8,13574025.4,10211696.8,9873443.4,8656359,8802676.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,2,128,130,2729,34723,37452,2839,36687,39526,0,427,427,0,0,0,35,503,538
California,1985,19609333.5,17051009.5,26720183.5,13464589,13255594.5,9989514,9619819.5,8472592.5,8578417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,45,2016,26922,28938,2164,29092,31256,3,270,273,0,0,0,16,290,306
California,1984,19133526.8,16642983.6,26121074.8,13183911.2,12937163.6,9767331.2,9366195.6,8288826,8354157.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,39,49,NA,NA,NA,1597,22965,24562,1761,24162,25923,0,0,0,0,0,0,27,143,170
California,1983,18657720.1,16234957.7,25521966.1,12903233.4,12618732.7,9545148.4,9112571.7,8105059.5,8129898.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,12,49,61,NA,NA,NA,1287,20332,21619,1401,21668,23069,0,150,150,0,0,0,14,232,246
California,1982,18181913.4,15826931.8,24922857.4,12622555.6,12300301.8,9322965.6,8858947.8,7921293,7905638.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,6,21,27,0,0,0,902,14360,15262,990,15661,16651,8,106,114,0,0,0,33,413,446
California,1981,17706106.7,15418905.9,24323748.7,12341877.8,11981870.9,9100782.8,8605323.9,7737526.5,7681379.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,5,44,49,0,0,0,786,11580,12366,847,12528,13375,1,35,36,0,0,0,12,354,366
California,1980,17230300,15010880,23724640,12061200,11663440,8878600,8351700,7553760,7457120,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,12,81,93,0,0,0,679,11080,11759,728,11755,12483,0,0,0,0,0,0,22,225,247
California,1979,16834320,14668042,23345356,11868240,11477116,8676830,8157490,7385634,7282408,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,11,78,89,0,0,0,531,9422,9953,994,13236,14230,128,367,495,0,0,0,20,398,418
California,1978,16438340,14325204,22966072,11675280,11290792,8475060,7963280,7217508,7107696,0,0,0,0,0,0,427,8783,9210,4,128,132,0,0,0,12,68,80,0,0,0,0,0,0,549,9658,10207,81,293,374,0,0,0,8,124,132
