state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Texas,1991,12364228.4,10763952.5,17299628,8784727.4,8514900.6,6379827.3,5984401.1,5422570.9,5341381.6,0,NA,NA,0,NA,NA,0,18,18,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas,1990,12129599,10551641,16951382,8604471,8346911,6258734,5870865,5311310,5240331,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas,1989,11907315.1,10360744.9,16683321.8,8469845.9,8213475.9,6145934.6,5761380.5,5217767,5142977.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas,1988,11685031.2,10169848.8,16415261.6,8335220.8,8080040.8,6033135.2,5651896,5124224,5045624.8,0,NA,NA,0,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
Texas,1987,11462747.3,9978952.7,16147201.4,8200595.7,7946605.7,5920335.8,5542411.5,5030681,4948271.7,0,NA,NA,0,NA,NA,NA,NA,NA,0,6,6,NA,NA,NA,0,62,62,NA,NA,NA,0,NA,NA,NA,NA,NA
Texas,1986,11240463.4,9788056.6,15879141.2,8065970.6,7813170.6,5807536.4,5432927,4937138,4850918.6,0,NA,NA,0,NA,NA,NA,NA,NA,0,10,10,NA,NA,NA,2,64,66,NA,NA,NA,0,NA,NA,NA,NA,NA
Texas,1985,11018179.5,9597160.5,15611081,7931345.5,7679735.5,5694737,5323442.5,4843595,4753565.5,0,27,27,0,6,6,NA,NA,NA,0,6,6,NA,NA,NA,0,62,62,NA,NA,NA,0,8,8,NA,NA,NA
Texas,1984,10795895.6,9406264.4,15343020.8,7796720.4,7546300.4,5581937.6,5213958,4750052,4656212.4,0,25,25,0,0,0,NA,NA,NA,0,3,3,NA,NA,NA,1,43,44,NA,NA,NA,0,9,9,NA,NA,NA
Texas,1983,10573611.7,9215368.3,15074960.6,7662095.3,7412865.3,5469138.2,5104473.5,4656509,4558859.3,0,9,9,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA,1,49,50,NA,NA,NA,0,11,11,NA,NA,NA
Texas,1982,10351327.8,9024472.2,14806900.4,7527470.2,7279430.2,5356338.8,4994989,4562966,4461506.2,0,12,12,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,2,58,60,NA,NA,NA,0,4,4,NA,NA,NA
Texas,1981,10129043.9,8833576.1,14538840.2,7392845.1,7145995.1,5243539.4,4885504.5,4469423,4364153.1,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Texas,1980,9906760,8642680,14270780,7258220,7012560,5130740,4776020,4375880,4266800,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Texas,1979,9632714,8402202,13961962,7105818,6856144,4992856,4639858,4259272,4142930,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Texas,1978,9358668,8161724,13653144,6953416,6699728,4854972,4503696,4142664,4019060,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
