state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
California,2006,26913190,23266323,36457549,18235868,18221681,13565186,13348004,11462253,11804070,NA,NA,NA,7,36,43,6132,42508,48640,NA,NA,NA,NA,NA,NA,NA,NA,NA,1853,18897,20750,5701,63432,69133,NA,NA,NA,13699,124998,138697,6,125,131
California,2005,25665530,22202559,35340566,17798914,17541652,13076050,12589480,11101730,11100829,0,0,0,9,33,42,5996,42601,48597,0,0,0,1627,18094,19721,5145,56096,61241,0,0,0,0,0,0,0,0,0,12784,116950,129734,7,126,133
California,2004,25494686,22071260,35057375,17687829,17369546,13016395,12478291,11041125,11030135,0,0,0,16,147,163,5767,41045,46812,0,0,0,1532,16291,17823,4571,54331,58902,0,0,0,0,0,0,0,0,0,11893,111946,123839,7,132,139
California,2003,25298742,21939768,34644509,17472389,17172120,12908627,12390115,10982624,10957144,0,0,0,27,222,249,4972,38441,43413,0,0,0,1296,14380,15676,8838,57385,66223,0,0,0,0,0,0,0,0,0,15146,110573,125719,13,145,158
California,2002,24903151,21595083,34325414,17368754,16956660,12743589,12159562,10851630,10743453,0,0,0,11,214,225,4141,34464,38605,0,0,0,0,0,0,0,0,0,1125,13203,14328,5901,65345,71246,0,0,0,11192,113353,124545,14,127,141
California,2001,24050763,20781306,33713792,17050634,16663158,12311489,11739274,10440547,10340759,0,0,0,11,222,233,4170,33753,37923,0,0,0,0,0,0,0,0,0,1154,13374,14528,6277,68167,74444,0,0,0,11620,115708,127328,8,192,200
California,2000,23923698,20727821,33087051,16699671,16387380,12243261,11680437,10396081,10331740,0,0,0,11,313,324,4543,35734,40277,0,0,0,1443,14568,16011,6599,66753,73352,0,0,0,0,0,0,0,0,0,12609,117571,130180,13,203,216
California,1999,23730164.9,20564152.8,32749918.6,16516501.7,16233416.9,12128977.7,11601187.2,10295615.4,10268537.4,NA,NA,NA,31,374,405,4778,38158,42936,0,0,0,1592,15479,17071,6425,64544,70969,NA,NA,NA,NA,NA,NA,NA,NA,NA,12843,118745,131588,17,190,207
California,1998,23536631.8,20400484.6,32412786.2,16333332.4,16079453.8,12014694.4,11521937.4,10195149.8,10205334.8,NA,NA,NA,NA,NA,NA,5338,41191,46529,0,0,0,1549,15745,17294,6337,63908,70245,NA,NA,NA,NA,NA,NA,NA,NA,NA,13250,121235,134485,9,199,208
California,1997,23343098.7,20236816.4,32075653.8,16150163.1,15925490.7,11900411.1,11442687.6,10094684.2,10142132.2,NA,NA,NA,NA,NA,NA,5203,41563,46766,0,0,0,1406,16185,17591,5956,61649,67605,NA,NA,NA,NA,NA,NA,NA,NA,NA,12604,119919,132523,19,266,285
California,1996,23149565.6,20073148.2,31738521.4,15966993.8,15771527.6,11786127.8,11363437.8,9994218.6,10078929.6,NA,NA,NA,NA,NA,NA,4975,41490,46465,0,0,0,1380,16161,17541,5233,53011,58244,NA,NA,NA,NA,NA,NA,NA,NA,NA,11662,112214,123876,48,1188,1236
California,1995,22956032.5,19909480,31401389,15783824.5,15617564.5,11671844.5,11284188,9893753,10015727,NA,NA,NA,NA,NA,NA,4563,40896,45459,0,0,0,1239,16310,17549,4439,48271,52710,NA,NA,NA,NA,NA,NA,NA,NA,NA,10294,106319,116613,23,486,509
California,1994,22762499.4,19745811.8,31064256.6,15600655.2,15463601.4,11557561.2,11204938.2,9793287.4,9952524.4,NA,NA,NA,NA,NA,NA,4035,37547,41582,0,0,0,1245,15875,17120,3785,41871,45656,NA,NA,NA,NA,NA,NA,NA,NA,NA,9104,96195,105299,14,417,431
California,1993,22568966.3,19582143.6,30727124.2,15417485.9,15309638.3,11443277.9,11125688.4,9692821.8,9889321.8,NA,NA,NA,NA,NA,NA,3939,39210,43149,0,0,0,1217,18074,19291,2800,32920,35720,NA,NA,NA,NA,NA,NA,NA,NA,NA,8005,91184,99189,13,392,405
California,1992,22375433.2,19418475.4,30389991.8,15234316.6,15155675.2,11328994.6,11046438.6,9592356.2,9826119.2,NA,NA,NA,NA,NA,NA,3639,36519,40158,0,0,0,1077,16862,17939,2677,32609,35286,NA,NA,NA,NA,NA,NA,NA,NA,NA,7435,87042,94477,11,429,440
California,1991,22181900.1,19254807.2,30052859.4,15051147.3,15001712.1,11214711.3,10967188.8,9491890.6,9762916.6,NA,NA,NA,NA,NA,NA,3467,34786,38253,0,0,0,1016,14994,16010,3319,38408,41727,NA,NA,NA,NA,NA,NA,NA,NA,NA,7846,89019,96865,14,367,381
California,1990,21988367,19091139,29715727,14867978,14847749,11100428,10887939,9391425,9699714,NA,NA,NA,NA,NA,NA,3614,35881,39495,29,93,122,880,13294,14174,3123,37736,40859,NA,NA,NA,NA,NA,NA,NA,NA,NA,7723,88039,95762,19,428,447
California,1989,21512560.3,18683113.1,29116618.3,14587300.2,14529318.1,10878245.2,10634315.1,9207658.5,9475454.6,NA,NA,NA,NA,NA,NA,3359,31296,34655,0,297,297,699,10341,11040,2922,37378,40300,NA,NA,NA,NA,NA,NA,NA,NA,NA,7066,79989,87055,NA,NA,NA
California,1988,21036753.6,18275087.2,28517509.6,14306622.4,14210887.2,10656062.4,10380691.2,9023892,9251195.2,NA,NA,NA,NA,NA,NA,2557,27401,29958,0,201,201,496,7962,8458,2353,31801,34154,NA,NA,NA,NA,NA,NA,NA,NA,NA,5466,67932,73398,NA,NA,NA
California,1987,20560946.9,17867061.3,27918400.9,14025944.6,13892456.3,10433879.6,10127067.3,8840125.5,9026935.8,NA,NA,NA,NA,NA,NA,2362,24983,27345,35,0,35,348,6029,6377,1711,23495,25206,NA,NA,NA,NA,NA,NA,2,44,46,4503,55195,59698,NA,NA,NA
California,1986,20085140.2,17459035.4,27319292.2,13745266.8,13574025.4,10211696.8,9873443.4,8656359,8802676.4,NA,NA,NA,NA,NA,NA,1986,22238,24224,0,0,0,357,5433,5790,1149,16910,18059,NA,NA,NA,NA,NA,NA,6,157,163,3530,45395,48925,NA,NA,NA
California,1985,19609333.5,17051009.5,26720183.5,13464589,13255594.5,9989514,9619819.5,8472592.5,8578417,NA,NA,NA,NA,NA,NA,1694,19170,20864,0,525,525,264,4778,5042,633,10111,10744,NA,NA,NA,NA,NA,NA,5,36,41,2653,35230,37883,NA,NA,NA
California,1984,19133526.8,16642983.6,26121074.8,13183911.2,12937163.6,9767331.2,9366195.6,8288826,8354157.6,NA,NA,NA,NA,NA,NA,1349,16203,17552,0,0,0,173,3809,3982,416,6846,7262,NA,NA,NA,NA,NA,NA,NA,NA,NA,2045,27636,29681,51,13,64
California,1983,18657720.1,16234957.7,25521966.1,12903233.4,12618732.7,9545148.4,9112571.7,8105059.5,8129898.2,NA,NA,NA,NA,NA,NA,1246,17155,18401,0,0,0,138,3022,3160,257,5018,5275,NA,NA,NA,NA,NA,NA,NA,NA,NA,1692,25819,27511,4,0,4
California,1982,18181913.4,15826931.8,24922857.4,12622555.6,12300301.8,9322965.6,8858947.8,7921293,7905638.8,NA,NA,NA,NA,NA,NA,918,15014,15932,0,0,0,0,0,0,0,0,0,90,2141,2231,189,3589,3778,0,0,0,1217,21104,22321,0,0,0
California,1981,17706106.7,15418905.9,24323748.7,12341877.8,11981870.9,9100782.8,8605323.9,7737526.5,7681379.4,NA,NA,NA,NA,NA,NA,822,13110,13932,0,0,0,0,0,0,0,0,0,58,1714,1772,102,2011,2113,0,0,0,992,17032,18024,0,0,0
California,1980,17230300,15010880,23724640,12061200,11663440,8878600,8351700,7553760,7457120,NA,NA,NA,NA,NA,NA,690,10657,11347,0,0,0,0,0,0,0,0,0,39,1355,1394,55,1546,1601,0,0,0,788,13699,14487,0,0,0
California,1979,16834320,14668042,23345356,11868240,11477116,8676830,8157490,7385634,7282408,NA,NA,NA,NA,NA,NA,671,9203,9874,283,2570,2853,0,0,0,0,0,0,37,1325,1362,49,1147,1196,0,0,0,1174,14766,15940,126,372,498
California,1978,16438340,14325204,22966072,11675280,11290792,8475060,7963280,7217508,7107696,0,0,0,5,127,132,572,8753,9325,0,0,0,0,0,0,0,0,0,36,1538,1574,39,972,1011,0,0,0,725,11694,12419,73,304,377
