agency,year,state,population,ORI,ORI9,fips_state_code,fips_county_code,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_larceny_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_aggravated_assault,clr_murder,clr_manslaughter,clr_rape_total,clr_force_rape,clr_attempted_rape,clr_robbery_total,clr_gun_robbery,clr_knife_robbery,clr_other_weapon_robbery,clr_strong_arm_robbery,clr_assault_total,clr_gun_assault,clr_knife_assault,clr_other_weapon_assault,clr_hand_feet_assault,clr_simple_assault,clr_burglary_total,clr_burg_force_entry,clr_burg_no_force_entry,clr_attempted_burglary,clr_larceny_total,clr_mtr_vhc_theft_total,clr_auto_theft,clr_truck_bus_theft,clr_other_vhc_theft,clr_aggravated_assault,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_force_rape,clr_18_attempted_rape,clr_18_robbery_total,clr_18_gun_robbery,clr_18_knife_robbery,clr_18_other_weapon_robbery,clr_18_strong_arm_robbery,clr_18_assault_total,clr_18_gun_assault,clr_18_knife_assault,clr_18_other_weapon_assault,clr_18_hand_feet_assault,clr_18_simple_assault,clr_18_burglary_total,clr_18_burg_force_entry,clr_18_burg_no_force_entry,clr_18_attempted_burglary,clr_18_larceny_total,clr_18_mtr_vhc_theft_total,clr_18_auto_theft,clr_18_truck_bus_theft,clr_18_other_vhc_theft,clr_18_aggravated_assault,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_larceny_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_aggravated_assault
Belknap County Sheriff's Office,1965,New Hampshire,13933,NH00100,NH0010000,33,001,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,70,70,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,7,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carroll County Sheriff's Office,1965,New Hampshire,11128,NH00200,NH0020000,33,003,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,159,142,2,15,126,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,61,61,0,0,49,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conway Police Department,1965,New Hampshire,4397,NH00210,NH0021000,33,003,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6,23,21,1,1,55,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6,5,5,0,0,23,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire County Sheriff's Office,1965,New Hampshire,23934,NH00300,NH0030000,33,005,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,80,73,7,0,51,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,17,16,1,0,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaffrey Police Department,1965,New Hampshire,3286,NH00316,NH0031600,33,005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,10,6,0,0,27,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,4,4,0,0,19,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keene Police Department,1965,New Hampshire,18555,NH00318,NH0031800,33,005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,66,41,20,5,272,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,24,8,0,91,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,22,6,0,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin Police Department,1965,New Hampshire,17800,NH00406,NH0040600,33,007,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,19,14,8,4,2,65,10,10,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,19,9,6,1,2,19,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster Police Department,1965,New Hampshire,2500,NH00438,NH0043800,33,007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanover Police Department,1965,New Hampshire,6135,NH00534,NH0053400,33,009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,0,22,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon Police Department,1965,New Hampshire,9578,NH00544,NH0054400,33,009,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,20,33,32,1,0,40,10,10,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,18,9,9,0,0,16,6,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Littleton Police Department,1965,New Hampshire,3154,NH00550,NH0055000,33,009,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,5,0,0,48,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goffstown Police Department,1965,New Hampshire,8249,NH00616,NH0061600,33,011,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,57,41,3,13,103,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,7,6,1,0,9,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hudson Police Department,1965,New Hampshire,7445,NH00628,NH0062800,33,011,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,10,11,4,2,5,40,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,12,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Police Department,1965,New Hampshire,91757,NH00634,NH0063400,33,011,0,0,1,3,1,1,0,14,3,0,0,11,9,2,5,0,2,186,303,236,33,34,940,97,97,0,0,9,1,3,1,1,0,9,2,0,0,7,9,2,5,0,2,184,68,59,3,6,265,53,53,0,0,9,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,13,29,27,2,0,120,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milford Police Department,1965,New Hampshire,4304,NH00642,NH0064200,33,011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,13,2,1,43,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,1,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nashua Police Department,1965,New Hampshire,41654,NH00646,NH0064600,33,011,0,0,1,0,3,1,2,3,1,0,0,2,8,2,2,2,2,92,96,68,23,5,404,78,78,0,0,8,1,0,3,1,2,2,0,0,0,2,6,2,1,2,1,68,34,27,7,0,192,31,31,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,20,17,3,0,112,25,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelham Police Department,1965,New Hampshire,3879,NH00652,NH0065200,33,011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,14,5,3,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peterborough Police Department,1965,New Hampshire,2274,NH00654,NH0065400,33,011,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,8,4,1,3,6,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,5,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Concord Police Department,1965,New Hampshire,29967,NH00716,NH0071600,33,013,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,29,36,9,22,5,93,24,24,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,28,20,8,10,2,29,11,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derry Police Department,1965,New Hampshire,7686,NH00816,NH0081600,33,015,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,72,72,0,0,58,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,31,31,0,0,9,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exeter Police Department,1965,New Hampshire,6444,NH00822,NH0082200,33,015,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,3,4,50,29,12,9,136,22,22,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,5,5,0,0,14,8,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,14,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,1965,New Hampshire,4977,NH00830,NH0083000,33,015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,38,25,9,4,102,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,12,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newmarket Police Department,1965,New Hampshire,3569,NH00846,NH0084600,33,015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portsmouth Police Department,1965,New Hampshire,28346,NH00858,NH0085800,33,015,0,0,1,0,1,1,0,17,7,0,0,10,3,0,2,0,1,32,167,122,27,18,391,38,38,0,0,3,1,0,1,1,0,3,2,0,0,1,3,0,1,0,2,27,48,40,6,2,61,19,19,0,0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,12,9,2,1,37,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salem Police Department,1965,New Hampshire,11706,NH00864,NH0086400,33,015,0,0,0,0,0,0,0,2,0,0,0,2,3,2,0,1,0,39,97,60,19,18,117,50,50,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,27,11,3,4,4,23,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Police Department,1965,New Hampshire,4979,NH00906,NH0090600,33,017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,10,0,2,81,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Farmington Police Department,1965,New Hampshire,3211,NH00908,NH0090800,33,017,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester Police Department,1965,New Hampshire,15848,NH00920,NH0092000,33,017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somersworth Police Department,1965,New Hampshire,9518,NH00924,NH0092400,33,017,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,9,18,9,6,3,60,5,5,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,9,7,6,1,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claremont Police Department,1965,New Hampshire,13784,NH01006,NH0100600,33,019,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,2,54,36,33,2,1,83,15,15,0,0,2,0,1,1,0,1,0,0,0,0,0,2,0,0,0,2,54,9,9,0,0,15,7,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,1965,New Hampshire,3306,NH01018,NH0101800,33,019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,12,17,1,11,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,22,6,6,0,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belknap State Police,1965,New Hampshire,0,NH301SP,NH301SP00,33,001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,28,27,1,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carroll State Police,1965,New Hampshire,0,NH302SP,NH302SP00,33,003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,24,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire State Police,1965,New Hampshire,0,NH303SP,NH303SP00,33,005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Coos County,1965,New Hampshire,0,NH304SP,NH304SP00,33,007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,30,0,0,37,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grafton State Police,1965,New Hampshire,0,NH305SP,NH305SP00,33,009,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,79,76,3,0,31,8,8,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,9,9,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sp,1965,New Hampshire,0,NH306SP,NH306SP00,33,011,0,0,1,0,2,1,1,0,0,0,0,0,4,1,2,0,1,7,62,61,1,0,12,13,13,0,0,4,1,0,2,1,1,0,0,0,0,0,2,1,1,0,0,7,5,5,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merrimack State Police,1965,New Hampshire,0,NH307SP,NH307SP00,33,013,0,0,5,0,2,2,0,0,0,0,0,0,1,0,0,0,1,8,91,87,4,0,15,19,19,0,0,1,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,6,19,18,1,0,6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rockingham State Police,1965,New Hampshire,0,NH308SP,NH308SP00,33,015,0,0,0,0,1,1,0,2,1,0,0,1,1,0,0,0,1,4,55,55,0,0,16,37,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,4,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strafford State Police,1965,New Hampshire,0,NH309SP,NH309SP00,33,017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,14,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sullivan State Police,1965,New Hampshire,0,NH310SP,NH310SP00,33,019,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,21,21,0,0,11,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belknap County Sheriff's Office,1966,New Hampshire,13106,NH00100,NH0010000,33,001,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,67,67,0,0,10,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,18,18,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilford Police Department,1966,New Hampshire,2709,NH00110,NH0011000,33,001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laconia Police Department,1966,New Hampshire,15356,NH00114,NH0011400,33,001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,31,22,5,4,64,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12,8,3,1,29,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conway Police Department,1966,New Hampshire,4345,NH00210,NH0021000,33,003,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,3,13,12,1,0,43,6,6,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,3,2,1,1,0,12,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolfeboro Police Department,1966,New Hampshire,2983,NH00236,NH0023600,33,003,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,6,46,35,0,11,41,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,6,10,10,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire County Sheriff's Office,1966,New Hampshire,24960,NH00300,NH0030000,33,005,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,95,87,8,0,30,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,15,13,2,0,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaffrey Police Department,1966,New Hampshire,3302,NH00316,NH0031600,33,005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,7,0,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,6,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keene Police Department,1966,New Hampshire,17743,NH00318,NH0031800,33,005,0,0,0,0,1,0,1,3,1,0,0,2,6,0,3,0,3,48,81,45,26,10,265,21,21,0,0,6,0,0,1,0,1,2,1,0,0,1,5,0,2,0,3,42,13,8,4,1,46,16,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,1,16,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin Police Department,1966,New Hampshire,16203,NH00406,NH0040600,33,007,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,20,15,3,2,49,11,11,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,11,10,1,0,9,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,9,1,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster Police Department,1966,New Hampshire,3181,NH00438,NH0043800,33,007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
