agency,year,state,population,ORI,ORI9,fips_state_code,fips_county_code,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_larceny_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_aggravated_assault,clr_murder,clr_manslaughter,clr_rape_total,clr_force_rape,clr_attempted_rape,clr_robbery_total,clr_gun_robbery,clr_knife_robbery,clr_other_weapon_robbery,clr_strong_arm_robbery,clr_assault_total,clr_gun_assault,clr_knife_assault,clr_other_weapon_assault,clr_hand_feet_assault,clr_simple_assault,clr_burglary_total,clr_burg_force_entry,clr_burg_no_force_entry,clr_attempted_burglary,clr_larceny_total,clr_mtr_vhc_theft_total,clr_auto_theft,clr_truck_bus_theft,clr_other_vhc_theft,clr_aggravated_assault,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_force_rape,clr_18_attempted_rape,clr_18_robbery_total,clr_18_gun_robbery,clr_18_knife_robbery,clr_18_other_weapon_robbery,clr_18_strong_arm_robbery,clr_18_assault_total,clr_18_gun_assault,clr_18_knife_assault,clr_18_other_weapon_assault,clr_18_hand_feet_assault,clr_18_simple_assault,clr_18_burglary_total,clr_18_burg_force_entry,clr_18_burg_no_force_entry,clr_18_attempted_burglary,clr_18_larceny_total,clr_18_mtr_vhc_theft_total,clr_18_auto_theft,clr_18_truck_bus_theft,clr_18_other_vhc_theft,clr_18_aggravated_assault,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_larceny_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_aggravated_assault
Salisbury Police Department,1972,Maryland,15039,MD02303,MD0230300,24,045,0,0,1,0,0,0,0,20,7,0,0,13,7,5,1,0,1,97,166,146,12,8,364,45,45,0,0,7,1,0,0,0,0,11,4,0,0,7,6,4,1,0,1,97,50,44,4,2,47,15,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,4,2,19,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocomoke City Police Department,1972,Maryland,3574,MD02403,MD0240300,24,047,0,0,0,0,0,0,0,0,0,0,0,0,26,8,2,1,15,9,26,23,0,3,19,5,5,0,0,26,0,0,0,0,0,0,0,0,0,0,20,8,2,1,9,15,18,18,0,0,14,4,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Allegany County,1972,Maryland,0,MD301SP,MD301SP00,24,001,0,0,0,0,2,2,0,9,5,0,0,4,40,11,4,2,23,37,195,154,32,9,381,27,27,0,0,40,0,0,2,2,0,3,3,0,0,0,16,5,2,0,9,19,28,24,3,1,88,6,6,0,0,16,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,18,15,2,1,25,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Anne Arundel County,1972,Maryland,0,MD302SP,MD302SP00,24,003,0,0,2,0,9,7,2,53,41,0,0,12,68,31,17,11,9,85,235,191,35,9,541,213,213,0,0,68,0,0,1,1,0,5,5,0,0,0,19,11,4,2,2,19,9,8,1,0,24,11,11,0,0,19,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,4,3,1,0,10,7,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Baltimore County,1972,Maryland,0,MD303SP,MD303SP00,24,005,0,0,1,0,4,3,1,26,24,0,0,2,74,27,11,10,26,81,146,111,20,15,483,129,129,0,0,74,1,0,2,1,1,6,6,0,0,0,27,6,5,4,12,31,18,12,3,3,34,17,17,0,0,27,0,0,1,0,1,0,0,0,0,0,4,0,2,1,1,2,5,4,1,0,5,7,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Calvert County,1972,Maryland,0,MD304SP,MD304SP00,24,009,0,0,5,0,0,0,0,6,4,0,0,2,21,11,5,1,4,10,123,112,11,0,193,16,16,0,0,21,5,0,0,0,0,4,3,0,0,1,10,6,2,1,1,5,21,19,2,0,25,4,4,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,8,7,1,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Caroline County,1972,Maryland,0,MD305SP,MD305SP00,24,011,0,0,6,0,3,1,2,1,1,0,0,0,26,10,7,3,6,23,84,62,21,1,90,10,10,0,0,26,4,0,1,0,1,0,0,0,0,0,13,7,3,2,1,11,10,8,1,1,5,2,2,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Carroll County,1972,Maryland,0,MD306SP,MD306SP00,24,013,0,0,1,0,7,4,3,16,10,0,0,6,51,20,8,10,13,60,276,197,74,5,441,56,56,0,0,51,0,0,5,4,1,4,4,0,0,0,16,8,4,2,2,18,27,15,10,2,36,17,17,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,17,7,8,2,19,10,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Cecil County,1972,Maryland,0,MD307SP,MD307SP00,24,015,0,0,2,0,4,3,1,14,5,0,0,9,95,18,12,7,58,82,252,174,77,1,356,61,61,0,0,95,1,0,1,1,0,6,3,0,0,3,53,8,9,5,31,39,28,18,10,0,24,11,11,0,0,53,0,0,0,0,0,1,0,0,0,1,7,0,2,0,5,3,14,9,5,0,11,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Charles County,1972,Maryland,0,MD308SP,MD308SP00,24,017,0,0,6,0,3,3,0,24,11,0,0,13,37,12,4,6,15,54,116,84,24,8,196,70,70,0,0,37,3,0,1,1,0,2,1,0,0,1,8,4,1,2,1,10,8,8,0,0,9,9,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Dorchester County,1972,Maryland,0,MD309SP,MD309SP00,24,019,0,0,1,0,1,1,0,4,0,0,0,4,26,9,6,7,4,7,31,21,7,3,61,14,14,0,0,26,1,0,1,1,0,0,0,0,0,0,11,5,2,3,1,2,2,1,1,0,6,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Frederick County,1972,Maryland,0,MD310SP,MD310SP00,24,021,0,0,2,0,11,7,4,16,10,0,0,6,60,22,7,11,20,117,297,236,51,10,485,48,48,0,0,60,1,0,6,4,2,2,1,0,0,1,16,6,1,4,5,37,29,25,3,1,42,7,7,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,3,16,15,0,1,15,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Garrett County,1972,Maryland,0,MD311SP,MD311SP00,24,023,0,0,0,0,1,1,0,1,1,0,0,0,4,2,0,0,2,19,80,72,8,0,84,16,16,0,0,4,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,8,6,5,1,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Harford County,1972,Maryland,0,MD312SP,MD312SP00,24,025,0,0,4,0,13,11,2,43,28,0,0,15,165,35,26,30,74,150,315,210,93,12,630,133,133,0,0,165,2,0,5,5,0,9,6,0,0,3,68,15,14,9,30,80,34,22,12,0,63,14,14,0,0,68,1,0,0,0,0,3,3,0,0,0,7,2,1,0,4,15,22,13,9,0,29,8,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Howard County,1972,Maryland,0,MD313SP,MD313SP00,24,027,0,0,1,0,3,3,0,34,28,0,0,6,55,17,5,10,23,55,165,134,20,11,246,74,74,0,0,55,0,0,2,2,0,2,2,0,0,0,22,9,2,3,8,23,14,10,3,1,19,4,4,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,3,2,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Kent County,1972,Maryland,0,MD314SP,MD314SP00,24,029,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,2,4,47,35,11,1,39,9,9,0,0,6,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,2,3,1,2,0,5,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Montgomery County,1972,Maryland,0,MD315SP,MD315SP00,24,031,0,0,0,0,2,2,0,6,4,0,0,2,24,6,4,3,11,16,61,47,11,3,180,72,72,0,0,24,0,0,2,2,0,0,0,0,0,0,8,1,1,0,6,6,7,6,1,0,5,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Prince George's Cnty,1972,Maryland,0,MD316SP,MD316SP00,24,033,0,0,4,0,10,8,2,54,46,0,0,8,91,34,9,21,27,192,254,207,35,12,813,445,445,0,0,91,2,0,4,3,1,3,3,0,0,0,25,10,5,3,7,68,28,25,3,0,30,17,17,0,0,25,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,8,12,9,3,0,11,8,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Queen Anne's County,1972,Maryland,0,MD317SP,MD317SP00,24,035,0,0,1,0,2,2,0,12,9,0,0,3,28,8,12,3,5,23,161,132,24,5,161,9,9,0,0,28,0,0,1,1,0,5,4,0,0,1,13,2,7,1,3,12,13,13,0,0,11,1,1,0,0,13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7,7,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: St. Mary's County,1972,Maryland,0,MD318SP,MD318SP00,24,037,0,0,1,0,3,3,0,22,9,0,0,13,43,16,14,5,8,46,174,121,46,7,245,90,90,0,0,43,1,0,0,0,0,4,3,0,0,1,17,7,3,3,4,31,7,3,4,0,19,6,6,0,0,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,2,3,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Somerset County,1972,Maryland,0,MD319SP,MD319SP00,24,039,0,0,4,0,3,1,2,3,2,0,0,1,21,8,4,6,3,22,89,71,18,0,110,15,15,0,0,21,1,0,1,0,1,2,1,0,0,1,12,4,2,4,2,8,15,14,1,0,14,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4,0,0,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Talbot County,1972,Maryland,0,MD320SP,MD320SP00,24,041,0,0,0,0,4,1,3,5,4,0,0,1,16,4,3,3,6,7,103,82,17,4,125,24,24,0,0,16,0,0,2,0,2,4,4,0,0,0,9,1,2,2,4,3,6,5,1,0,19,7,7,0,0,9,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,1,1,0,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Washington County,1972,Maryland,0,MD321SP,MD321SP00,24,043,0,0,0,1,3,3,0,20,9,0,0,11,30,11,10,5,4,50,271,220,39,12,359,45,45,0,0,30,0,1,2,2,0,3,2,0,0,1,16,6,6,4,0,12,16,12,4,0,15,5,5,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6,2,4,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Wicomico County,1972,Maryland,0,MD322SP,MD322SP00,24,045,0,0,10,0,7,6,1,22,11,0,0,11,64,23,19,8,14,55,239,199,38,2,475,39,39,0,0,64,7,0,6,5,1,7,3,0,0,4,30,9,12,4,5,25,34,28,6,0,59,12,12,0,0,30,2,0,0,0,0,1,1,0,0,0,2,0,2,0,0,3,12,10,2,0,26,7,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Worcester County,1972,Maryland,0,MD323SP,MD323SP00,24,047,0,0,1,0,4,1,3,6,3,0,0,3,29,10,11,5,3,22,97,81,16,0,138,14,14,0,0,29,1,0,1,0,1,3,2,0,0,1,14,6,5,2,1,8,12,9,3,0,21,3,3,0,0,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7,6,1,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baltimore Police Department,1973,Maryland,892600,MDBPD00,MDBPD0000,24,510,0,0,280,61,499,438,61,8612,4744,0,0,3868,6415,1316,2485,2077,537,22393,15606,13425,1127,1054,25795,8242,8242,0,0,6415,242,59,289,253,36,1939,1036,0,0,903,3191,593,1268,1027,303,14603,3452,2896,241,315,5483,1555,1555,0,0,3191,5,0,13,9,4,693,194,0,0,499,280,39,110,99,32,1014,1428,1196,91,141,2050,801,801,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U S Park Police,1973,Maryland,0,MDPPD00,MDPPD0000,11,001,0,0,1,0,4,3,1,6,3,0,0,3,32,7,1,7,17,0,5,4,1,0,72,12,12,0,0,32,1,0,0,0,0,1,0,0,0,1,16,2,1,3,10,0,1,0,1,0,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allegany County Sheriff's Office,1973,Maryland,45642,MD00100,MD0010000,24,001,0,0,0,0,0,0,0,1,1,0,0,0,50,1,1,0,48,12,10,4,6,0,5,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cumberland Police Department,1973,Maryland,28977,MD00102,MD0010200,24,001,0,0,1,1,1,0,1,9,7,0,0,2,14,2,7,1,4,140,109,91,2,16,635,24,24,0,0,14,1,0,1,0,1,4,3,0,0,1,7,2,4,0,1,139,14,14,0,0,79,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,10,10,0,0,39,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frostburg Police Department,1973,Maryland,7126,MD00103,MD0010300,24,001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,9,3,0,37,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allegany Co Investigator,1973,Maryland,0,MD0013A,MD0013A00,24,001,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annapolis Police Department,1973,Maryland,32200,MD00201,MD0020100,24,003,0,0,3,0,4,4,0,93,44,0,0,49,104,15,36,49,4,286,399,312,82,5,1637,169,169,0,0,104,4,0,4,4,0,19,13,0,0,6,79,14,24,39,2,221,57,48,9,0,151,28,28,0,0,79,0,0,0,0,0,8,5,0,0,3,6,0,4,2,0,19,34,28,6,0,87,11,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anne Arundel County Police Department,1973,Maryland,278683,MD00202,MD0020200,24,003,0,0,11,24,50,35,15,190,152,0,0,38,926,92,70,121,643,261,3422,2529,569,324,6293,1386,1386,0,0,926,11,23,30,20,10,51,39,0,0,12,642,51,47,71,473,230,435,262,122,51,1298,285,285,0,0,642,1,3,5,3,2,10,6,0,0,4,95,6,11,19,59,8,169,133,26,10,252,100,100,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baltimore County Police Department,1973,Maryland,639787,MD00301,MD0030100,24,005,0,0,18,6,93,62,31,636,454,0,0,182,380,92,102,144,42,7943,6798,4931,942,925,15927,2819,2819,0,0,380,13,6,63,44,19,197,145,0,0,52,213,60,69,62,22,4441,2369,1906,111,352,2600,706,706,0,0,213,0,1,4,1,3,29,9,0,0,20,20,4,9,4,3,882,286,209,52,25,955,135,135,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sparrows Point Pd,1973,Maryland,16697,MD00302,MD0030200,24,005,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,357,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denton Police Department,1973,Maryland,1532,MD00601,MD0060100,24,011,0,0,0,0,4,1,3,2,0,0,0,2,2,0,0,2,0,36,26,24,1,1,51,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,5,3,2,1,0,8,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westminster Police Department,1973,Maryland,7732,MD00708,MD0070800,24,013,0,0,0,0,0,0,0,1,0,0,0,1,7,0,2,0,5,22,32,22,6,4,113,17,17,0,0,7,0,0,0,0,0,1,0,0,0,1,7,0,2,0,5,22,6,4,1,1,11,5,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkton Police Department,1973,Maryland,5686,MD00804,MD0080400,24,015,0,0,0,0,0,0,0,0,0,0,0,0,23,7,3,3,10,31,64,36,16,12,240,20,20,0,0,23,0,0,0,0,0,0,0,0,0,0,14,4,2,1,7,20,8,4,3,1,29,8,8,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,1,0,1,0,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles County Sheriff's Office,1973,Maryland,54724,MD00900,MD0090000,24,017,0,0,3,16,15,13,2,18,8,0,0,10,32,8,15,4,5,470,334,199,110,25,445,48,48,0,0,32,3,16,12,11,1,5,3,0,0,2,26,5,13,3,5,414,59,42,15,2,59,13,13,0,0,26,0,0,0,0,0,1,1,0,0,0,4,1,2,0,1,57,22,17,5,0,21,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambridge Police Department,1973,Maryland,11800,MD01001,MD0100100,24,019,0,0,2,0,1,1,0,12,1,0,0,11,241,9,32,29,171,59,145,103,19,23,445,21,21,0,0,241,2,0,1,1,0,2,1,0,0,1,95,3,16,10,66,17,39,37,1,1,95,8,8,0,0,95,2,0,0,0,0,0,0,0,0,0,10,0,2,2,6,2,26,24,1,1,58,4,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick Police Department,1973,Maryland,3779,MD01101,MD0110100,24,021,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,24,3,3,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,24,1,1,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederick Police Department,1973,Maryland,23800,MD01103,MD0110300,24,021,0,0,2,1,6,5,1,25,13,0,0,12,40,9,18,4,9,377,181,147,6,28,701,65,65,0,0,40,2,1,4,3,1,7,3,0,0,4,20,7,4,3,6,196,16,16,0,0,192,8,8,0,0,20,0,1,0,0,0,2,0,0,0,2,5,1,0,0,4,25,8,8,0,0,96,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garrett County Sheriff's Office,1973,Maryland,21363,MD01200,MD0120000,24,023,0,0,0,0,0,0,0,1,1,0,0,0,4,3,0,0,1,83,56,50,2,4,141,10,10,0,0,4,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,74,7,7,0,0,36,9,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harford County Sheriff's Office,1973,Maryland,93380,MD01300,MD0130000,24,025,0,0,0,0,10,5,5,9,3,0,0,6,18,3,5,4,6,142,198,170,15,13,561,7,7,0,0,18,0,0,7,5,2,6,2,0,0,4,17,2,5,4,6,141,59,59,0,0,101,4,4,0,0,17,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,32,32,0,0,50,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aberdeen Police Department,1973,Maryland,13351,MD01301,MD0130100,24,025,0,0,0,0,8,4,4,37,30,0,0,7,47,18,20,6,3,267,191,135,44,12,516,40,40,0,0,47,0,0,2,1,1,4,4,0,0,0,10,7,2,1,0,63,12,12,0,0,12,7,7,0,0,10,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,1,7,7,0,0,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bel Air Police Department,1973,Maryland,6998,MD01302,MD0130200,24,025,0,0,0,0,1,0,1,0,0,0,0,0,55,4,2,6,43,15,8,4,3,1,318,20,20,0,0,55,0,0,1,0,1,0,0,0,0,0,20,1,1,1,17,10,1,0,1,0,132,1,1,0,0,20,0,0,0,0,0,0,0,0,0,0,6,0,1,0,5,2,0,0,0,0,72,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Havre De Grace Police Department,1973,Maryland,10546,MD01303,MD0130300,24,025,0,0,0,0,5,4,1,14,9,0,0,5,29,1,3,0,25,37,81,62,8,11,223,20,20,0,0,29,0,0,3,3,0,7,4,0,0,3,26,1,3,0,22,37,7,5,2,0,29,3,3,0,0,26,0,0,0,0,0,1,1,0,0,0,4,0,0,0,4,2,5,4,1,0,18,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard County Police Department,1973,Maryland,78916,MD01401,MD0140100,24,027,0,0,1,5,16,10,6,69,38,0,0,31,168,23,30,36,79,474,827,718,19,90,2004,273,273,0,0,168,1,5,7,6,1,12,7,0,0,5,115,12,21,23,59,372,77,70,0,7,286,30,30,0,0,115,0,3,1,0,1,3,1,0,0,2,14,1,4,8,1,24,23,19,0,4,84,16,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chestertown Police Department,1973,Maryland,3402,MD01502,MD0150200,24,029,0,0,0,0,0,0,0,2,0,0,0,2,33,0,0,0,33,3,21,21,0,0,22,1,1,0,0,33,0,0,0,0,0,1,0,0,0,1,33,0,0,0,33,3,7,7,0,0,11,1,1,0,0,33,0,0,0,0,0,1,0,0,0,1,8,0,0,0,8,0,3,3,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montgomery County Police Department,1973,Maryland,547903,MD01604,MD0160400,24,031,0,0,23,22,76,57,19,495,310,0,0,185,294,104,82,80,28,1116,4144,2908,836,400,13571,2165,2165,0,0,294,17,22,67,49,18,364,228,0,0,136,225,88,69,49,19,845,1446,1111,217,118,2206,669,669,0,0,225,0,0,5,4,1,59,24,0,0,35,44,11,18,14,1,210,542,403,96,43,979,218,218,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Takoma Park Police Department,1973,Maryland,19685,MD01606,MD0160600,24,031,0,0,1,0,13,10,3,51,41,0,0,10,18,6,7,4,1,69,287,163,76,48,430,108,108,0,0,18,1,0,7,6,1,13,10,0,0,3,12,4,6,2,0,23,80,73,4,3,69,23,23,0,0,12,0,0,0,0,0,2,0,0,0,2,2,0,1,1,0,9,60,54,3,3,41,11,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
