agency,year,state,population,ORI,ORI9,fips_state_code,fips_county_code,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_larceny_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_aggravated_assault,clr_murder,clr_manslaughter,clr_rape_total,clr_force_rape,clr_attempted_rape,clr_robbery_total,clr_gun_robbery,clr_knife_robbery,clr_other_weapon_robbery,clr_strong_arm_robbery,clr_assault_total,clr_gun_assault,clr_knife_assault,clr_other_weapon_assault,clr_hand_feet_assault,clr_simple_assault,clr_burglary_total,clr_burg_force_entry,clr_burg_no_force_entry,clr_attempted_burglary,clr_larceny_total,clr_mtr_vhc_theft_total,clr_auto_theft,clr_truck_bus_theft,clr_other_vhc_theft,clr_aggravated_assault,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_force_rape,clr_18_attempted_rape,clr_18_robbery_total,clr_18_gun_robbery,clr_18_knife_robbery,clr_18_other_weapon_robbery,clr_18_strong_arm_robbery,clr_18_assault_total,clr_18_gun_assault,clr_18_knife_assault,clr_18_other_weapon_assault,clr_18_hand_feet_assault,clr_18_simple_assault,clr_18_burglary_total,clr_18_burg_force_entry,clr_18_burg_no_force_entry,clr_18_attempted_burglary,clr_18_larceny_total,clr_18_mtr_vhc_theft_total,clr_18_auto_theft,clr_18_truck_bus_theft,clr_18_other_vhc_theft,clr_18_aggravated_assault,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_larceny_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_aggravated_assault
Ouachita Parish Sheriff's Office,1974,Louisiana,44970,LA03700,LA0370000,22,073,0,0,8,4,11,8,3,10,8,0,1,1,144,39,21,14,4,66,204,187,12,5,547,54,21,17,16,78,7,4,8,7,1,7,6,0,1,0,141,36,21,12,4,68,106,98,4,4,225,42,16,16,10,73,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,60,56,1,3,73,11,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe Police Department,1974,Louisiana,62464,LA03701,LA0370100,22,073,0,1,4,3,15,12,3,35,30,1,3,1,430,25,97,82,12,214,415,413,0,2,2703,185,166,14,5,216,4,2,6,4,2,11,11,0,0,0,373,21,85,71,11,185,152,151,0,1,1470,122,111,8,3,188,0,0,1,1,0,1,1,0,0,0,52,1,16,10,1,24,60,60,0,0,329,19,16,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Monroe Police Department,1974,Louisiana,14749,LA03702,LA0370200,22,073,0,4,2,1,3,2,1,7,5,0,0,2,196,18,16,24,0,138,48,48,0,0,456,25,22,3,0,58,2,1,3,2,1,6,4,0,0,2,195,18,16,23,0,138,21,21,0,0,258,23,21,2,0,57,0,1,1,0,1,1,1,0,0,0,16,1,2,1,0,12,10,10,0,0,86,4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plaquemines Parish Sheriff's Office,1974,Louisiana,25775,LA03800,LA0380000,22,075,0,2,4,3,1,1,0,6,5,0,0,1,97,3,9,9,0,76,128,109,14,5,371,31,16,6,9,21,4,3,1,1,0,4,4,0,0,0,97,3,9,9,0,76,27,25,0,2,36,1,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pointe Coupee Parish Sheriff's Office,1974,Louisiana,17874,LA03900,LA0390000,22,077,0,0,2,0,2,2,0,0,0,0,0,0,76,2,0,3,27,44,25,15,5,5,40,2,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandria Police Department,1974,Louisiana,42056,LA04001,LA0400100,22,079,0,7,17,2,24,22,2,122,67,14,2,39,406,112,72,42,46,134,1044,978,0,66,2586,229,184,29,16,272,16,0,6,6,0,23,14,2,1,6,178,31,15,14,27,91,116,109,0,7,391,16,12,2,2,87,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,22,21,0,1,109,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red River Parish Sheriff's Office,1974,Louisiana,8991,LA04100,LA0410000,22,081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richland Parish Sheriff's Office,1974,Louisiana,19399,LA04200,LA0420000,22,083,0,1,7,1,1,0,1,3,1,0,2,0,73,1,1,5,4,62,50,38,7,5,155,15,12,2,1,11,7,1,0,0,0,2,0,0,2,0,53,1,1,4,4,43,28,20,5,3,51,12,9,2,1,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,4,2,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sabine Parish Sheriff's Office,1974,Louisiana,18282,LA04300,LA0430000,22,085,0,0,4,0,0,0,0,2,0,1,0,0,38,4,0,0,3,17,38,21,4,1,0,3,3,0,0,7,4,0,0,0,0,3,2,1,0,0,27,4,0,0,0,13,19,19,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Charles Parish Sheriff's Office,1974,Louisiana,30970,LA04500,LA0450000,22,089,0,27,2,0,12,2,10,30,12,0,2,16,158,1,0,23,64,70,206,61,117,28,414,0,0,0,0,88,2,0,5,0,5,12,9,0,0,3,121,1,0,7,52,61,55,8,46,1,26,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. James Parish Sheriff's Office,1974,Louisiana,18782,LA04700,LA0470000,22,093,0,0,0,1,1,0,0,5,0,0,0,1,51,0,0,11,15,25,3,0,0,1,136,3,2,1,0,26,0,1,1,0,0,2,0,0,0,0,52,0,0,11,16,25,1,0,0,1,22,3,2,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. John The Baptist Parish Sheriff's Office,1974,Louisiana,24876,LA04800,LA0480000,22,095,0,0,1,1,2,1,1,9,8,0,0,1,96,0,0,0,49,47,115,107,0,0,35,17,13,4,0,49,1,1,2,1,1,6,6,0,0,0,94,0,0,0,48,46,19,19,0,0,37,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,5,2,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Landry Parish Sheriff's Office,1974,Louisiana,49076,LA04900,LA0490000,22,097,0,5,3,3,8,6,2,11,8,0,2,1,127,6,2,9,40,70,51,31,17,3,106,9,9,0,0,57,3,3,6,4,2,8,7,0,0,1,104,6,1,8,34,55,42,23,17,2,71,5,5,0,0,49,0,0,1,1,0,1,1,0,0,0,5,1,0,2,1,1,1,1,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eunice Police Department,1974,Louisiana,11635,LA04901,LA0490100,22,097,0,10,0,0,3,1,2,4,4,0,0,0,160,10,13,27,58,52,110,39,54,17,118,14,10,4,0,108,0,0,8,1,7,0,0,0,0,0,160,10,13,27,58,52,47,21,19,7,100,14,10,4,0,108,0,0,5,0,5,0,0,0,0,0,4,0,0,0,2,2,8,3,4,1,39,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opelousas Police Department,1974,Louisiana,21610,LA04902,LA0490200,22,097,0,0,1,0,1,1,0,7,7,0,0,0,11,1,5,0,1,4,20,12,3,5,46,1,1,0,0,7,1,0,1,1,0,5,5,0,0,0,11,1,5,0,1,4,12,9,2,1,20,0,0,0,0,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Martin Parish Sheriff's Office,1974,Louisiana,33668,LA05000,LA0500000,22,099,0,0,2,0,3,0,3,7,5,0,0,2,81,6,16,11,24,24,32,13,18,1,33,3,3,0,0,57,2,0,2,0,2,3,1,0,0,2,74,6,9,11,23,25,25,6,18,1,31,2,2,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Mary Parish Sheriff's Office,1974,Louisiana,30886,LA05100,LA0510000,22,101,0,12,1,0,5,4,1,9,6,0,1,2,230,47,24,8,77,74,201,132,47,22,511,39,27,6,6,156,1,0,3,2,1,4,2,0,1,1,155,40,20,7,54,34,53,24,24,5,100,17,16,1,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berwick Police Department,1974,Louisiana,4032,LA05101,LA0510100,22,101,0,0,0,1,0,0,0,1,0,1,0,0,12,0,0,0,8,4,9,5,4,0,31,3,3,0,0,8,0,1,0,0,0,1,0,1,0,0,11,0,0,0,8,3,2,1,1,0,3,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Police Department,1974,Louisiana,9623,LA05102,LA0510200,22,101,0,3,2,0,2,1,1,3,1,0,0,2,115,7,8,1,0,99,62,55,5,2,85,3,2,0,1,16,1,0,1,0,1,2,1,0,0,1,115,7,8,1,0,99,22,20,1,1,36,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,13,13,13,0,0,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan City Police Department,1974,Louisiana,17200,LA05103,LA0510300,22,101,0,49,3,0,14,5,9,17,11,2,0,4,80,23,34,8,4,11,224,126,60,6,461,53,48,3,0,69,2,0,13,5,8,3,3,0,0,0,67,19,26,8,3,11,41,27,11,2,201,15,15,0,0,56,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,17,10,7,0,35,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Tammany Parish Sheriff's Office,1974,Louisiana,68434,LA05200,LA0520000,22,103,0,11,8,4,13,12,1,27,19,0,0,8,311,21,4,9,55,222,627,598,0,29,1017,58,44,9,5,89,6,4,11,10,1,18,14,0,0,4,311,21,4,9,55,222,263,234,0,29,685,41,35,4,2,89,0,0,0,0,0,2,2,0,0,0,3,0,0,1,0,2,49,49,0,0,26,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tangipahoa Parish Sheriff's Office,1974,Louisiana,54934,LA05300,LA0530000,22,105,0,0,21,6,11,5,6,18,15,0,0,3,215,58,56,7,55,39,228,205,14,9,312,45,34,11,0,176,17,6,10,4,6,19,15,0,0,4,170,45,48,7,38,32,167,142,15,10,246,33,25,8,0,138,0,0,0,0,0,1,0,0,0,1,6,0,0,0,2,4,29,18,7,4,46,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hammond Police Department,1974,Louisiana,13500,LA05301,LA0530100,22,105,0,9,3,1,4,4,0,9,6,0,0,3,75,11,11,3,4,46,191,175,0,16,488,18,15,1,2,29,3,1,3,3,0,2,2,0,0,0,72,10,10,2,4,46,75,70,0,5,132,7,6,0,1,26,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,31,29,0,2,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tensas Parish Sheriff's Office,1974,Louisiana,9191,LA05400,LA0540000,22,107,0,0,2,0,2,2,0,2,1,1,0,0,16,8,1,2,1,4,45,4,41,0,62,1,1,0,0,12,2,0,2,2,0,2,1,1,0,0,18,10,1,2,1,4,17,0,17,0,25,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrebonne Parish Sheriff's Office,1974,Louisiana,44525,LA05500,LA0550000,22,109,0,0,4,4,7,5,2,18,15,0,2,1,173,37,23,9,1,103,311,308,0,3,443,37,34,3,0,70,4,4,6,4,2,14,12,0,2,0,173,37,23,9,1,103,68,65,0,3,189,32,29,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union Parish Sheriff's Office,1974,Louisiana,15223,LA05600,LA0560000,22,111,0,0,2,0,4,3,1,1,1,0,0,0,27,12,5,1,5,4,96,83,4,9,143,9,5,1,3,23,2,0,3,2,1,0,0,0,0,0,26,13,5,1,4,3,45,42,0,3,47,6,5,0,1,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,13,0,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermilion Parish Sheriff's Office,1974,Louisiana,26979,LA05700,LA0570000,22,113,0,0,2,0,3,3,0,1,1,0,0,0,9,0,0,0,5,4,37,37,0,0,50,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abbeville Police Department,1974,Louisiana,12336,LA05701,LA0570100,22,113,0,5,0,0,0,0,0,0,0,0,0,0,46,6,4,10,0,26,85,78,0,7,87,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,45,6,4,9,0,26,16,14,0,2,51,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,5,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Parish Sheriff's Office,1974,Louisiana,35158,LA05800,LA0580000,22,115,0,0,16,5,22,11,11,13,0,0,4,9,9,0,0,1,0,8,63,15,20,28,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leesville Police Department,1974,Louisiana,9e3,LA05801,LA0580100,22,115,0,3,3,1,6,5,1,22,2,3,0,17,72,18,14,5,4,31,107,93,9,5,107,10,6,3,1,41,3,1,3,3,0,18,3,5,0,10,61,18,7,5,1,30,42,34,4,4,64,8,5,3,0,31,0,0,0,0,0,1,1,0,0,0,4,0,1,2,0,1,14,14,0,0,19,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bogalusa Police Department,1974,Louisiana,18857,LA05901,LA0590100,22,117,0,5,4,0,0,0,0,5,1,1,0,3,35,4,2,5,5,19,252,222,12,18,381,31,31,0,0,16,4,0,0,0,0,4,1,1,0,2,29,3,1,2,5,18,64,58,0,6,55,20,20,0,0,11,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,35,33,0,2,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minden Police Department,1974,Louisiana,15200,LA06001,LA0600100,22,119,0,0,3,0,7,2,5,6,3,0,2,1,97,17,20,5,1,54,143,108,11,16,246,10,8,0,2,43,3,0,6,2,4,3,2,0,1,0,82,15,18,3,1,45,38,30,5,3,72,7,6,0,1,37,0,0,3,0,3,0,0,0,0,0,1,0,1,0,0,0,10,10,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springhill Police Department,1974,Louisiana,6517,LA06002,LA0600200,22,119,0,0,0,0,0,0,0,1,1,0,0,0,37,0,0,0,0,37,49,22,26,1,82,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,3,2,1,0,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Baton Rouge Parish Sheriff's Office,1974,Louisiana,11347,LA06100,LA0610000,22,121,0,0,2,0,4,2,2,5,2,0,0,3,197,3,3,15,53,123,43,20,11,12,233,42,25,11,6,74,2,0,4,2,2,2,2,0,0,0,188,3,3,15,53,114,21,12,3,6,74,17,9,7,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Allen Police Department,1974,Louisiana,5837,LA06101,LA0610100,22,121,0,4,0,0,3,1,2,6,1,1,1,3,80,9,7,3,34,27,33,25,1,7,57,10,3,2,5,53,0,0,2,1,1,3,1,0,1,1,65,9,7,3,29,17,6,6,0,0,18,4,0,1,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Carroll Parish Sheriff's Office,1974,Louisiana,12888,LA06200,LA0620000,22,123,0,1,1,0,0,0,0,2,1,1,0,0,33,7,3,3,6,14,33,19,11,3,44,0,0,0,0,19,1,0,0,0,0,1,0,1,0,0,24,5,2,1,5,11,5,5,0,0,28,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,4,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Feliciana Parish Sheriff's Office,1974,Louisiana,10090,LA06300,LA0630000,22,125,0,0,0,0,1,1,0,2,2,0,0,0,26,1,3,2,2,18,9,2,7,0,5,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winn Parish Sheriff's Office,1974,Louisiana,9573,LA06400,LA0640000,22,127,0,0,1,0,2,0,2,6,1,3,1,1,8,2,2,1,2,1,7,5,2,0,10,0,0,0,0,7,0,0,2,0,2,3,1,0,1,1,6,2,2,1,0,1,5,5,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NANA,1975,Louisiana,0,LADI001,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Orleans Police Department,1975,Louisiana,571934,LANPD00,LANPD0000,22,071,1,482,158,21,237,186,51,3596,2280,274,198,844,2924,972,393,637,0,922,9689,7749,1877,63,17989,6131,5866,160,105,2002,93,11,111,84,27,821,480,82,52,207,1861,541,241,414,0,665,1496,1195,279,22,4582,458,439,13,6,1196,8,0,17,9,8,207,66,31,20,90,397,39,54,138,0,166,547,433,107,7,1806,153,146,3,4,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acadia Parish Sheriff's Office,1975,Louisiana,26769,LA00100,LA0010000,22,001,0,0,4,0,3,2,1,9,4,0,3,2,33,1,1,0,14,17,116,108,0,8,213,2,1,1,0,16,3,0,2,2,0,5,2,0,1,2,18,0,1,0,7,10,36,32,0,4,68,1,1,0,0,8,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,2,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayne Police Department,1975,Louisiana,9881,LA00102,LA0010200,22,001,0,0,0,0,1,1,0,2,1,1,0,0,76,11,8,5,1,51,28,24,4,0,46,0,0,0,0,25,0,0,1,1,0,1,1,0,0,0,53,9,7,4,0,33,10,8,2,0,24,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donaldsonville Pd,1975,Louisiana,7991,LA00301,LA0030100,22,005,0,0,1,0,0,0,0,4,3,0,1,0,15,4,3,3,1,4,145,132,4,9,172,5,4,1,0,11,1,0,0,0,0,1,1,0,0,0,13,3,3,3,0,4,18,18,0,0,29,2,2,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avoyelles Parish Sheriff's Office,1975,Louisiana,33376,LA00500,LA0050000,22,009,0,0,1,1,2,0,2,6,2,2,1,1,26,11,4,5,2,4,60,40,15,5,186,8,5,2,1,22,1,1,2,0,2,5,2,2,1,0,22,10,3,5,1,3,17,10,5,2,43,4,3,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marksville Police Department,1975,Louisiana,4539,LA00502,LA0050200,22,009,0,0,1,1,0,0,0,4,0,0,0,4,58,8,5,5,0,40,36,24,10,2,83,0,0,0,0,18,1,1,0,0,0,3,0,0,0,3,56,8,5,5,0,38,9,9,0,0,30,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deridder Police Department,1975,Louisiana,10459,LA00601,LA0060100,22,011,0,0,0,0,2,2,0,3,1,1,0,1,27,6,2,4,3,12,75,36,23,16,142,5,2,1,2,15,0,0,2,2,0,2,0,1,0,1,26,6,1,4,3,12,9,6,1,2,33,5,2,1,2,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,1,0,5,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bossier Parish Sheriff's Office,1975,Louisiana,20079,LA00800,LA0080000,22,015,0,0,8,1,5,3,2,6,4,0,0,2,106,34,14,16,2,40,170,151,9,10,277,20,13,2,5,66,8,1,2,1,1,6,4,0,0,2,97,29,13,15,2,38,34,32,1,1,71,12,6,2,4,59,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,13,13,0,0,19,5,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bossier City Police Dept,1975,Louisiana,46128,LA00801,LA0080100,22,015,0,38,2,0,14,12,2,18,8,1,4,5,393,39,35,21,7,291,335,204,112,19,1394,130,77,22,31,102,1,0,8,7,1,8,5,0,1,2,353,34,30,18,5,266,193,161,28,4,449,118,89,10,19,87,0,0,0,0,0,1,1,0,0,0,14,3,1,0,0,10,58,52,5,1,87,12,9,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caddo Parish Sheriff's Office,1975,Louisiana,39925,LA00900,LA0090000,22,017,0,0,4,0,10,8,2,25,22,2,0,1,65,34,4,2,14,11,247,247,0,0,364,18,14,0,4,54,2,0,10,8,2,15,13,2,0,0,69,33,4,2,20,10,143,143,0,0,173,5,5,0,0,59,0,0,1,0,1,9,8,1,0,0,4,3,1,0,0,0,35,35,0,0,13,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shreveport Police Department,1975,Louisiana,195e3,LA00901,LA0090100,22,017,0,51,34,2,33,22,11,241,142,14,5,80,1032,278,117,78,11,548,2733,2067,532,134,6634,467,326,48,93,484,31,2,22,15,7,64,44,7,1,12,735,202,69,51,7,406,857,705,107,45,1437,75,57,2,16,329,1,0,8,5,3,5,2,0,0,3,34,5,4,3,1,21,284,238,31,15,370,16,8,2,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
