agency,year,state,population,ORI,ORI9,fips_state_code,fips_county_code,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_larceny_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_aggravated_assault,clr_murder,clr_manslaughter,clr_rape_total,clr_force_rape,clr_attempted_rape,clr_robbery_total,clr_gun_robbery,clr_knife_robbery,clr_other_weapon_robbery,clr_strong_arm_robbery,clr_assault_total,clr_gun_assault,clr_knife_assault,clr_other_weapon_assault,clr_hand_feet_assault,clr_simple_assault,clr_burglary_total,clr_burg_force_entry,clr_burg_no_force_entry,clr_attempted_burglary,clr_larceny_total,clr_mtr_vhc_theft_total,clr_auto_theft,clr_truck_bus_theft,clr_other_vhc_theft,clr_aggravated_assault,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_force_rape,clr_18_attempted_rape,clr_18_robbery_total,clr_18_gun_robbery,clr_18_knife_robbery,clr_18_other_weapon_robbery,clr_18_strong_arm_robbery,clr_18_assault_total,clr_18_gun_assault,clr_18_knife_assault,clr_18_other_weapon_assault,clr_18_hand_feet_assault,clr_18_simple_assault,clr_18_burglary_total,clr_18_burg_force_entry,clr_18_burg_no_force_entry,clr_18_attempted_burglary,clr_18_larceny_total,clr_18_mtr_vhc_theft_total,clr_18_auto_theft,clr_18_truck_bus_theft,clr_18_other_vhc_theft,clr_18_aggravated_assault,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_larceny_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_aggravated_assault
Banks Pd,1977,Oregon,502,OR03409,OR0340900,41,067,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,8,3,5,0,20,6,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tualatin Police Department,1977,Oregon,4741,OR03412,OR0341200,41,067,0,0,0,0,1,0,1,0,0,0,0,0,12,1,3,1,6,1,33,17,15,1,66,6,6,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,1,1,1,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wheeler County Sheriff's Office,1977,Oregon,2007,OR03500,OR0350000,41,069,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,9,6,2,1,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,4,4,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yamhill County Sheriff's Office,1977,Oregon,18020,OR03600,OR0360000,41,071,0,2,0,0,4,3,1,1,1,0,0,0,75,6,2,7,35,25,100,48,46,6,94,31,20,1,10,50,0,0,3,2,1,0,0,0,0,0,53,1,1,6,24,21,46,21,25,0,59,26,19,1,6,32,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,5,3,1,2,0,4,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcminnville Police Department,1977,Oregon,13246,OR03601,OR0360100,41,071,0,0,0,0,2,2,0,8,3,0,0,5,85,3,1,2,52,27,220,138,73,9,512,30,22,2,6,58,0,0,0,0,0,3,0,0,0,3,53,1,1,1,35,15,33,15,14,4,189,20,17,2,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newberg-dundee Police Department,1977,Oregon,8905,OR03602,OR0360200,41,071,0,2,0,0,1,0,1,1,1,0,0,0,27,0,0,4,14,9,124,52,53,19,209,29,23,1,5,18,0,0,0,0,0,0,0,0,0,0,18,0,0,4,8,6,37,14,13,10,64,18,14,1,3,12,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,1,9,3,4,2,13,5,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlton Police Department,1977,Oregon,1375,OR03605,OR0360500,41,071,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,1,18,14,2,2,23,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,2,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amity Police Department,1977,Oregon,1034,OR03607,OR0360700,41,071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,14,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yamhill Police Department,1977,Oregon,617,OR03608,OR0360800,41,071,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,3,2,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NANA,1978,Oregon,0,ORDI002,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NANA,1978,Oregon,0,ORDI003,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siletz Tribal Police,1978,Oregon,0,ORDI004,ORDI00400,41,041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Baker County,1978,Oregon,0,OR001SP,OR001SP00,41,001,0,2,0,0,0,0,0,0,0,0,0,0,11,2,0,2,1,6,19,9,10,0,20,8,1,3,4,5,0,0,0,0,0,0,0,0,0,0,10,2,0,2,1,5,3,0,3,0,0,3,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baker County Sheriff's Office,1978,Oregon,6427,OR00100,OR0010000,41,001,0,2,0,0,0,0,0,0,0,0,0,0,14,0,1,0,9,4,35,15,17,3,44,2,2,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,2,5,0,4,1,12,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baker City Police Department,1978,Oregon,10084,OR00101,OR0010100,41,001,0,7,0,0,5,2,3,3,1,2,0,0,47,2,3,1,16,25,82,29,40,13,317,31,19,1,11,22,0,0,3,1,2,1,1,0,0,0,44,2,2,1,15,24,20,10,7,3,65,9,4,0,5,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,9,5,4,0,22,6,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benton County,1978,Oregon,0,OR002SP,OR002SP00,41,003,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,3,6,3,3,0,12,5,3,2,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton County Sheriff's Office,1978,Oregon,25113,OR00200,OR0020000,41,003,0,13,0,0,2,2,0,1,1,0,0,0,100,0,0,1,16,83,192,91,89,12,264,30,11,9,10,17,0,0,1,1,0,0,0,0,0,0,67,1,0,1,13,52,40,19,21,0,35,16,6,6,4,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,17,9,8,0,9,13,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corvallis Police Department,1978,Oregon,40041,OR00201,OR0020100,41,003,0,16,0,0,4,2,2,16,5,7,0,4,179,2,5,1,23,148,361,152,156,53,2007,77,44,14,19,31,0,0,4,2,2,5,1,3,0,1,137,2,5,1,19,110,135,62,60,13,264,37,24,6,7,27,0,0,0,0,0,1,0,1,0,0,19,0,2,0,1,16,50,25,21,4,83,12,6,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philomath Police Department,1978,Oregon,2373,OR00202,OR0020200,41,003,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,16,3,20,13,5,2,76,6,2,2,2,17,0,0,0,0,0,0,0,0,0,0,20,0,1,0,16,3,5,4,0,1,19,3,1,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe Pd,1978,Oregon,494,OR00203,OR0020300,41,003,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,1,1,4,3,1,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Or State Univ Sec Dept Corvallis,1978,Oregon,0,OR00204,OR0020400,41,003,0,2,0,0,0,0,0,0,0,0,0,0,12,1,0,0,4,7,52,31,16,5,448,3,2,0,1,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,7,6,1,0,43,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Clackamas County,1978,Oregon,0,OR003SP,OR003SP00,41,005,0,0,0,1,1,1,0,3,3,0,0,0,17,2,1,4,6,4,80,57,20,3,106,35,17,11,7,13,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,3,1,0,15,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clackamas County Sheriff's Office,1978,Oregon,127649,OR00300,OR0030000,41,005,0,12,6,1,16,12,4,60,33,6,2,19,520,83,28,58,38,313,2069,1057,927,85,2680,413,328,13,72,207,5,1,4,4,0,15,11,1,0,3,142,15,16,12,6,93,169,92,74,3,263,92,72,4,16,49,0,0,1,1,0,3,2,0,0,1,17,4,3,3,1,6,80,45,35,0,138,36,30,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gladstone Police Department,1978,Oregon,9244,OR00303,OR0030300,41,005,0,0,0,0,3,1,2,4,0,1,0,3,45,4,4,0,23,14,87,39,30,18,323,32,26,1,5,31,0,0,1,0,1,2,0,1,0,1,16,1,2,0,8,5,12,6,5,1,49,13,12,0,1,11,0,0,0,0,0,0,0,0,0,0,9,1,0,0,5,3,7,4,3,0,23,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Oswego Police Department,1978,Oregon,21454,OR00304,OR0030400,41,005,0,9,0,0,4,2,2,5,3,1,0,1,76,1,0,4,10,61,294,139,112,43,468,56,47,3,6,15,0,0,1,1,0,2,2,0,0,0,58,0,0,0,9,49,47,29,17,1,43,18,15,0,3,9,0,0,0,0,0,1,1,0,0,0,10,0,0,0,2,8,28,15,13,0,29,13,11,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukie Police Department,1978,Oregon,18320,OR00305,OR0030500,41,005,0,0,0,0,5,4,1,15,7,4,0,4,91,4,2,15,31,39,300,183,98,19,515,54,42,2,10,52,0,0,0,0,0,3,0,2,0,1,33,3,0,4,11,15,21,16,3,2,72,15,13,0,2,18,0,0,0,0,0,1,0,0,0,1,5,0,0,1,2,2,19,15,3,1,47,5,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molalla Police Department,1978,Oregon,3015,OR00306,OR0030600,41,005,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,4,19,52,28,23,1,134,16,14,1,1,6,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,12,11,6,5,0,22,6,5,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,1,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon City Police Department,1978,Oregon,14533,OR00307,OR0030700,41,005,0,1,0,0,8,5,3,12,8,0,0,4,147,7,3,13,17,107,282,173,87,22,856,88,60,11,17,40,0,0,3,2,1,5,3,0,0,2,77,3,2,5,7,60,33,24,8,1,188,9,8,1,0,17,0,0,0,0,0,1,0,0,0,1,5,0,1,0,0,4,20,15,5,0,109,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandy Police Department,1978,Oregon,2551,OR00308,OR0030800,41,005,0,0,1,0,0,0,0,3,3,0,0,0,17,1,2,0,0,14,42,34,5,3,170,19,16,1,2,3,1,0,0,0,0,0,0,0,0,0,9,1,1,0,0,7,8,7,0,1,42,5,4,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,6,0,1,24,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Linn Police Department,1978,Oregon,11469,OR00309,OR0030900,41,005,0,4,1,0,1,0,1,0,0,0,0,0,29,0,3,2,19,5,117,54,48,15,215,19,16,0,3,24,0,0,0,0,0,0,0,0,0,0,9,0,1,0,5,3,12,6,6,0,22,9,8,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,6,5,0,15,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Clatsop County,1978,Oregon,0,OR004SP,OR004SP00,41,007,0,0,2,1,0,0,0,1,1,0,0,0,10,1,1,1,3,4,30,17,11,2,41,8,4,2,2,6,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,4,1,0,1,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clatsop County Sheriff's Office,1978,Oregon,9728,OR00400,OR0040000,41,007,0,0,0,0,2,2,0,0,0,0,0,0,7,0,1,1,4,1,59,51,7,1,118,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Astoria Police Department,1978,Oregon,10678,OR00401,OR0040100,41,007,0,2,1,0,4,4,0,6,1,0,0,5,47,2,3,2,27,13,189,109,58,22,405,46,38,3,5,34,1,0,1,1,0,1,1,0,0,0,31,3,2,1,14,11,33,21,10,2,64,16,14,0,2,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,14,11,3,0,24,8,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gearhart Police Department,1978,Oregon,880,OR00402,OR0040200,41,007,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,13,7,3,3,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seaside Police Department,1978,Oregon,4844,OR00403,OR0040300,41,007,0,16,0,0,2,2,0,4,1,1,0,2,45,0,4,1,16,24,106,69,26,11,274,16,10,3,3,21,0,0,1,1,0,3,2,1,0,0,37,0,2,1,13,21,16,11,5,0,60,8,6,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warrenton Police Department,1978,Oregon,2472,OR00404,OR0040400,41,007,0,0,0,0,1,1,0,1,0,0,1,0,3,0,0,1,1,1,25,14,10,1,47,8,5,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,8,5,3,0,15,6,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cannon Beach Police Department,1978,Oregon,900,OR00405,OR0040500,41,007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23,9,11,3,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Columbia County,1978,Oregon,0,OR005SP,OR005SP00,41,009,0,0,1,0,3,3,0,0,0,0,0,0,5,2,0,0,1,2,12,7,5,0,30,3,2,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia County Sheriff's Office,1978,Oregon,17244,OR00500,OR0050000,41,009,0,0,2,0,3,3,0,2,1,0,0,1,49,12,0,2,33,2,145,92,38,15,214,24,19,0,5,47,2,0,1,1,0,1,0,0,0,1,37,6,0,1,28,2,38,26,6,6,28,13,13,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clatskanie Police Department,1978,Oregon,1681,OR00501,OR0050100,41,009,0,2,0,0,0,0,0,0,0,0,0,0,12,2,1,1,5,3,17,13,3,1,33,2,1,1,0,9,0,0,0,0,0,0,0,0,0,0,8,1,0,1,5,1,9,7,1,1,15,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainier Police Department,1978,Oregon,1977,OR00502,OR0050200,41,009,0,3,0,0,0,0,0,0,0,0,0,0,22,2,1,0,9,10,25,11,12,2,55,7,6,1,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,13,5,8,0,11,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,8,4,4,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Helens Police Department,1978,Oregon,8008,OR00503,OR0050300,41,009,0,2,0,0,2,2,0,2,0,1,0,1,61,4,1,3,41,12,64,26,35,3,254,13,8,1,4,49,0,0,0,0,0,1,0,1,0,0,32,2,0,2,19,9,14,4,10,0,65,10,6,0,4,23,0,0,0,0,0,1,0,1,0,0,4,0,0,1,2,1,8,2,6,0,20,5,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scappoose Police Department,1978,Oregon,3114,OR00504,OR0050400,41,009,0,1,1,0,0,0,0,0,0,0,0,0,19,1,1,0,12,5,35,20,14,1,75,6,4,1,1,14,1,0,0,0,0,0,0,0,0,0,10,0,0,0,9,1,15,10,5,0,38,4,2,1,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,8,3,0,28,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernonia Police Department,1978,Oregon,1789,OR00505,OR0050500,41,009,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,8,4,7,4,3,0,36,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,11,1,0,0,6,4,2,2,0,0,8,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Coos County,1978,Oregon,0,OR006SP,OR006SP00,41,011,0,3,0,0,2,1,1,0,0,0,0,0,28,1,0,1,7,19,42,21,20,1,112,23,7,11,5,9,0,0,0,0,0,0,0,0,0,0,23,1,0,0,5,17,2,1,1,0,10,5,0,5,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coos County Sheriff's Office,1978,Oregon,22952,OR00600,OR0060000,41,011,0,1,3,0,2,2,0,10,2,1,1,6,170,34,8,21,83,24,289,202,73,14,352,66,39,4,23,146,3,0,3,2,1,5,1,0,1,3,86,19,3,9,39,16,34,22,11,1,52,25,14,3,8,70,0,0,0,0,0,1,0,0,0,1,16,6,1,0,7,2,13,9,4,0,14,11,3,2,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bandon Police Department,1978,Oregon,2422,OR00601,OR0060100,41,011,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,4,0,11,6,3,2,64,6,4,1,1,5,0,0,0,0,0,1,0,0,1,0,5,0,1,0,4,0,3,3,0,0,20,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coos Bay Police Department,1978,Oregon,15127,OR00602,OR0060200,41,011,0,1,0,0,5,4,1,18,6,3,3,6,162,5,5,8,80,64,208,131,54,23,726,95,64,7,24,98,0,0,3,3,0,11,4,3,1,3,107,4,4,6,42,51,68,44,16,8,145,37,24,1,12,56,0,0,0,0,0,1,0,0,0,1,17,0,0,1,4,12,25,17,7,1,85,23,15,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coquille Police Department,1978,Oregon,4647,OR00603,OR0060300,41,011,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,19,7,12,0,65,9,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myrtle Point Police Department,1978,Oregon,2966,OR00605,OR0060500,41,011,0,2,1,0,0,0,0,0,0,0,0,0,16,1,1,1,9,4,32,16,15,1,60,6,3,2,1,12,1,0,0,0,0,0,0,0,0,0,10,0,1,1,4,4,5,3,2,0,11,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Bend Police Department,1978,Oregon,10183,OR00606,OR0060600,41,011,0,3,1,0,1,1,0,6,2,1,0,3,79,2,4,8,50,15,159,86,58,15,440,46,35,1,10,64,1,0,0,0,0,2,0,0,0,2,44,1,3,3,25,12,25,11,12,2,124,28,26,0,2,32,0,0,0,0,0,0,0,0,0,0,7,1,1,0,4,1,19,10,8,1,53,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
