agency,year,state,population,ORI,ORI9,fips_state_code,fips_county_code,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_larceny_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_aggravated_assault,clr_murder,clr_manslaughter,clr_rape_total,clr_force_rape,clr_attempted_rape,clr_robbery_total,clr_gun_robbery,clr_knife_robbery,clr_other_weapon_robbery,clr_strong_arm_robbery,clr_assault_total,clr_gun_assault,clr_knife_assault,clr_other_weapon_assault,clr_hand_feet_assault,clr_simple_assault,clr_burglary_total,clr_burg_force_entry,clr_burg_no_force_entry,clr_attempted_burglary,clr_larceny_total,clr_mtr_vhc_theft_total,clr_auto_theft,clr_truck_bus_theft,clr_other_vhc_theft,clr_aggravated_assault,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_force_rape,clr_18_attempted_rape,clr_18_robbery_total,clr_18_gun_robbery,clr_18_knife_robbery,clr_18_other_weapon_robbery,clr_18_strong_arm_robbery,clr_18_assault_total,clr_18_gun_assault,clr_18_knife_assault,clr_18_other_weapon_assault,clr_18_hand_feet_assault,clr_18_simple_assault,clr_18_burglary_total,clr_18_burg_force_entry,clr_18_burg_no_force_entry,clr_18_attempted_burglary,clr_18_larceny_total,clr_18_mtr_vhc_theft_total,clr_18_auto_theft,clr_18_truck_bus_theft,clr_18_other_vhc_theft,clr_18_aggravated_assault,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_larceny_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_aggravated_assault
Sp: Henry County,1969,Indiana,0,IN333SP,IN333SP00,18,065,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,1,0,47,46,0,1,15,14,14,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,13,0,0,4,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Howard County,1969,Indiana,0,IN334SP,IN334SP00,18,067,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,3,0,54,54,0,0,14,8,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Huntington County,1969,Indiana,0,IN335SP,IN335SP00,18,069,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,28,28,0,0,6,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Jackson County,1969,Indiana,0,IN336SP,IN336SP00,18,071,0,0,0,0,0,0,0,3,3,0,0,0,3,2,0,0,1,0,60,59,0,1,41,17,17,0,0,3,0,0,0,0,0,3,3,0,0,0,3,2,0,0,1,0,5,5,0,0,3,4,4,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Jay County,1969,Indiana,0,IN338SP,IN338SP00,18,075,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,15,15,0,0,19,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Johnson County,1969,Indiana,0,IN341SP,IN341SP00,18,081,0,0,3,0,1,1,0,4,4,0,0,0,3,0,1,0,2,0,61,60,0,1,17,14,14,0,0,3,2,0,0,0,0,1,1,0,0,0,3,0,1,0,2,0,7,7,0,0,5,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Knox County,1969,Indiana,0,IN342SP,IN342SP00,18,083,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,25,25,0,0,17,4,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Lagrange County,1969,Indiana,0,IN344SP,IN344SP00,18,087,0,0,2,1,2,2,0,0,0,0,0,0,4,1,0,1,2,2,54,52,0,2,20,5,5,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Lawrence County,1969,Indiana,0,IN347SP,IN347SP00,18,093,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,23,23,0,0,6,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Martin County,1969,Indiana,0,IN351SP,IN351SP00,18,101,0,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,2,0,16,16,0,0,5,3,3,0,0,2,0,0,1,1,0,2,2,0,0,0,2,0,0,0,2,0,3,3,0,0,0,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Miami County,1969,Indiana,0,IN352SP,IN352SP00,18,103,0,0,0,0,0,0,0,2,2,0,0,0,4,0,2,0,2,0,35,35,0,0,26,9,9,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,4,4,0,0,4,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Morgan County,1969,Indiana,0,IN355SP,IN355SP00,18,109,0,0,0,0,1,1,0,3,3,0,0,0,1,0,0,0,1,0,41,41,0,0,7,7,7,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,2,0,0,2,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Newton County,1969,Indiana,0,IN356SP,IN356SP00,18,111,0,0,0,0,0,0,0,5,5,0,0,0,4,1,0,0,3,0,48,48,0,0,22,11,11,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,3,3,0,0,3,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Perry County,1969,Indiana,0,IN362SP,IN362SP00,18,123,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,0,1,0,38,36,0,2,6,4,4,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,10,10,0,0,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Posey County,1969,Indiana,0,IN365SP,IN365SP00,18,129,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,33,31,0,2,14,9,9,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,2,0,0,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Putnam County,1969,Indiana,0,IN367SP,IN367SP00,18,133,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,46,44,0,2,32,15,15,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,9,9,0,0,13,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Rush County,1969,Indiana,0,IN370SP,IN370SP00,18,139,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Scott County,1969,Indiana,0,IN372SP,IN372SP00,18,143,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,13,0,0,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Spencer County,1969,Indiana,0,IN374SP,IN374SP00,18,147,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,1,0,58,57,0,1,11,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Starke County,1969,Indiana,0,IN375SP,IN375SP00,18,149,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,3,0,57,56,0,1,14,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,5,1,1,0,3,0,9,9,0,0,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Sullivan County,1969,Indiana,0,IN377SP,IN377SP00,18,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,26,0,0,14,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Union County,1969,Indiana,0,IN381SP,IN381SP00,18,161,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,7,7,0,0,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Warrick County,1969,Indiana,0,IN387SP,IN387SP00,18,173,0,0,0,0,1,1,0,1,1,0,0,0,3,2,1,0,0,0,47,45,0,2,15,9,9,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,5,0,0,3,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Washington County,1969,Indiana,0,IN388SP,IN388SP00,18,175,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: White County,1969,Indiana,0,IN391SP,IN391SP00,18,181,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,21,21,0,0,10,4,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NANA,1970,Indiana,0,INDI001,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indianapolis Police,1970,Indiana,51e4,INIPD00,IN0494900,18,097,0,0,60,30,253,201,52,2071,1367,0,0,704,1205,204,316,159,526,359,10309,7629,2186,494,18374,5314,5314,0,0,1205,60,12,150,124,26,598,428,0,0,170,676,155,172,68,281,111,1767,1319,415,33,3100,1071,1071,0,0,676,0,0,26,20,6,109,61,0,0,48,168,8,30,13,117,74,560,410,134,16,1181,608,608,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adams County Sheriff's Office,1970,Indiana,15438,IN00100,IN0010000,18,001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,47,15,0,75,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berne Police,1970,Indiana,2988,IN00101,IN0010100,18,001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Decatur Police,1970,Indiana,8445,IN00102,IN0010200,18,001,0,0,0,0,3,2,1,2,2,0,0,0,3,1,2,0,0,15,61,49,9,3,195,16,16,0,0,3,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,8,14,14,0,0,7,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen County Sheriff's Office,1970,Indiana,97056,IN00200,IN0020000,18,003,0,0,1,37,12,6,6,26,21,0,0,5,46,0,3,0,43,19,578,384,161,33,689,70,70,0,0,46,0,0,0,0,0,14,13,0,0,1,2,0,0,0,2,0,37,33,4,0,26,6,6,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,24,21,3,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Wayne Police,1970,Indiana,177671,IN00201,IN0020100,18,003,0,0,9,7,42,30,12,263,157,0,0,106,96,28,32,3,33,117,2080,1703,365,12,8393,775,775,0,0,96,9,6,20,14,6,56,36,0,0,20,72,21,27,4,20,75,476,453,20,3,721,192,192,0,0,72,0,0,1,1,0,7,0,0,0,7,2,0,0,0,2,13,217,198,18,1,282,115,115,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Haven Police,1970,Indiana,5728,IN00202,IN0020200,18,003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,19,11,1,110,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbus Police,1970,Indiana,27141,IN00301,IN0030100,18,005,0,0,2,0,1,0,1,8,4,0,0,4,21,4,5,4,8,32,293,168,83,42,910,80,80,0,0,21,2,0,0,0,0,1,1,0,0,0,16,4,3,4,5,23,56,50,6,0,101,17,17,0,0,16,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,28,25,3,0,52,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blackford County Sheriff's Office,1970,Indiana,7479,IN00500,IN0050000,18,009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hartford City Police,1970,Indiana,8207,IN00501,IN0050100,18,009,0,0,0,0,1,0,1,1,1,0,0,0,25,1,2,0,22,11,63,42,13,8,130,6,6,0,0,25,0,0,1,0,1,0,0,0,0,0,25,1,2,0,22,11,7,7,0,0,14,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boone County Sheriff's Office,1970,Indiana,21104,IN00600,IN0060000,18,011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon Police,1970,Indiana,9766,IN00601,IN0060100,18,011,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,6,0,93,75,5,13,170,18,18,0,0,6,0,0,0,0,0,1,1,0,0,0,6,0,0,0,6,0,10,10,0,0,21,10,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carroll County Sheriff's Office,1970,Indiana,15152,IN00800,IN0080000,18,015,0,0,1,0,1,1,0,0,0,0,0,0,26,5,0,0,21,4,117,103,1,13,121,7,7,0,0,26,1,0,1,1,0,1,1,0,0,0,20,2,0,0,18,4,14,13,0,1,19,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,5,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cass County Sheriff's Office,1970,Indiana,21201,IN00900,IN0090000,18,017,0,0,0,1,5,4,1,2,2,0,0,0,19,7,1,2,9,1,176,102,72,2,135,26,26,0,0,19,0,1,5,4,1,2,2,0,0,0,16,6,1,2,7,0,84,47,36,1,64,18,18,0,0,16,0,0,1,1,0,0,0,0,0,0,4,1,0,0,3,0,35,21,13,1,40,11,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logansport Police,1970,Indiana,19255,IN00901,IN0090100,18,017,0,0,0,0,1,0,1,6,5,0,0,1,10,0,1,0,9,1,74,74,0,0,359,45,45,0,0,10,0,0,1,0,1,2,2,0,0,0,10,0,1,0,9,1,9,9,0,0,2,42,42,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlestown Police,1970,Indiana,5890,IN01001,IN0100100,18,019,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,2,22,18,3,1,16,13,13,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,2,4,3,1,0,1,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffersonville Police,1970,Indiana,20008,IN01003,IN0100300,18,019,0,0,0,0,7,4,3,33,15,0,0,18,13,9,4,0,0,67,245,207,16,22,728,131,131,0,0,13,0,0,1,0,1,5,2,0,0,3,4,4,0,0,0,19,17,12,3,2,58,37,37,0,0,4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,7,8,5,2,1,32,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sellersburg Police,1970,Indiana,3177,IN01004,IN0100400,18,019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,10,0,0,11,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clay County Sheriff's Office,1970,Indiana,15770,IN01100,IN0110000,18,021,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,20,56,47,7,2,52,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil Police,1970,Indiana,8163,IN01101,IN0110100,18,021,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,0,45,33,1,11,44,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankfort Police,1970,Indiana,14956,IN01201,IN0120100,18,023,0,0,0,0,2,2,0,2,2,0,0,0,6,2,3,0,1,43,69,54,4,11,290,14,14,0,0,6,0,0,2,2,0,2,2,0,0,0,4,2,2,0,0,30,4,4,0,0,39,8,8,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,3,0,0,23,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daviess County Sheriff's Office,1970,Indiana,15244,IN01400,IN0140000,18,027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,0,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Police,1970,Indiana,11358,IN01401,IN0140100,18,027,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,2,2,99,72,12,15,208,21,21,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,3,3,0,0,15,9,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greensburg Police,1970,Indiana,8620,IN01601,IN0160100,18,031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dekalb County Sheriff's Office,1970,Indiana,18785,IN01700,IN0170000,18,033,0,0,0,0,0,0,0,2,0,0,0,2,6,0,0,2,4,0,2,2,0,0,5,1,1,0,0,6,0,0,0,0,0,2,0,0,0,2,5,0,0,2,3,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
