agency,year,state,population,ORI,ORI9,fips_state_code,fips_county_code,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_larceny_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_aggravated_assault,clr_murder,clr_manslaughter,clr_rape_total,clr_force_rape,clr_attempted_rape,clr_robbery_total,clr_gun_robbery,clr_knife_robbery,clr_other_weapon_robbery,clr_strong_arm_robbery,clr_assault_total,clr_gun_assault,clr_knife_assault,clr_other_weapon_assault,clr_hand_feet_assault,clr_simple_assault,clr_burglary_total,clr_burg_force_entry,clr_burg_no_force_entry,clr_attempted_burglary,clr_larceny_total,clr_mtr_vhc_theft_total,clr_auto_theft,clr_truck_bus_theft,clr_other_vhc_theft,clr_aggravated_assault,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_force_rape,clr_18_attempted_rape,clr_18_robbery_total,clr_18_gun_robbery,clr_18_knife_robbery,clr_18_other_weapon_robbery,clr_18_strong_arm_robbery,clr_18_assault_total,clr_18_gun_assault,clr_18_knife_assault,clr_18_other_weapon_assault,clr_18_hand_feet_assault,clr_18_simple_assault,clr_18_burglary_total,clr_18_burg_force_entry,clr_18_burg_no_force_entry,clr_18_attempted_burglary,clr_18_larceny_total,clr_18_mtr_vhc_theft_total,clr_18_auto_theft,clr_18_truck_bus_theft,clr_18_other_vhc_theft,clr_18_aggravated_assault,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_larceny_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_aggravated_assault
Wailuku Pd,1964,Hawaii,7072,HI00505,HI0050500,15,009,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,37,30,17,13,0,100,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,37,12,3,9,0,46,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,9,0,36,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puunene Pd,1964,Hawaii,3683,HI00506,HI0050600,15,009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii (county) Police Department,1965,Hawaii,34449,HI00100,HI0010000,15,001,0,0,1,2,0,0,0,0,0,0,0,0,7,0,3,4,0,53,76,36,40,0,230,7,7,0,0,7,1,2,0,0,0,0,0,0,0,0,7,0,3,4,0,53,52,22,30,0,126,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46,18,28,0,94,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County Police Department Hilo,1965,Hawaii,25580,HI00101,HI0010100,15,001,0,0,0,1,0,0,0,0,0,0,0,0,11,0,5,3,3,100,124,65,54,5,350,20,20,0,0,11,0,1,0,0,0,0,0,0,0,0,10,0,5,2,3,97,64,40,24,0,151,11,11,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,9,55,36,19,0,100,8,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu County Rural,1965,Hawaii,226216,HI0020A,HI0020A00,15,003,0,0,5,3,0,0,0,29,18,0,0,11,93,5,34,33,21,1447,1778,1306,373,99,3708,385,385,0,0,93,5,2,0,0,0,11,11,0,0,0,54,3,21,22,8,1211,443,333,91,19,557,120,120,0,0,54,0,1,0,0,0,0,0,0,0,0,7,0,1,3,3,113,335,246,77,12,364,86,86,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu (city And County) Police Department,1965,Hawaii,340316,HI00200,HI0020000,15,003,0,0,13,1,6,5,1,103,53,0,0,50,190,25,63,52,50,2503,4652,3209,1087,356,7844,2146,2146,0,0,190,10,1,2,2,0,31,16,0,0,15,114,13,41,35,25,1972,793,556,188,49,1275,539,539,0,0,114,1,1,0,0,0,8,4,0,0,4,10,0,7,2,1,142,470,302,138,30,706,432,432,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kauai (county) Police Department,1965,Hawaii,20069,HI00400,HI0040000,15,007,0,0,1,2,0,0,0,2,0,0,0,2,12,2,2,2,6,74,89,57,27,5,245,6,6,0,0,12,1,2,0,0,0,2,0,0,0,2,12,2,2,2,6,71,32,21,11,0,61,5,5,0,0,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25,16,9,0,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kapaa Pd,1965,Hawaii,3580,HI00401,HI0040100,15,007,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,15,23,13,9,1,39,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,14,10,10,0,0,14,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lihue Pd,1965,Hawaii,3928,HI00402,HI0040200,15,007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,29,10,15,4,74,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,10,3,7,0,13,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii (county) Police Department,1966,Hawaii,35029,HI00100,HI0010000,15,001,0,0,2,4,0,0,0,1,1,0,0,0,9,3,2,3,1,60,93,54,35,4,241,11,11,0,0,9,2,4,0,0,0,1,1,0,0,0,9,3,2,3,1,60,50,31,19,0,84,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,28,15,0,51,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County Police Department Hilo,1966,Hawaii,25998,HI00101,HI0010100,15,001,0,0,1,3,2,1,1,1,0,0,0,1,12,0,2,10,0,110,120,57,60,3,302,14,14,0,0,12,1,3,2,1,1,0,0,0,0,0,12,0,2,10,0,109,61,29,31,1,118,11,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,10,13,1,78,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu County Rural,1966,Hawaii,233182,HI0020A,HI0020A00,15,003,0,0,6,4,9,7,2,27,14,0,0,13,91,6,23,30,32,1477,2212,1683,418,111,4431,370,370,0,0,91,5,4,2,1,1,13,10,0,0,3,69,5,19,24,21,1240,612,481,99,32,682,84,84,0,0,69,0,0,0,0,0,7,5,0,0,2,7,1,4,1,1,150,495,379,88,28,486,63,63,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu (city And County) Police Department,1966,Hawaii,342575,HI00200,HI0020000,15,003,0,0,12,11,21,21,0,124,84,0,0,40,215,16,68,49,82,2230,5228,3556,1254,418,8317,1871,1871,0,0,215,10,10,5,4,1,30,21,0,0,9,137,14,52,22,49,1738,1175,889,196,90,1404,324,324,0,0,137,2,2,3,2,1,8,5,0,0,3,8,0,5,0,3,154,943,699,168,76,718,206,206,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kauai (county) Police Department,1966,Hawaii,19919,HI00400,HI0040000,15,007,0,0,0,1,3,1,2,1,1,0,0,0,30,2,5,4,19,61,122,83,33,6,180,9,9,0,0,30,0,1,0,0,0,0,0,0,0,0,26,2,5,4,15,55,56,34,22,0,49,2,2,0,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,34,26,8,0,32,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kapaa Pd,1966,Hawaii,3608,HI00401,HI0040100,15,007,0,0,0,0,0,0,0,1,1,0,0,0,10,0,1,0,9,24,38,30,4,4,48,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,1,0,7,22,17,16,1,0,20,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,1,0,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lihue Pd,1966,Hawaii,3931,HI00402,HI0040200,15,007,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,13,28,9,17,2,66,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,13,5,2,3,0,9,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii (county) Police Department,1967,Hawaii,34092,HI00100,HI0010000,15,001,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2,1,0,73,70,37,32,1,239,6,6,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,2,1,0,69,50,32,18,0,80,3,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,13,12,0,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County Police Department Hilo,1967,Hawaii,26156,HI00101,HI0010100,15,001,0,0,1,2,3,1,2,2,0,0,0,2,8,1,5,2,0,134,144,104,34,6,401,37,37,0,0,8,1,2,2,1,1,1,0,0,0,1,8,1,5,2,0,132,49,39,9,1,111,22,22,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,40,31,8,1,67,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu County Rural,1967,Hawaii,238948,HI0020A,HI0020A00,15,003,0,0,4,8,13,11,2,24,16,0,0,8,111,10,25,30,46,1444,2497,1903,438,156,4662,537,537,0,0,111,3,8,5,4,1,7,6,0,0,1,73,6,13,23,31,1165,693,544,110,39,565,112,112,0,0,73,0,2,3,2,1,2,2,0,0,0,5,1,0,2,2,157,479,379,77,23,409,86,86,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu (city And County) Police Department,1967,Hawaii,363380,HI00200,HI0020000,15,003,0,0,13,12,20,13,7,120,80,0,0,40,204,30,45,47,82,2179,5360,3502,1425,433,9149,2351,2351,0,0,204,5,11,1,0,1,34,22,0,0,12,115,14,23,28,50,1574,588,421,119,48,1479,373,373,0,0,115,1,4,0,0,0,7,3,0,0,4,7,0,2,3,2,89,451,331,79,41,770,281,281,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kauai (county) Police Department,1967,Hawaii,18686,HI00400,HI0040000,15,007,0,0,0,0,0,0,0,0,0,0,0,0,30,1,6,5,18,68,180,125,47,8,235,9,9,0,0,30,0,0,0,0,0,0,0,0,0,0,30,1,6,5,18,61,51,34,16,1,47,2,2,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,33,16,16,1,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kapaa Pd,1967,Hawaii,3680,HI00401,HI0040100,15,007,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,4,19,24,18,1,5,53,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,1,4,18,7,5,0,2,7,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lihue Pd,1967,Hawaii,4010,HI00402,HI0040200,15,007,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,1,9,21,34,28,4,2,101,8,8,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0,2,1,7,19,4,4,0,0,18,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii (county) Police Department,1968,Hawaii,34626,HI00100,HI0010000,15,001,0,0,0,8,1,1,0,1,1,0,0,0,7,0,2,5,0,107,139,83,49,7,349,19,19,0,0,7,0,8,1,1,0,1,1,0,0,0,7,0,2,5,0,107,55,37,16,2,84,12,12,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,15,41,30,10,1,50,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County Police Department Hilo,1968,Hawaii,28802,HI00101,HI0010100,15,001,0,0,2,1,0,0,0,6,2,0,0,4,9,2,2,2,3,152,224,139,75,10,504,27,27,0,0,9,1,1,0,0,0,2,0,0,0,2,9,2,2,2,3,148,107,58,46,3,179,16,16,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18,62,31,29,2,78,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu County Rural,1968,Hawaii,260516,HI0020A,HI0020A00,15,003,0,0,6,7,22,19,3,21,12,0,0,9,111,20,28,35,28,1604,2947,2307,495,145,5871,866,866,0,0,111,4,7,13,12,1,10,8,0,0,2,90,16,27,20,27,1395,947,758,141,48,876,235,235,0,0,90,0,1,1,1,0,3,2,0,0,1,10,0,5,3,2,197,783,635,110,38,651,205,205,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu (city And County) Police Department,1968,Hawaii,373599,HI00200,HI0020000,15,003,0,0,14,4,29,26,3,146,91,0,0,55,227,23,60,71,73,3011,6829,4645,1674,510,11206,2946,2946,0,0,227,12,5,20,17,3,38,26,0,0,12,163,15,52,44,52,2524,1137,832,238,67,2007,618,618,0,0,163,0,1,1,1,0,7,3,0,0,4,12,1,3,7,1,203,758,587,129,42,1169,489,489,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kauai (county) Police Department,1968,Hawaii,18070,HI00400,HI0040000,15,007,0,0,0,5,2,1,1,0,0,0,0,0,32,1,5,4,22,77,153,104,42,7,317,12,12,0,0,32,0,5,0,0,0,0,0,0,0,0,22,1,5,3,13,58,33,21,11,1,64,7,7,0,0,22,0,1,0,0,0,0,0,0,0,0,3,0,0,1,2,3,19,7,11,1,47,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kapaa Pd,1968,Hawaii,4539,HI00401,HI0040100,15,007,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,3,29,43,36,3,4,66,7,7,0,0,5,0,1,0,0,0,0,0,0,0,0,4,0,1,1,2,27,10,8,2,0,14,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,2,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lihue Pd,1968,Hawaii,5159,HI00402,HI0040200,15,007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,24,14,9,1,96,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,8,4,4,0,15,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii (county) Police Department,1969,Hawaii,40774,HI00100,HI0010000,15,001,0,0,0,7,5,5,0,0,0,0,0,0,17,5,6,3,3,128,175,93,72,10,352,28,28,0,0,17,0,7,5,5,0,0,0,0,0,0,17,5,6,3,3,119,44,21,23,0,86,17,17,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,15,19,0,42,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County Police Department Hilo,1969,Hawaii,27684,HI00101,HI0010100,15,001,0,0,0,3,4,4,0,6,3,0,0,3,11,1,2,7,1,180,251,147,78,26,504,43,43,0,0,11,0,3,4,4,0,4,1,0,0,3,11,1,2,7,1,173,63,42,18,3,124,25,25,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,25,14,1,81,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu County Rural,1969,Hawaii,267489,HI0020A,HI0020A00,15,003,0,0,6,12,27,25,2,42,29,0,0,13,65,13,24,18,10,1533,3223,2508,541,174,6866,953,953,0,0,65,5,12,15,15,0,26,15,0,0,11,57,12,22,18,5,1284,691,555,115,21,952,209,209,0,0,57,1,2,1,1,0,13,8,0,0,5,10,2,4,3,1,180,606,486,100,20,690,177,177,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu (city And County) Police Department,1969,Hawaii,378989,HI00200,HI0020000,15,003,0,0,17,10,56,44,12,230,147,0,0,83,118,32,49,28,9,2758,6194,4524,1220,450,11710,3167,3167,0,0,118,14,10,29,22,7,86,60,0,0,26,93,25,36,24,8,2134,1564,1208,231,125,2065,617,617,0,0,93,0,1,2,1,1,30,21,0,0,9,5,0,3,2,0,189,1228,964,166,98,1147,477,477,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kauai (county) Police Department,1969,Hawaii,21759,HI00400,HI0040000,15,007,0,0,3,1,1,1,0,0,0,0,0,0,20,2,8,3,7,109,116,79,27,10,346,13,13,0,0,20,3,0,0,0,0,0,0,0,0,0,18,2,7,3,6,95,24,20,4,0,63,5,5,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,16,13,3,0,42,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kapaa Pd,1969,Hawaii,4686,HI00401,HI0040100,15,007,0,0,0,0,0,0,0,0,0,0,0,0,10,1,4,0,5,32,31,24,5,2,65,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,1,4,0,5,30,11,11,0,0,17,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lihue Pd,1969,Hawaii,5325,HI00402,HI0040200,15,007,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,4,14,50,21,27,2,139,5,5,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,2,0,4,12,17,5,12,0,26,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,2,12,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii (county) Police Department,1970,Hawaii,37115,HI00100,HI0010000,15,001,0,0,1,9,1,0,1,2,2,0,0,0,26,10,2,13,1,132,195,106,80,9,449,49,49,0,0,26,1,9,1,0,1,1,1,0,0,0,22,10,2,9,1,122,36,17,19,0,91,33,33,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,8,12,0,45,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County Police Department Hilo,1970,Hawaii,26353,HI00101,HI0010100,15,001,0,0,1,1,3,2,1,7,2,0,0,5,17,4,5,6,2,193,253,145,95,13,546,66,66,0,0,17,1,1,1,0,1,3,0,0,0,3,16,4,5,5,2,190,77,49,23,5,131,44,44,0,0,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,26,44,24,18,2,73,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu County Rural,1970,Hawaii,305657,HI0020A,HI0020A00,15,003,0,0,10,0,30,28,2,106,70,0,0,36,83,28,33,18,4,1712,3377,2678,536,163,8272,1131,1131,0,0,83,8,0,18,17,1,39,29,0,0,10,56,19,22,11,4,1439,641,532,93,16,1193,163,163,0,0,56,1,0,1,1,0,21,14,0,0,7,7,0,3,4,0,162,496,413,69,14,785,122,122,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu (city And County) Police Department,1970,Hawaii,324871,HI00200,HI0020000,15,003,0,0,15,3,55,48,7,368,245,0,0,123,170,50,65,49,6,3015,6875,5162,1228,485,13209,3110,3110,0,0,170,14,3,34,30,4,138,103,0,0,35,120,37,41,37,5,2298,1191,939,176,76,2424,422,422,0,0,120,0,2,2,2,0,37,25,0,0,12,10,2,4,4,0,135,812,650,98,64,1083,310,310,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii (county) Police Department,1971,Hawaii,34675,HI00100,HI0010000,15,001,0,0,3,4,3,2,1,4,2,0,0,2,27,7,7,10,3,125,267,138,106,23,510,27,27,0,0,27,3,4,3,2,1,3,2,0,0,1,24,5,8,9,2,126,91,53,33,5,141,12,12,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,12,54,25,27,2,85,7,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County Police Department Hilo,1971,Hawaii,28564,HI00101,HI0010100,15,001,0,0,2,3,0,0,0,6,2,0,0,4,31,7,7,15,2,175,337,194,123,20,586,55,55,0,0,31,1,3,0,0,0,3,2,0,0,1,28,5,7,14,2,161,91,50,40,1,172,30,30,0,0,28,0,0,0,0,0,0,0,0,0,0,6,4,0,1,1,16,51,27,24,0,92,25,25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu (city And County) Police Department,1971,Hawaii,369547,HI00200,HI0020000,15,003,0,0,31,46,124,113,11,715,467,0,0,248,381,129,133,107,12,4693,9599,7298,1651,650,22349,4254,4254,0,0,381,25,42,80,73,7,279,178,0,0,101,252,82,100,61,9,3619,2784,2070,523,191,4190,701,701,0,0,252,1,9,7,5,2,84,27,0,0,57,20,2,10,7,1,347,1454,1136,222,96,2106,398,398,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii (county) Police Department,1972,Hawaii,36014,HI00100,HI0010000,15,001,0,0,6,12,2,2,0,5,3,0,0,2,28,7,5,15,1,138,321,159,155,7,582,32,32,0,0,28,3,7,2,2,0,4,3,0,0,1,23,5,5,12,1,118,113,53,59,1,135,18,18,0,0,23,0,0,0,0,0,0,0,0,0,0,5,1,2,2,0,9,53,23,30,0,51,11,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County Police Department Hilo,1972,Hawaii,29667,HI00101,HI0010100,15,001,0,0,0,4,4,1,3,10,6,0,0,4,31,14,11,5,1,237,323,162,148,13,649,40,40,0,0,31,0,2,2,0,2,6,5,0,0,1,21,11,7,3,0,173,72,44,26,2,138,19,19,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,17,30,14,15,1,71,10,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu (city And County) Police Department,1972,Hawaii,664708,HI00200,HI0020000,15,003,0,0,46,46,144,126,18,424,226,0,0,198,343,99,126,80,38,4161,8943,6674,1659,610,18706,2957,2957,0,0,343,30,30,97,85,12,231,134,0,0,97,234,76,97,55,6,3239,2539,1879,440,220,4642,771,771,0,0,234,1,2,1,1,0,41,15,0,0,26,11,3,4,4,0,87,1496,1157,198,141,2145,347,347,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maui (county) Police Department,1972,Hawaii,47646,HI00500,HI0050000,15,009,0,0,2,11,12,9,3,3,1,0,0,2,109,9,17,33,50,429,762,494,240,28,1303,98,98,0,0,109,2,4,3,3,0,3,1,0,0,2,25,7,5,5,8,34,143,94,46,3,56,24,24,0,0,25,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,2,67,29,35,3,29,6,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii (county) Police Department,1973,Hawaii,38849,HI00100,HI0010000,15,001,0,0,4,2,3,3,0,14,5,0,0,9,23,8,7,7,1,136,390,187,192,11,646,31,31,0,0,23,2,2,3,3,0,11,4,0,0,7,21,8,6,7,0,120,124,61,60,3,174,15,15,0,0,21,0,0,1,1,0,3,0,0,0,3,2,0,0,2,0,13,66,36,27,3,69,10,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County Police Department Hilo,1973,Hawaii,32001,HI00101,HI0010100,15,001,0,0,1,6,5,2,3,9,1,0,0,8,15,4,5,2,4,209,424,214,193,17,992,46,46,0,0,15,1,5,4,1,3,4,0,0,0,4,16,3,8,1,4,204,122,66,53,3,459,21,21,0,0,16,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,22,45,25,19,1,342,10,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
