agency,year,state,population,ORI,ORI9,fips_state_code,fips_county_code,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_larceny_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_aggravated_assault,clr_murder,clr_manslaughter,clr_rape_total,clr_force_rape,clr_attempted_rape,clr_robbery_total,clr_gun_robbery,clr_knife_robbery,clr_other_weapon_robbery,clr_strong_arm_robbery,clr_assault_total,clr_gun_assault,clr_knife_assault,clr_other_weapon_assault,clr_hand_feet_assault,clr_simple_assault,clr_burglary_total,clr_burg_force_entry,clr_burg_no_force_entry,clr_attempted_burglary,clr_larceny_total,clr_mtr_vhc_theft_total,clr_auto_theft,clr_truck_bus_theft,clr_other_vhc_theft,clr_aggravated_assault,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_force_rape,clr_18_attempted_rape,clr_18_robbery_total,clr_18_gun_robbery,clr_18_knife_robbery,clr_18_other_weapon_robbery,clr_18_strong_arm_robbery,clr_18_assault_total,clr_18_gun_assault,clr_18_knife_assault,clr_18_other_weapon_assault,clr_18_hand_feet_assault,clr_18_simple_assault,clr_18_burglary_total,clr_18_burg_force_entry,clr_18_burg_no_force_entry,clr_18_attempted_burglary,clr_18_larceny_total,clr_18_mtr_vhc_theft_total,clr_18_auto_theft,clr_18_truck_bus_theft,clr_18_other_vhc_theft,clr_18_aggravated_assault,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_larceny_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_aggravated_assault
St. Johnsbury Police Dept.,1991,Vermont,7665,VT00303,VT0030300,50,005,0,0,0,0,3,3,0,0,0,0,0,0,69,1,5,1,6,56,59,47,9,5,256,23,20,1,2,13,0,0,1,1,0,0,0,0,0,0,61,1,3,1,4,52,9,5,3,1,92,4,3,0,1,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,23,0,0,0,0,23,16,14,1,1,39,4,4,0,0,0
Burlington Police Dept.,1991,Vermont,39443,VT00401,VT0040100,50,007,0,5,0,0,30,26,4,19,3,6,1,9,381,4,7,5,12,353,621,346,181,94,2607,143,125,3,15,28,0,0,1,1,0,0,0,0,0,0,36,0,1,0,2,33,163,76,56,31,827,41,35,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,67,1,0,0,0,66,29,29,0,0,66,2,2,0,0,1
Winooski Police Department,1991,Vermont,6699,VT00404,VT0040400,50,007,0,0,0,0,3,3,0,0,0,0,0,0,40,0,0,0,0,40,62,35,12,15,157,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,8,14,6,3,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,7,6,0,1,4,0,0,0,0,0
Milton Police Department,1991,Vermont,8467,VT00406,VT0040600,50,007,0,0,0,0,1,1,0,0,0,0,0,0,22,0,2,0,1,19,54,45,4,5,144,5,4,0,1,3,0,0,1,1,0,0,0,0,0,0,17,0,2,0,0,15,19,16,1,2,49,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0
Shelburne Police Department,1991,Vermont,5915,VT00407,VT0040700,50,007,0,1,0,0,2,2,0,0,0,0,0,0,21,0,0,1,2,18,52,30,15,7,148,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,1,0,1,14,32,18,8,6,73,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,17,14,0,3,8,4,4,0,0,0
Richmond Police Department,1991,Vermont,3757,VT00408,VT0040800,50,007,0,1,0,0,1,1,0,0,0,0,0,0,16,1,0,1,0,14,24,10,7,7,59,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,11,11,5,2,4,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,0,0,0,0,0
University Of Vermont Police Services,1991,Vermont,0,VT00411,VT0041100,50,007,0,1,0,0,1,1,0,1,0,0,0,1,16,2,0,0,2,12,12,5,4,3,538,0,0,0,0,4,0,0,1,1,0,1,0,0,0,1,5,2,0,0,1,2,6,3,2,1,348,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,34,1,1,0,0,0
St. Albans Police Department,1991,Vermont,7394,VT00601,VT0060100,50,011,0,1,0,0,4,3,1,0,0,0,0,0,145,0,1,6,7,131,69,42,18,11,388,17,16,0,1,14,0,0,1,0,1,0,0,0,0,0,61,0,1,2,3,55,4,1,1,2,83,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,40,0,0,0,0,40,31,23,5,3,59,10,9,1,0,0
Swanton Police Department,1991,Vermont,2377,VT00603,VT0060300,50,011,0,1,0,0,0,0,0,0,0,0,0,0,47,1,2,1,1,44,24,11,8,5,93,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,37,0,0,0,1,36,7,3,1,3,66,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,4,4,4,0,0,3,0,0,0,0,1
Lamoille County Sheriff's Office,1991,Vermont,5541,VT00800,VT0080000,50,015,0,0,1,0,0,0,0,0,0,0,0,0,10,1,0,0,0,9,8,5,0,3,33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,3,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
Morristown Police Dept.,1991,Vermont,4768,VT00801,VT0080100,50,015,0,0,1,0,2,2,0,0,0,0,0,0,17,1,1,0,1,14,18,10,7,1,80,9,7,2,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,1,0,16,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,4,1,0,4,0,0,0,0,0
Stowe Police Department,1991,Vermont,3458,VT00802,VT0080200,50,015,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,5,19,7,10,4,163,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,5,7,2,4,1,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,1,2,15,3,3,0,0,0
Randolph Police Department,1991,Vermont,4799,VT00901,VT0090100,50,017,0,0,0,0,1,1,0,0,0,0,0,0,29,0,1,3,1,24,13,9,3,1,74,5,4,0,1,5,0,0,0,0,0,0,0,0,0,0,20,0,0,1,1,18,8,4,3,1,46,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orleans County Sheriff's Office,1991,Vermont,2756,VT01000,VT0100000,50,019,0,2,0,0,0,0,0,0,0,0,0,0,41,3,1,4,2,31,102,69,12,21,96,12,9,2,1,10,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,7,29,15,2,12,32,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,6,1,1,5,3,2,0,1,0
Newport Police Department,1991,Vermont,4467,VT01001,VT0100100,50,019,0,1,0,0,1,1,0,3,1,0,0,2,81,1,5,1,2,72,61,40,11,12,221,17,16,1,0,9,0,0,0,0,0,0,0,0,0,0,21,1,0,0,1,19,10,4,2,4,35,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,2,1,1,4,5,5,0,0,0
Brandon Police Department,1991,Vermont,4254,VT01101,VT0110100,50,021,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,10,47,30,10,7,63,9,7,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0
Rutland Police Department.,1991,Vermont,18367,VT01102,VT0110200,50,021,0,7,1,0,5,5,0,11,3,5,0,3,169,3,4,2,4,156,282,176,45,61,884,50,40,4,6,13,1,0,1,1,0,4,1,1,0,2,73,1,1,1,3,67,118,62,25,31,405,16,13,2,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,5,1,1,0,0,0,0,0,2,2,0,1,1,0,0,0,137,1,3,0,0,133,115,108,1,6,176,17,15,2,0,4
Castleton Police Department,1991,Vermont,4310,VT01103,VT0110300,50,021,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,6,15,11,3,1,45,7,4,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,1,0,0,0
Fair Haven Police Dept.,1991,Vermont,2908,VT01104,VT0110400,50,021,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,10,1,2,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,6,5,3,0,2,11,3,3,0,0,0
Barre Police Department,1991,Vermont,9553,VT01201,VT0120100,50,023,0,4,1,0,0,0,0,1,0,1,0,0,133,0,0,0,3,130,44,32,6,6,393,21,17,0,4,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,3,1,0,21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,41,0,0,0,0,41,21,19,0,2,42,4,3,0,1,0
Montpelier Police Department,1991,Vermont,8309,VT01202,VT0120200,50,023,0,3,0,0,1,1,0,0,0,0,0,0,32,0,0,0,1,31,6,2,3,1,147,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,2,0,5,2,2,0,0,1
Northfield Police Department,1991,Vermont,5652,VT01203,VT0120300,50,023,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2,3,2,13,30,17,11,2,55,3,2,1,0,8,0,0,0,0,0,0,0,0,0,0,21,1,2,3,2,13,30,17,11,2,52,3,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5,3,2,0,0,1,1,0,0,0
Waterbury Police Department,1991,Vermont,4623,VT01204,VT0120400,50,023,0,1,0,0,0,0,0,1,0,0,0,1,20,1,0,1,6,12,12,6,6,2,55,6,5,0,1,8,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,8,2,0,2,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0
Barre Town Police Dept,1991,Vermont,7466,VT01205,VT0120500,50,023,0,2,0,1,3,3,0,0,0,0,0,0,19,0,0,0,3,16,34,20,10,4,141,10,3,2,5,3,0,1,2,2,0,0,0,0,0,0,16,0,0,0,1,15,24,13,8,3,123,7,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,0,0,3,1,1,0,0,0
Windham County Sheriff's Office,1991,Vermont,3674,VT01300,VT0130000,50,025,0,0,0,0,1,1,0,1,0,0,0,1,12,0,0,0,0,12,47,31,4,12,120,10,9,0,3,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,7,20,12,1,7,36,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0
Bellows Falls Police Dept.,1991,Vermont,3337,VT01301,VT0130100,50,025,0,1,0,0,2,2,0,0,0,0,0,0,44,1,0,1,4,38,45,27,9,9,119,4,2,1,1,6,0,0,0,0,0,0,0,0,0,0,28,0,0,0,3,25,4,1,2,1,38,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,4,1,1,9,2,2,0,0,0
Brattleboro Police Dept.,1991,Vermont,12333,VT01302,VT0130200,50,025,0,1,0,0,3,2,1,5,0,2,0,3,107,1,8,6,3,89,101,56,30,15,455,15,12,0,3,18,0,0,0,0,0,0,0,0,0,0,21,0,1,1,1,18,6,2,1,3,43,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,13,20,17,2,1,44,6,6,0,0,1
Wilmington Police Dept.,1991,Vermont,1982,VT01303,VT0130300,50,025,0,1,0,0,0,0,0,1,0,0,0,1,8,0,0,0,1,7,60,49,4,7,54,5,4,1,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,3,18,10,2,6,22,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dover Police Department,1991,Vermont,1001,VT01305,VT0130500,50,025,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,4,38,23,4,11,172,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,3,1,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0
Vernon Police Department,1991,Vermont,1863,VT01306,VT0130600,50,025,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,8,4,3,1,33,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,4,3,0,1,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ludlow Police Department,1991,Vermont,2319,VT01401,VT0140100,50,027,0,0,0,1,1,1,0,0,0,0,0,0,18,2,1,0,5,10,44,27,13,4,193,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,1,0,2,5,11,5,2,4,42,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,13,1,1,0,0,0
Springfield Police Department,1991,Vermont,9651,VT01402,VT0140200,50,027,0,0,0,0,6,6,0,0,0,0,0,0,65,0,2,2,0,61,92,45,41,6,208,13,9,1,3,4,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,7,22,3,16,3,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,5,3,2,1,0,4,1,1,0,0,0
Windsor Police Department,1991,Vermont,3742,VT01404,VT0140400,50,027,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,13,15,23,10,5,8,79,4,1,0,3,14,0,0,0,0,0,0,0,0,0,0,17,0,1,0,7,9,6,2,0,4,30,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0
Woodstock Police Dept.,1991,Vermont,3236,VT01405,VT0140500,50,027,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,6,5,3,0,2,42,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,7,1,1,0,0,0
Chester Police Department,1991,Vermont,2853,VT01406,VT0140600,50,027,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,1,7,48,36,8,6,40,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,7,16,10,4,2,17,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,10,8,0,2,5,1,1,0,0,1
NANA,1991,Vermont,9474,VT01407,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,0,0,9,1,0,1,1,6,44,33,5,6,141,9,6,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weathersfield Police Dept.,1991,Vermont,2694,VT01408,VT0140800,50,027,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,16,9,3,4,27,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0
Norwich Police Department,1991,Vermont,3116,VT01410,VT0141000,50,027,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,13,3,7,3,32,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,10,3,4,3,24,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Vermont State Police,1992,Vermont,245372,VTVSP00,VTVSP0000,50,023,0,8,6,1,41,38,3,9,5,1,0,3,860,41,18,40,47,714,1991,1511,343,137,2680,155,75,23,59,146,2,1,30,27,3,6,3,1,0,2,751,34,15,34,37,631,295,220,59,16,620,42,24,4,14,120,1,0,1,1,0,0,0,0,0,0,13,1,2,1,0,9,15,13,1,1,46,3,0,0,3,4,4,0,16,16,0,3,3,0,0,0,236,2,3,0,2,229,312,284,19,9,273,62,53,7,2,7
Bristol Police Department,1992,Vermont,3810,VT00101,VT0010100,50,001,0,0,0,0,1,1,0,0,0,0,0,0,24,2,1,2,2,17,21,12,2,7,61,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,0,1,1,2,9,11,6,0,5,39,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Middlebury Police Dept.,1992,Vermont,8136,VT00102,VT0010200,50,001,0,1,0,0,4,4,0,1,0,0,0,1,34,0,0,3,2,29,65,39,17,9,205,14,11,0,3,5,0,0,2,2,0,0,0,0,0,0,29,0,0,3,1,25,19,10,6,3,77,8,7,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,6,15,12,0,3,3,5,5,0,0,0
Vergennes Police Department,1992,Vermont,2610,VT00103,VT0010300,50,001,0,0,0,0,2,1,1,0,0,0,0,0,31,0,1,0,2,28,22,19,3,0,74,3,3,0,2,3,0,0,1,0,1,0,0,0,0,0,13,0,1,0,0,12,10,10,0,0,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Bennington Police Dept.,1992,Vermont,16662,VT00201,VT0020100,50,003,0,0,0,0,7,6,1,2,0,0,0,2,114,2,0,4,1,107,62,42,9,11,244,14,11,1,2,7,0,0,3,2,1,2,0,0,0,2,97,2,0,3,0,92,54,36,8,10,215,13,10,1,2,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,9,3,3,0,0,5,0,0,0,0,0
Manchester Police Dept.,1992,Vermont,3668,VT00204,VT0020400,50,003,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,2,29,34,26,2,6,108,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,18,13,8,1,4,37,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,2,0,0,4,0,0,0,0,0
Winhall Police Department,1992,Vermont,487,VT00208,VT0020800,50,003,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,9,3,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,2,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardwick Police Department,1992,Vermont,3001,VT00301,VT0030100,50,005,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,25,49,40,6,3,66,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,29,23,3,3,42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,0,0,0
Lyndonville Police Dept.,1992,Vermont,1270,VT00302,VT0030200,50,005,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,14,8,5,0,3,49,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,1,0,2,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,1,2,1,0,1,0,0
St. Johnsbury Police Dept.,1992,Vermont,7705,VT00303,VT0030300,50,005,0,0,0,0,1,1,0,0,0,0,0,0,56,1,0,1,4,50,60,44,8,8,173,15,13,1,1,6,0,0,0,0,0,0,0,0,0,0,45,0,0,1,3,41,11,7,0,4,56,6,5,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,1,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,14,14,0,0,32,3,3,0,0,0
Burlington Police Dept.,1992,Vermont,39676,VT00401,VT0040100,50,007,0,1,3,0,21,20,1,11,1,2,0,8,387,7,9,10,15,346,590,338,150,102,2254,114,104,1,9,41,0,0,2,2,0,3,1,0,0,2,45,0,1,1,1,42,217,103,63,51,909,40,36,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,53,35,34,0,1,35,2,2,0,0,0
Milton Police Department,1992,Vermont,8511,VT00406,VT0040600,50,007,0,0,0,0,0,0,0,0,0,0,0,0,31,1,1,0,0,29,36,26,5,7,134,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,23,1,1,0,0,21,8,5,1,2,28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0
Shelburne Police Department,1992,Vermont,5946,VT00407,VT0040700,50,007,0,0,0,0,0,0,0,2,0,1,0,1,14,0,0,1,2,11,25,13,5,7,116,2,1,1,0,3,0,0,0,0,0,1,0,1,0,0,12,0,0,0,2,10,9,2,4,3,64,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17,16,1,0,5,1,1,0,0,0
