agency,year,state,population,ORI,ORI9,fips_state_code,fips_county_code,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_larceny_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_aggravated_assault,clr_murder,clr_manslaughter,clr_rape_total,clr_force_rape,clr_attempted_rape,clr_robbery_total,clr_gun_robbery,clr_knife_robbery,clr_other_weapon_robbery,clr_strong_arm_robbery,clr_assault_total,clr_gun_assault,clr_knife_assault,clr_other_weapon_assault,clr_hand_feet_assault,clr_simple_assault,clr_burglary_total,clr_burg_force_entry,clr_burg_no_force_entry,clr_attempted_burglary,clr_larceny_total,clr_mtr_vhc_theft_total,clr_auto_theft,clr_truck_bus_theft,clr_other_vhc_theft,clr_aggravated_assault,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_force_rape,clr_18_attempted_rape,clr_18_robbery_total,clr_18_gun_robbery,clr_18_knife_robbery,clr_18_other_weapon_robbery,clr_18_strong_arm_robbery,clr_18_assault_total,clr_18_gun_assault,clr_18_knife_assault,clr_18_other_weapon_assault,clr_18_hand_feet_assault,clr_18_simple_assault,clr_18_burglary_total,clr_18_burg_force_entry,clr_18_burg_no_force_entry,clr_18_attempted_burglary,clr_18_larceny_total,clr_18_mtr_vhc_theft_total,clr_18_auto_theft,clr_18_truck_bus_theft,clr_18_other_vhc_theft,clr_18_aggravated_assault,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_larceny_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_aggravated_assault
Surgoinsville Police Department,1983,Tennessee,1583,TN03702,TN0370200,47,073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Church Hill Public Safety,1983,Tennessee,4225,TN03704,TN0370400,47,073,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,3,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brownsville Police Department,1983,Tennessee,9583,TN03801,TN0380100,47,075,0,0,0,0,3,1,2,5,3,1,0,1,20,4,9,5,1,1,42,25,12,5,156,2,2,0,0,19,0,0,3,1,2,1,1,0,0,0,8,2,4,2,0,0,2,2,0,0,36,1,1,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henderson County Sheriff's Office,1983,Tennessee,15449,TN03900,TN0390000,47,077,0,0,0,0,0,0,0,3,1,0,0,2,27,1,0,0,5,21,100,97,0,3,84,6,4,0,2,6,0,0,1,0,1,2,1,0,0,1,27,1,0,0,5,21,13,13,0,0,18,4,3,0,1,6,0,0,0,0,0,1,0,0,0,1,3,0,0,0,3,0,3,3,0,0,2,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lexington Police Department,1983,Tennessee,6157,TN03901,TN0390100,47,077,0,0,0,0,0,0,0,2,1,0,0,1,7,0,2,1,4,0,59,52,2,5,67,12,9,2,1,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
Henry County Sheriff's Office,1983,Tennessee,18432,TN04000,TN0400000,47,079,0,0,0,0,0,0,0,1,1,0,0,0,118,7,3,3,26,79,102,50,51,1,139,14,5,5,4,39,0,0,0,0,0,1,1,0,0,0,64,3,0,1,17,43,18,18,0,0,45,7,4,2,1,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,4,4,0,0,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,75,0,0,0,0,0,0
Paris Police Department,1983,Tennessee,11021,TN04001,TN0400100,47,079,0,1,0,0,3,3,0,10,5,1,0,4,196,13,16,8,5,154,86,70,6,10,311,26,14,8,4,42,0,0,3,3,0,5,3,1,0,1,191,12,16,6,4,153,7,7,0,0,74,9,6,2,1,38,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,3,3,3,0,0,15,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,1983,Tennessee,2916,TN04101,TN0410100,47,081,0,4,0,0,0,0,0,0,0,0,0,0,8,0,1,4,0,3,14,13,1,0,42,7,4,3,0,5,0,0,0,0,0,0,0,0,0,0,8,0,1,4,0,3,4,3,1,0,10,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0
Houston County Sheriff's Office,1983,Tennessee,4414,TN04200,TN0420000,47,083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,1,1,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humphreys County Sheriff's Office,1983,Tennessee,10535,TN04300,TN0430000,47,085,0,0,1,0,2,2,0,2,1,0,0,1,2,1,1,0,0,0,34,22,11,1,34,13,4,1,8,2,0,0,2,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,7,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waverly Police Department,1983,Tennessee,4568,TN04301,TN0430100,47,085,0,0,0,0,0,0,0,1,0,0,0,1,10,0,2,0,6,2,10,10,0,0,35,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,2,0,5,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcewen Police Department,1983,Tennessee,1391,TN04303,TN0430300,47,085,0,2,0,0,1,1,0,0,0,0,0,0,3,0,2,0,0,1,5,2,1,2,12,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,3,0,2,0,0,1,1,1,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson County Sheriff's Office,1983,Tennessee,23083,TN04500,TN0450000,47,089,0,0,0,0,3,3,0,2,1,0,1,0,0,0,0,0,0,0,84,81,2,1,64,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson City Police Department,1983,Tennessee,5743,TN04501,TN0450100,47,089,0,0,0,0,1,1,0,1,0,1,0,0,17,2,1,1,3,10,52,28,15,9,80,9,8,1,0,7,0,0,1,1,0,0,0,0,0,0,4,1,1,0,1,1,2,0,2,0,8,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
White Pine Police Department,1983,Tennessee,1944,TN04502,TN0450200,47,089,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,5,1,0,0,0,0,43,5,2,2,1,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,1,0,0,0,0,14,5,2,2,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dandridge Police Department,1983,Tennessee,1373,TN04503,TN0450300,47,089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson County Sheriff's Office,1983,Tennessee,14174,TN04600,TN0460000,47,091,1,2,1,0,0,0,0,1,1,0,0,0,84,2,3,5,24,50,57,46,9,2,74,6,2,0,4,34,1,0,0,0,0,0,0,0,0,0,84,2,3,5,24,50,5,4,1,0,12,2,2,0,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,1983,Tennessee,140470,TN04700,TN0470000,47,093,0,20,6,0,48,36,12,81,44,14,8,15,408,48,33,41,51,235,1703,1417,208,78,1939,455,254,161,40,173,4,0,43,34,9,27,14,4,3,6,379,37,22,48,62,210,671,559,70,42,172,279,170,87,22,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,4,0,0,1,3,20,2,1,0,0,17,5,3,2,0,21,53,37,9,7,3
Knoxville Police Department,1983,Tennessee,187838,TN04701,TN0470100,47,093,0,34,19,0,83,58,25,370,179,68,24,99,752,99,159,114,113,267,2984,2712,173,99,4768,1285,836,378,71,485,18,0,39,31,8,106,40,29,7,30,376,67,82,54,51,122,268,220,34,14,739,90,64,19,7,254,0,0,0,0,0,1,0,0,0,1,5,0,2,0,1,2,20,17,1,2,13,5,3,0,2,3,0,1,11,11,0,8,2,2,0,4,6,0,2,1,1,2,10,8,1,1,20,88,78,9,1,4
Lauderdale County Sheriff's Office,1983,Tennessee,15317,TN04900,TN0490000,47,097,0,0,1,0,1,1,0,6,4,0,0,2,13,2,0,0,6,5,121,109,10,2,143,12,10,2,0,8,1,0,1,1,0,1,1,0,0,0,6,2,0,0,3,1,9,8,1,0,9,6,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ripley Police Department,1983,Tennessee,6306,TN04901,TN0490100,47,097,0,0,0,0,0,0,0,2,1,0,0,1,29,1,2,0,0,26,102,96,1,5,219,7,3,4,0,3,0,0,0,0,0,0,0,0,0,0,29,1,2,0,0,26,24,23,1,0,38,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halls Police Department,1983,Tennessee,2513,TN04902,TN0490200,47,097,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,9,9,0,0,21,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gates Police Department,1983,Tennessee,714,TN04904,TN0490400,47,097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence County Sheriff's Office,1983,Tennessee,21653,TN05000,TN0500000,47,099,0,0,1,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,110,86,24,0,54,21,5,3,13,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,8,2,0,4,8,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrenceburg Police Department,1983,Tennessee,10447,TN05001,TN0500100,47,099,0,0,0,0,5,4,1,4,0,0,0,4,15,4,3,3,5,0,89,81,6,2,161,32,15,12,5,15,0,0,5,4,1,3,0,0,0,3,16,4,4,3,5,0,30,29,1,0,46,18,12,4,2,16,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,7,7,0,0,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,3,1,1,0,0,1
Loretto Police Department,1983,Tennessee,1671,TN05002,TN0500200,47,099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Hohenwald Police Department,1983,Tennessee,4057,TN05101,TN0510100,47,101,0,0,0,0,1,1,0,1,1,0,0,0,3,0,1,0,1,1,16,12,4,0,36,3,2,0,1,2,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,4,1,3,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln County Sheriff's Office,1983,Tennessee,19426,TN05200,TN0520000,47,103,0,0,2,0,2,2,0,1,0,0,0,1,65,3,3,16,1,42,69,42,27,0,50,4,1,1,2,23,2,0,2,2,0,0,0,0,0,0,65,3,3,16,1,42,5,3,2,0,5,1,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Police Department,1983,Tennessee,7754,TN05201,TN0520100,47,103,0,7,0,0,0,0,0,3,0,1,0,2,19,2,3,0,3,11,63,46,9,8,138,8,3,5,0,8,0,0,0,0,0,0,0,0,0,0,16,2,3,0,2,9,11,8,2,1,29,3,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcminn County Sheriff's Office,1983,Tennessee,24805,TN05400,TN0540000,47,107,0,1,1,0,3,2,1,6,3,2,0,1,58,9,13,5,14,17,205,131,61,13,218,20,14,4,2,41,1,0,2,1,1,3,2,1,0,0,38,5,8,2,8,15,11,9,1,1,9,4,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0
Athens Police Department,1983,Tennessee,12409,TN05401,TN0540100,47,107,0,3,1,0,0,0,0,3,2,0,0,1,11,1,3,1,5,1,99,84,12,3,348,20,11,8,1,10,1,0,0,0,0,2,1,0,0,1,8,1,2,1,4,0,23,22,1,0,129,9,4,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adamsville Police Department,1983,Tennessee,1503,TN05502,TN0550200,47,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lafayette Police Department,1983,Tennessee,3909,TN05601,TN0560100,47,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,17,0,22,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,0,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Boiling Springs Police Department,1983,Tennessee,1190,TN05602,TN0560200,47,111,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,3,3,0,0,5,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison County Sheriff's Office,1983,Tennessee,24530,TN05700,TN0570000,47,113,0,1,0,0,6,5,1,8,3,2,0,3,67,5,7,4,33,18,180,139,29,12,230,39,7,8,24,49,0,0,5,4,1,1,0,0,0,1,56,4,6,2,28,16,39,31,6,2,32,19,2,3,14,40,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,8,7,0,1,11,11,1,2,8,2,0,0,2,2,0,1,0,0,0,1,1,0,0,0,1,0,3,3,0,0,7,5,3,0,2,1
Jackson Police Department,1983,Tennessee,52342,TN05701,TN0570100,47,113,0,19,9,0,22,15,7,155,77,7,9,62,838,99,95,96,17,531,1009,762,129,118,2173,153,91,42,20,307,10,0,10,7,3,41,15,3,3,20,759,82,87,83,14,493,131,96,16,19,500,36,26,8,2,266,0,0,3,3,0,2,0,0,0,2,43,1,7,5,0,30,28,24,1,3,140,8,7,1,0,13,0,0,2,1,1,0,0,0,0,0,3,1,1,0,0,1,12,7,5,0,21,24,20,4,0,2
South Pittsburg Police Department,1983,Tennessee,3698,TN05801,TN0580100,47,115,0,0,0,0,0,0,0,4,3,1,0,0,2,0,2,0,0,0,36,29,6,1,67,11,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasper Police Department,1983,Tennessee,2734,TN05803,TN0580300,47,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monteagle Police Dept,1983,Tennessee,1078,TN05804,NA,47,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,10,0,12,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kimball Police Department,1983,Tennessee,1200,TN05805,TN0580500,47,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maury County Sheriff's Office,1983,Tennessee,24359,TN06000,TN0600000,47,119,0,1,1,0,2,2,0,6,2,1,2,1,15,2,6,3,3,1,131,97,24,10,162,17,8,4,5,14,1,0,2,2,0,2,0,0,2,0,12,2,4,3,2,1,14,11,3,0,29,7,6,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
Columbia Police Department,1983,Tennessee,23683,TN06001,TN0600100,47,119,0,8,0,0,5,3,2,23,3,0,0,20,62,11,12,4,6,29,238,210,7,21,630,27,16,6,5,33,0,0,4,3,1,7,1,0,0,6,51,8,8,3,4,28,34,32,0,2,121,9,6,1,2,23,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,10,10,0,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,11,4,3,1,0,0
Mount Pleasant Police Department,1983,Tennessee,3478,TN06002,TN0600200,47,119,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19,17,1,1,14,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring Hill Police Department,1983,Tennessee,1022,TN06003,TN0600300,47,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe County Sheriff's Office,1983,Tennessee,24636,TN06200,TN0620000,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,136,17,3,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweetwater Police Department,1983,Tennessee,4825,TN06201,TN0620100,47,123,0,0,0,0,1,1,0,0,0,0,0,0,16,5,3,1,7,0,54,47,0,7,143,13,7,4,2,16,0,0,1,1,0,0,0,0,0,0,16,5,3,1,7,0,4,4,0,0,16,8,5,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Montgomery County Sheriff's Office,1983,Tennessee,29275,TN06300,TN0630000,47,125,0,0,1,0,4,2,2,14,7,1,1,5,42,1,11,4,16,10,248,192,35,21,322,27,14,5,8,32,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0
Clarksville Police Department,1983,Tennessee,56337,TN06301,TN0630100,47,125,0,1,3,0,35,17,18,71,25,14,6,26,312,8,23,42,75,164,809,614,136,59,1346,134,90,27,17,148,2,0,10,3,7,11,2,4,1,4,83,1,6,7,19,50,236,173,38,25,487,30,19,10,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,5,3,2,3,3,0,0,0,14,2,1,3,3,5,3,0,1,2,3,8,5,2,1,9
Austin Peay State University Police,1983,Tennessee,0,TN06302,TN0630200,47,125,0,1,0,0,1,1,0,0,0,0,0,0,11,0,0,0,3,8,28,10,17,1,114,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,4,1,2,1,24,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0
Moore County Sheriff's Office,1983,Tennessee,4657,TN06400,TN0640000,47,127,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,19,7,12,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union City Police Department,1983,Tennessee,10732,TN06601,TN0660100,47,131,0,0,2,0,2,2,0,3,1,1,0,1,50,4,5,0,2,39,63,56,7,0,280,18,14,3,1,11,2,0,1,1,0,2,1,0,0,1,48,3,5,0,1,39,12,11,1,0,70,9,8,0,1,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,12,0,0,0,0,0
