agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Washington,RI00500,RI0050000,1981,Rhode Island,4539,44,009,44009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narragansett,RI00501,RI0050100,1981,Rhode Island,12176,44,009,44009,27,26,1,6,3,3,0,0,10,0,0,1,9,0,7,2,0,0,0,1,8,2,0,0,8,0,0,0,0,0,0,0
North Kingstown,RI00502,RI0050200,1981,Rhode Island,21997,44,009,44009,43,42,1,6,3,3,0,0,10,0,0,0,10,0,2,8,0,0,0,0,10,2,0,0,0,0,0,0,0,0,8,0
South Kingstown,RI00503,RI0050300,1981,Rhode Island,20544,44,009,44009,38,37,1,13,8,5,0,0,9,0,0,1,8,0,4,2,0,0,1,2,9,5,0,0,1,0,0,1,0,0,0,2
Westerly,RI00504,RI0050400,1981,Rhode Island,18640,44,009,44009,29,28,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond,RI00505,RI0050500,1981,Rhode Island,4018,44,009,44009,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Hopkinton,RI00506,RI0050600,1981,Rhode Island,6438,44,009,44009,4,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlestown,RI00507,RI0050700,1981,Rhode Island,4824,44,009,44009,8,8,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exeter,RI00508,RI0050800,1981,Rhode Island,4539,44,009,44009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Shoreham,RI00509,RI0050900,1981,Rhode Island,614,44,009,44009,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Rhode Isla,RI00510,RI0051000,1981,Rhode Island,0,44,009,44009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Bristol State Police,RI301SP,RI301SP00,1981,Rhode Island,0,44,001,44001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent State Police,RI302SP,RI302SP00,1981,Rhode Island,0,44,003,44003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport State Police,RI303SP,RI303SP00,1981,Rhode Island,0,44,005,44005,0,0,0,0,0,0,0,0,3,1,0,0,2,1,1,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,1,0
Providence State Police,RI304SP,RI304SP00,1981,Rhode Island,0,44,007,44007,0,0,0,0,0,0,0,0,4,0,0,1,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0
Washington State Police,RI305SP,RI305SP00,1981,Rhode Island,0,44,009,44009,0,0,0,0,0,0,0,0,3,1,0,1,1,0,2,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,1
Roger Williams Natl Mem,RIDI001,NA,1982,Rhode Island,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,RIRSP00,RIRSP0000,1982,Rhode Island,0,44,007,44007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol,RI00100,RI0010000,1982,Rhode Island,0,44,001,44001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barrington,RI00101,RI0010100,1982,Rhode Island,16389,44,001,44001,24,24,0,7,4,3,0,0,6,0,0,1,5,0,2,2,0,0,0,2,6,0,0,0,1,2,0,0,0,0,2,1
Bristol,RI00102,RI0010200,1982,Rhode Island,20424,44,001,44001,30,30,0,7,3,4,0,0,23,1,0,0,22,0,16,5,0,0,2,0,6,2,0,0,2,8,0,4,0,0,7,0
Warren,RI00103,RI0010300,1982,Rhode Island,10757,44,001,44001,18,17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent,RI00200,RI0020000,1982,Rhode Island,0,44,003,44003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry,RI00201,RI0020100,1982,Rhode Island,27332,44,003,44003,45,43,2,8,2,6,0,0,18,0,0,4,14,0,4,11,0,0,1,2,17,8,0,0,3,0,3,2,0,0,2,0
East Greenwich,RI00202,RI0020200,1982,Rhode Island,10339,44,003,44003,27,27,0,5,2,3,0,0,2,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0
Warwick,RI00203,RI0020300,1982,Rhode Island,88184,44,003,44003,170,163,7,40,22,18,0,0,76,0,2,0,74,5,29,42,0,0,0,0,76,19,0,0,23,0,12,14,0,2,6,0
West Warwick,RI00204,RI0020400,1982,Rhode Island,27322,44,003,44003,43,43,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Greenwich,RI00205,RI0020500,1982,Rhode Island,2760,44,003,44003,3,3,0,4,1,3,0,0,6,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0
Newport,RI00300,RI0030000,1982,Rhode Island,0,44,005,44005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamestown,RI00301,RI0030100,1982,Rhode Island,4080,44,005,44005,11,11,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middletown,RI00302,RI0030200,1982,Rhode Island,17473,44,005,44005,31,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport,RI00303,RI0030300,1982,Rhode Island,29643,44,005,44005,82,82,0,19,6,13,0,0,74,0,0,0,74,0,6,7,0,0,23,38,74,49,1,0,0,0,1,4,0,0,7,12
Portsmouth,RI00304,RI0030400,1982,Rhode Island,14439,44,005,44005,23,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiverton,RI00305,RI0030500,1982,Rhode Island,13657,44,005,44005,18,17,1,8,1,7,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Little Compton,RI00306,RI0030600,1982,Rhode Island,3126,44,005,44005,7,7,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Providence,RI00400,RI0040000,1982,Rhode Island,0,44,007,44007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Falls,RI00401,RI0040100,1982,Rhode Island,17118,44,007,44007,36,35,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cranston,RI00402,RI0040200,1982,Rhode Island,72861,44,007,44007,135,135,0,28,15,13,0,0,48,0,0,6,42,0,14,34,0,0,0,0,48,13,0,0,1,1,2,13,0,0,14,4
Cumberland,RI00403,RI0040300,1982,Rhode Island,27356,44,007,44007,39,38,1,6,5,1,0,0,4,2,0,0,2,1,1,2,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0
East Providence,RI00404,RI0040400,1982,Rhode Island,51615,44,007,44007,85,85,0,12,10,2,0,0,27,1,0,0,26,0,0,23,0,2,0,2,27,4,0,0,8,0,0,2,0,0,9,4
Johnston,RI00405,RI0040500,1982,Rhode Island,25154,44,007,44007,49,47,2,12,6,6,0,0,12,0,0,4,8,0,2,10,0,0,0,0,10,9,1,0,0,0,0,0,0,0,2,0
Lincoln,RI00406,RI0040600,1982,Rhode Island,17121,44,007,44007,31,30,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Providence,RI00407,RI0040700,1982,Rhode Island,29592,44,007,44007,44,44,0,13,9,4,0,0,16,0,0,1,15,0,13,1,0,1,1,0,15,4,0,0,0,1,1,2,0,0,5,3
Pawtucket,RI00408,RI0040800,1982,Rhode Island,71947,44,007,44007,146,145,1,25,17,8,0,0,69,0,1,6,62,15,20,28,2,1,0,3,69,22,1,0,0,0,3,21,0,0,15,7
Providence,RI00409,RI0040900,1982,Rhode Island,158533,44,007,44007,408,397,11,74,34,40,0,0,214,5,5,22,182,75,59,33,10,23,8,6,186,41,7,3,8,0,70,73,0,0,8,4
Scituate,RI00410,RI0041000,1982,Rhode Island,8497,44,007,44007,17,17,0,3,1,2,0,0,17,0,0,1,16,1,10,5,1,0,0,0,17,2,0,0,0,0,5,1,0,0,3,6
Smithfield,RI00411,RI0041100,1982,Rhode Island,17086,44,007,44007,29,29,0,7,4,3,0,0,10,1,0,2,7,0,0,3,0,1,2,4,10,3,0,0,0,0,1,5,0,0,0,1
Woonsocket,RI00412,RI0041200,1982,Rhode Island,46466,44,007,44007,98,97,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foster,RI00413,RI0041300,1982,Rhode Island,3389,44,007,44007,6,6,0,3,0,3,0,0,7,0,0,2,5,3,2,1,0,0,1,0,7,3,0,0,1,1,1,0,0,0,1,0
Glocester,RI00414,RI0041400,1982,Rhode Island,7633,44,007,44007,6,6,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Smithfield,RI00415,RI0041500,1982,Rhode Island,10059,44,007,44007,14,14,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrillville,RI00416,RI0041600,1982,Rhode Island,13266,44,007,44007,15,15,0,5,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Dept Natural Resources,RI00417,RI0041700,1982,Rhode Island,0,44,007,44007,67,66,1,9,5,4,0,0,13,0,0,1,12,2,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,3,10
Division Of Drug Control,RI00418,RI0041800,1982,Rhode Island,0,44,007,44007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington County,RI00500,RI0050000,1982,Rhode Island,0,44,009,44009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narragansett,RI00501,RI0050100,1982,Rhode Island,12253,44,009,44009,27,26,1,6,3,3,0,0,26,0,0,1,25,0,15,5,0,0,0,6,26,4,0,0,7,0,7,3,0,0,3,2
North Kingstown,RI00502,RI0050200,1982,Rhode Island,22136,44,009,44009,46,45,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Kingstown,RI00503,RI0050300,1982,Rhode Island,20674,44,009,44009,38,37,1,13,8,5,0,0,5,0,0,0,5,1,0,4,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
Westerly,RI00504,RI0050400,1982,Rhode Island,18757,44,009,44009,31,29,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond,RI00505,RI0050500,1982,Rhode Island,4043,44,009,44009,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0
Hopkinton,RI00506,RI0050600,1982,Rhode Island,6478,44,009,44009,4,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlestown,RI00507,RI0050700,1982,Rhode Island,4855,44,009,44009,9,9,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exeter,RI00508,RI0050800,1982,Rhode Island,4568,44,009,44009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Shoreham,RI00509,RI0050900,1982,Rhode Island,618,44,009,44009,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Rhode Isla,RI00510,RI0051000,1982,Rhode Island,0,44,009,44009,0,0,0,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,1,0,3,2,0,0,1,0,0,0,0,0,0,0
Bristol State Police,RI301SP,RI301SP00,1982,Rhode Island,0,44,001,44001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent State Police,RI302SP,RI302SP00,1982,Rhode Island,0,44,003,44003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport State Police,RI303SP,RI303SP00,1982,Rhode Island,0,44,005,44005,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Providence State Police,RI304SP,RI304SP00,1982,Rhode Island,0,44,007,44007,0,0,0,0,0,0,0,0,15,5,0,3,7,8,1,4,0,0,0,2,15,1,0,0,3,0,3,0,0,0,7,1
Washington State Police,RI305SP,RI305SP00,1982,Rhode Island,4568,44,009,44009,0,0,0,0,0,0,0,0,5,0,0,3,2,2,3,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,3,0
Roger Williams Natl Mem,RIDI001,NA,1983,Rhode Island,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,RIRSP00,RIRSP0000,1983,Rhode Island,0,44,007,44007,158,157,1,34,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol,RI00100,RI0010000,1983,Rhode Island,0,44,001,44001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barrington,RI00101,RI0010100,1983,Rhode Island,16337,44,001,44001,24,24,0,7,4,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Bristol,RI00102,RI0010200,1983,Rhode Island,20360,44,001,44001,29,29,0,8,4,4,0,0,6,0,0,0,6,1,2,3,0,0,0,0,1,3,0,0,0,0,0,2,0,0,1,0
Warren,RI00103,RI0010300,1983,Rhode Island,10723,44,001,44001,18,18,0,2,0,2,0,0,3,0,0,3,0,0,1,2,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0
Kent,RI00200,RI0020000,1983,Rhode Island,0,44,003,44003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry,RI00201,RI0020100,1983,Rhode Island,27246,44,003,44003,45,43,2,7,2,5,0,0,3,0,0,0,3,0,0,1,0,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0
East Greenwich,RI00202,RI0020200,1983,Rhode Island,10306,44,003,44003,25,25,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warwick,RI00203,RI0020300,1983,Rhode Island,87907,44,003,44003,158,151,7,37,18,19,0,0,121,2,2,4,113,2,54,63,0,2,0,0,121,26,2,0,30,0,26,15,1,3,18,0
West Warwick,RI00204,RI0020400,1983,Rhode Island,27236,44,003,44003,43,43,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Greenwich,RI00205,RI0020500,1983,Rhode Island,2751,44,003,44003,3,3,0,4,1,3,0,0,2,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1
Newport,RI00300,RI0030000,1983,Rhode Island,0,44,005,44005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamestown,RI00301,RI0030100,1983,Rhode Island,4067,44,005,44005,11,11,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middletown,RI00302,RI0030200,1983,Rhode Island,17418,44,005,44005,31,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport,RI00303,RI0030300,1983,Rhode Island,29550,44,005,44005,82,82,0,19,7,12,0,0,68,0,2,6,60,10,34,5,6,2,8,3,68,45,2,1,5,0,1,4,0,0,4,6
Portsmouth,RI00304,RI0030400,1983,Rhode Island,14393,44,005,44005,23,23,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiverton,RI00305,RI0030500,1983,Rhode Island,13614,44,005,44005,18,18,0,8,3,5,0,0,2,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
Little Compton,RI00306,RI0030600,1983,Rhode Island,3116,44,005,44005,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence,RI00400,RI0040000,1983,Rhode Island,0,44,007,44007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Falls,RI00401,RI0040100,1983,Rhode Island,17064,44,007,44007,36,35,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cranston,RI00402,RI0040200,1983,Rhode Island,72632,44,007,44007,135,135,0,25,11,14,0,0,27,0,0,0,27,0,3,24,0,0,0,0,27,9,0,0,0,0,6,1,0,0,4,7
Cumberland,RI00403,RI0040300,1983,Rhode Island,27270,44,007,44007,38,37,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Providence,RI00404,RI0040400,1983,Rhode Island,51453,44,007,44007,89,89,0,15,11,4,0,0,17,1,0,0,16,0,0,15,0,0,0,2,17,2,0,0,8,0,1,0,0,0,2,4
Johnston,RI00405,RI0040500,1983,Rhode Island,25075,44,007,44007,44,42,2,11,5,6,0,0,14,0,0,0,14,0,0,13,0,1,0,0,14,8,0,0,4,0,1,0,0,0,0,1
Lincoln,RI00406,RI0040600,1983,Rhode Island,17067,44,007,44007,31,30,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Providence,RI00407,RI0040700,1983,Rhode Island,29499,44,007,44007,44,44,0,15,10,5,0,0,27,0,2,4,21,0,7,18,0,1,1,0,26,8,0,2,4,1,1,2,0,0,5,4
Pawtucket,RI00408,RI0040800,1983,Rhode Island,71721,44,007,44007,147,146,1,24,15,9,0,0,74,1,0,2,71,33,27,10,3,1,0,0,74,27,0,0,1,0,4,24,0,0,9,9
Providence,RI00409,RI0040900,1983,Rhode Island,158053,44,007,44007,400,389,11,77,33,44,0,0,239,1,6,25,207,83,78,34,7,25,9,3,239,64,3,1,1,0,94,57,0,1,12,6
Scituate,RI00410,RI0041000,1983,Rhode Island,8470,44,007,44007,17,17,0,3,1,2,0,0,13,0,0,1,12,1,9,3,0,0,0,0,13,1,0,0,3,0,3,0,0,0,6,0
Smithfield,RI00411,RI0041100,1983,Rhode Island,17032,44,007,44007,28,28,0,7,4,3,0,0,6,0,0,0,6,0,0,4,0,2,0,0,6,2,0,0,0,0,0,4,0,0,0,0
Woonsocket,RI00412,RI0041200,1983,Rhode Island,46320,44,007,44007,98,97,1,10,9,1,0,0,56,0,0,0,56,10,16,27,0,0,1,2,56,29,0,0,19,0,3,0,0,0,0,5
Foster,RI00413,RI0041300,1983,Rhode Island,3378,44,007,44007,6,6,0,3,0,3,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Glocester,RI00414,RI0041400,1983,Rhode Island,7609,44,007,44007,6,6,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Smithfield,RI00415,RI0041500,1983,Rhode Island,10027,44,007,44007,14,14,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrillville,RI00416,RI0041600,1983,Rhode Island,13224,44,007,44007,16,16,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dept Natural Resources,RI00417,RI0041700,1983,Rhode Island,0,44,007,44007,67,66,1,9,5,4,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0
Division Of Drug Control,RI00418,RI0041800,1983,Rhode Island,0,44,007,44007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington County,RI00500,RI0050000,1983,Rhode Island,0,44,009,44009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narragansett,RI00501,RI0050100,1983,Rhode Island,12214,44,009,44009,27,26,1,5,3,2,0,0,17,0,0,2,15,0,15,2,0,0,0,0,17,5,0,0,5,0,1,0,0,2,4,0
North Kingstown,RI00502,RI0050200,1983,Rhode Island,22066,44,009,44009,45,43,2,6,3,3,0,0,20,0,0,1,19,0,2,16,1,1,0,0,20,2,0,0,7,0,6,3,0,0,1,1
South Kingstown,RI00503,RI0050300,1983,Rhode Island,20609,44,009,44009,41,40,1,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westerly,RI00504,RI0050400,1983,Rhode Island,18698,44,009,44009,32,30,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond,RI00505,RI0050500,1983,Rhode Island,4030,44,009,44009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hopkinton,RI00506,RI0050600,1983,Rhode Island,6457,44,009,44009,5,5,0,2,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Charlestown,RI00507,RI0050700,1983,Rhode Island,4839,44,009,44009,11,11,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exeter,RI00508,RI0050800,1983,Rhode Island,4553,44,009,44009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Shoreham,RI00509,RI0050900,1983,Rhode Island,616,44,009,44009,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Rhode Isla,RI00510,RI0051000,1983,Rhode Island,0,44,009,44009,28,24,4,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Bristol State Police,RI301SP,RI301SP00,1983,Rhode Island,0,44,001,44001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent State Police,RI302SP,RI302SP00,1983,Rhode Island,0,44,003,44003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport State Police,RI303SP,RI303SP00,1983,Rhode Island,0,44,005,44005,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
Providence State Police,RI304SP,RI304SP00,1983,Rhode Island,0,44,007,44007,0,0,0,0,0,0,0,0,7,0,0,4,3,3,1,0,0,3,0,0,7,0,0,0,0,0,1,0,0,0,2,4
Washington State Police,RI305SP,RI305SP00,1983,Rhode Island,4553,44,009,44009,0,0,0,0,0,0,0,0,4,1,0,0,3,1,1,2,0,0,0,0,4,1,0,0,0,0,0,1,0,0,2,0
Roger Williams Natl Mem,RIDI001,NA,1984,Rhode Island,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,RIRSP00,RIRSP0000,1984,Rhode Island,0,44,007,44007,156,155,1,36,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol,RI00100,RI0010000,1984,Rhode Island,0,44,001,44001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barrington,RI00101,RI0010100,1984,Rhode Island,16212,44,001,44001,24,24,0,7,3,4,0,0,5,0,0,1,4,0,0,5,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0
Bristol,RI00102,RI0010200,1984,Rhode Island,20258,44,001,44001,31,31,0,8,4,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Warren,RI00103,RI0010300,1984,Rhode Island,10857,44,001,44001,18,18,0,2,0,2,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
Kent,RI00200,RI0020000,1984,Rhode Island,0,44,003,44003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry,RI00201,RI0020100,1984,Rhode Island,28148,44,003,44003,45,43,2,7,1,6,0,0,6,1,0,0,5,0,1,5,0,0,0,0,6,2,0,0,0,0,1,2,0,0,0,1
East Greenwich,RI00202,RI0020200,1984,Rhode Island,10221,44,003,44003,24,24,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warwick,RI00203,RI0020300,1984,Rhode Island,87581,44,003,44003,168,160,8,40,22,18,0,0,108,0,3,9,96,9,42,57,0,0,0,0,108,36,3,0,20,0,18,16,0,3,12,0
West Warwick,RI00204,RI0020400,1984,Rhode Island,27704,44,003,44003,43,43,0,6,2,4,0,0,6,0,0,1,5,0,0,5,0,0,0,1,6,3,0,0,0,0,1,2,0,0,0,0
