agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Merrillville,1999,Indiana,IN,30797,IN04514,IN0451400,18,089,18089,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0
St John,1999,Indiana,IN,8113,IN04515,IN0451500,18,089,18089,7,6,1,5,2,5,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
Schererville,1999,Indiana,IN,24240,IN04516,IN0451600,18,089,18089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Chicago,1999,Indiana,IN,2029,IN04517,IN0451700,18,089,18089,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
La Porte,1999,Indiana,IN,45578,IN04600,IN0460000,18,091,18091,74,53,21,63,11,51,12,2,12,0,4,3,2,1,2,0,0,2,2,2,1,2,12,11,11,4,3,0,0,1,0,0,0,5,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,49,4,0,0,18,3,0,0
La Porte,1999,Indiana,IN,20376,IN04601,IN0460100,18,091,18091,26,25,1,21,5,20,1,5,1,0,0,0,0,0,1,2,3,3,2,3,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,25,0,0,0,1,0,0,0
Long Beach,1999,Indiana,IN,1894,IN04603,IN0460300,18,091,18091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trail Creek,1999,Indiana,IN,2415,IN04605,IN0460500,18,091,18091,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Lawrence,1999,Indiana,IN,26083,IN04700,IN0470000,18,093,18093,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bedford,1999,Indiana,IN,14727,IN04701,IN0470100,18,093,18093,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Alexandria,1999,Indiana,IN,5653,IN04801,IN0480100,18,095,18095,10,8,2,9,1,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0
Elwood,1999,Indiana,IN,8848,IN04803,IN0480300,18,095,18095,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chesterfield,1999,Indiana,IN,2729,IN04807,IN0480700,18,095,18095,4,4,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Beech Grove,1999,Indiana,IN,13344,IN04901,IN0490100,18,097,18097,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lawrence,1999,Indiana,IN,34817,IN04902,IN0490200,18,097,18097,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Speedway,1999,Indiana,IN,12303,IN04903,IN0490300,18,097,18097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana U-indianapolis,1999,Indiana,IN,0,IN04904,IN0490400,18,097,18097,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Plymouth,1999,Indiana,IN,10215,IN05002,IN0500200,18,099,18099,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Bloomington,1999,Indiana,IN,65547,IN05301,IN0530100,18,105,18105,57,49,8,49,8,43,6,6,6,0,2,1,0,1,2,2,2,3,8,10,1,0,8,1,5,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,45,4,0,0,6,2,0,0
Indiana Univ-bloomington,1999,Indiana,IN,0,IN05302,IN0530200,18,105,18105,12,11,1,12,0,11,1,0,1,0,0,0,0,1,0,0,2,0,1,0,0,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0
Crawfordsville,1999,Indiana,IN,14213,IN05401,IN0540100,18,107,18107,22,17,5,20,2,15,4,2,4,1,2,2,0,0,0,0,0,0,0,0,1,1,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,5,0,0,0
Martinsville,1999,Indiana,IN,12186,IN05501,IN0550100,18,109,18109,26,24,2,20,6,18,2,6,2,0,1,0,1,0,0,0,0,2,0,0,3,0,7,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,24,0,0,0,2,0,0,0
Newton,1999,Indiana,IN,14843,IN05600,IN0560000,18,111,18111,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Kendallville,1999,Indiana,IN,9418,IN05701,IN0570100,18,113,18113,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Ligonier,1999,Indiana,IN,3696,IN05702,IN0570200,18,113,18113,15,9,6,10,5,9,1,0,1,0,0,0,0,1,0,1,0,2,0,1,0,1,3,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,1,0,0
Albion,1999,Indiana,IN,2065,IN05703,IN0570300,18,113,18113,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
Tell City,1999,Indiana,IN,8105,IN06201,IN0620100,18,123,18123,4,3,1,4,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Porter,1999,Indiana,IN,71020,IN06400,IN0640000,18,127,18127,73,73,0,58,15,58,0,15,0,0,0,0,0,0,0,1,3,2,2,1,1,0,9,7,15,7,3,4,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,4,3,1,1,0,0,0,0,71,2,0,0,0,0,0,0
Portage,1999,Indiana,IN,33275,IN06402,IN0640200,18,127,18127,16,12,4,14,2,10,4,2,4,0,0,0,0,3,1,2,2,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,1,0,0,4,0,0,0
Valparaiso,1999,Indiana,IN,26123,IN06403,IN0640300,18,127,18127,43,38,5,34,9,33,1,5,1,0,0,0,1,0,0,2,1,0,2,0,3,2,4,6,5,3,3,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,35,3,0,0,5,0,0,0
Burns Harbor,1999,Indiana,IN,857,IN06404,IN0640400,18,127,18127,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
Kouts,1999,Indiana,IN,1607,IN06411,IN0641100,18,127,18127,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mount Vernon,1999,Indiana,IN,6607,IN06501,IN0650100,18,129,18129,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pulaski,1999,Indiana,IN,13355,IN06600,IN0660000,18,131,18131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putnam,1999,Indiana,IN,25121,IN06700,IN0670000,18,133,18133,76,74,2,74,2,72,2,2,2,0,0,0,0,0,2,2,8,10,12,10,7,11,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,2,0,0,0
Randolph,1999,Indiana,IN,18981,IN06800,IN0680000,18,135,18135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union City,1999,Indiana,IN,3677,IN06801,IN0680100,18,135,18135,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Winchester,1999,Indiana,IN,5175,IN06802,IN0680200,18,135,18135,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Batesville,1999,Indiana,IN,5441,IN06901,IN0690100,18,137,18137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rushville,1999,Indiana,IN,5522,IN07001,IN0700100,18,139,18139,18,16,2,12,6,11,1,5,1,0,1,0,0,0,0,1,2,0,0,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,16,0,0,0,2,0,0,0
Saint Joseph,1999,Indiana,IN,114200,IN07100,IN0710000,18,141,18141,8,5,3,6,2,4,2,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,2,0,1,0
Mishawaka,1999,Indiana,IN,45646,IN07101,IN0710100,18,141,18141,287,264,23,221,66,206,13,58,13,2,0,1,5,2,5,7,12,12,17,10,14,8,32,38,22,16,12,5,0,1,0,0,0,1,4,2,1,1,4,3,3,2,2,3,12,11,8,7,1,1,0,0,0,232,32,0,0,15,8,0,0
South Bend,1999,Indiana,IN,100154,IN07102,IN0710200,18,141,18141,80,70,10,63,17,60,3,10,3,0,0,0,2,1,0,3,3,1,3,2,0,4,7,10,5,10,5,2,2,2,1,0,0,1,2,2,2,0,1,0,1,1,0,0,0,2,3,1,1,0,0,0,0,19,50,0,1,3,7,0,0
St Joseph Co Airprt Auth,1999,Indiana,IN,0,IN07111,IN0711100,18,141,18141,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Austin,1999,Indiana,IN,4341,IN07202,IN0720200,18,143,18143,5,5,0,3,2,3,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
Steuben,1999,Indiana,IN,25057,IN07600,IN0760000,18,151,18151,11,11,0,8,3,8,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Angola,1999,Indiana,IN,6626,IN07601,IN0760100,18,151,18151,15,12,3,11,4,8,3,4,3,0,0,2,0,0,1,0,0,1,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0
Sullivan,1999,Indiana,IN,4598,IN07701,IN0770100,18,153,18153,8,7,1,7,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0
Lafayette,1999,Indiana,IN,44913,IN07901,IN0790100,18,157,18157,38,36,2,33,5,31,2,5,2,0,0,0,0,2,0,0,2,3,1,2,0,1,3,9,6,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,26,10,0,0,2,0,0,0
Purdue University,1999,Indiana,IN,0,IN07903,IN0790300,18,157,18157,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Tipton,1999,Indiana,IN,4817,IN08001,IN0800100,18,159,18159,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Vanderburgh,1999,Indiana,IN,45736,IN08200,IN0820000,18,163,18163,75,69,6,56,19,53,3,16,3,0,0,1,1,1,0,2,4,1,2,3,0,1,12,9,9,6,2,1,1,0,0,0,1,0,0,1,1,1,0,2,0,0,0,0,3,4,5,1,0,0,0,0,0,59,10,0,0,5,1,0,0
Evansville,1999,Indiana,IN,123689,IN08201,IN0820100,18,163,18163,590,504,86,469,121,414,55,90,55,0,10,7,9,8,21,16,19,19,17,14,13,17,69,81,74,41,20,4,3,3,4,0,6,2,5,11,7,6,4,4,3,4,4,3,15,16,18,9,3,1,0,0,0,340,162,2,0,57,28,0,1
Terre Haute,1999,Indiana,IN,53750,IN08401,IN0840100,18,167,18167,7,6,1,6,1,5,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,1,0,0,0
West Terre Haute,1999,Indiana,IN,2666,IN08402,IN0840200,18,167,18167,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Indiana State University,1999,Indiana,IN,0,IN08403,IN0840300,18,167,18167,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
North Manchester,1999,Indiana,IN,6442,IN08501,IN0850100,18,169,18169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash,1999,Indiana,IN,11221,IN08502,IN0850200,18,169,18169,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Warrick,1999,Indiana,IN,45424,IN08700,IN0870000,18,173,18173,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0
Boonville,1999,Indiana,IN,6567,IN08701,IN0870100,18,173,18173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salem,1999,Indiana,IN,6432,IN08801,IN0880100,18,175,18175,12,11,1,10,2,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0
Wayne,1999,Indiana,IN,30755,IN08900,IN0890000,18,177,18177,37,37,0,32,5,32,0,5,0,0,0,0,0,0,0,1,4,3,0,3,1,2,4,3,3,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,29,8,0,0,0,0,0,0
Wells,1999,Indiana,IN,17468,IN09000,IN0900000,18,179,18179,6,5,1,5,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Bluffton,1999,Indiana,IN,9573,IN09001,IN0900100,18,179,18179,28,27,1,19,9,18,1,9,1,0,0,0,0,0,1,0,0,2,3,0,2,2,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,27,0,0,0,1,0,0,0
Indianapolis,1999,Indiana,IN,759066,INIPD00,IN0494900,18,097,18097,4268,3405,863,3298,970,2714,574,691,574,10,85,174,89,113,113,111,97,105,101,92,94,89,651,408,400,271,137,93,35,15,15,1,32,98,62,45,41,26,37,24,32,25,28,21,150,127,114,51,38,11,1,4,2,1622,1771,12,0,327,530,6,0
Berne,2e3,Indiana,IN,4150,IN00101,IN0010100,18,001,18001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Decatur,2e3,Indiana,IN,9528,IN00102,IN0010200,18,001,18001,14,12,2,7,7,7,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,2,0,0,0
Allen,2e3,Indiana,IN,113716,IN00200,IN0020000,18,003,18003,347,334,13,292,55,285,6,49,6,1,0,2,1,0,3,3,7,13,10,14,15,13,67,37,39,30,26,5,5,0,1,0,0,2,2,2,0,1,2,7,1,0,3,4,10,11,6,2,1,1,0,0,0,223,109,1,1,12,1,0,0
Fort Wayne,2e3,Indiana,IN,205727,IN00201,IN0020100,18,003,18003,786,770,16,659,127,650,9,120,9,0,1,2,1,3,2,10,20,28,24,29,33,19,150,111,101,55,41,17,10,1,1,0,0,1,1,3,2,6,6,5,7,6,6,7,18,18,22,10,7,2,0,0,0,343,420,6,1,7,9,0,0
New Haven,2e3,Indiana,IN,12406,IN00202,IN0020200,18,003,18003,24,24,0,21,3,21,0,3,0,0,0,0,0,0,0,0,1,0,1,2,1,1,2,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,22,2,0,0,0,0,0,0
Bartholomew,2e3,Indiana,IN,32084,IN00300,IN0030000,18,005,18005,13,7,6,11,2,7,4,0,4,0,1,1,0,0,2,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,1,0,0
Columbus,2e3,Indiana,IN,39059,IN00301,IN0030100,18,005,18005,63,47,16,59,4,46,12,1,12,1,1,6,1,3,1,10,3,5,1,1,7,2,8,5,1,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,5,0,0,13,3,0,0
Blackford,2e3,Indiana,IN,6974,IN00500,IN0050000,18,009,18009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hartford City,2e3,Indiana,IN,6928,IN00501,IN0050100,18,009,18009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown,2e3,Indiana,IN,14957,IN00700,IN0070000,18,013,18013,9,7,2,9,0,7,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0
Delphi,2e3,Indiana,IN,3015,IN00801,IN0080100,18,015,18015,11,6,5,11,0,6,5,0,5,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0
Logansport,2e3,Indiana,IN,19684,IN00901,IN0090100,18,017,18017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark,2e3,Indiana,IN,35646,IN01000,IN0100000,18,019,18019,68,65,3,57,11,54,3,11,3,0,0,0,1,1,1,2,6,1,3,3,2,1,10,5,8,4,6,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,4,0,0,0,0,0,0,60,5,0,0,3,0,0,0
Charlestown,2e3,Indiana,IN,5993,IN01001,IN0100100,18,019,18019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clarksville,2e3,Indiana,IN,21400,IN01002,IN0100200,18,019,18019,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Sellersburg,2e3,Indiana,IN,6071,IN01004,IN0100400,18,019,18019,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Clinton,2e3,Indiana,IN,17204,IN01200,IN0120000,18,023,18023,36,28,8,32,4,24,7,4,7,1,1,0,1,1,4,0,1,2,1,2,0,0,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,28,0,0,0,8,0,0,0
