agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Scottsdale,1989,Arizona,AZ,124138,AZ00725,AZ0072500,04,013,04013,local police department,"cities 100,000-249,999",mountain,non-suburban,57,48,9,43,14,38,5,10,5,0,0,1,1,2,1,3,1,1,0,1,1,2,9,9,4,2,2,2,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,2,4,2,0,0,0,1,0,0,47,1,0,0,8,1,0,0
Surprise,1989,Arizona,AZ,5058,AZ00727,AZ0072700,04,013,04013,local police department,"cities 2,500-9,999",mountain,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tempe,1989,Arizona,AZ,143207,AZ00729,AZ0072900,04,013,04013,local police department,"cities 100,000-249,999",mountain,non-suburban,143,117,26,128,15,104,23,13,23,1,4,8,4,3,4,9,6,10,3,4,9,2,17,18,13,5,4,1,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,3,3,2,3,1,0,0,0,0,0,100,14,0,3,19,4,1,2
Tolleson,1989,Arizona,AZ,4466,AZ00731,AZ0073100,04,013,04013,local police department,"cities 2,500-9,999",mountain,suburban,11,9,2,11,0,9,2,0,2,0,0,1,0,1,0,0,0,2,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0
Wickenburg,1989,Arizona,AZ,4324,AZ00733,AZ0073300,04,013,04013,local police department,"cities 2,500-9,999",mountain,suburban,4,2,2,4,0,2,2,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Youngtown,1989,Arizona,AZ,2366,AZ00735,AZ0073500,04,013,04013,local police department,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guadalupe,1989,Arizona,AZ,4691,AZ00739,AZ0073900,04,013,04013,local police department,"cities 2,500-9,999",mountain,suburban,20,17,3,19,1,17,2,0,2,0,0,0,1,0,1,0,0,0,0,1,2,1,7,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,2,0,0,1
Arizona State University,1989,Arizona,AZ,0,AZ00797,AZ0079700,04,013,04013,special jurisdiction,"cities under 2,500",mountain,suburban,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0
Mohave,1989,Arizona,AZ,32651,AZ00800,AZ0080000,04,015,04015,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,74,69,5,62,12,59,3,10,3,0,1,1,0,0,1,0,2,2,1,0,4,0,15,10,12,7,1,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,2,0,1,1,0,1,0,67,1,0,1,5,0,0,0
Kingman,1989,Arizona,AZ,11737,AZ00801,AZ0080100,04,015,04015,local police department,"cities 10,000-24,999",mountain,non-suburban,27,22,5,24,3,19,4,3,4,1,0,3,0,1,0,0,0,1,1,0,1,3,3,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20,2,0,0,5,0,0,0
Lake Havasu,1989,Arizona,AZ,20098,AZ00804,AZ0080400,04,015,04015,local police department,"cities 10,000-24,999",mountain,non-suburban,120,111,9,117,3,109,8,2,8,0,0,0,0,6,2,2,2,2,4,6,3,5,33,27,11,2,6,2,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,109,1,1,0,9,0,0,0
Bullhead City,1989,Arizona,AZ,20557,AZ00805,AZ0080500,04,015,04015,local police department,"cities 10,000-24,999",mountain,non-suburban,56,53,3,46,10,43,3,10,3,0,0,0,1,1,1,2,0,3,0,0,1,0,6,11,10,4,2,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,4,0,1,0,0,1,0,0,51,2,0,0,3,0,0,0
Navajo,1989,Arizona,AZ,47110,AZ00900,AZ0090000,04,017,04017,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,25,19,6,24,1,18,6,1,6,0,0,0,1,3,2,1,1,0,0,2,0,0,6,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,3,5,0,0,1
Holbrook,1989,Arizona,AZ,5537,AZ00901,AZ0090100,04,017,04017,local police department,"cities 2,500-9,999",mountain,non-suburban,5,4,1,5,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1
Show Low,1989,Arizona,AZ,5924,AZ00903,AZ0090300,04,017,04017,local police department,"cities 2,500-9,999",mountain,non-suburban,21,16,5,21,0,16,5,0,5,0,3,0,1,0,1,1,0,0,1,1,0,0,6,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,5,0,0,0
Snowflake-taylor,1989,Arizona,AZ,6516,AZ00905,AZ0090500,04,017,04017,local police department,"cities 2,500-9,999",mountain,non-suburban,5,4,1,4,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Winslow,1989,Arizona,AZ,8984,AZ00909,AZ0090900,04,017,04017,local police department,"cities 2,500-9,999",mountain,non-suburban,23,18,5,20,3,15,5,3,5,0,0,1,2,0,2,0,0,3,2,1,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,1,0,13,2,0,0,3
Pinetop-lakeside,1989,Arizona,AZ,2508,AZ00913,AZ0091300,04,017,04017,local police department,"cities 2,500-9,999",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pima,1989,Arizona,AZ,241424,AZ01000,AZ0100000,04,019,04019,sheriffs office,"msa cnty 100,000 or over",mountain,suburban,220,178,42,193,27,156,37,22,37,0,6,7,3,14,7,9,5,4,7,4,10,8,29,22,19,14,15,4,3,3,0,0,0,3,1,1,0,1,0,1,2,1,1,2,5,4,0,2,2,1,0,0,0,156,9,1,12,40,0,0,2
South Tucson,1989,Arizona,AZ,6801,AZ01001,AZ0100100,04,019,04019,local police department,"cities 2,500-9,999",mountain,suburban,30,24,6,28,2,22,4,2,4,2,0,1,0,1,2,2,0,0,0,1,0,0,5,3,5,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,4,1,3,5,0,0,1
Tucson,1989,Arizona,AZ,393319,AZ01003,AZ0100300,04,019,04019,local police department,"cities 250,000-499,999",mountain,non-suburban,1073,911,162,928,145,781,135,130,135,12,9,21,27,34,44,34,50,35,30,39,25,36,186,132,93,54,32,18,5,6,6,1,0,5,1,3,5,10,5,6,6,7,5,4,27,29,17,5,4,2,3,0,0,727,151,7,26,118,34,0,10
Oro Valley,1989,Arizona,AZ,5170,AZ01007,AZ0100700,04,019,04019,local police department,"cities 2,500-9,999",mountain,suburban,15,7,8,15,0,7,8,0,8,0,0,1,2,0,5,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,8,0,0,0
Marana,1989,Arizona,AZ,1815,AZ01009,AZ0100900,04,019,04019,local police department,"cities under 2,500",mountain,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
University Of Arizona,1989,Arizona,AZ,0,AZ01097,AZ0109700,04,019,04019,special jurisdiction,"cities under 2,500",mountain,suburban,9,8,1,9,0,8,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,0,0,0
Pima Community College,1989,Arizona,AZ,0,AZ01098,AZ0109800,04,019,04019,special jurisdiction,"cities under 2,500",mountain,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Pinal,1989,Arizona,AZ,45622,AZ01100,AZ0110000,04,021,04021,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,66,63,3,61,5,58,3,5,3,0,2,0,0,0,1,2,2,1,2,3,2,2,20,7,4,5,4,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,55,5,0,3,3,0,0,0
Casa Grande,1989,Arizona,AZ,17722,AZ01101,AZ0110100,04,021,04021,local police department,"cities 10,000-24,999",mountain,non-suburban,37,30,7,33,4,27,6,3,6,0,1,0,1,2,2,1,2,1,3,0,1,4,6,3,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,20,8,0,2,5,1,0,1
Coolidge,1989,Arizona,AZ,7148,AZ01103,AZ0110300,04,021,04021,local police department,"cities 2,500-9,999",mountain,non-suburban,19,14,5,18,1,14,4,0,4,0,0,1,0,1,2,0,0,0,1,1,0,0,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,2,2,0,1
Eloy,1989,Arizona,AZ,6108,AZ01105,AZ0110500,04,021,04021,local police department,"cities 2,500-9,999",mountain,non-suburban,29,24,5,28,1,24,4,0,4,0,2,0,1,0,1,1,2,1,1,2,0,3,3,3,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,2,4,1,0,0
Florence,1989,Arizona,AZ,6567,AZ01107,AZ0110700,04,021,04021,local police department,"cities 2,500-9,999",mountain,non-suburban,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0
Kearny,1989,Arizona,AZ,2294,AZ01109,AZ0110900,04,021,04021,local police department,"cities under 2,500",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Mammoth,1989,Arizona,AZ,2009,AZ01111,AZ0111100,04,021,04021,local police department,"cities under 2,500",mountain,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Superior,1989,Arizona,AZ,4007,AZ01112,AZ0111200,04,021,04021,local police department,"cities 2,500-9,999",mountain,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Apache Junction,1989,Arizona,AZ,17835,AZ01113,AZ0111300,04,021,04021,local police department,"cities 10,000-24,999",mountain,non-suburban,13,12,1,11,2,11,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0
Santa Cruz,1989,Arizona,AZ,4844,AZ01200,AZ0120000,04,023,04023,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,16,16,0,15,1,15,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
Nogales,1989,Arizona,AZ,18926,AZ01201,AZ0120100,04,023,04023,local police department,"cities 10,000-24,999",mountain,non-suburban,20,16,4,20,0,16,4,0,4,0,0,1,1,2,0,0,0,1,1,1,0,1,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0
Yavapai,1989,Arizona,AZ,48342,AZ01300,AZ0130000,04,025,04025,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,46,33,13,40,6,31,9,2,9,0,0,2,1,2,4,1,0,0,1,0,2,2,11,6,2,4,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,33,0,0,0,11,0,0,2
Clarkdale,1989,Arizona,AZ,2009,AZ01301,AZ0130100,04,025,04025,local police department,"cities under 2,500",mountain,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cottonwood,1989,Arizona,AZ,6037,AZ01303,AZ0130300,04,025,04025,local police department,"cities 2,500-9,999",mountain,non-suburban,8,6,2,7,1,5,2,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,1,0,0,1
Jerome,1989,Arizona,AZ,449,AZ01305,AZ0130500,04,025,04025,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prescott,1989,Arizona,AZ,23943,AZ01307,AZ0130700,04,025,04025,local police department,"cities 10,000-24,999",mountain,non-suburban,62,49,13,54,8,42,11,7,11,1,2,3,2,0,4,2,0,2,4,3,2,1,11,6,5,1,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,2,46,3,0,0,12,0,0,1
Prescott Valley,1989,Arizona,AZ,5537,AZ01311,AZ0131100,04,025,04025,local police department,"cities 2,500-9,999",mountain,non-suburban,12,9,3,10,2,8,2,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,3,0,0,0
Chino Valley,1989,Arizona,AZ,4772,AZ01312,AZ0131200,04,025,04025,local police department,"cities 2,500-9,999",mountain,non-suburban,13,10,3,11,2,8,3,2,3,0,2,0,1,0,0,0,0,0,0,1,0,1,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0
Camp Verde,1989,Arizona,AZ,6292,AZ01313,AZ0131300,04,025,04025,local police department,"cities 2,500-9,999",mountain,non-suburban,19,16,3,18,1,16,2,0,2,0,0,1,0,0,1,2,1,0,1,0,1,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0
Sedona,1989,Arizona,AZ,7505,AZ01314,AZ0131400,04,025,04025,local police department,"cities 2,500-9,999",mountain,non-suburban,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,0,0,0
Somerton,1989,Arizona,AZ,4905,AZ01403,AZ0140300,04,027,04027,local police department,"cities 2,500-9,999",mountain,non-suburban,21,14,7,21,0,14,7,0,7,0,1,3,1,1,1,2,0,1,1,0,1,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,7,0,0,0
Yuma,1989,Arizona,AZ,52005,AZ01405,AZ0140500,04,027,04027,local police department,"cities 50,000-99,999",mountain,non-suburban,159,132,27,137,22,115,22,17,22,0,1,6,4,9,2,6,4,5,3,6,5,5,20,17,15,10,7,3,3,5,1,0,1,4,0,0,0,1,0,0,1,1,0,3,3,3,2,0,1,2,0,0,0,110,19,0,3,25,2,0,0
San Luis,1989,Arizona,AZ,3294,AZ01408,AZ0140800,04,027,04027,local police department,"cities 2,500-9,999",mountain,non-suburban,4,3,1,4,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
Arizona Western College,1989,Arizona,AZ,0,AZ01497,AZ0149700,04,027,04027,special jurisdiction,"cities under 2,500",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Lapaz County,1989,Arizona,AZ,11890,AZ01500,AZ0150000,04,012,04012,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,31,28,3,31,0,28,3,0,3,0,0,1,0,1,1,0,1,1,1,1,0,0,6,5,5,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,3,0,0,0
Parker,1989,Arizona,AZ,2692,AZ01501,AZ0150100,04,012,04012,local police department,"cities 2,500-9,999",mountain,non-suburban,5,4,1,5,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Arizona Dps,1989,Arizona,AZ,0,AZCCHPX,AZCCHPX00,04,013,04013,state law enforcement agency,"non-msa cnty under 10,000",mountain,non-suburban,11,11,0,10,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0
Apache,1990,Arizona,AZ,52470,AZ00100,AZ0010000,04,001,04001,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,13,12,1,13,0,12,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,1,0,0,0
Eagar,1990,Arizona,AZ,4025,AZ00101,AZ0010100,04,001,04001,local police department,"cities 2,500-9,999",mountain,non-suburban,9,8,1,8,1,7,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0
Saint Johns,1990,Arizona,AZ,3294,AZ00103,AZ0010300,04,001,04001,local police department,"cities 2,500-9,999",mountain,non-suburban,7,5,2,7,0,5,2,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
Springerville,1990,Arizona,AZ,1802,AZ00105,AZ0010500,04,001,04001,local police department,"cities under 2,500",mountain,non-suburban,12,12,0,9,3,9,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0
Cochise,1990,Arizona,AZ,35583,AZ00200,AZ0020000,04,003,04003,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,18,14,4,16,2,12,4,2,4,0,0,2,0,2,0,0,0,0,1,1,0,1,4,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,0,0,0,3,1,0,0
Benson,1990,Arizona,AZ,3824,AZ00201,AZ0020100,04,003,04003,local police department,"cities 2,500-9,999",mountain,non-suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Bisbee,1990,Arizona,AZ,6288,AZ00203,AZ0020300,04,003,04003,local police department,"cities 2,500-9,999",mountain,non-suburban,6,4,2,6,0,4,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
Douglas,1990,Arizona,AZ,12822,AZ00205,AZ0020500,04,003,04003,local police department,"cities 10,000-24,999",mountain,non-suburban,18,14,4,18,0,14,4,0,4,0,0,0,0,1,3,2,1,1,0,1,0,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,1,0,0
Huachuca City,1990,Arizona,AZ,1782,AZ00207,AZ0020700,04,003,04003,local police department,"cities under 2,500",mountain,non-suburban,17,14,3,15,2,12,3,2,3,0,1,1,0,1,0,3,1,0,0,2,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,3,0,0,0
Sierra Vista,1990,Arizona,AZ,32983,AZ00209,AZ0020900,04,003,04003,local police department,"cities 25,000-49,999",mountain,non-suburban,27,2,25,20,7,2,17,0,17,1,0,6,4,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21,2,2,0
Tombstone,1990,Arizona,AZ,1220,AZ00211,AZ0021100,04,003,04003,local police department,"cities under 2,500",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Willcox,1990,Arizona,AZ,3122,AZ00213,AZ0021300,04,003,04003,local police department,"cities 2,500-9,999",mountain,non-suburban,10,8,2,8,2,7,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0
Coconino,1990,Arizona,AZ,32677,AZ00300,AZ0030000,04,005,04005,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,51,36,15,47,4,33,14,3,14,0,4,3,2,3,2,0,3,1,2,1,2,3,3,7,6,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23,1,0,12,14,1,0,0
Flagstaff,1990,Arizona,AZ,45857,AZ00301,AZ0030100,04,005,04005,local police department,"cities 25,000-49,999",mountain,non-suburban,159,135,24,146,13,126,20,9,20,0,5,0,2,9,4,2,11,7,5,5,3,17,23,13,22,8,4,3,2,1,0,1,2,1,0,0,0,0,0,0,2,0,0,0,4,1,1,1,0,0,0,0,0,81,12,0,42,12,7,0,5
Page,1990,Arizona,AZ,6598,AZ00308,AZ0030800,04,005,04005,local police department,"cities 2,500-9,999",mountain,non-suburban,13,11,2,12,1,11,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,1,0,0,1
Northern Arizona Univ,1990,Arizona,AZ,0,AZ00397,AZ0039700,04,005,04005,special jurisdiction,"cities under 2,500",mountain,non-suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0
Gila,1990,Arizona,AZ,14880,AZ00400,AZ0040000,04,007,04007,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,85,51,34,72,13,45,27,6,27,0,4,9,4,7,3,2,1,4,4,0,3,1,8,2,5,8,3,1,2,0,1,0,0,2,1,4,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,50,0,0,1,31,2,0,1
