agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Cocoa,1986,Florida,FL,20465,FL00502,FL0050200,12,009,12009,local police department,"cities 10,000-24,999",south atlantic,non-suburban,56,41,15,48,8,35,13,6,13,0,2,6,2,2,1,1,1,2,4,2,5,1,9,5,2,2,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,13,28,0,0,5,10,0,0
Cocoa Beach,1986,Florida,FL,13006,FL00503,FL0050300,12,009,12009,local police department,"cities 10,000-24,999",south atlantic,suburban,44,42,2,41,3,39,2,3,2,0,0,1,0,0,1,0,0,0,2,5,3,2,8,5,4,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,39,3,0,0,2,0,0,0
Indialantic,1986,Florida,FL,3345,FL00505,FL0050500,12,009,12009,local police department,"cities 2,500-9,999",south atlantic,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Indian Harbour Beach,1986,Florida,FL,7135,FL00506,FL0050600,12,009,12009,local police department,"cities 2,500-9,999",south atlantic,suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
Melbourne,1986,Florida,FL,55784,FL00507,FL0050700,12,009,12009,local police department,"cities 50,000-99,999",south atlantic,non-suburban,186,166,20,154,32,139,15,27,15,0,3,2,1,3,6,4,6,4,6,6,10,7,34,22,15,9,5,4,1,4,2,0,0,0,2,2,1,0,0,3,3,2,4,2,4,2,3,1,2,1,0,0,0,82,83,1,0,8,12,0,0
Melbourne Beach,1986,Florida,FL,3446,FL00508,FL0050800,12,009,12009,local police department,"cities 2,500-9,999",south atlantic,suburban,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
Rockledge,1986,Florida,FL,14112,FL00509,FL0050900,12,009,12009,local police department,"cities 10,000-24,999",south atlantic,suburban,11,7,4,11,0,7,4,0,4,0,0,1,0,1,2,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3,1,0,0
Satellite Beach,1986,Florida,FL,10362,FL00510,FL0051000,12,009,12009,local police department,"cities 10,000-24,999",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Titusville,1986,Florida,FL,40519,FL00511,FL0051100,12,009,12009,local police department,"cities 25,000-49,999",south atlantic,non-suburban,91,80,11,73,18,67,6,13,6,0,0,1,2,2,1,3,0,4,3,3,6,1,21,10,2,9,2,1,1,1,0,0,0,2,3,0,0,1,0,0,1,0,3,0,0,3,3,1,1,0,0,0,0,45,35,0,0,1,10,0,0
Palm Bay,1986,Florida,FL,35743,FL00512,FL0051200,12,009,12009,local police department,"cities 25,000-49,999",south atlantic,suburban,45,40,5,41,4,36,5,4,5,0,0,2,1,0,2,0,2,2,1,1,2,1,10,11,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,31,8,1,0,3,2,0,0
West Melbourne,1986,Florida,FL,6898,FL00516,FL0051600,12,009,12009,local police department,"cities 2,500-9,999",south atlantic,suburban,18,16,2,16,2,14,2,2,2,0,0,0,2,0,0,0,0,0,2,0,0,1,3,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,2,0,0,1,1,0,0
Brevard Co Marine Patrol,1986,Florida,FL,0,FL005MP,FL005MP00,12,009,12009,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Broward,1986,Florida,FL,159410,FL00600,FL0060000,12,011,12011,sheriffs office,"msa cnty 100,000 or over",south atlantic,suburban,233,186,47,212,21,169,43,17,43,0,1,8,10,12,12,13,6,7,7,5,10,13,34,30,15,11,11,2,3,1,1,0,0,2,1,1,0,2,0,0,0,1,3,1,5,4,1,0,0,0,0,0,0,87,99,0,0,15,32,0,0
Dania,1986,Florida,FL,13262,FL00601,FL0060100,12,011,12011,local police department,"cities 10,000-24,999",south atlantic,suburban,36,32,4,30,6,27,3,5,3,0,0,0,1,1,1,1,1,1,1,0,0,0,5,9,3,4,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,11,21,0,0,1,3,0,0
Deerfield Beach,1986,Florida,FL,44360,FL00602,FL0060200,12,011,12011,local police department,"cities 25,000-49,999",south atlantic,suburban,41,30,11,37,4,27,10,3,10,0,1,5,2,1,1,0,4,3,0,1,0,0,3,4,3,3,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,19,0,0,3,8,0,0
Fort Lauderdale,1986,Florida,FL,159420,FL00603,FL0060300,12,011,12011,local police department,"cities 100,000-249,999",south atlantic,non-suburban,348,320,28,302,46,279,22,41,22,1,1,3,5,5,8,0,0,0,1,1,0,0,2,9,8,17,22,39,57,78,45,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,3,9,15,10,171,149,0,0,4,24,0,0
Hallandale,1986,Florida,FL,39392,FL00604,FL0060400,12,011,12011,local police department,"cities 25,000-49,999",south atlantic,suburban,59,57,2,48,11,48,0,9,0,0,0,0,0,0,0,1,1,3,6,3,2,2,11,10,4,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,1,0,1,0,1,0,0,1,29,28,0,0,0,2,0,0
Hollywood,1986,Florida,FL,127831,FL00605,FL0060500,12,011,12011,local police department,"cities 100,000-249,999",south atlantic,non-suburban,121,110,11,110,11,100,10,10,10,0,2,2,2,2,2,2,7,3,8,5,4,6,20,15,11,5,4,6,2,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,4,2,1,0,0,0,0,0,78,32,0,0,7,4,0,0
Plantation,1986,Florida,FL,54961,FL00606,FL0060600,12,011,12011,local police department,"cities 50,000-99,999",south atlantic,suburban,48,40,8,44,4,37,7,3,7,0,0,3,0,2,2,3,3,1,3,2,3,1,9,5,3,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,26,14,0,0,7,1,0,0
Pompano Beach,1986,Florida,FL,69403,FL00607,FL0060700,12,011,12011,local police department,"cities 50,000-99,999",south atlantic,suburban,205,167,38,172,33,148,24,19,24,0,2,6,4,8,4,3,4,1,3,6,5,7,40,27,17,13,9,4,4,5,0,0,0,2,2,4,6,1,1,0,1,0,2,2,4,4,1,1,0,2,0,0,0,46,121,0,0,8,30,0,0
Pembroke Pines,1986,Florida,FL,45952,FL00608,FL0060800,12,011,12011,local police department,"cities 25,000-49,999",south atlantic,suburban,19,13,6,18,1,12,6,1,6,0,1,2,0,1,2,0,1,0,0,0,2,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,6,0,0,0
Wilton Manors,1986,Florida,FL,13320,FL00609,FL0060900,12,011,12011,local police department,"cities 10,000-24,999",south atlantic,suburban,11,9,2,8,3,7,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,3,0,0,0,2,0,0
Cooper City,1986,Florida,FL,14307,FL00610,FL0061000,12,011,12011,local police department,"cities 10,000-24,999",south atlantic,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Coconut Creek,1986,Florida,FL,14316,FL00611,FL0061100,12,011,12011,local police department,"cities 10,000-24,999",south atlantic,suburban,9,5,4,8,1,5,3,0,3,0,0,0,1,1,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0
Davie-hacienda Village,1986,Florida,FL,37211,FL00612,FL0061200,12,011,12011,local police department,"cities 25,000-49,999",south atlantic,suburban,39,27,12,37,2,25,12,2,12,0,1,0,2,2,7,2,1,0,0,2,1,3,6,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22,5,0,0,9,3,0,0
Hillsboro Beach,1986,Florida,FL,1558,FL00614,FL0061400,12,011,12011,local police department,"cities under 2,500",south atlantic,suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Lauderdale-by-the-sea,1986,Florida,FL,2716,FL00616,FL0061600,12,011,12011,local police department,"cities 2,500-9,999",south atlantic,suburban,5,4,1,4,1,3,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0
Lauderdale Lakes,1986,Florida,FL,28408,FL00617,FL0061700,12,011,12011,local police department,"cities 25,000-49,999",south atlantic,suburban,19,9,10,13,6,6,7,3,7,0,0,1,1,3,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,1,9,0,0
Lauderhill,1986,Florida,FL,43749,FL00618,FL0061800,12,011,12011,local police department,"cities 25,000-49,999",south atlantic,suburban,47,37,10,41,6,32,9,5,9,0,2,0,4,1,2,2,3,5,0,3,0,1,7,4,3,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,10,27,0,0,3,7,0,0
Lighthouse Point,1986,Florida,FL,11987,FL00620,FL0062000,12,011,12011,local police department,"cities 10,000-24,999",south atlantic,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Margate,1986,Florida,FL,41052,FL00621,FL0062100,12,011,12011,local police department,"cities 25,000-49,999",south atlantic,suburban,11,10,1,11,0,10,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0
Miramar,1986,Florida,FL,37947,FL00622,FL0062200,12,011,12011,local police department,"cities 25,000-49,999",south atlantic,suburban,17,16,1,14,3,13,1,3,1,0,0,0,0,0,1,2,2,1,1,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,12,4,0,0,1,0,0,0
North Lauderdale,1986,Florida,FL,22506,FL00623,FL0062300,12,011,12011,local police department,"cities 10,000-24,999",south atlantic,suburban,30,24,6,26,4,20,6,4,6,0,0,2,1,0,3,0,3,1,0,1,1,2,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,20,3,0,1,5,1,0,0
Oakland Park,1986,Florida,FL,25505,FL00624,FL0062400,12,011,12011,local police department,"cities 25,000-49,999",south atlantic,suburban,50,44,6,43,7,39,4,5,4,0,0,1,0,0,3,1,1,2,1,2,7,4,7,4,7,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,27,17,0,0,3,3,0,0
Sea Ranch Lakes,1986,Florida,FL,625,FL00626,FL0062600,12,011,12011,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunrise,1986,Florida,FL,50802,FL00627,FL0062700,12,011,12011,local police department,"cities 50,000-99,999",south atlantic,suburban,47,40,7,41,6,36,4,4,4,1,1,0,1,0,2,0,2,1,4,1,5,0,9,5,3,2,3,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,32,8,0,0,6,1,0,0
Coral Springs,1986,Florida,FL,56431,FL00628,FL0062800,12,011,12011,local police department,"cities 50,000-99,999",south atlantic,suburban,24,17,7,22,2,16,6,1,6,0,3,0,1,1,1,0,2,1,0,1,1,0,5,2,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,0,7,0,0,0
Pembroke Park,1986,Florida,FL,6369,FL00630,FL0063000,12,011,12011,local police department,"cities 2,500-9,999",south atlantic,suburban,4,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
Tamarac,1986,Florida,FL,33984,FL00631,FL0063100,12,011,12011,local police department,"cities 25,000-49,999",south atlantic,suburban,8,7,1,7,1,6,1,1,1,0,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,1,0,0,0
Parkland,1986,Florida,FL,923,FL00633,FL0063300,12,011,12011,local police department,"cities under 2,500",south atlantic,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Seminole Tribal,1986,Florida,FL,5289,FL00634,FL0063400,12,011,12011,local police department,"cities 2,500-9,999",south atlantic,suburban,12,12,0,11,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,8,0,0,0,0
Broward Co Crim Law Enf,1986,Florida,FL,0,FL006DL,FL006DL00,12,011,12011,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broward Co Marine Patrol,1986,Florida,FL,0,FL006MP,FL006MP00,12,011,12011,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Calhoun,1986,Florida,FL,6671,FL00700,FL0070000,12,013,12013,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,4,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
Blountstown,1986,Florida,FL,2938,FL00702,FL0070200,12,013,12013,local police department,"cities 2,500-9,999",south atlantic,non-suburban,7,7,0,6,1,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0
Charlotte,1986,Florida,FL,70721,FL00800,FL0080000,12,015,12015,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,50,46,4,47,3,44,3,2,3,0,0,0,0,2,1,1,0,1,0,2,0,4,5,9,11,1,1,2,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,43,3,0,0,4,0,0,0
Punta Gorda,1986,Florida,FL,9307,FL00802,FL0080200,12,015,12015,local police department,"cities 2,500-9,999",south atlantic,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Citrus,1986,Florida,FL,68997,FL00900,FL0090000,12,017,12017,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,56,50,6,50,6,47,3,3,3,0,0,0,0,1,2,4,1,1,1,4,3,2,12,9,2,3,1,1,0,3,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,47,3,0,0,4,2,0,0
Crystal River,1986,Florida,FL,4189,FL00901,FL0090100,12,017,12017,local police department,"cities 2,500-9,999",south atlantic,non-suburban,21,21,0,18,3,18,0,3,0,0,0,0,0,0,0,4,0,1,3,0,1,0,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9,12,0,0,0,0,0,0
Inverness,1986,Florida,FL,5311,FL00902,FL0090200,12,017,12017,local police department,"cities 2,500-9,999",south atlantic,non-suburban,9,8,1,8,1,7,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0,0,1,0,0,0
Clay,1986,Florida,FL,71231,FL01000,FL0100000,12,019,12019,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,79,44,35,67,12,38,28,6,28,1,4,7,8,6,3,1,0,1,2,2,2,2,7,9,5,2,1,0,1,1,2,0,0,1,2,0,3,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,34,10,0,0,27,8,0,0
Green Cove Springs,1986,Florida,FL,4607,FL01001,FL0100100,12,019,12019,local police department,"cities 2,500-9,999",south atlantic,suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Orange Park,1986,Florida,FL,10599,FL01002,FL0100200,12,019,12019,local police department,"cities 10,000-24,999",south atlantic,suburban,22,18,4,18,4,15,3,3,3,0,0,0,0,1,2,0,1,1,0,1,2,0,2,3,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,14,4,0,0,2,2,0,0
Collier,1986,Florida,FL,97203,FL01100,FL0110000,12,021,12021,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,136,130,6,119,17,114,5,16,5,0,0,1,1,0,3,6,4,3,4,5,10,4,24,16,12,7,10,1,4,3,1,0,0,1,0,0,0,0,1,0,2,0,0,0,5,0,2,1,3,0,1,1,0,98,31,0,1,5,1,0,0
Naples,1986,Florida,FL,20654,FL01101,FL0110100,12,021,12021,local police department,"cities 10,000-24,999",south atlantic,suburban,17,14,3,13,4,10,3,4,3,0,0,0,0,1,2,0,0,0,0,0,0,1,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,6,8,0,0,3,0,0,0
Collier Co Game Fwf Comm,1986,Florida,FL,0,FL011GM,FL011GM00,12,021,12021,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Columbia,1986,Florida,FL,31546,FL01200,FL0120000,12,023,12023,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,61,59,2,51,10,49,2,10,2,0,0,0,0,1,1,1,2,2,4,3,4,1,8,9,7,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,1,0,0,2,0,0,0,33,26,0,0,1,1,0,0
Lake City,1986,Florida,FL,9990,FL01201,FL0120100,12,023,12023,local police department,"cities 2,500-9,999",south atlantic,non-suburban,29,25,4,25,4,21,4,4,4,0,0,2,0,0,2,0,1,2,1,2,1,0,7,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,5,20,0,0,2,2,0,0
Dade,1986,Florida,FL,901784,FL01300,FL0130000,12,086,12086,local police department,"msa cnty 100,000 or over",south atlantic,suburban,4268,3641,627,3771,497,3270,492,371,492,9,60,109,87,91,145,111,111,132,127,154,155,159,831,566,385,210,149,105,40,31,4,3,11,35,27,20,30,8,16,9,23,25,24,15,109,73,24,13,20,6,3,3,0,1361,2279,1,0,249,378,0,0
Bal Harbour,1986,Florida,FL,3079,FL01301,FL0130100,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coral Gables,1986,Florida,FL,44174,FL01302,FL0130200,12,086,12086,local police department,"cities 25,000-49,999",south atlantic,suburban,41,18,23,38,3,17,21,1,21,0,0,1,5,6,9,1,1,0,0,1,0,0,4,3,2,0,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,17,6,0,0
Florida City,1986,Florida,FL,6707,FL01303,FL0130300,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,28,25,3,26,2,23,3,2,3,0,0,1,0,0,2,0,0,2,0,2,2,2,5,3,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,20,0,0,0,3,0,0
Hialeah,1986,Florida,FL,161948,FL01304,FL0130400,12,086,12086,local police department,"cities 100,000-249,999",south atlantic,non-suburban,209,196,13,195,14,182,13,14,13,0,0,1,7,1,4,3,9,4,2,5,6,4,42,47,24,16,9,3,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,2,2,1,1,0,0,0,157,39,0,0,13,0,0,0
Homestead,1986,Florida,FL,22267,FL01305,FL0130500,12,086,12086,local police department,"cities 10,000-24,999",south atlantic,suburban,131,118,13,110,21,99,11,19,11,0,0,3,2,1,5,4,2,5,7,3,6,2,31,15,8,2,8,3,0,2,1,0,1,0,0,1,0,0,1,2,1,1,0,2,6,2,0,3,0,1,0,0,0,66,52,0,0,3,10,0,0
Miami,1986,Florida,FL,396374,FL01306,FL0130600,12,086,12086,local police department,"cities 250,000-499,999",south atlantic,non-suburban,1905,1778,127,1604,301,1508,95,270,95,1,9,19,16,30,21,46,40,53,43,57,43,53,315,295,206,115,87,78,35,18,24,0,1,9,4,6,11,5,6,12,11,15,21,6,78,48,28,22,5,3,2,5,3,680,1096,2,0,39,88,0,0
Miami Beach,1986,Florida,FL,101902,FL01307,FL0130700,12,086,12086,local police department,"cities 100,000-249,999",south atlantic,non-suburban,335,321,14,298,37,285,13,36,13,0,1,2,1,3,6,2,6,5,4,8,19,10,55,64,41,31,13,10,5,4,8,0,0,0,1,0,0,0,2,0,0,0,2,5,15,3,5,3,0,1,0,0,0,214,107,0,0,8,6,0,0
Miami Shores,1986,Florida,FL,9398,FL01308,FL0130800,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Miami Springs,1986,Florida,FL,12629,FL01309,FL0130900,12,086,12086,local police department,"cities 10,000-24,999",south atlantic,suburban,26,22,4,23,3,19,4,3,4,0,0,1,2,1,0,1,2,2,2,0,2,1,0,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,18,4,0,0,2,2,0,0
North Miami Beach,1986,Florida,FL,38177,FL01310,FL0131000,12,086,12086,local police department,"cities 25,000-49,999",south atlantic,suburban,61,50,11,50,11,39,11,11,11,0,1,4,0,4,2,2,1,3,1,2,1,2,8,12,4,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,4,2,0,0,0,1,0,0,0,39,11,0,0,8,3,0,0
Opa Locka,1986,Florida,FL,15817,FL01312,FL0131200,12,086,12086,local police department,"cities 10,000-24,999",south atlantic,suburban,74,70,4,58,16,55,3,15,3,0,1,1,0,0,1,2,0,0,6,2,1,2,12,12,7,3,4,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,2,5,3,2,0,2,0,0,0,0,17,53,0,0,1,3,0,0
