agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Kauai County,1995,Hawaii,HI,56065,HI00400,HI0040000,15,007,15007,31,27,4,27,4,24,3,3,3,0,0,0,0,2,1,2,3,1,0,0,1,0,4,3,5,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,14,0,13,0,1,0,3,0
Maui County,1995,Hawaii,HI,114254,HI00500,HI0050000,15,009,15009,56,49,7,51,5,44,7,5,7,0,1,3,2,0,1,1,1,2,0,1,1,0,11,10,5,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,23,4,22,0,1,0,6,0
Hawaii County,1996,Hawaii,HI,95594,HI00100,HI0010000,15,001,15001,57,51,6,50,7,44,6,7,6,0,0,0,2,3,1,1,1,0,2,1,2,1,14,2,7,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,1,0,0,0,0,21,1,29,0,0,0,6,0
Hilo,1996,Hawaii,HI,40475,HI00101,HI0010100,15,001,15001,21,19,2,16,5,14,2,5,2,0,0,1,0,1,0,0,1,0,2,1,0,0,3,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,3,1,15,0,1,0,1,0
Honolulu,1996,Hawaii,HI,878044,HI00200,HI0020000,15,003,15003,452,343,109,383,69,289,92,54,92,2,6,22,19,24,21,21,19,15,11,11,16,9,57,46,35,18,14,2,4,5,6,0,0,4,3,6,2,2,4,4,2,1,3,4,10,5,5,6,4,1,3,0,0,76,23,244,0,6,3,100,0
Kauai County,1996,Hawaii,HI,55923,HI00400,HI0040000,15,007,15007,20,14,6,15,5,11,4,3,4,0,2,0,0,1,1,0,1,4,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,1,11,0,1,0,5,0
Maui County,1996,Hawaii,HI,113964,HI00500,HI0050000,15,009,15009,81,68,13,70,11,57,13,11,13,0,0,2,5,3,3,4,5,2,2,1,1,2,8,12,2,8,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,1,0,0,0,32,1,34,1,1,0,12,0
Hawaii County,1997,Hawaii,HI,95835,HI00100,HI0010000,15,001,15001,88,74,14,75,13,64,11,10,11,0,1,3,1,1,5,3,2,3,8,3,3,1,10,16,8,1,5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,0,0,26,2,46,0,7,0,7,0
Honolulu,1997,Hawaii,HI,880272,HI00200,HI0020000,15,003,15003,518,422,96,449,69,362,85,60,85,2,7,22,13,17,26,20,24,12,17,17,18,18,54,59,39,39,20,14,3,2,6,0,0,1,2,4,2,6,2,2,1,4,0,2,11,10,9,7,4,1,0,0,1,87,26,309,0,20,5,71,0
Kauai County,1997,Hawaii,HI,56064,HI00400,HI0040000,15,007,15007,16,15,1,12,4,11,1,4,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,6,0,9,0,1,0,0,0
Maui County,1997,Hawaii,HI,114252,HI00500,HI0050000,15,009,15009,96,87,9,81,15,74,7,13,7,0,1,1,1,2,2,6,4,2,3,1,3,7,13,7,11,7,5,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,3,4,1,1,0,0,0,0,32,3,52,0,2,0,7,0
Hawaii County,1998,Hawaii,HI,142173,HI00100,HI0010000,15,001,15001,74,69,5,68,6,63,5,6,5,0,1,1,1,0,2,2,1,1,8,3,1,2,9,6,14,9,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,29,1,39,0,2,0,3,0
Honolulu,1998,Hawaii,HI,874736,HI00200,HI0020000,15,003,15003,437,336,101,385,52,294,88,42,88,3,6,12,9,31,30,26,17,10,11,16,11,13,45,46,34,19,24,10,7,1,4,0,0,2,0,3,5,0,0,1,4,0,2,1,11,9,7,5,2,0,0,0,0,80,20,236,0,19,5,77,0
Kauai County,1998,Hawaii,HI,56708,HI00400,HI0040000,15,007,15007,24,17,7,22,2,16,6,1,6,0,0,1,1,1,3,2,0,1,1,2,0,0,5,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,10,0,2,0,5,0
Maui County,1998,Hawaii,HI,119383,HI00500,HI0050000,15,009,15009,101,84,17,85,16,71,14,13,14,0,1,1,4,4,4,3,5,1,3,3,1,3,10,6,17,9,6,2,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,2,2,3,3,0,0,0,0,0,29,5,49,1,4,0,13,0
Hawaii County,1999,Hawaii,HI,142235,HI00100,HI0010000,15,001,15001,39,32,7,37,2,30,7,2,7,0,0,0,1,1,5,0,2,2,3,1,3,0,1,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,5,20,0,3,0,4,0
Honolulu,1999,Hawaii,HI,866566,HI00200,HI0020000,15,003,15003,500,406,94,428,72,347,79,59,79,2,9,13,20,17,20,36,24,14,17,18,16,9,60,51,39,25,14,10,4,3,7,1,1,3,2,0,6,2,0,4,4,2,4,0,4,10,11,7,3,4,0,2,2,91,25,290,0,8,3,83,0
Kauai County,1999,Hawaii,HI,56247,HI00400,HI0040000,15,007,15007,18,14,4,14,4,11,3,3,3,0,0,2,0,1,0,0,0,0,1,0,1,1,1,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,9,0,3,0,1,0
Maui County,1999,Hawaii,HI,119952,HI00500,HI0050000,15,009,15009,94,75,19,79,15,62,17,13,17,0,3,7,4,0,3,4,2,1,2,2,4,0,8,12,15,5,2,3,1,0,1,0,0,0,0,1,1,0,1,1,0,1,2,0,4,0,1,2,0,1,0,0,0,33,2,39,1,5,0,14,0
Hawaii Police Department,2e3,Hawaii,HI,148677,HI00100,HI0010000,15,001,15001,43,39,4,36,7,34,2,5,2,0,0,0,1,0,1,0,1,3,1,1,0,0,6,5,4,6,4,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,14,0,25,0,0,1,3,0
Honolulu,2e3,Hawaii,HI,876303,HI00200,HI0020000,15,003,15003,517,411,106,433,84,337,96,74,96,0,4,17,19,19,37,33,24,21,10,14,10,16,54,52,33,30,23,7,6,0,4,0,0,3,5,0,2,1,0,2,2,2,10,5,12,16,14,4,2,2,0,0,2,80,16,315,0,17,5,84,0
Kauai Police Department,2e3,Hawaii,HI,58463,HI00400,HI0040000,15,007,15007,83,70,13,72,11,60,12,10,12,0,0,3,2,2,5,1,1,4,1,2,0,0,9,9,12,5,7,7,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,2,2,2,0,1,0,0,0,34,1,35,0,4,0,9,0
Maui Police Department,2e3,Hawaii,HI,128094,HI00500,HI0050000,15,009,15009,91,81,10,77,14,67,10,14,10,0,0,6,0,1,3,2,6,2,2,2,3,2,9,6,12,8,4,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,3,0,0,1,0,2,0,2,36,3,42,0,2,0,8,0
Hawaii Police Department,2001,Hawaii,HI,150255,HI00100,HI0010000,15,001,15001,77,71,6,67,10,63,3,8,3,1,1,0,0,0,2,2,1,2,6,2,0,3,5,8,11,9,8,3,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,1,1,0,0,0,24,1,46,0,2,0,4,0
Honolulu,2001,Hawaii,HI,885605,HI00200,HI0020000,15,003,15003,479,400,79,411,68,343,65,57,65,3,1,14,11,17,22,20,15,29,23,17,9,8,59,55,38,34,21,6,5,3,1,0,0,3,2,3,3,1,1,3,2,2,2,1,9,11,10,9,1,1,0,2,2,99,17,284,0,6,0,73,0
Kauai Police Department,2001,Hawaii,HI,59084,HI00400,HI0040000,15,007,15007,54,46,8,48,6,42,6,4,6,0,0,3,1,1,1,3,3,1,2,4,0,0,5,3,7,5,6,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,25,0,20,1,1,0,7,0
Maui Police Department,2001,Hawaii,HI,129454,HI00500,HI0050000,15,009,15009,88,77,11,76,12,66,10,11,10,0,3,4,1,1,1,3,12,1,3,1,5,1,2,9,6,6,7,8,2,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0,3,1,1,1,0,0,0,0,28,3,46,0,5,0,6,0
Hawaii Police Department,2002,Hawaii,HI,152771,HI00100,HI0010000,15,001,15001,89,72,17,74,15,59,15,13,15,0,0,1,3,6,5,2,2,6,3,4,2,5,4,2,7,6,7,6,2,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,3,2,1,3,1,0,0,0,22,2,48,0,5,0,12,0
Honolulu,2002,Hawaii,HI,900433,HI00200,HI0020000,15,003,15003,465,373,92,407,58,323,83,50,83,1,21,18,9,17,18,16,14,14,20,20,8,6,52,49,46,41,13,15,8,1,0,0,0,2,3,3,0,0,1,1,1,2,4,3,9,7,7,5,4,1,4,0,1,78,30,265,0,17,8,67,0
Kauai Police Department,2002,Hawaii,HI,60073,HI00400,HI0040000,15,007,15007,103,83,20,86,17,69,15,14,15,2,1,3,3,4,4,4,2,2,3,3,0,2,13,11,6,6,8,3,1,3,2,0,0,0,2,1,0,1,0,1,0,0,0,0,4,2,2,2,1,1,0,0,0,18,1,64,0,8,0,12,0
Maui Police Department,2002,Hawaii,HI,131621,HI00500,HI0050000,15,009,15009,82,64,18,63,19,48,15,16,15,0,1,3,3,5,3,1,1,2,2,3,0,3,2,6,11,6,6,1,3,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,3,3,5,3,0,1,0,0,0,27,2,34,1,2,0,16,0
Hawaii Police Department,2003,Hawaii,HI,156374,HI00100,HI0010000,15,001,15001,74,69,5,59,15,56,3,13,3,0,0,0,0,1,2,1,4,4,0,4,2,2,9,7,10,3,5,4,1,0,0,0,0,0,1,0,1,1,0,2,1,0,0,1,1,1,0,2,3,0,1,0,0,25,1,42,1,1,0,4,0
Honolulu,2003,Hawaii,HI,905301,HI00200,HI0020000,15,003,15003,468,388,80,400,68,337,61,51,61,2,8,15,9,11,18,23,13,17,24,15,16,16,70,40,49,19,13,12,7,2,1,0,1,3,5,3,5,1,2,2,3,1,4,4,6,6,13,6,1,1,1,0,0,79,26,281,2,8,4,68,0
Kauai Police Department,2003,Hawaii,HI,60558,HI00400,HI0040000,15,007,15007,79,69,10,70,9,62,8,7,8,0,1,2,1,2,2,3,4,4,2,1,1,3,8,7,7,6,4,6,2,1,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,25,3,41,0,2,0,8,0
Maui Police Department,2003,Hawaii,HI,135375,HI00500,HI0050000,15,009,15009,124,109,15,105,19,91,14,18,14,0,2,3,6,1,2,3,4,4,3,5,6,5,15,12,7,12,9,5,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,2,2,1,4,2,2,0,0,47,4,58,0,0,0,15,0
Hawaii Police Department,2004,Hawaii,HI,159082,HI00100,HI0010000,15,001,15001,75,67,8,67,8,60,7,7,7,0,0,2,3,0,2,2,4,4,3,7,1,2,10,7,2,7,6,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,2,1,0,0,0,0,20,2,45,0,3,0,5,0
Honolulu,2004,Hawaii,HI,906589,HI00200,HI0020000,15,003,15003,562,439,123,487,75,382,99,57,99,6,11,32,18,17,21,29,21,29,14,23,19,13,44,57,46,40,16,12,12,3,4,1,1,5,5,0,6,2,6,3,0,1,1,1,10,5,12,6,4,2,3,1,0,98,27,314,0,18,5,89,11
Kauai Police Department,2004,Hawaii,HI,61e3,HI00400,HI0040000,15,007,15007,104,84,20,86,18,68,18,16,18,0,6,4,2,2,4,2,2,3,4,2,0,3,7,9,8,8,10,2,1,3,4,1,0,0,1,0,0,1,0,2,0,1,0,1,1,1,3,1,2,1,2,0,0,29,1,54,0,5,0,15,0
Maui Police Department,2004,Hawaii,HI,136169,HI00500,HI0050000,15,009,15009,105,88,17,88,17,74,13,14,13,1,1,5,1,4,2,4,2,2,2,5,3,7,9,11,4,11,4,7,0,1,2,0,1,0,0,0,2,0,0,0,1,0,0,0,2,2,4,3,0,2,0,0,0,30,1,57,0,6,0,11,0
Hawaii Police Department,2005,Hawaii,HI,164565,HI00100,HI0010000,15,001,15001,152,144,8,127,25,122,5,22,5,0,0,1,0,1,3,2,4,6,9,4,9,2,24,8,11,15,9,10,4,2,3,0,0,1,0,1,1,1,0,0,1,2,0,1,7,3,3,2,0,1,0,1,0,61,6,76,1,3,1,4,0
Honolulu,2005,Hawaii,HI,908521,HI00200,HI0020000,15,003,15003,500,397,103,432,68,350,78,47,78,4,17,24,15,12,10,15,12,13,15,14,11,16,55,40,52,50,25,14,7,4,7,1,2,6,10,1,1,1,1,2,0,2,1,0,6,11,5,6,6,3,2,0,1,88,35,273,1,20,6,77,0
Kauai Police Department,2005,Hawaii,HI,62535,HI00400,HI0040000,15,007,15007,48,41,7,39,9,35,4,6,4,0,1,1,1,0,1,0,0,3,3,3,3,0,6,6,1,3,5,0,1,0,1,0,2,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,9,0,32,0,2,0,5,0
Maui Police Department,2005,Hawaii,HI,139573,HI00500,HI0050000,15,009,15009,81,66,15,68,13,57,10,9,10,1,1,2,1,3,3,4,1,4,3,1,3,1,6,10,5,8,4,5,0,2,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,4,0,0,1,1,0,0,0,28,1,37,0,4,0,10,1
Hawaii Police Department,2006,Hawaii,HI,168645,HI00100,HI0010000,15,001,15001,141,125,16,121,20,109,12,16,12,0,0,4,2,1,5,0,2,4,3,5,6,5,12,12,9,13,24,8,2,3,1,0,2,0,0,2,0,0,0,0,1,1,1,0,5,0,1,3,3,0,0,0,1,58,3,64,0,7,0,9,0
Honolulu,2006,Hawaii,HI,912693,HI00200,HI0020000,15,003,15003,584,463,121,496,88,394,98,69,98,4,12,21,18,24,23,16,15,18,24,18,16,23,66,46,42,42,32,22,7,2,5,0,4,4,3,5,3,0,3,3,0,1,0,1,8,7,7,16,7,9,3,4,0,110,36,316,1,11,10,99,1
Maui Police Department,2006,Hawaii,HI,141014,HI00500,HI0050000,15,009,15009,113,101,12,104,9,92,12,9,12,0,1,1,0,6,4,8,3,3,6,1,2,1,17,6,6,15,8,7,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,2,0,0,0,37,4,60,0,3,0,9,0
Hawaii Police Department,2007,Hawaii,HI,172613,HI00100,HI0010000,15,001,15001,172,155,17,145,27,130,15,25,15,0,0,4,1,4,6,5,5,9,5,0,5,5,29,15,11,15,10,8,5,0,3,0,1,0,1,0,0,0,0,1,1,1,0,1,6,3,3,4,3,1,0,1,0,61,3,90,1,8,0,9,0
Honolulu,2007,Hawaii,HI,905903,HI00200,HI0020000,15,003,15003,572,487,85,506,66,436,69,51,69,1,9,14,7,18,21,15,19,29,30,15,12,22,74,37,36,63,47,16,13,4,4,0,2,4,7,0,2,3,1,3,4,3,1,2,6,7,5,6,2,5,0,1,2,128,25,331,3,11,4,70,0
Kauai Police Department,2007,Hawaii,HI,63041,HI00400,HI0040000,15,007,15007,61,49,12,53,8,43,10,6,10,0,1,4,3,1,1,1,2,0,2,5,1,1,6,4,5,6,4,3,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,22,1,26,0,2,0,10,0
Maui Police Department,2007,Hawaii,HI,141831,HI00500,HI0050000,15,009,15009,133,113,20,114,19,97,17,16,17,0,4,5,2,2,4,3,3,3,9,7,5,0,17,14,11,7,8,4,3,2,1,0,0,1,0,0,2,0,0,1,0,2,0,0,5,3,0,2,2,1,0,0,0,49,3,61,0,4,0,16,0
Hawaii Police Department,2008,Hawaii,HI,175691,HI00100,HI0010000,15,001,15001,163,145,18,134,29,120,12,25,12,2,0,3,1,8,0,5,6,1,9,2,6,3,21,12,9,11,14,6,7,5,3,0,0,0,0,3,1,1,1,2,0,0,0,1,5,4,4,0,2,2,0,2,1,62,1,80,2,6,0,12,0
Honolulu,2008,Hawaii,HI,906349,HI00200,HI0020000,15,003,15003,578,489,89,496,82,423,72,66,72,1,3,21,11,16,21,27,20,21,18,29,15,21,67,47,42,51,20,20,9,7,9,0,2,3,0,10,1,2,7,2,2,4,4,2,8,14,10,5,3,0,0,3,0,114,31,340,4,15,2,72,0
Kauai Police Department,2008,Hawaii,HI,63164,HI00400,HI0040000,15,007,15007,65,49,16,61,4,47,14,2,14,0,1,2,2,6,3,2,2,1,3,2,2,1,9,5,4,6,1,6,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,32,2,15,0,6,0,10,0
Maui Police Department,2008,Hawaii,HI,142994,HI00500,HI0050000,15,009,15009,117,95,22,101,16,83,17,12,17,1,1,2,4,3,7,5,10,6,5,4,4,0,9,10,11,6,4,5,2,2,0,0,0,0,2,0,2,1,0,2,0,0,2,0,3,1,0,0,1,2,0,0,0,38,3,54,0,5,0,17,0
Hawaii Police Department,2009,Hawaii,HI,178760,HI00100,HI0010000,15,001,15001,167,154,13,131,36,119,12,35,12,0,0,3,3,0,6,2,2,7,9,5,4,5,21,15,11,11,13,8,4,1,1,0,1,0,0,0,0,0,1,2,0,2,0,3,13,5,2,2,1,2,0,1,1,67,3,84,0,7,1,5,0
Honolulu,2009,Hawaii,HI,907124,HI00200,HI0020000,15,003,15003,607,520,87,514,93,446,65,74,65,3,8,9,14,13,21,26,23,24,20,16,11,20,76,57,35,49,38,17,20,6,8,0,3,4,5,4,3,3,3,0,4,3,2,2,15,7,7,9,9,3,2,3,2,125,49,345,1,8,6,73,0
Kauai Police Department,2009,Hawaii,HI,64192,HI00400,HI0040000,15,007,15007,78,68,10,65,13,56,9,12,9,0,0,1,3,5,0,6,0,1,0,3,1,0,17,7,4,1,6,2,4,2,2,0,0,1,0,0,0,2,1,0,0,0,2,1,1,0,2,1,1,1,0,0,0,37,1,30,0,1,0,9,0
Maui Police Department,2009,Hawaii,HI,145102,HI00500,HI0050000,15,009,15009,173,148,25,152,21,131,21,17,21,0,1,4,8,5,3,4,7,10,7,4,6,6,21,17,15,16,6,5,4,3,0,0,0,0,1,3,0,2,2,0,1,0,1,0,0,4,1,4,1,1,0,0,0,41,6,101,0,11,0,14,0
Hawaii Police Department,2010,Hawaii,HI,185079,HI00100,HI0010000,15,001,15001,181,171,10,149,32,141,8,30,8,0,1,1,1,3,2,6,8,3,4,3,8,6,22,21,16,14,13,7,6,2,2,0,0,0,0,1,1,0,1,0,1,2,1,0,2,5,5,6,3,4,0,0,0,78,5,86,2,3,0,7,0
Honolulu,2010,Hawaii,HI,953297,HI00200,HI0020000,15,003,15003,620,531,89,542,78,465,75,66,75,2,15,12,12,9,27,15,9,24,21,21,19,19,78,54,44,49,53,29,17,6,7,0,2,2,1,5,2,2,4,2,1,4,4,6,8,3,10,11,4,0,6,1,0,140,35,356,0,15,4,70,0
Kauai Police Department,2010,Hawaii,HI,67091,HI00400,HI0040000,15,007,15007,69,55,14,57,12,46,11,9,11,0,2,1,2,3,3,1,0,0,2,4,2,1,14,6,6,3,3,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,2,1,2,0,0,0,0,1,1,22,0,33,0,2,0,12,0
Maui Police Department,2010,Hawaii,HI,154834,HI00500,HI0050000,15,009,15009,117,103,14,95,22,85,10,18,10,0,0,1,1,3,5,3,6,1,11,3,3,4,15,8,9,6,5,6,4,0,1,0,0,0,0,1,3,1,0,0,1,0,0,0,3,2,3,3,1,2,2,0,0,52,3,48,0,5,0,9,0
Hawaii Police Department,2011,Hawaii,HI,187053,HI00100,HI0010000,15,001,15001,190,180,10,161,29,152,9,28,9,0,1,2,0,1,5,3,3,6,2,4,6,5,36,21,13,16,11,13,5,7,1,0,0,0,0,1,0,0,1,3,4,2,1,1,5,8,1,1,1,0,0,0,0,76,4,99,1,3,1,6,0
Honolulu,2011,Hawaii,HI,963465,HI00200,HI0020000,15,003,15003,579,515,64,489,90,438,51,77,51,0,11,14,6,12,8,5,15,24,21,5,15,9,74,68,49,56,32,22,26,11,6,1,1,2,1,3,5,3,2,1,4,3,1,8,12,10,12,6,5,3,4,1,2,113,36,365,1,9,4,51,0
Kauai Police Department,2011,Hawaii,HI,67807,HI00400,HI0040000,15,007,15007,77,66,11,62,15,54,8,12,8,0,2,0,2,0,4,1,0,0,1,3,6,1,7,9,9,5,7,2,2,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,6,1,0,2,0,0,0,0,0,33,1,32,0,4,0,7,0
Maui Police Department,2011,Hawaii,HI,156485,HI00500,HI0050000,15,009,15009,138,132,6,115,23,112,3,20,3,0,0,0,1,1,1,3,6,5,9,2,5,6,15,17,8,13,8,7,5,2,1,0,0,0,1,1,1,1,0,1,0,1,1,1,5,2,1,0,3,3,0,1,0,50,4,78,0,3,0,3,0
Hawaii Police Department,2012,Hawaii,HI,189115,HI00100,HI0010000,15,001,15001,165,159,6,138,27,134,4,25,4,0,1,0,0,0,3,6,2,5,3,3,6,2,24,21,10,19,11,10,4,5,3,0,0,2,0,0,0,0,1,0,2,1,1,2,4,4,5,2,2,1,0,0,0,65,4,90,0,3,0,3,0
Honolulu,2012,Hawaii,HI,975875,HI00200,HI0020000,15,003,15003,540,455,85,477,63,411,64,44,64,2,5,26,10,14,9,12,4,11,11,13,8,25,66,64,66,30,35,32,14,8,12,0,1,8,4,0,6,1,1,1,1,0,3,2,8,5,6,5,2,4,3,2,0,101,45,308,1,16,5,64,0
Kauai Police Department,2012,Hawaii,HI,68563,HI00400,HI0040000,15,007,15007,76,66,10,56,20,47,9,19,9,0,3,2,0,1,3,1,3,1,1,1,3,2,5,1,11,5,3,2,2,2,4,0,0,0,0,1,0,0,1,0,0,0,1,2,4,2,4,1,1,1,1,0,1,25,4,36,1,5,0,5,0
Maui Police Department,2012,Hawaii,HI,158760,HI00500,HI0050000,15,009,15009,166,154,12,142,24,133,9,21,9,0,0,2,2,2,3,2,5,3,2,9,4,6,24,17,14,11,5,15,8,5,3,0,0,3,0,0,0,1,1,0,0,0,1,0,3,6,2,2,1,2,2,0,0,48,2,104,0,3,0,9,0
Hawaii Police Department,2013,Hawaii,HI,190767,HI00100,HI0010000,15,001,15001,195,190,5,159,36,156,3,34,3,0,0,1,0,2,0,2,2,7,5,3,6,5,19,26,18,19,11,19,6,5,3,0,0,1,0,0,1,1,0,0,3,1,0,2,2,5,4,4,6,4,2,0,0,77,3,110,0,3,1,1,0
Honolulu,2013,Hawaii,HI,984683,HI00200,HI0020000,15,003,15003,295,250,45,261,34,222,39,28,39,0,9,7,6,12,5,8,9,7,5,9,13,4,51,30,23,16,16,17,6,2,6,0,2,2,2,0,0,0,0,0,1,0,2,0,6,2,5,4,3,2,3,0,0,61,26,163,0,12,5,28,0
Kauai Police Department,2013,Hawaii,HI,68952,HI00400,HI0040000,15,007,15007,41,38,3,30,11,27,3,11,3,0,0,1,1,1,0,3,1,0,0,2,0,1,3,7,0,0,4,0,2,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,2,0,2,0,1,0,0,15,1,22,0,2,0,1,0
Maui Police Department,2013,Hawaii,HI,159652,HI00500,HI0050000,15,009,15009,223,210,13,187,36,177,10,33,10,0,0,1,2,2,5,2,3,7,5,4,10,8,30,26,19,18,20,9,6,6,4,0,0,2,0,1,0,1,1,1,3,4,1,3,5,5,3,1,3,2,0,0,0,78,7,125,0,1,4,8,0
Hawaii Police Department,2014,Hawaii,HI,192937,HI00100,HI0010000,15,001,15001,166,156,10,144,22,135,9,21,9,0,0,2,2,4,1,1,5,6,4,3,4,7,24,24,15,9,10,9,7,4,3,0,1,0,0,0,0,0,0,0,3,2,0,1,5,5,0,1,1,2,0,0,1,75,7,74,0,3,0,7,0
Honolulu,2014,Hawaii,HI,994034,HI00200,HI0020000,15,003,15003,172,154,18,153,19,137,16,17,16,0,3,6,2,1,4,3,5,3,2,3,7,2,22,23,21,10,14,11,5,5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,6,6,3,0,1,0,0,0,0,32,16,105,1,2,4,12,0
Kauai Police Department,2014,Hawaii,HI,70361,HI00400,HI0040000,15,007,15007,39,32,7,32,7,26,5,6,5,1,2,1,1,1,0,0,0,3,0,1,0,1,3,8,2,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,15,0,17,0,1,1,5,0
Maui Police Department,2014,Hawaii,HI,162229,HI00500,HI0050000,15,009,15009,241,228,13,199,42,188,11,40,11,0,1,1,2,2,5,5,4,5,7,7,5,2,45,25,13,22,18,13,8,6,3,1,0,1,0,0,0,0,2,0,2,0,0,3,11,2,4,7,4,3,1,0,1,82,12,134,0,4,0,9,0
Hawaii Police Department,2015,Hawaii,HI,196167,HI00100,HI0010000,15,001,15001,107,104,3,87,20,84,3,20,3,0,0,2,1,0,0,0,1,3,1,2,1,2,14,14,14,9,10,6,5,1,1,0,0,0,0,0,0,1,0,0,1,1,0,3,2,5,1,2,1,2,0,0,1,58,4,41,1,1,0,2,0
Honolulu,2015,Hawaii,HI,999307,HI00200,HI0020000,15,003,15003,484,438,46,421,63,381,38,57,38,2,0,6,4,9,19,9,11,7,17,15,9,7,51,61,48,41,24,33,27,12,9,0,1,2,1,2,0,1,1,1,3,2,0,2,9,11,6,10,5,2,2,1,1,96,43,299,0,9,8,29,0
Kauai Police Department,2015,Hawaii,HI,71203,HI00400,HI0040000,15,007,15007,96,72,24,73,23,57,16,15,16,0,4,2,3,3,4,0,1,1,1,0,1,0,8,14,8,7,6,1,4,5,0,0,2,1,2,3,0,0,1,0,0,0,1,0,6,1,0,3,0,1,0,0,2,29,3,40,0,10,0,14,0
