agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Piggott,1991,Arkansas,AR,3811,AR01102,AR0110200,05,021,05021,10,7,3,8,2,5,3,2,3,0,0,0,0,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,3,0,0,0,6,4,2,5,1,3,2,1,2,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
Cleburne,1991,Arkansas,AR,13907,AR01200,AR0120000,05,023,05023,50,43,7,46,4,39,7,4,7,0,0,0,0,6,1,6,3,5,2,2,3,2,6,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,43,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heber Springs,1991,Arkansas,AR,5678,AR01201,AR0120100,05,023,05023,52,27,25,43,9,21,22,6,22,0,0,7,3,5,7,5,2,3,0,1,0,1,3,0,3,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,2,0,0,0,0,1,0,27,0,0,0,25,0,0,0,7,3,4,7,0,3,4,0,4,0,0,0,0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0
Cleveland,1991,Arkansas,AR,7851,AR01300,AR0130000,05,025,05025,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Columbia,1991,Arkansas,AR,14671,AR01400,AR0140000,05,027,05027,15,13,2,11,4,9,2,4,2,0,0,0,1,1,0,0,1,0,1,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,7,6,0,0,1,1,0,0,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Magnolia,1991,Arkansas,AR,11251,AR01401,AR0140100,05,027,05027,9,6,3,5,4,3,2,3,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conway,1991,Arkansas,AR,12714,AR01500,AR0150000,05,029,05029,27,23,4,21,6,17,4,6,4,0,0,0,1,1,2,2,2,3,2,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,18,5,0,0,4,0,0,0,4,4,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Morrilton,1991,Arkansas,AR,6610,AR01501,AR0150100,05,029,05029,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craighead,1991,Arkansas,AR,22623,AR01600,AR0160000,05,031,05031,39,34,5,31,8,26,5,8,5,0,1,0,0,0,4,2,5,4,0,0,0,1,7,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,29,5,0,0,5,0,0,0,5,1,4,2,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0
Jonesboro,1991,Arkansas,AR,46956,AR01601,AR0160100,05,031,05031,642,489,153,395,247,282,112,207,112,1,11,31,24,23,23,28,30,27,20,15,6,12,51,32,30,18,6,1,3,2,1,1,1,12,8,8,10,9,14,21,14,13,13,11,32,25,22,15,4,3,2,4,5,363,126,0,0,117,36,0,0,68,35,33,59,9,32,27,3,27,0,2,9,9,5,2,5,5,2,1,1,2,3,5,3,5,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,7,0,0,26,7,0,0
Crawford,1991,Arkansas,AR,24777,AR01700,AR0170000,05,033,05033,55,47,8,45,10,37,8,10,8,0,1,1,3,0,3,2,2,3,1,2,3,1,3,6,3,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,2,0,0,0,0,47,0,0,0,8,0,0,0,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Van Buren,1991,Arkansas,AR,15114,AR01701,AR0170100,05,033,05033,140,100,40,90,50,62,28,38,28,0,3,14,6,4,1,5,3,3,5,2,1,2,13,9,4,5,5,1,2,1,1,0,2,6,3,1,0,2,1,1,1,2,1,2,5,4,5,3,6,1,3,0,1,95,5,0,0,38,2,0,0,20,9,11,19,1,8,11,1,11,0,0,2,6,3,0,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,11,0,0,0
Alma,1991,Arkansas,AR,2985,AR01702,AR0170200,05,033,05033,7,0,7,7,0,0,7,0,7,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crittenden,1991,Arkansas,AR,14021,AR01800,AR0180000,05,035,05035,19,16,3,17,2,14,3,2,3,0,0,1,1,1,0,0,2,1,0,0,0,0,3,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,3,0,0,1,2,0,0,3,1,2,3,0,1,2,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
West Memphis,1991,Arkansas,AR,28514,AR01801,AR0180100,05,035,05035,310,262,48,221,89,182,39,80,39,0,7,7,7,9,9,9,5,6,8,7,7,4,46,33,36,12,5,3,1,0,0,0,1,3,0,2,3,8,4,2,4,2,7,1,16,14,8,3,4,1,2,1,3,80,182,0,0,14,34,0,0,43,19,24,40,3,17,23,2,23,0,0,7,8,5,3,3,0,0,1,0,0,2,3,2,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,15,0,0,3,21,0,0
Earle,1991,Arkansas,AR,3423,AR01802,AR0180200,05,035,05035,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,1991,Arkansas,AR,4430,AR01804,AR0180400,05,035,05035,32,17,15,29,3,16,13,1,13,0,1,6,2,3,1,3,0,2,0,0,1,0,6,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,11,0,0,11,4,0,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Cross,1991,Arkansas,AR,11137,AR01900,AR0190000,05,037,05037,32,27,5,27,5,22,5,5,5,0,0,0,0,3,2,2,1,4,1,2,1,1,2,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,17,10,0,0,2,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wynne,1991,Arkansas,AR,8261,AR01901,AR0190100,05,037,05037,92,91,1,57,35,56,1,35,1,0,0,0,0,0,1,10,11,3,2,1,2,2,12,8,2,0,1,0,1,1,0,0,0,0,0,0,0,1,2,2,3,3,0,2,11,6,3,1,1,0,0,0,0,36,55,0,0,0,1,0,0,2,0,2,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Dallas,1991,Arkansas,AR,4929,AR02000,AR0200000,05,039,05039,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fordyce,1991,Arkansas,AR,4771,AR02001,AR0200100,05,039,05039,41,36,5,33,8,28,5,8,5,0,1,1,1,1,1,2,4,3,0,3,2,2,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1,0,0,0,0,0,1,9,27,0,0,0,5,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Desha,1991,Arkansas,AR,6337,AR02100,AR0210000,05,041,05041,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mcgehee,1991,Arkansas,AR,5042,AR02101,AR0210100,05,041,05041,4,0,4,4,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumas,1991,Arkansas,AR,5569,AR02103,AR0210300,05,041,05041,87,64,23,71,16,50,21,14,21,0,1,4,2,7,7,1,2,1,3,3,1,1,14,8,5,2,4,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,9,1,1,0,1,1,0,0,0,11,53,0,0,9,14,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Drew,1991,Arkansas,AR,9336,AR02200,AR0220000,05,043,05043,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monticello,1991,Arkansas,AR,8189,AR02201,AR0220100,05,043,05043,82,58,24,52,30,33,19,25,19,0,6,3,5,2,3,3,2,5,1,2,2,2,6,4,4,2,0,0,0,0,0,0,0,0,0,1,4,0,4,1,1,4,2,1,8,0,2,2,0,0,0,0,0,22,36,0,0,9,15,0,0,8,4,4,5,3,3,2,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0
Faulkner,1991,Arkansas,AR,30535,AR02300,AR0230000,05,045,05045,33,30,3,24,9,21,3,9,3,0,0,0,0,2,1,5,0,0,1,2,0,0,1,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,0,0,0,0,0,27,3,0,0,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Conway,1991,Arkansas,AR,26720,AR02301,AR0230100,05,045,05045,249,248,1,147,102,146,1,102,1,0,0,0,0,1,0,19,23,13,6,4,4,4,23,12,11,11,5,2,4,2,3,0,0,0,0,0,0,5,10,8,7,7,4,3,21,14,8,4,4,3,0,1,3,178,70,0,0,1,0,0,0,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Greenbrier,1991,Arkansas,AR,2149,AR02302,AR0230200,05,045,05045,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Franklin,1991,Arkansas,AR,11671,AR02400,AR0240000,05,047,05047,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Ozark,1991,Arkansas,AR,3360,AR02401,AR0240100,05,047,05047,21,15,6,20,1,14,6,1,6,0,0,1,2,1,2,2,4,2,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fulton,1991,Arkansas,AR,10127,AR02500,AR0250000,05,049,05049,11,8,3,11,0,8,3,0,3,0,0,1,0,1,1,2,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Garland,1991,Arkansas,AR,41305,AR02600,AR0260000,05,051,05051,46,41,5,35,11,30,5,11,5,0,0,2,1,1,1,4,5,0,2,3,3,0,2,3,5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,2,1,2,0,0,0,0,0,40,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot Springs,1991,Arkansas,AR,32755,AR02601,AR0260100,05,051,05051,651,536,115,421,230,351,68,185,68,2,6,19,12,13,18,13,8,8,8,3,5,14,65,63,61,37,19,14,7,10,16,2,9,8,8,8,10,5,12,11,6,6,7,6,35,30,29,9,5,6,5,4,9,351,185,0,0,69,46,0,0,21,14,7,20,1,13,7,1,7,0,0,1,2,2,2,0,1,0,1,0,1,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,4,3,0,0
Grant,1991,Arkansas,AR,10948,AR02700,AR0270000,05,053,05053,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sheridan,1991,Arkansas,AR,3126,AR02701,AR0270100,05,053,05053,36,24,12,17,19,8,9,16,9,0,4,2,1,2,0,0,1,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,1,3,1,0,2,1,1,1,1,0,0,1,1,20,4,0,0,12,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Greene,1991,Arkansas,AR,13384,AR02800,AR0280000,05,055,05055,29,28,1,28,1,27,1,1,1,0,0,0,0,1,0,6,2,5,2,1,2,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,5,2,3,5,0,2,3,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
Paragould,1991,Arkansas,AR,18707,AR02801,AR0280100,05,055,05055,145,120,25,81,64,66,14,54,14,1,2,6,1,3,2,3,7,2,3,5,1,1,14,12,8,2,1,4,2,0,1,0,1,1,1,5,2,0,5,2,2,3,1,0,9,9,10,1,3,5,0,0,4,120,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead,1991,Arkansas,AR,12086,AR02900,AR0290000,05,057,05057,28,28,0,23,5,23,0,5,0,0,0,0,0,0,0,1,2,1,0,0,1,2,7,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,11,16,0,1,0,0,0,0,6,5,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0
Hope,1991,Arkansas,AR,9730,AR02901,AR0290100,05,057,05057,101,80,21,67,34,55,11,25,11,1,8,2,0,1,0,6,1,4,4,0,1,2,16,8,2,4,5,1,0,0,1,1,1,3,0,2,2,0,1,2,0,1,0,1,10,4,3,1,0,0,1,0,1,22,58,0,0,4,17,0,0,4,2,2,4,0,2,2,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
Hot Spring,1991,Arkansas,AR,17011,AR03000,AR0300000,05,059,05059,22,22,0,22,0,22,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,1,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malvern,1991,Arkansas,AR,9339,AR03001,AR0300100,05,059,05059,86,66,20,63,23,48,15,18,15,0,2,2,2,3,6,2,2,4,3,1,3,1,10,8,7,2,1,0,1,0,3,0,0,1,0,1,3,2,2,0,3,0,0,0,5,3,0,0,1,0,0,0,2,34,32,0,0,9,11,0,0,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Howard,1991,Arkansas,AR,9010,AR03100,AR0310000,05,061,05061,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nashville,1991,Arkansas,AR,4680,AR03101,AR0310100,05,061,05061,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
