agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Kauai County,1987,Hawaii,HI,47202,HI00400,HI0040000,15,007,15007,424,252,172,267,157,138,125,114,125,4,11,32,23,37,22,10,4,8,10,5,12,1,30,16,11,7,3,5,5,2,9,3,9,14,3,9,5,2,12,7,3,2,6,3,38,21,5,6,6,0,0,3,0,89,0,163,0,41,0,131,0,67,14,53,59,8,14,45,0,45,0,3,18,8,7,9,1,0,1,2,0,0,0,3,0,3,2,2,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,15,0,38,0
Maui County,1987,Hawaii,HI,89205,HI00500,HI0050000,15,009,15009,572,340,232,357,215,215,139,125,139,3,18,45,15,38,23,19,13,17,8,8,8,10,39,32,31,11,4,4,3,3,5,3,14,31,12,20,10,13,3,14,7,8,2,3,25,13,14,10,8,1,2,2,0,190,6,144,0,75,0,157,0,109,49,60,90,19,40,50,9,50,0,2,21,15,7,5,5,5,3,3,3,2,7,5,3,1,2,1,0,0,0,0,0,0,6,3,1,0,0,2,3,0,0,0,0,3,1,0,0,0,0,0,0,0,16,1,32,0,15,0,45,0
Hawaii County,1988,Hawaii,HI,76152,HI00100,HI0010000,15,001,15001,362,229,133,232,130,149,82,80,82,1,10,17,14,22,19,17,9,7,7,4,7,3,25,15,20,15,3,8,2,4,3,0,8,12,11,12,7,7,0,3,1,4,3,4,12,13,15,3,4,1,3,1,6,150,3,75,1,57,0,76,0,54,24,30,45,9,22,23,2,23,0,0,6,6,8,3,4,0,4,1,2,0,1,4,4,2,0,0,0,0,0,0,0,0,3,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,2,6,0,11,0,19,0
Hilo,1988,Hawaii,HI,39358,HI00101,HI0010100,15,001,15001,441,285,156,279,162,182,93,103,93,4,19,32,12,10,20,22,4,7,11,8,5,6,25,23,22,11,10,8,3,5,12,3,14,12,8,13,9,8,4,3,5,7,2,0,21,14,9,10,1,10,3,1,5,149,5,130,1,53,2,101,0,30,11,19,25,5,7,18,4,18,0,0,9,2,3,4,1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,5,0,6,0,15,0,4,0
Honolulu,1988,Hawaii,HI,838656,HI00200,HI0020000,15,003,15003,6214,3286,2928,4360,1854,2168,2088,1118,2088,104,382,719,296,328,363,199,146,99,99,102,72,81,350,288,193,138,139,68,78,50,66,22,120,249,133,116,96,58,57,47,50,41,46,34,230,167,95,75,55,40,42,29,52,1308,165,1806,7,458,31,2439,0,805,373,432,669,136,320,347,53,347,2,14,98,86,71,78,56,50,28,35,24,13,8,54,29,12,5,5,0,0,1,0,0,3,32,17,19,12,8,6,3,3,3,4,4,8,10,1,2,0,0,0,0,1,117,24,232,0,52,7,373,0
Kauai County,1988,Hawaii,HI,48062,HI00400,HI0040000,15,007,15007,303,155,148,237,66,120,106,35,106,11,24,22,12,21,27,21,8,8,11,5,1,3,15,18,15,4,4,1,1,1,4,3,4,7,6,9,2,3,2,1,0,1,3,3,2,6,4,2,1,0,3,4,0,89,0,66,0,43,1,104,0,47,19,28,39,8,16,21,3,21,2,2,5,1,1,12,2,1,1,0,2,1,0,5,0,2,1,1,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,12,1,6,0,12,0,16,0
Maui County,1988,Hawaii,HI,90772,HI00500,HI0050000,15,009,15009,663,462,201,424,239,285,135,177,135,4,11,49,22,36,17,18,13,17,13,20,10,8,50,42,48,15,9,6,3,3,10,0,5,14,16,13,14,9,17,6,10,6,8,3,21,30,20,11,11,9,2,6,8,291,4,167,0,74,1,126,0,136,52,84,108,28,46,62,6,62,0,0,39,9,11,3,4,5,5,1,3,1,1,9,4,5,2,6,0,0,0,0,0,2,11,2,4,3,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,25,6,20,1,17,1,66,0
Hawaii County,1989,Hawaii,HI,81912,HI00100,HI0010000,15,001,15001,365,226,139,244,121,158,85,68,85,1,10,28,14,13,20,18,11,11,8,4,8,5,25,22,18,8,7,2,4,4,3,0,10,10,15,10,8,3,4,3,2,0,0,4,15,12,9,3,3,2,2,4,2,131,0,94,1,59,2,78,0,68,26,42,57,11,21,36,5,36,0,3,9,13,6,5,1,4,0,0,3,1,0,7,2,2,0,1,0,0,0,0,0,2,3,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,14,0,12,0,15,0,27,0
Hilo,1989,Hawaii,HI,37054,HI00101,HI0010100,15,001,15001,601,375,226,382,219,236,144,139,144,2,25,47,28,20,24,19,21,5,11,5,5,2,32,41,33,13,7,7,7,3,25,2,6,29,15,9,19,11,5,5,8,4,6,6,27,18,18,10,6,2,6,2,5,200,7,167,1,75,3,148,0,53,20,33,48,5,19,29,1,29,0,0,5,6,9,9,4,2,4,0,0,2,1,4,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,11,0,12,0,21,0
Kauai County,1989,Hawaii,HI,49915,HI00400,HI0040000,15,007,15007,408,237,171,234,174,144,83,93,83,7,19,30,8,10,16,15,10,5,7,6,1,2,22,18,16,12,7,6,6,5,6,2,18,19,11,25,6,5,5,0,7,5,5,2,12,14,10,6,6,5,0,6,5,121,1,115,0,39,4,128,0,43,14,29,37,6,13,22,1,22,2,1,12,5,2,2,0,0,0,0,1,0,2,3,1,3,2,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,9,0,8,2,19,0
Maui County,1989,Hawaii,HI,94160,HI00500,HI0050000,15,009,15009,487,304,183,336,151,205,126,99,126,5,15,33,26,28,24,15,16,10,12,8,4,10,31,31,22,15,12,6,2,5,6,2,4,26,9,4,7,9,2,3,4,4,6,5,15,14,12,10,4,5,2,1,3,182,5,116,1,54,2,127,0,104,54,50,82,22,49,33,5,33,0,0,7,3,7,16,10,3,0,5,3,4,0,7,4,12,0,1,0,0,0,0,0,2,9,3,2,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,27,4,23,0,8,1,41,0
Hawaii County,1990,Hawaii,HI,83263,HI00100,HI0010000,15,001,15001,543,330,213,391,152,235,154,95,154,2,19,34,35,31,35,17,14,21,10,9,7,6,37,41,27,9,10,6,6,1,14,0,9,26,7,8,7,8,4,4,9,2,4,6,14,11,14,5,1,2,2,4,5,192,5,129,4,108,1,103,1,66,28,38,61,5,26,35,2,35,0,1,8,12,3,11,2,3,1,3,0,2,1,9,2,2,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,3,15,0,18,0,20,0
Hilo,1990,Hawaii,HI,37054,HI00101,HI0010100,15,001,15001,628,349,279,376,252,219,153,130,153,4,27,65,25,20,16,20,14,18,12,6,5,4,26,24,33,15,7,10,3,8,14,1,20,58,20,13,10,6,8,2,3,2,7,9,28,13,20,12,3,8,5,0,4,173,2,174,0,88,5,186,0,71,19,52,53,18,15,38,4,38,0,1,13,10,5,9,2,1,1,0,0,5,1,1,4,0,0,0,0,0,0,0,0,1,6,2,5,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,11,0,17,1,34,0
Honolulu,1990,Hawaii,HI,836231,HI00200,HI0020000,15,003,15003,5876,3543,2333,3923,1953,2323,1544,1220,1544,56,312,549,272,217,194,141,142,123,107,94,84,100,395,347,298,150,114,56,41,45,86,25,147,255,110,107,89,67,50,38,57,58,51,44,259,196,124,74,37,30,36,40,59,1409,189,1934,11,386,38,1909,0,1124,620,504,922,202,501,420,119,420,1,8,137,102,101,72,62,36,40,22,30,29,36,144,56,25,9,6,4,1,0,1,0,2,16,29,27,9,9,5,6,6,8,9,7,25,39,4,0,1,0,0,0,0,138,16,466,0,58,6,440,0
Kauai County,1990,Hawaii,HI,51177,HI00400,HI0040000,15,007,15007,466,301,165,350,116,227,117,74,117,6,13,34,27,16,27,49,7,11,8,15,4,6,50,16,19,11,8,4,2,7,10,0,3,10,9,12,8,2,4,6,2,2,4,5,10,6,8,5,12,2,1,1,4,139,1,160,1,54,1,110,0,54,25,29,38,16,19,19,6,19,0,2,7,6,2,2,3,1,1,0,2,1,1,1,3,5,1,0,0,0,0,0,0,1,6,1,0,2,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,9,2,14,0,9,0,20,0
Maui County,1990,Hawaii,HI,100504,HI00500,HI0050000,15,009,15009,535,334,201,376,159,240,127,94,127,9,25,35,24,20,23,17,17,14,7,11,5,8,38,49,29,14,18,2,2,6,3,0,14,23,14,7,7,9,5,6,5,2,3,2,14,13,6,12,8,4,5,0,0,231,4,98,1,79,0,122,0,104,46,58,89,15,41,48,5,48,0,6,13,9,16,4,6,5,3,2,1,0,1,13,6,2,2,0,0,0,0,0,0,0,6,2,2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,16,0,30,0,9,0,49,0
Hawaii County,1991,Hawaii,HI,85274,HI00100,HI0010000,15,001,15001,632,411,221,450,182,295,147,116,147,8,33,47,15,32,20,14,12,21,13,12,15,7,44,38,33,26,24,4,13,5,14,1,8,28,11,9,9,8,3,1,3,1,5,5,21,12,20,12,9,8,4,0,4,273,6,132,0,102,1,118,0,51,21,30,43,8,18,25,3,25,0,0,6,5,6,8,2,1,1,1,0,1,0,6,3,1,0,1,1,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,0,6,0,15,0,15,0
Hilo,1991,Hawaii,HI,37949,HI00101,HI0010100,15,001,15001,617,346,271,401,216,226,172,120,172,3,37,55,33,32,15,15,11,15,8,6,3,4,29,35,30,19,15,8,11,3,14,5,31,21,18,9,12,18,4,3,0,1,3,3,20,18,23,8,3,3,2,4,7,173,4,169,0,100,2,169,0,71,18,53,50,21,13,37,5,37,0,0,11,14,8,4,2,1,1,1,2,0,0,2,1,2,0,0,1,0,0,0,0,0,5,3,2,6,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,8,1,9,0,11,0,41,1
Honolulu,1991,Hawaii,HI,856432,HI00200,HI0020000,15,003,15003,5918,3724,2194,3995,1923,2443,1496,1281,1496,56,305,530,228,227,206,190,135,112,106,71,65,61,467,377,361,197,103,50,41,39,68,10,128,242,94,97,71,46,54,66,46,53,46,56,260,239,118,81,55,44,47,34,36,1471,211,2039,3,372,58,1766,1,1030,525,505,854,176,432,422,93,422,0,9,67,104,137,105,88,33,22,37,16,16,19,87,65,34,12,3,0,0,0,0,0,2,21,21,26,13,7,7,4,5,7,5,8,25,15,5,4,0,0,0,1,0,124,37,364,0,94,27,384,0
Kauai County,1991,Hawaii,HI,52413,HI00400,HI0040000,15,007,15007,312,169,143,249,63,132,110,37,110,7,13,24,28,29,16,14,8,7,15,4,5,7,28,14,10,9,3,4,1,1,2,2,3,11,3,3,4,2,3,2,1,4,2,0,2,6,7,3,2,1,0,0,2,78,1,90,0,42,0,101,0,40,20,20,32,8,17,14,3,14,1,3,4,2,3,2,1,2,2,1,2,1,0,2,4,0,0,1,0,0,0,1,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,0,10,0,11,0,9,0
Maui County,1991,Hawaii,HI,102932,HI00500,HI0050000,15,009,15009,663,434,229,441,222,273,162,161,162,6,38,39,24,36,25,19,23,18,17,7,6,4,55,36,28,20,17,6,9,2,6,1,10,19,16,10,5,9,6,13,4,4,7,6,29,29,15,12,13,9,1,2,2,277,7,150,0,78,0,150,1,62,35,27,43,19,24,19,11,19,0,0,3,4,7,5,6,2,1,0,0,1,1,7,2,2,1,1,0,0,0,0,0,0,6,2,0,0,2,2,1,0,2,1,1,0,1,0,1,0,0,0,0,0,22,0,12,1,8,0,18,1
Hawaii County,1992,Hawaii,HI,87152,HI00100,HI0010000,15,001,15001,677,461,216,501,176,339,154,122,154,8,35,47,25,23,24,23,13,13,11,17,14,11,53,45,39,27,17,15,12,12,17,2,9,20,13,7,3,1,7,6,8,4,2,3,22,15,13,15,6,5,3,5,7,297,6,157,1,97,1,118,0,36,19,17,31,5,17,14,2,14,0,0,2,6,4,2,3,1,1,3,1,1,1,1,0,2,2,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,10,2,5,0
Hilo,1992,Hawaii,HI,38785,HI00101,HI0010100,15,001,15001,670,377,293,434,236,238,187,139,187,9,45,59,25,34,24,16,12,7,13,11,10,4,39,28,20,31,6,9,6,7,19,1,16,32,20,13,15,6,11,5,4,2,4,8,25,21,18,7,8,4,3,6,7,185,7,184,1,100,7,184,2,49,6,43,33,16,6,27,0,27,0,5,3,9,5,5,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,5,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,11,1,31,0
Honolulu,1992,Hawaii,HI,875297,HI00200,HI0020000,15,003,15003,5641,3465,2176,3840,1801,2365,1449,1100,1449,26,273,508,265,215,188,164,124,100,119,79,79,76,371,442,330,220,103,46,24,29,59,15,127,285,111,84,79,38,46,37,52,43,48,47,189,171,127,126,55,35,24,24,38,1336,220,1904,5,357,51,1768,0,1264,687,577,992,272,556,436,131,436,0,22,146,94,91,83,56,42,47,31,53,34,19,111,80,47,23,8,5,0,0,0,0,1,60,25,34,21,10,14,8,11,13,8,6,29,18,7,4,2,1,0,0,0,130,22,534,1,58,14,505,0
Kauai County,1992,Hawaii,HI,53567,HI00400,HI0040000,15,007,15007,326,162,164,231,95,117,106,45,106,8,25,39,23,6,13,14,2,8,5,7,7,2,18,20,10,9,7,3,1,0,4,2,11,17,6,5,9,3,7,5,1,0,4,1,2,5,3,8,2,2,2,0,0,86,0,76,0,52,0,112,0,50,15,35,31,19,12,19,3,19,0,3,10,3,3,0,2,0,0,3,1,1,0,1,2,0,1,0,0,0,0,1,0,1,6,6,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,6,0,11,1,23,0
Maui County,1992,Hawaii,HI,105199,HI00500,HI0050000,15,009,15009,643,455,188,454,189,325,124,130,124,5,28,32,27,18,19,24,21,21,16,20,9,12,61,44,27,29,16,7,4,3,11,0,16,25,8,7,3,5,4,2,6,5,3,9,23,19,21,12,8,6,3,1,3,262,9,183,1,62,1,121,4,85,30,55,65,20,26,39,4,39,0,1,12,4,13,9,2,4,2,5,0,1,1,7,1,2,0,1,0,0,0,0,0,1,11,3,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,14,0,24,0,29,2
Hawaii County,1993,Hawaii,HI,92866,HI00100,HI0010000,15,001,15001,694,402,292,466,228,283,181,119,181,2,32,56,31,34,28,20,12,9,12,18,17,16,41,47,28,25,14,7,6,1,10,2,17,36,23,17,14,8,3,3,0,2,2,5,21,16,16,15,14,4,3,2,5,279,4,119,0,113,6,172,1,70,21,49,54,16,20,34,1,34,0,0,3,11,13,7,3,1,0,2,3,1,2,3,2,1,1,1,0,0,0,0,0,1,7,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,24,2,23,0
Hilo,1993,Hawaii,HI,39321,HI00101,HI0010100,15,001,15001,648,367,281,394,254,235,157,132,157,2,34,50,30,20,23,19,15,16,7,7,7,6,38,35,27,15,12,7,3,3,18,0,23,45,28,17,9,6,5,7,7,4,10,2,22,22,11,11,6,2,4,4,9,181,6,180,0,88,1,192,0,41,26,15,34,7,24,10,2,10,0,0,1,1,2,6,2,2,0,0,5,2,2,2,4,1,1,3,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,1,13,0,5,0,10,0
Honolulu,1993,Hawaii,HI,875455,HI00200,HI0020000,15,003,15003,5620,3468,2152,3767,1853,2404,1326,1064,1326,37,239,454,237,213,183,176,114,112,84,101,71,87,350,455,384,206,133,39,29,21,42,13,121,290,157,118,90,56,55,44,30,47,36,51,197,158,117,101,58,38,26,29,21,1237,238,1988,5,318,49,1784,1,1334,938,396,1070,264,763,306,175,306,1,5,71,81,77,72,70,55,33,35,36,48,46,183,152,66,20,13,4,1,0,1,1,4,31,21,15,17,12,12,8,7,16,17,9,43,29,8,10,4,0,0,0,0,181,35,722,0,29,6,361,0
Kauai County,1993,Hawaii,HI,54978,HI00400,HI0040000,15,007,15007,351,184,167,266,85,142,122,42,122,2,17,49,26,12,18,8,3,3,7,3,5,2,25,27,21,17,9,7,1,0,4,0,8,14,12,7,2,2,1,3,5,3,2,1,5,3,7,3,3,0,1,1,2,102,1,79,2,64,1,102,0,101,30,71,76,25,26,49,4,49,1,4,21,13,4,7,5,1,0,2,1,1,2,4,3,2,2,2,0,0,1,0,0,5,6,6,2,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,18,0,12,0,19,1,51,0
Maui County,1993,Hawaii,HI,109380,HI00500,HI0050000,15,009,15009,824,529,295,579,245,377,198,152,198,4,38,55,31,38,36,27,22,15,16,21,19,21,62,67,24,41,15,7,3,6,11,0,14,33,24,14,8,4,6,4,2,3,5,6,32,17,27,18,13,8,0,2,5,330,11,186,2,104,1,188,2,107,51,56,85,22,46,39,5,39,0,4,7,8,6,14,7,5,10,2,0,0,0,8,5,1,6,1,0,0,0,1,0,0,7,5,2,3,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,18,1,32,0,26,0,30,0
Hawaii County,1994,Hawaii,HI,93420,HI00100,HI0010000,15,001,15001,703,388,315,471,232,267,202,121,202,2,25,84,31,36,26,16,15,10,7,14,11,7,32,26,32,47,16,19,2,4,9,0,17,38,17,22,17,8,6,4,4,0,5,5,18,14,15,21,5,3,5,1,7,257,12,118,1,146,7,162,0,83,32,51,62,21,28,34,4,34,0,3,16,4,6,5,1,5,2,0,1,1,2,3,2,5,2,1,1,1,0,1,0,2,9,3,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,19,1,12,0,18,0,33,0
Hilo,1994,Hawaii,HI,39555,HI00101,HI0010100,15,001,15001,592,338,254,357,235,219,135,119,135,3,17,47,27,23,21,21,17,9,4,9,8,11,21,24,33,22,19,9,3,2,7,1,14,46,23,19,13,10,4,4,2,8,3,5,25,18,18,7,5,1,4,3,2,183,8,147,0,84,1,169,0,25,7,18,19,6,6,13,1,13,0,0,4,1,3,5,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,0,12,0,6,0
Honolulu,1994,Hawaii,HI,880687,HI00200,HI0020000,15,003,15003,6055,3806,2249,4106,1949,2741,1335,1065,1335,30,260,450,216,230,179,170,125,110,95,87,108,87,410,538,430,287,145,67,19,26,37,9,175,350,149,121,80,53,38,52,35,31,45,24,191,184,172,87,66,27,15,16,29,1425,235,2141,5,295,66,1888,0,1511,1240,271,1149,362,970,179,270,179,0,2,47,40,49,41,81,46,70,33,32,24,54,295,171,101,49,4,6,0,3,1,0,1,30,24,25,12,13,15,20,10,9,17,13,60,64,30,9,9,1,0,0,0,254,49,937,0,12,3,256,0
Kauai County,1994,Hawaii,HI,55306,HI00400,HI0040000,15,007,15007,419,224,195,281,138,153,124,71,124,4,23,39,31,20,11,9,11,7,4,5,14,3,18,25,12,21,10,3,6,2,3,0,12,22,16,11,6,3,2,4,0,4,1,3,18,11,11,5,5,1,0,0,3,120,1,103,0,73,3,119,0,55,24,31,37,18,20,17,4,17,0,0,3,3,2,9,2,0,1,0,0,5,1,4,2,1,3,1,0,0,0,0,0,2,9,3,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,15,0,9,0,10,2,19,0
Maui County,1994,Hawaii,HI,110032,HI00500,HI0050000,15,009,15009,608,350,258,404,204,250,154,100,154,0,29,53,36,15,21,22,14,11,9,13,14,3,45,39,29,23,17,5,1,2,3,0,26,39,16,8,15,4,3,4,3,6,6,5,15,16,12,14,2,5,2,1,2,212,3,134,1,64,19,174,1,68,38,30,52,16,36,16,2,16,0,2,7,1,4,2,3,3,4,4,3,1,2,9,1,4,2,0,0,0,0,0,0,0,4,3,5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,0,28,0,10,1,19,0
Hawaii County,1995,Hawaii,HI,95837,HI00100,HI0010000,15,001,15001,649,390,259,460,189,283,174,107,174,3,19,55,36,27,37,16,11,14,7,10,8,6,42,37,39,38,25,11,10,6,3,0,13,23,19,19,8,4,4,2,4,5,4,2,12,21,14,9,7,9,4,3,3,269,8,113,0,135,5,119,0,97,50,47,87,10,46,41,4,41,0,1,13,11,9,7,6,3,6,2,2,3,1,9,3,3,4,2,0,2,0,0,0,0,3,1,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,22,2,26,0,15,2,30,0
Hilo,1995,Hawaii,HI,40578,HI00101,HI0010100,15,001,15001,537,372,165,311,226,225,86,147,86,0,7,29,17,15,18,13,14,5,6,7,5,9,23,31,35,38,19,11,2,1,6,0,9,35,14,10,11,14,8,2,3,2,12,6,34,18,28,11,4,1,0,2,2,173,7,192,0,49,3,113,0,26,14,12,20,6,13,7,1,7,0,0,0,1,3,3,1,3,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,10,0,5,0,7,0
Honolulu,1995,Hawaii,HI,880266,HI00200,HI0020000,15,003,15003,5644,3825,1819,3873,1771,2760,1093,1065,1093,20,175,327,212,192,187,145,140,100,104,84,89,78,411,543,431,316,162,54,25,16,62,8,136,282,111,103,66,58,45,32,34,32,39,39,162,196,162,110,65,27,25,14,25,1385,220,2217,3,251,38,1530,0,1677,1307,370,1279,398,1011,268,296,268,0,14,37,75,65,77,46,64,66,45,64,55,45,246,188,100,70,14,7,0,1,0,0,5,33,19,35,10,15,7,15,17,10,20,23,72,66,33,10,7,1,0,0,0,287,37,983,0,33,6,331,0
Kauai County,1995,Hawaii,HI,56065,HI00400,HI0040000,15,007,15007,396,172,224,291,105,121,165,51,165,5,18,41,28,44,34,14,8,3,2,5,6,1,29,15,9,11,7,3,3,0,5,1,12,16,15,8,2,4,4,6,1,1,2,1,6,7,5,5,5,1,1,1,1,88,4,80,0,77,1,146,0,50,11,39,35,15,10,25,1,25,0,2,5,14,3,1,2,0,2,1,0,1,1,0,1,1,1,0,0,0,0,0,0,2,6,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,7,7,25,0
Maui County,1995,Hawaii,HI,114254,HI00500,HI0050000,15,009,15009,709,430,279,431,278,282,145,148,145,4,29,35,35,30,16,14,25,14,13,7,7,9,39,35,49,24,20,13,8,2,3,4,37,48,20,13,8,6,7,3,5,2,5,9,36,24,14,19,3,4,3,4,4,255,9,159,7,67,3,202,7,84,65,19,67,17,53,14,12,14,0,2,1,5,4,2,6,2,6,4,2,2,5,1,11,7,6,1,0,0,0,0,0,0,2,1,1,1,1,1,2,0,0,0,1,4,3,0,0,0,0,0,0,0,17,0,46,2,2,0,16,1
Hawaii County,1996,Hawaii,HI,95594,HI00100,HI0010000,15,001,15001,566,342,224,379,187,243,135,99,135,1,23,32,29,29,22,24,9,10,9,15,10,6,38,27,30,34,10,8,7,2,4,0,15,32,14,17,10,5,8,3,5,1,1,3,11,13,22,9,7,5,4,1,1,209,9,124,0,108,6,109,1,71,39,32,52,19,31,21,8,21,0,5,4,4,3,5,0,3,5,3,1,0,0,5,8,4,1,1,0,0,0,0,0,2,5,1,2,1,0,1,1,1,0,0,0,1,2,0,0,2,0,0,0,0,20,0,19,0,20,0,12,0
Hilo,1996,Hawaii,HI,40475,HI00101,HI0010100,15,001,15001,666,374,292,367,299,231,132,143,132,4,8,42,25,32,25,22,17,14,14,2,7,9,21,33,26,28,11,13,5,2,7,2,27,68,18,18,23,11,13,7,6,5,3,4,27,19,22,10,5,5,0,1,5,165,5,204,0,89,7,195,1,35,17,18,30,5,16,14,1,14,0,0,3,2,5,4,0,3,1,0,1,0,0,2,6,1,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,10,0,4,0,14,0
