agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Miami,1983,Arizona,AZ,2951,AZ00405,AZ0040500,04,007,04007,local police department,"cities 2,500-9,999",mountain,non-suburban,33,17,16,29,4,15,14,2,14,0,3,5,0,4,2,1,1,2,1,2,1,1,2,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,1,16,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Payson,1983,Arizona,AZ,5518,AZ00406,AZ0040600,04,007,04007,local police department,"cities 2,500-9,999",mountain,non-suburban,19,8,11,15,4,7,7,1,7,1,0,4,1,0,2,0,2,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,11,0,0,0,5,2,3,4,1,2,2,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
Graham,1983,Arizona,AZ,11879,AZ00500,AZ0050000,04,009,04009,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,28,16,12,22,6,14,8,2,8,0,0,2,2,2,2,4,2,0,0,1,0,0,2,2,2,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,12,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima,1983,Arizona,AZ,1727,AZ00501,AZ0050100,04,009,04009,local police department,"cities under 2,500",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Safford,1983,Arizona,AZ,7662,AZ00503,AZ0050300,04,009,04009,local police department,"cities 2,500-9,999",mountain,non-suburban,102,56,46,50,52,29,19,27,19,2,4,6,1,4,4,9,2,3,1,0,1,0,1,4,1,3,1,0,0,0,3,1,1,8,5,6,4,3,2,0,0,1,0,0,3,4,2,2,5,1,2,1,1,46,2,0,8,38,2,0,6,3,0,3,3,0,0,3,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Thatcher,1983,Arizona,AZ,3669,AZ00505,AZ0050500,04,009,04009,local police department,"cities 2,500-9,999",mountain,non-suburban,27,16,11,19,8,11,8,5,8,0,2,3,2,1,0,1,1,1,1,0,1,2,1,0,2,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,10,1,0,5,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Arizona College,1983,Arizona,AZ,0,AZ00597,AZ0059700,04,009,04009,special jurisdiction,"cities under 2,500",mountain,non-suburban,14,14,0,7,7,7,0,7,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenlee,1983,Arizona,AZ,7167,AZ00600,AZ0060000,04,011,04011,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Clifton,1983,Arizona,AZ,4644,AZ00601,AZ0060100,04,011,04011,local police department,"cities 2,500-9,999",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duncan,1983,Arizona,AZ,658,AZ00603,AZ0060300,04,011,04011,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maricopa,1983,Arizona,AZ,225520,AZ00700,AZ0070000,04,013,04013,sheriffs office,"msa cnty 100,000 or over",mountain,suburban,548,423,125,435,113,334,101,89,101,0,20,23,15,21,22,34,29,27,20,21,5,13,60,37,27,24,9,9,6,4,9,0,2,4,6,3,9,6,4,4,2,11,5,4,14,5,8,5,4,1,2,2,12,371,43,0,9,117,6,0,2,58,20,38,58,0,20,38,0,38,0,9,8,1,12,8,5,2,1,1,0,0,1,5,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,37,0,0,1
Avondale,1983,Arizona,AZ,8877,AZ00701,AZ0070100,04,013,04013,local police department,"cities 2,500-9,999",mountain,suburban,30,19,11,26,4,16,10,3,10,0,4,0,1,0,5,1,1,0,1,0,1,0,5,0,1,3,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,2,0,0,6,4,1,0,4,2,2,4,0,2,2,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0
Buckeye,1983,Arizona,AZ,3751,AZ00703,AZ0070300,04,013,04013,local police department,"cities 2,500-9,999",mountain,suburban,29,9,20,28,1,8,19,1,19,1,5,3,3,5,3,1,1,1,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,17,3,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Chandler,1983,Arizona,AZ,32308,AZ00705,AZ0070500,04,013,04013,local police department,"cities 25,000-49,999",mountain,suburban,357,148,209,265,92,108,146,40,146,11,45,42,15,25,19,10,5,7,2,9,5,7,18,12,7,10,3,9,2,1,1,3,19,12,7,7,4,5,3,3,2,2,2,3,9,2,3,1,3,0,2,0,0,110,6,0,32,180,8,0,21,15,4,11,12,3,3,8,1,8,1,0,2,1,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,9,0,0,2
El Mirage,1983,Arizona,AZ,4708,AZ00707,AZ0070700,04,013,04013,local police department,"cities 2,500-9,999",mountain,suburban,38,19,19,33,5,14,19,5,19,0,0,2,2,12,3,0,0,1,3,0,0,1,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,18,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilbert,1983,Arizona,AZ,6017,AZ00711,AZ0071100,04,013,04013,local police department,"cities 2,500-9,999",mountain,suburban,9,2,7,9,0,2,6,0,6,1,0,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,4,1,3,4,0,1,3,0,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Glendale,1983,Arizona,AZ,101273,AZ00713,AZ0071300,04,013,04013,local police department,"cities 100,000-249,999",mountain,non-suburban,627,316,311,491,136,247,234,69,234,10,43,71,46,31,43,28,29,15,14,14,24,14,31,25,15,9,13,7,3,0,6,5,7,26,10,9,10,10,3,1,1,6,4,3,8,14,4,4,4,1,2,3,1,297,17,1,1,298,12,1,0,45,9,36,41,4,9,32,0,32,0,1,5,5,10,11,2,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,35,1,0,0
Goodyear,1983,Arizona,AZ,2984,AZ00715,AZ0071500,04,013,04013,local police department,"cities 2,500-9,999",mountain,suburban,91,66,25,50,41,31,19,35,19,0,2,6,4,4,3,2,1,3,2,1,2,2,4,2,4,1,1,1,1,2,2,0,0,3,1,1,1,5,2,6,1,0,1,0,7,1,7,1,0,1,1,1,1,60,5,0,1,23,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mesa,1983,Arizona,AZ,163310,AZ00717,AZ0071700,04,013,04013,local police department,"cities 100,000-249,999",mountain,non-suburban,2168,1140,1028,1416,752,684,706,456,706,26,104,234,136,146,86,76,82,49,28,26,25,22,114,85,37,28,14,12,18,21,47,7,44,89,55,60,41,41,34,29,20,18,18,15,72,47,32,34,8,17,15,21,35,1066,46,9,19,950,39,6,33,77,22,55,68,9,20,48,2,48,0,3,11,8,13,13,2,6,2,3,0,0,1,2,1,1,1,1,0,0,0,0,0,2,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,55,0,0,0
Paradise Valley,1983,Arizona,AZ,12194,AZ00719,AZ0071900,04,013,04013,local police department,"cities 10,000-24,999",mountain,suburban,16,9,7,8,8,3,5,6,5,0,0,0,2,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,6,3,0,0,7,0,0,0,4,0,4,4,0,0,4,0,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Peoria,1983,Arizona,AZ,13502,AZ00721,AZ0072100,04,013,04013,local police department,"cities 10,000-24,999",mountain,suburban,224,175,49,139,85,105,34,70,34,0,0,8,13,8,5,3,9,5,2,9,6,2,15,10,8,6,7,2,3,5,13,0,0,3,5,4,3,4,5,6,2,5,2,2,6,6,6,3,0,0,1,6,16,171,4,0,0,48,1,0,0,6,2,4,6,0,2,4,0,4,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0
Phoenix,1983,Arizona,AZ,843415,AZ00723,AZ0072300,04,013,04013,local police department,"cities 500,000-999,999",mountain,non-suburban,8303,5511,2792,5839,2464,3893,1901,1618,1901,45,346,589,356,306,304,323,314,255,209,199,176,155,728,519,302,207,136,142,78,63,87,7,127,288,167,135,122,102,93,92,104,84,81,78,313,193,126,92,68,59,46,35,52,4365,823,25,298,2277,396,16,103,261,154,107,237,24,138,99,16,99,0,4,20,29,27,19,20,13,7,9,12,9,8,26,18,6,4,3,1,1,1,0,1,2,1,3,0,1,0,1,2,1,1,0,1,4,2,2,1,0,1,0,0,0,123,26,1,4,95,11,0,1
Scottsdale,1983,Arizona,AZ,95698,AZ00725,AZ0072500,04,013,04013,local police department,"cities 50,000-99,999",mountain,suburban,932,600,332,604,328,385,215,215,215,4,38,52,41,45,39,43,35,21,33,21,16,15,57,28,32,25,11,11,6,9,22,1,15,33,23,25,16,15,11,16,1,9,6,11,34,15,10,10,10,19,16,11,21,555,13,1,31,309,2,0,21,47,20,27,43,4,18,25,2,25,0,1,8,7,5,4,5,1,0,1,1,1,1,3,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19,1,0,0,27,0,0,0
Surprise,1983,Arizona,AZ,4054,AZ00727,AZ0072700,04,013,04013,local police department,"cities 2,500-9,999",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tempe,1983,Arizona,AZ,116001,AZ00729,AZ0072900,04,013,04013,local police department,"cities 100,000-249,999",mountain,non-suburban,909,538,371,662,247,387,268,151,268,7,37,99,48,38,46,42,39,40,26,29,25,12,73,38,19,14,6,8,4,9,3,3,9,26,20,25,13,15,11,13,6,10,10,11,30,13,10,8,4,4,4,1,1,460,66,3,9,320,46,3,2,59,18,41,49,10,17,31,1,31,1,0,11,10,7,3,5,0,3,1,0,2,2,3,1,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,37,3,1,0
Tolleson,1983,Arizona,AZ,4837,AZ00731,AZ0073100,04,013,04013,local police department,"cities 2,500-9,999",mountain,suburban,7,3,4,5,2,2,3,1,3,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wickenburg,1983,Arizona,AZ,3876,AZ00733,AZ0073300,04,013,04013,local police department,"cities 2,500-9,999",mountain,suburban,35,27,8,32,3,24,8,3,8,0,2,2,0,1,3,2,5,1,1,1,1,2,1,2,2,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,27,0,0,0,8,0,0,0,4,1,3,3,1,1,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Youngtown,1983,Arizona,AZ,2449,AZ00735,AZ0073500,04,013,04013,local police department,"cities under 2,500",mountain,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guadalupe,1983,Arizona,AZ,4668,AZ00739,AZ0073900,04,013,04013,local police department,"cities 2,500-9,999",mountain,suburban,20,12,8,13,7,9,3,3,3,1,1,1,0,1,0,0,0,0,0,2,3,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,3,0,3,3,0,0,3,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Arizona State University,1983,Arizona,AZ,0,AZ00797,AZ0079700,04,013,04013,special jurisdiction,"cities under 2,500",mountain,suburban,26,21,5,25,1,20,5,1,5,0,2,0,1,0,2,6,1,4,1,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,13,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohave,1983,Arizona,AZ,33154,AZ00800,AZ0080000,04,015,04015,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,151,111,40,127,24,101,26,10,26,0,5,4,9,4,4,4,9,8,4,5,9,5,18,17,9,3,6,2,1,1,0,0,1,5,3,4,1,0,1,0,0,1,1,1,2,1,1,1,0,0,0,1,0,106,1,0,4,40,0,0,0,30,10,20,26,4,9,17,1,17,0,2,2,6,3,4,0,1,1,1,0,1,0,0,2,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,20,0,0,0
Kingman,1983,Arizona,AZ,10084,AZ00801,AZ0080100,04,015,04015,local police department,"cities 10,000-24,999",mountain,non-suburban,207,155,52,140,67,109,30,46,30,1,3,9,5,6,7,8,7,3,4,4,4,5,19,16,11,8,4,7,4,4,1,1,4,8,3,4,1,3,3,1,6,1,1,1,8,9,5,3,1,1,2,0,1,133,1,0,21,51,0,0,1,21,16,5,20,1,15,5,1,5,0,0,0,2,1,2,1,0,0,1,1,0,0,6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,1,5,0,0,0
Lake Havasu,1983,Arizona,AZ,17377,AZ00804,AZ0080400,04,015,04015,local police department,"cities 10,000-24,999",mountain,non-suburban,52,23,29,40,12,17,22,6,22,1,1,4,3,8,6,3,5,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,23,0,0,0,29,0,0,0,9,6,3,9,0,6,3,0,3,0,0,1,0,1,1,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0
Navajo,1983,Arizona,AZ,47893,AZ00900,AZ0090000,04,017,04017,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,33,21,12,26,7,18,6,3,6,2,0,0,1,3,2,3,7,0,2,0,1,0,0,1,0,2,1,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15,2,0,4,9,0,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Holbrook,1983,Arizona,AZ,6293,AZ00901,AZ0090100,04,017,04017,local police department,"cities 2,500-9,999",mountain,non-suburban,186,118,68,135,51,99,34,19,34,2,7,5,8,6,8,6,9,8,4,4,5,3,17,14,6,9,6,0,6,1,1,0,4,15,4,5,4,0,1,0,4,1,0,5,2,1,2,1,0,0,2,0,0,38,2,0,78,25,1,0,42,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
Show Low,1983,Arizona,AZ,4693,AZ00903,AZ0090300,04,017,04017,local police department,"cities 2,500-9,999",mountain,non-suburban,50,21,29,37,13,15,20,6,20,2,10,4,3,3,0,1,1,1,0,0,0,0,3,3,0,0,0,3,1,2,0,0,2,2,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,17,0,0,4,26,0,0,3,4,3,1,4,0,3,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
Snowflake,1983,Arizona,AZ,3829,AZ00905,AZ0090500,04,017,04017,local police department,"cities 2,500-9,999",mountain,non-suburban,10,6,4,9,1,5,4,1,4,0,0,0,1,2,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2,2,0,0,2,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Taylor,1983,Arizona,AZ,2081,AZ00907,AZ0090700,04,017,04017,local police department,"cities under 2,500",mountain,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Winslow,1983,Arizona,AZ,8653,AZ00909,AZ0090900,04,017,04017,local police department,"cities 2,500-9,999",mountain,non-suburban,122,86,36,97,25,72,20,14,20,5,4,8,1,4,3,6,6,2,4,2,3,1,16,13,1,4,3,6,1,3,1,0,1,4,1,2,3,0,0,1,0,0,0,1,4,2,0,1,1,1,1,1,1,20,2,0,64,12,2,0,22,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Pima,1983,Arizona,AZ,208046,AZ01000,AZ0100000,04,019,04019,sheriffs office,"msa cnty 100,000 or over",mountain,suburban,526,256,270,437,89,207,214,49,214,16,37,54,37,36,50,26,29,28,11,14,9,10,23,25,16,3,2,4,4,2,1,2,8,9,9,10,2,1,2,4,2,3,1,4,6,3,4,5,3,3,3,3,2,224,22,1,9,252,10,0,8,66,21,45,48,18,14,34,7,34,0,0,15,6,7,6,7,1,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,7,0,1,2,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,21,0,0,0,41,4,0,0
