agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,murder_tot_arrests,murder_tot_adult,murder_tot_juv,murder_tot_male,murder_tot_female,murder_tot_male_adult,murder_tot_male_juv,murder_tot_female_adult,murder_tot_female_juv,rape_tot_arrests,rape_tot_adult,rape_tot_juv,rape_tot_male,rape_tot_female,rape_tot_male_adult,rape_tot_male_juv,rape_tot_female_adult,rape_tot_female_juv,robbery_tot_arrests,robbery_tot_adult,robbery_tot_juv,robbery_tot_male,robbery_tot_female,robbery_tot_male_adult,robbery_tot_male_juv,robbery_tot_female_adult,robbery_tot_female_juv,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,arson_tot_arrests,arson_tot_adult,arson_tot_juv,arson_tot_male,arson_tot_female,arson_tot_male_adult,arson_tot_male_juv,arson_tot_female_adult,arson_tot_female_juv,oth_assault_tot_arrests,oth_assault_tot_adult,oth_assault_tot_juv,oth_assault_tot_male,oth_assault_tot_female,oth_assault_tot_male_adult,oth_assault_tot_male_juv,oth_assault_tot_female_adult,oth_assault_tot_female_juv,weapons_tot_arrests,weapons_tot_adult,weapons_tot_juv,weapons_tot_male,weapons_tot_female,weapons_tot_male_adult,weapons_tot_male_juv,weapons_tot_female_adult,weapons_tot_female_juv,prostitution_tot_arrests,prostitution_tot_adult,prostitution_tot_juv,prostitution_tot_male,prostitution_tot_female,prostitution_tot_male_adult,prostitution_tot_male_juv,prostitution_tot_female_adult,prostitution_tot_female_juv,oth_sex_off_tot_arrests,oth_sex_off_tot_adult,oth_sex_off_tot_juv,oth_sex_off_tot_male,oth_sex_off_tot_female,oth_sex_off_tot_male_adult,oth_sex_off_tot_male_juv,oth_sex_off_tot_female_adult,oth_sex_off_tot_female_juv,manslaught_neg_tot_arrests,manslaught_neg_tot_adult,manslaught_neg_tot_juv,manslaught_neg_tot_male,manslaught_neg_tot_female,manslaught_neg_tot_male_adult,manslaught_neg_tot_male_juv,manslaught_neg_tot_female_adult,manslaught_neg_tot_female_juv,forgery_tot_arrests,forgery_tot_adult,forgery_tot_juv,forgery_tot_male,forgery_tot_female,forgery_tot_male_adult,forgery_tot_male_juv,forgery_tot_female_adult,forgery_tot_female_juv,fraud_tot_arrests,fraud_tot_adult,fraud_tot_juv,fraud_tot_male,fraud_tot_female,fraud_tot_male_adult,fraud_tot_male_juv,fraud_tot_female_adult,fraud_tot_female_juv,embezzlement_tot_arrests,embezzlement_tot_adult,embezzlement_tot_juv,embezzlement_tot_male,embezzlement_tot_female,embezzlement_tot_male_adult,embezzlement_tot_male_juv,embezzlement_tot_female_adult,embezzlement_tot_female_juv,total_gambling_tot_arrests,total_gambling_tot_adult,total_gambling_tot_juv,total_gambling_tot_male,total_gambling_tot_female,total_gambling_tot_male_adult,total_gambling_tot_male_juv,total_gambling_tot_female_adult,total_gambling_tot_female_juv,oth_gambling_tot_arrests,oth_gambling_tot_adult,oth_gambling_tot_juv,oth_gambling_tot_male,oth_gambling_tot_female,oth_gambling_tot_male_adult,oth_gambling_tot_male_juv,oth_gambling_tot_female_adult,oth_gambling_tot_female_juv,bookmaking_tot_arrests,bookmaking_tot_adult,bookmaking_tot_juv,bookmaking_tot_male,bookmaking_tot_female,bookmaking_tot_male_adult,bookmaking_tot_male_juv,bookmaking_tot_female_adult,bookmaking_tot_female_juv,number_lottery_tot_arrests,number_lottery_tot_adult,number_lottery_tot_juv,number_lottery_tot_male,number_lottery_tot_female,number_lottery_tot_male_adult,number_lottery_tot_male_juv,number_lottery_tot_female_adult,number_lottery_tot_female_juv,dui_tot_arrests,dui_tot_adult,dui_tot_juv,dui_tot_male,dui_tot_female,dui_tot_male_adult,dui_tot_male_juv,dui_tot_female_adult,dui_tot_female_juv,total_drug_tot_arrests,total_drug_tot_adult,total_drug_tot_juv,total_drug_tot_male,total_drug_tot_female,total_drug_tot_male_adult,total_drug_tot_male_juv,total_drug_tot_female_adult,total_drug_tot_female_juv,poss_drug_tot_arrests,poss_drug_tot_adult,poss_drug_tot_juv,poss_drug_tot_male,poss_drug_tot_female,poss_drug_tot_male_adult,poss_drug_tot_male_juv,poss_drug_tot_female_adult,poss_drug_tot_female_juv,sale_drug_tot_arrests,sale_drug_tot_adult,sale_drug_tot_juv,sale_drug_tot_male,sale_drug_tot_female,sale_drug_tot_male_adult,sale_drug_tot_male_juv,sale_drug_tot_female_adult,sale_drug_tot_female_juv,poss_cannabis_tot_arrests,poss_cannabis_tot_adult,poss_cannabis_tot_juv,poss_cannabis_tot_male,poss_cannabis_tot_female,poss_cannabis_tot_male_adult,poss_cannabis_tot_male_juv,poss_cannabis_tot_female_adult,poss_cannabis_tot_female_juv,sale_cannabis_tot_arrests,sale_cannabis_tot_adult,sale_cannabis_tot_juv,sale_cannabis_tot_male,sale_cannabis_tot_female,sale_cannabis_tot_male_adult,sale_cannabis_tot_male_juv,sale_cannabis_tot_female_adult,sale_cannabis_tot_female_juv,poss_coke_tot_arrests,poss_coke_tot_adult,poss_coke_tot_juv,poss_coke_tot_male,poss_coke_tot_female,poss_coke_tot_male_adult,poss_coke_tot_male_juv,poss_coke_tot_female_adult,poss_coke_tot_female_juv,sale_coke_tot_arrests,sale_coke_tot_adult,sale_coke_tot_juv,sale_coke_tot_male,sale_coke_tot_female,sale_coke_tot_male_adult,sale_coke_tot_male_juv,sale_coke_tot_female_adult,sale_coke_tot_female_juv,poss_narcotic_tot_arrests,poss_narcotic_tot_adult,poss_narcotic_tot_juv,poss_narcotic_tot_male,poss_narcotic_tot_female,poss_narcotic_tot_male_adult,poss_narcotic_tot_male_juv,poss_narcotic_tot_female_adult,poss_narcotic_tot_female_juv,sale_narcotic_tot_arrests,sale_narcotic_tot_adult,sale_narcotic_tot_juv,sale_narcotic_tot_male,sale_narcotic_tot_female,sale_narcotic_tot_male_adult,sale_narcotic_tot_male_juv,sale_narcotic_tot_female_adult,sale_narcotic_tot_female_juv,poss_oth_drug_tot_arrests,poss_oth_drug_tot_adult,poss_oth_drug_tot_juv,poss_oth_drug_tot_male,poss_oth_drug_tot_female,poss_oth_drug_tot_male_adult,poss_oth_drug_tot_male_juv,poss_oth_drug_tot_female_adult,poss_oth_drug_tot_female_juv,sale_oth_drug_tot_arrests,sale_oth_drug_tot_adult,sale_oth_drug_tot_juv,sale_oth_drug_tot_male,sale_oth_drug_tot_female,sale_oth_drug_tot_male_adult,sale_oth_drug_tot_male_juv,sale_oth_drug_tot_female_adult,sale_oth_drug_tot_female_juv,liquor_tot_arrests,liquor_tot_adult,liquor_tot_juv,liquor_tot_male,liquor_tot_female,liquor_tot_male_adult,liquor_tot_male_juv,liquor_tot_female_adult,liquor_tot_female_juv,drunkenness_tot_arrests,drunkenness_tot_adult,drunkenness_tot_juv,drunkenness_tot_male,drunkenness_tot_female,drunkenness_tot_male_adult,drunkenness_tot_male_juv,drunkenness_tot_female_adult,drunkenness_tot_female_juv,family_offenses_tot_arrests,family_offenses_tot_adult,family_offenses_tot_juv,family_offenses_tot_male,family_offenses_tot_female,family_offenses_tot_male_adult,family_offenses_tot_male_juv,family_offenses_tot_female_adult,family_offenses_tot_female_juv,disorder_cond_tot_arrests,disorder_cond_tot_adult,disorder_cond_tot_juv,disorder_cond_tot_male,disorder_cond_tot_female,disorder_cond_tot_male_adult,disorder_cond_tot_male_juv,disorder_cond_tot_female_adult,disorder_cond_tot_female_juv,vandalism_tot_arrests,vandalism_tot_adult,vandalism_tot_juv,vandalism_tot_male,vandalism_tot_female,vandalism_tot_male_adult,vandalism_tot_male_juv,vandalism_tot_female_adult,vandalism_tot_female_juv,stolen_property_tot_arrests,stolen_property_tot_adult,stolen_property_tot_juv,stolen_property_tot_male,stolen_property_tot_female,stolen_property_tot_male_adult,stolen_property_tot_male_juv,stolen_property_tot_female_adult,stolen_property_tot_female_juv,suspicion_tot_arrests,suspicion_tot_adult,suspicion_tot_juv,suspicion_tot_male,suspicion_tot_female,suspicion_tot_male_adult,suspicion_tot_male_juv,suspicion_tot_female_adult,suspicion_tot_female_juv,vagrancy_tot_arrests,vagrancy_tot_adult,vagrancy_tot_juv,vagrancy_tot_male,vagrancy_tot_female,vagrancy_tot_male_adult,vagrancy_tot_male_juv,vagrancy_tot_female_adult,vagrancy_tot_female_juv,curfew_tot_arrests,curfew_tot_adult,curfew_tot_juv,curfew_tot_male,curfew_tot_female,curfew_tot_male_adult,curfew_tot_male_juv,curfew_tot_female_adult,curfew_tot_female_juv,runaway_tot_arrests,runaway_tot_adult,runaway_tot_juv,runaway_tot_male,runaway_tot_female,runaway_tot_male_adult,runaway_tot_male_juv,runaway_tot_female_adult,runaway_tot_female_juv,oth_non_traffic_tot_arrests,oth_non_traffic_tot_adult,oth_non_traffic_tot_juv,oth_non_traffic_tot_male,oth_non_traffic_tot_female,oth_non_traffic_tot_male_adult,oth_non_traffic_tot_male_juv,oth_non_traffic_tot_female_adult,oth_non_traffic_tot_female_juv
Washington,1991,District of Columbia,NA,598e3,DCMPD00,DCMPD0000,11,001,11001,311,280,31,291,20,262,29,18,29,122,95,27,121,1,95,26,0,26,1409,1234,175,1288,121,1125,161,109,161,2865,2432,433,2233,632,1903,322,529,322,1198,1103,95,1134,64,1047,83,56,83,3281,3055,226,2609,672,2455,149,600,149,2626,1747,879,2419,207,1600,809,147,809,38,35,3,30,8,27,3,8,3,2780,2488,292,2452,328,2230,219,258,219,1641,1408,233,1536,105,1310,219,98,219,1516,1501,15,539,977,527,12,974,12,306,279,27,205,101,181,21,98,21,7,7,0,7,0,7,0,0,0,376,368,8,250,126,245,5,123,5,430,425,5,119,311,114,5,311,5,0,0,0,0,0,0,0,0,0,330,287,43,329,1,286,41,1,41,328,285,43,327,1,284,41,1,41,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,2729,2729,0,2497,232,2497,0,232,0,10536,9601,935,9092,1444,8190,895,1411,895,5348,5277,71,4584,764,4514,70,763,70,5188,4324,864,4508,680,3676,825,648,825,827,827,0,733,94,733,0,94,0,405,347,58,373,32,318,55,29,55,4333,4263,70,3678,655,3609,69,654,69,4595,3797,798,3962,633,3193,762,604,762,138,137,1,127,11,126,1,11,1,71,65,6,65,6,59,6,6,6,50,50,0,46,4,46,0,4,0,117,115,2,108,9,106,2,9,2,125,119,6,99,26,93,6,26,6,0,0,0,0,0,0,0,0,0,10,10,0,7,3,7,0,3,0,9508,9056,452,7762,1746,7406,340,1650,340,801,639,162,686,115,536,142,103,142,658,614,44,614,44,571,41,43,41,5037,5037,0,4244,793,4244,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,547,417,130,0,414,0,414,6489,6328,161,4970,1519,4847,118,1481,118
Zoological Park Police,1991,District of Columbia,NA,0,DCZPP00,DCZPP0000,11,001,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,1992,District of Columbia,NA,589e3,DCMPD00,DCMPD0000,11,001,11001,254,225,29,240,14,212,28,13,28,115,92,23,115,0,92,23,0,23,1304,1119,185,1219,85,1042,170,77,170,3586,3237,349,2655,931,2406,248,831,248,1073,1011,62,1015,58,958,54,53,54,3142,3014,128,2559,583,2473,83,541,83,2105,1481,624,1947,158,1369,573,112,573,50,38,12,37,13,25,12,13,12,4903,4637,266,4170,733,3980,189,657,189,1495,1300,195,1408,87,1222,185,78,185,1257,1246,11,522,735,514,8,732,8,163,139,24,134,29,110,24,29,24,2,2,0,2,0,2,0,0,0,295,290,5,200,95,195,5,95,5,271,267,4,82,189,79,3,188,3,2,2,0,1,1,1,0,1,0,234,221,13,229,5,216,13,5,13,233,220,13,228,5,215,13,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162,3162,0,2852,310,2852,0,310,0,7753,7302,451,6719,1034,6279,437,1023,437,4801,4761,40,4133,668,4093,39,668,39,2952,2541,411,2586,366,2186,398,355,398,926,926,0,851,75,851,0,75,0,446,397,49,400,46,353,47,44,47,3687,3649,38,3122,565,3084,37,565,37,2430,2075,355,2125,305,1779,344,296,344,139,137,2,120,19,118,2,19,2,32,28,4,30,2,26,4,2,4,49,49,0,40,9,40,0,9,0,44,41,3,31,13,28,3,13,3,94,88,6,73,21,67,6,21,6,0,0,0,0,0,0,0,0,0,27,27,0,10,17,10,0,17,0,7618,7304,314,6198,1420,5975,211,1329,211,801,678,123,676,125,558,113,120,113,546,523,23,514,32,491,23,32,23,3955,3955,0,3301,654,3301,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,440,332,108,0,326,0,326,5743,5289,454,4561,1182,4178,372,1111,372
Zoological Park Police,1992,District of Columbia,NA,0,DCZPP00,DCZPP0000,11,001,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,1993,District of Columbia,NA,578e3,DCMPD00,DCMPD0000,11,001,11001,283,249,34,262,21,230,31,19,31,134,108,26,134,0,108,26,0,26,1275,1043,232,1173,102,950,218,93,218,3793,3339,454,2724,1069,2395,314,944,314,1038,991,47,972,66,927,45,64,45,3152,2969,183,2581,571,2440,134,529,134,1969,1303,666,1811,158,1204,598,99,598,32,32,0,22,10,22,0,10,0,5461,5054,407,4531,930,4234,288,820,288,1737,1474,263,1642,95,1387,254,87,254,1352,1342,10,523,829,516,7,826,7,134,120,14,109,25,95,13,25,13,0,0,0,0,0,0,0,0,0,267,260,7,181,86,174,7,86,7,122,122,0,59,63,59,0,63,0,1,1,0,1,0,1,0,0,0,213,205,8,212,1,204,7,1,7,212,204,8,211,1,203,7,1,7,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3560,3560,0,3218,342,3218,0,342,0,8234,7502,732,7146,1088,6440,689,1062,689,5244,5203,41,4512,732,4474,37,729,37,2990,2299,691,2634,356,1966,652,333,652,1309,1309,0,1210,99,1210,0,99,0,526,356,170,488,38,327,159,29,159,3687,3648,39,3089,598,3053,35,595,35,2362,1864,498,2058,304,1571,475,293,475,202,200,2,178,24,176,2,24,2,74,51,23,67,7,47,18,4,18,46,46,0,35,11,35,0,11,0,28,28,0,21,7,21,0,7,0,46,37,9,41,5,32,9,5,9,0,0,0,0,0,0,0,0,0,16,16,0,11,5,11,0,5,0,7272,6865,407,5884,1388,5600,275,1265,275,802,706,96,678,124,587,86,119,86,489,457,32,452,37,422,28,35,28,3811,3811,0,3236,575,3236,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,544,409,135,0,401,0,401,6067,5848,219,4660,1407,4493,163,1355,163
Zoological Park Police,1993,District of Columbia,NA,0,DCZPP00,DCZPP0000,11,001,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Washington,1994,District of Columbia,NA,57e4,DCMPD00,DCMPD0000,11,001,11001,277,251,26,262,15,236,26,15,26,95,86,9,94,1,86,8,0,8,1173,917,256,1067,106,826,240,91,240,3513,3115,398,2481,1032,2210,269,905,269,1090,1038,52,1010,80,963,47,75,47,2860,2716,144,2286,574,2185,101,531,101,1623,1159,464,1487,136,1061,425,98,425,27,23,4,19,8,17,2,6,2,5083,4776,307,4167,916,3971,194,805,194,1657,1458,199,1564,93,1372,192,86,192,1286,1286,0,408,878,408,0,878,0,116,102,14,96,20,82,12,20,12,3,3,0,3,0,3,0,0,0,226,223,3,150,76,147,3,76,3,153,153,0,82,71,82,0,71,0,0,0,0,0,0,0,0,0,0,218,206,12,216,2,204,12,2,12,218,206,12,216,2,204,12,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355,3355,0,3014,341,3014,0,341,0,7173,6586,587,6319,854,5756,562,830,562,5391,5345,46,4686,705,4640,46,705,46,1782,1241,541,1633,149,1116,516,125,516,1496,1496,0,1384,112,1384,0,112,0,437,260,177,418,19,251,167,9,167,3684,3641,43,3121,563,3078,43,563,43,1275,918,357,1150,125,807,342,111,342,154,151,3,132,22,129,3,22,3,46,41,5,46,0,41,5,0,5,57,57,0,49,8,49,0,8,0,24,22,2,19,5,17,2,5,2,28,27,1,26,2,25,1,2,1,0,0,0,0,0,0,0,0,0,12,12,0,7,5,7,0,5,0,7351,6928,423,6034,1317,5760,272,1168,272,762,658,104,629,133,534,94,124,94,374,359,15,350,24,336,14,23,14,3765,3765,0,3180,585,3180,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,465,334,131,0,333,0,333,5820,5570,250,4438,1382,4302,136,1268,136
Washington,1995,District of Columbia,NA,554e3,DCMPD00,DCMPD0000,11,001,11001,200,187,13,191,9,179,12,8,12,88,81,7,88,0,81,7,0,7,1095,796,299,1017,78,735,281,61,281,2917,2597,320,2090,827,1871,217,726,217,985,912,73,916,69,845,70,67,70,2587,2511,76,2112,475,2044,68,467,68,1944,1175,769,1779,165,1061,716,114,716,15,15,0,11,4,11,0,4,0,4306,4046,260,3547,759,3360,186,686,186,1541,1289,252,1436,105,1201,235,88,235,793,789,4,300,493,300,0,489,0,103,86,17,93,10,77,15,9,15,4,3,1,4,0,3,1,0,1,260,252,8,163,97,155,8,97,8,117,116,1,79,38,78,1,38,1,4,4,0,1,3,1,0,3,0,251,241,10,248,3,238,10,3,10,250,240,10,247,3,237,10,3,10,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2717,2716,1,2451,266,2450,1,266,1,6123,5473,650,5469,654,4842,627,631,627,5318,4726,592,4730,588,4160,570,566,570,805,747,58,739,66,682,57,65,57,1694,1487,207,1552,142,1356,196,131,196,150,137,13,142,8,129,13,8,13,3353,3001,352,2935,418,2593,342,408,342,609,568,41,558,51,518,40,50,40,214,184,30,193,21,163,30,21,30,31,28,3,28,3,25,3,3,3,57,54,3,50,7,48,2,6,2,15,14,1,11,4,10,1,4,1,53,51,2,38,15,37,1,14,1,0,0,0,0,0,0,0,0,0,20,20,0,10,10,10,0,10,0,6982,6893,89,5782,1200,5707,75,1186,75,676,626,50,554,122,516,37,110,37,443,405,38,408,35,371,37,34,37,3287,3287,0,2834,453,2834,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,133,84,49,0,84,0,84,5599,4755,844,4224,1375,3565,655,1190,655
National Zoological Park,1999,District of Columbia,NA,0,DCZPP00,DCZPP0000,11,001,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metro Transit Police,2001,District of Columbia,NA,0,DCMTP00,DCMTP0000,11,001,11001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,15,6,21,0,15,6,0,6,40,33,7,32,8,25,7,8,7,1,1,0,1,0,1,0,0,0,47,44,3,44,3,41,3,3,3,38,21,17,35,3,19,16,2,16,0,0,0,0,0,0,0,0,0,89,68,21,67,22,55,10,13,10,23,18,5,18,5,14,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,29,3,29,0,3,0,59,52,7,57,2,50,7,2,7,59,52,7,57,2,50,7,2,7,0,0,0,0,0,0,0,0,0,37,32,5,37,0,32,5,0,5,0,0,0,0,0,0,0,0,0,22,20,2,20,2,18,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,1551,11,1399,163,1389,10,162,10,63,63,0,56,7,56,0,7,0,0,0,0,0,0,0,0,0,0,137,96,41,118,19,89,29,7,29,20,7,13,18,2,6,12,1,12,10,10,0,8,2,8,0,2,0,0,0,0,0,0,0,0,0,0,75,75,0,65,10,65,0,10,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2050,1920,130,1715,335,1611,104,309,104
