agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Morristown,1996,Tennessee,TN,22635,TN03201,TN0320100,47,063,47063,local police department,"cities 10,000-24,999",east south central,non-suburban,56,45,11,39,17,30,9,15,9,0,0,4,3,1,1,1,4,4,3,0,0,1,6,5,1,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4,3,3,2,1,1,0,0,0,36,9,0,0,9,2,0,0,8,1,7,7,1,1,6,0,6,0,0,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0
Chattanooga,1996,Tennessee,TN,156524,TN03301,TN0330100,47,065,47065,local police department,"cities 100,000-249,999",east south central,non-suburban,1203,1068,135,772,431,694,78,374,78,0,2,22,11,21,22,55,42,40,37,19,30,13,86,97,115,90,44,18,5,1,2,0,2,17,14,11,13,27,21,17,20,20,21,11,56,55,56,36,17,11,4,2,0,463,604,0,1,82,53,0,0,180,116,64,153,27,94,59,22,59,0,1,23,17,12,6,8,8,11,6,5,7,3,6,11,16,7,3,2,0,0,1,0,0,3,1,1,0,1,1,2,0,2,0,1,5,2,5,2,1,0,0,0,0,40,76,0,0,15,49,0,0
East Ridge,1996,Tennessee,TN,21738,TN03302,TN0330200,47,065,47065,local police department,"cities 10,000-24,999",east south central,suburban,21,21,0,15,6,15,0,6,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,2,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Signal Mountain,1996,Tennessee,TN,7871,TN03305,TN0330500,47,065,47065,local police department,"cities 2,500-9,999",east south central,suburban,10,6,4,7,3,5,2,1,2,0,0,0,2,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,1,0,0,2,0,2,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Soddy-daisy,1996,Tennessee,TN,9177,TN03306,TN0330600,47,065,47065,local police department,"cities 2,500-9,999",east south central,suburban,37,33,4,25,12,22,3,11,3,0,0,1,1,1,0,0,2,4,0,1,0,3,3,2,0,3,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,5,0,0,1,0,0,0,0,32,1,0,0,4,0,0,0,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Collegedale,1996,Tennessee,TN,5127,TN03307,TN0330700,47,065,47065,local police department,"cities 2,500-9,999",east south central,suburban,7,6,1,7,0,6,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Red Bank,1996,Tennessee,TN,12147,TN03308,TN0330800,47,065,47065,local police department,"cities 10,000-24,999",east south central,suburban,97,78,19,80,17,65,15,13,15,0,1,5,2,6,1,0,15,2,8,5,2,1,9,2,9,7,4,1,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,6,4,0,1,0,0,0,0,0,51,27,0,0,16,3,0,0,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
Bolivar,1996,Tennessee,TN,6182,TN03501,TN0350100,47,069,47069,local police department,"cities 2,500-9,999",east south central,non-suburban,43,27,16,28,15,17,10,10,10,1,1,2,4,2,1,1,1,2,2,1,0,1,1,2,1,0,4,1,0,0,0,1,2,2,0,0,0,1,0,1,0,0,0,0,1,3,3,1,0,0,0,0,0,4,23,0,0,3,13,0,0,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Grand Junction,1996,Tennessee,TN,367,TN03505,TN0350500,47,069,47069,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Savannah,1996,Tennessee,TN,7152,TN03601,TN0360100,47,071,47071,local police department,"cities 2,500-9,999",east south central,non-suburban,71,52,19,31,40,21,10,31,10,0,1,1,2,2,4,1,0,2,2,0,0,3,3,5,1,4,0,0,0,0,0,0,0,3,5,0,1,2,2,0,0,3,3,1,9,6,4,0,0,1,0,0,0,40,12,0,0,17,2,0,0,3,1,2,3,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Hawkins,1996,Tennessee,TN,35428,TN03700,TN0370000,47,073,47073,sheriffs office,"msa cnty 25,000-99,999",east south central,suburban,91,91,0,72,19,72,0,19,0,0,0,0,0,0,0,2,25,3,5,1,2,0,11,8,3,4,2,0,2,4,0,0,0,0,0,0,0,1,5,1,0,0,1,0,4,2,0,0,1,0,0,4,0,91,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Church Hill,1996,Tennessee,TN,6019,TN03704,TN0370400,47,073,47073,local police department,"cities 2,500-9,999",east south central,suburban,16,5,11,11,5,3,7,2,7,1,2,2,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,9,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lexington,1996,Tennessee,TN,7201,TN03901,TN0390100,47,077,47077,local police department,"cities 2,500-9,999",east south central,non-suburban,48,37,11,26,22,19,7,18,7,0,0,2,2,3,0,2,3,0,2,0,1,0,1,2,4,2,1,1,0,0,0,0,0,1,1,1,1,2,0,1,2,0,0,2,1,8,0,0,2,0,0,0,0,29,8,0,0,10,1,0,0,4,1,3,3,1,1,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Paris,1996,Tennessee,TN,9736,TN04001,TN0400100,47,079,47079,local police department,"cities 2,500-9,999",east south central,non-suburban,37,33,4,28,9,25,3,8,3,0,0,0,0,1,2,5,3,1,0,0,0,0,4,4,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,1,0,0,0,20,13,0,0,3,1,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Centerville,1996,Tennessee,TN,4278,TN04101,TN0410100,47,081,47081,local police department,"cities 2,500-9,999",east south central,non-suburban,11,11,0,9,2,9,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Houston,1996,Tennessee,TN,6017,TN04200,TN0420000,47,083,47083,sheriffs office,"non-msa cnty under 10,000",east south central,non-suburban,20,19,1,13,7,13,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,15,4,0,0,1,0,0,0,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Humphreys,1996,Tennessee,TN,9198,TN04300,TN0430000,47,085,47085,sheriffs office,"non-msa cnty under 10,000",east south central,non-suburban,30,28,2,21,9,20,1,8,1,0,0,0,0,1,0,1,2,1,0,1,0,1,1,4,3,2,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,2,0,0,1,0,0,0,28,0,0,0,2,0,0,0,5,4,1,5,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Waverly,1996,Tennessee,TN,4150,TN04301,TN0430100,47,085,47085,local police department,"cities 2,500-9,999",east south central,non-suburban,13,13,0,8,5,8,0,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,10,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
New Johnsonville,1996,Tennessee,TN,1796,TN04302,TN0430200,47,085,47085,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Mcewen,1996,Tennessee,TN,1576,TN04303,TN0430300,47,085,47085,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jefferson City,1996,Tennessee,TN,7136,TN04501,TN0450100,47,089,47089,local police department,"cities 2,500-9,999",east south central,non-suburban,185,139,46,111,74,83,28,56,28,0,1,8,5,8,6,9,6,7,5,2,3,4,18,9,8,6,0,2,1,2,1,0,1,5,3,6,3,4,3,7,3,1,0,1,9,11,4,4,3,1,1,2,2,131,8,0,0,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox,1996,Tennessee,TN,193410,TN04700,TN0470000,47,093,47093,sheriffs office,"msa cnty 100,000 or over",east south central,suburban,713,703,10,459,254,449,10,254,10,0,0,0,1,4,5,27,26,22,27,24,24,20,86,63,57,32,24,9,4,2,2,0,0,0,0,0,0,10,12,13,15,13,10,8,46,46,29,25,13,6,2,4,2,559,142,2,0,3,7,0,0,33,29,4,29,4,25,4,4,4,0,0,0,0,0,4,0,3,1,3,0,0,1,1,5,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,24,5,0,0,1,3,0,0
Knoxville,1996,Tennessee,TN,174054,TN04701,TN0470100,47,093,47093,local police department,"cities 100,000-249,999",east south central,non-suburban,1007,744,263,591,416,443,146,301,146,2,7,51,24,32,32,39,43,16,11,17,16,16,57,74,72,45,21,12,2,1,1,0,11,39,23,20,22,20,17,16,16,9,13,12,54,46,50,23,7,10,5,0,3,481,260,0,3,195,67,1,0,122,94,28,106,16,80,26,14,26,0,1,5,7,4,9,18,9,7,5,0,1,4,10,10,7,5,3,0,1,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,1,2,6,1,1,0,0,0,0,47,47,0,0,18,10,0,0
Univ Of Tennessee Knoxvi,1996,Tennessee,TN,0,TN04705,TN0470500,47,093,47093,special jurisdiction,"cities under 2,500",east south central,suburban,37,32,5,29,8,24,3,8,3,2,0,0,0,1,2,6,3,3,1,0,1,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,25,7,0,0,3,2,0,0,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Ripley,1996,Tennessee,TN,6844,TN04901,TN0490100,47,097,47097,local police department,"cities 2,500-9,999",east south central,non-suburban,26,23,3,18,8,15,3,8,3,0,2,0,0,0,1,0,0,1,1,0,0,1,5,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,2,0,0,0,0,0,3,19,1,0,1,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Halls,1996,Tennessee,TN,2583,TN04902,TN0490200,47,097,47097,local police department,"cities 2,500-9,999",east south central,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lawrence,1996,Tennessee,TN,24464,TN05000,TN0500000,47,099,47099,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,73,71,2,59,14,58,1,13,1,0,0,0,0,1,0,6,6,5,1,3,1,2,9,10,7,5,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,3,7,0,0,0,0,0,0,0,59,12,0,0,2,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Lawrenceburg,1996,Tennessee,TN,11919,TN05001,TN0500100,47,099,47099,local police department,"cities 10,000-24,999",east south central,non-suburban,61,43,18,39,22,27,11,16,11,1,1,3,1,1,5,2,0,3,1,3,0,0,2,9,2,3,1,1,0,0,0,0,1,0,2,0,3,0,0,0,0,1,0,1,1,7,3,1,2,0,0,0,0,32,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hohenwald,1996,Tennessee,TN,4623,TN05101,TN0510100,47,101,47101,local police department,"cities 2,500-9,999",east south central,non-suburban,12,9,3,9,3,7,2,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,1996,Tennessee,TN,20976,TN05200,TN0520000,47,103,47103,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,100,68,32,74,26,48,26,20,26,0,2,4,3,9,8,4,10,2,1,1,3,1,8,8,4,5,1,0,0,0,0,0,0,1,2,0,3,0,0,1,0,2,0,0,5,6,3,3,0,0,0,0,0,50,18,0,0,22,10,0,0,6,3,3,4,2,2,2,1,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0
Fayetteville,1996,Tennessee,TN,8456,TN05201,TN0520100,47,103,47103,local police department,"cities 2,500-9,999",east south central,non-suburban,44,36,8,31,13,24,7,12,7,0,0,1,0,2,4,2,0,2,0,0,1,1,4,4,6,0,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,4,1,2,1,0,0,0,0,1,22,14,0,0,6,2,0,0,8,3,5,6,2,1,5,2,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0
Loudon,1996,Tennessee,TN,5710,TN05302,TN0530200,47,105,47105,local police department,"cities 2,500-9,999",east south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcminn,1996,Tennessee,TN,25311,TN05400,TN0540000,47,107,47107,sheriffs office,"non-msa cnty 25,000-99,999",east south central,non-suburban,30,27,3,22,8,20,2,7,2,0,0,0,0,1,1,2,3,2,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,0,25,2,0,0,3,0,0,0,5,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0
Athens,1996,Tennessee,TN,14201,TN05401,TN0540100,47,107,47107,local police department,"cities 10,000-24,999",east south central,non-suburban,140,104,36,96,44,69,26,35,26,1,6,3,2,5,10,12,2,2,3,0,7,5,11,11,10,3,2,1,0,0,0,0,0,3,0,0,6,6,1,3,0,0,2,0,6,5,8,1,2,1,0,0,0,84,20,0,0,26,10,0,0,3,2,1,2,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Etowah,1996,Tennessee,TN,4447,TN05403,TN0540300,47,107,47107,local police department,"cities 2,500-9,999",east south central,non-suburban,6,4,2,4,2,2,2,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adamsville,1996,Tennessee,TN,1871,TN05502,TN0550200,47,109,47109,local police department,"cities under 2,500",east south central,non-suburban,4,1,3,3,1,0,3,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lafayette,1996,Tennessee,TN,4391,TN05601,TN0560100,47,111,47111,local police department,"cities 2,500-9,999",east south central,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Madison,1996,Tennessee,TN,29270,TN05700,TN0570000,47,113,47113,sheriffs office,"msa cnty 25,000-99,999",east south central,suburban,90,67,23,74,16,54,20,13,20,0,0,3,3,6,8,3,3,8,2,5,1,1,7,6,11,3,2,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,1,1,4,2,1,0,1,0,0,0,0,48,19,0,0,15,8,0,0,31,12,19,31,0,12,19,0,19,0,0,1,3,3,12,1,0,5,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,19,0,0,0
Jackson,1996,Tennessee,TN,55600,TN05701,TN0570100,47,113,47113,local police department,"cities 50,000-99,999",east south central,suburban,901,612,289,556,345,374,180,238,180,2,15,38,38,57,32,31,20,29,25,4,13,11,48,63,46,39,27,7,1,2,8,8,17,29,10,21,22,30,17,10,15,13,4,15,46,37,18,8,11,9,1,0,4,188,421,3,0,111,177,1,0,111,51,60,101,10,45,56,6,56,0,1,5,13,16,21,11,5,6,3,3,2,2,5,4,3,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,1,1,1,0,2,0,0,0,0,0,0,12,39,0,0,9,51,0,0
South Pittsburg,1996,Tennessee,TN,3616,TN05801,TN0580100,47,115,47115,local police department,"cities 2,500-9,999",east south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
