agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Enterprise,1983,Oregon,OR,2048,OR03201,OR0320100,41,063,41063,local police department,"cities under 2,500",pacific,non-suburban,4,1,3,4,0,1,3,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Wallowa State Police,1983,Oregon,OR,0,OR032SP,OR032SP00,41,063,41063,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Wasco,1983,Oregon,OR,11124,OR03300,OR0330000,41,065,41065,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,35,32,3,31,4,29,2,3,2,0,1,1,0,0,0,1,2,4,2,3,1,2,3,4,0,4,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,32,0,0,0,3,0,0,0
The Dalles,1983,Oregon,OR,11014,OR03301,OR0330100,41,065,41065,local police department,"cities 10,000-24,999",pacific,non-suburban,70,62,8,61,9,57,4,5,4,0,0,2,0,1,1,2,0,2,1,5,7,4,14,9,6,3,1,0,2,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,57,0,0,5,8,0,0,0
Wasco State Police,1983,Oregon,OR,0,OR033SP,OR033SP00,41,065,41065,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Washington,1983,Oregon,OR,146528,OR03400,OR0340000,41,067,41067,sheriffs office,"msa cnty 100,000 or over",pacific,suburban,213,199,14,173,40,164,9,35,9,0,0,3,2,4,0,3,4,3,3,10,9,4,51,24,17,16,7,7,4,1,1,0,1,1,1,1,1,3,0,0,3,1,0,1,6,5,3,2,5,3,1,1,1,184,8,7,0,13,1,0,0
Beaverton,1983,Oregon,OR,32578,OR03401,OR0340100,41,067,41067,local police department,"cities 25,000-49,999",pacific,suburban,75,65,10,59,16,50,9,15,9,0,0,1,1,4,3,4,2,0,2,5,4,5,17,5,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3,4,1,0,2,0,1,0,1,56,3,5,1,10,0,0,0
Forest Grove,1983,Oregon,OR,11733,OR03402,OR0340200,41,067,41067,local police department,"cities 10,000-24,999",pacific,suburban,24,18,6,23,1,17,6,1,6,0,2,1,0,2,1,1,1,0,2,1,1,0,6,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,6,0,0,0
Hillsboro,1983,Oregon,OR,31271,OR03403,OR0340300,41,067,41067,local police department,"cities 25,000-49,999",pacific,suburban,11,7,4,9,2,6,3,1,3,0,0,2,0,0,1,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0
Tigard,1983,Oregon,OR,12206,OR03404,OR0340400,41,067,41067,local police department,"cities 10,000-24,999",pacific,suburban,48,41,7,39,9,34,5,7,5,0,0,0,2,3,0,0,0,1,1,3,3,0,11,6,4,2,0,0,1,0,2,0,0,0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,39,0,2,0,7,0,0,0
Gaston,1983,Oregon,OR,486,OR03405,OR0340500,41,067,41067,local police department,"cities under 2,500",pacific,suburban,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
Sherwood,1983,Oregon,OR,2465,OR03406,OR0340600,41,067,41067,local police department,"cities under 2,500",pacific,suburban,8,8,0,7,1,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Cornelius,1983,Oregon,OR,4570,OR03407,OR0340700,41,067,41067,local police department,"cities 2,500-9,999",pacific,suburban,31,29,2,27,4,25,1,4,1,1,0,0,1,0,0,1,1,1,0,1,0,1,9,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,28,0,1,0,2,0,0,0
Tualatin,1983,Oregon,OR,7465,OR03412,OR0341200,41,067,41067,local police department,"cities 2,500-9,999",pacific,suburban,17,17,0,14,3,14,0,3,0,0,0,0,0,0,0,1,0,0,0,2,2,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0
Washington State Police,1983,Oregon,OR,0,OR034SP,OR034SP00,41,067,41067,state law enforcement agency,"msa cnty under 10,000",pacific,suburban,15,14,1,11,4,10,1,4,1,0,0,1,0,0,0,0,0,1,1,0,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,13,1,0,0,1,0,0,0
Wheeler County,1983,Oregon,OR,1540,OR03500,OR0350000,41,069,41069,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wheeler State Police,1983,Oregon,OR,0,OR035SP,OR035SP00,41,069,41069,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yamhill,1983,Oregon,OR,20848,OR03600,OR0360000,41,071,41071,sheriffs office,"msa cnty 10,000-24,999",pacific,suburban,33,30,3,32,1,29,2,1,2,1,0,1,0,0,1,2,0,0,0,0,2,1,8,7,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,3,0,0,0
Mcminnville,1983,Oregon,OR,14320,OR03601,OR0360100,41,071,41071,local police department,"cities 10,000-24,999",pacific,suburban,48,42,6,39,9,34,5,8,5,0,0,2,0,1,2,2,0,1,6,0,4,3,7,5,3,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1,0,2,0,1,0,0,0,0,0,0,42,0,0,0,6,0,0,0
Newberg,1983,Oregon,OR,10555,OR03602,OR0360200,41,071,41071,local police department,"cities 10,000-24,999",pacific,suburban,19,19,0,18,1,18,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,8,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
Willamina,1983,Oregon,OR,1778,OR03603,OR0360300,41,071,41071,local police department,"cities under 2,500",pacific,suburban,10,6,4,8,2,4,4,2,4,0,0,3,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,4,0,0,0
Sheridan,1983,Oregon,OR,2302,OR03604,OR0360400,41,071,41071,local police department,"cities under 2,500",pacific,suburban,8,7,1,8,0,7,1,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0
Carlton,1983,Oregon,OR,1326,OR03605,OR0360500,41,071,41071,local police department,"cities under 2,500",pacific,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Dayton,1983,Oregon,OR,1438,OR03606,OR0360600,41,071,41071,local police department,"cities under 2,500",pacific,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Amity,1983,Oregon,OR,1117,OR03607,OR0360700,41,071,41071,local police department,"cities under 2,500",pacific,suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Yamhill,1983,Oregon,OR,699,OR03608,OR0360800,41,071,41071,local police department,"cities under 2,500",pacific,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dundee,1983,Oregon,OR,1255,OR03610,OR0361000,41,071,41071,local police department,"cities under 2,500",pacific,suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Yamhill State Police,1983,Oregon,OR,0,OR036SP,OR036SP00,41,071,41071,state law enforcement agency,"msa cnty under 10,000",pacific,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Baker,1984,Oregon,OR,6816,OR00100,OR0010000,41,001,41001,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,7,7,0,5,2,5,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0
Baker,1984,Oregon,OR,9606,OR00101,OR0010100,41,001,41001,local police department,"cities 2,500-9,999",pacific,non-suburban,5,4,1,4,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Baker State Police,1984,Oregon,OR,0,OR001SP,OR001SP00,41,001,41001,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,4,1,3,4,0,1,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Benton,1984,Oregon,OR,24024,OR00200,OR0020000,41,003,41003,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,27,26,1,23,4,22,1,4,1,0,0,0,0,1,0,0,0,2,3,0,1,0,7,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,26,0,0,0,1,0,0,0
Corvallis,1984,Oregon,OR,41299,OR00201,OR0020100,41,003,41003,local police department,"cities 25,000-49,999",pacific,non-suburban,79,71,8,65,14,57,8,14,8,0,2,1,1,2,2,2,1,3,7,3,5,7,8,12,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,1,1,2,3,0,0,0,0,0,63,6,2,0,8,0,0,0
Philomath,1984,Oregon,OR,2702,OR00202,OR0020200,41,003,41003,local police department,"cities 2,500-9,999",pacific,non-suburban,13,11,2,9,4,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0
Monroe,1984,Oregon,OR,438,OR00203,OR0020300,41,003,41003,local police department,"cities under 2,500",pacific,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
Oregon State University,1984,Oregon,OR,0,OR00204,OR0020400,41,003,41003,special jurisdiction,"cities under 2,500",pacific,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Benton State Police,1984,Oregon,OR,0,OR002SP,OR002SP00,41,003,41003,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Clackamas,1984,Oregon,OR,154612,OR00300,OR0030000,41,005,41005,sheriffs office,"msa cnty 100,000 or over",pacific,suburban,313,304,9,270,43,263,7,41,7,0,0,1,1,3,2,9,9,5,5,10,12,14,55,63,27,28,11,5,3,6,1,0,0,0,0,1,1,0,0,0,2,1,3,0,11,7,7,4,3,1,1,1,0,289,9,0,6,8,1,0,0
Canby,1984,Oregon,OR,7804,OR00301,OR0030100,41,005,41005,local police department,"cities 2,500-9,999",pacific,suburban,36,26,10,32,4,22,10,4,10,0,1,5,3,0,1,1,1,1,1,1,0,0,7,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,26,0,0,0,10,0,0,0
Gladstone,1984,Oregon,OR,9831,OR00303,OR0030300,41,005,41005,local police department,"cities 2,500-9,999",pacific,suburban,19,17,2,19,0,17,2,0,2,0,0,2,0,0,0,0,2,0,0,1,1,1,0,6,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0
Lake Oswego,1984,Oregon,OR,23053,OR00304,OR0030400,41,005,41005,local police department,"cities 10,000-24,999",pacific,suburban,41,26,15,35,6,23,11,3,11,1,2,3,2,0,4,1,0,0,0,0,0,0,9,3,3,4,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,25,1,0,0,15,0,0,0
Milwaukie,1984,Oregon,OR,17973,OR00305,OR0030500,41,005,41005,local police department,"cities 10,000-24,999",pacific,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Molalla,1984,Oregon,OR,3203,OR00306,OR0030600,41,005,41005,local police department,"cities 2,500-9,999",pacific,suburban,9,8,1,7,2,6,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0
Oregon City,1984,Oregon,OR,14933,OR00307,OR0030700,41,005,41005,local police department,"cities 10,000-24,999",pacific,suburban,78,65,13,74,4,63,11,2,11,0,0,2,3,5,1,1,2,4,0,4,3,3,14,12,10,6,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,65,0,0,0,12,1,0,0
Sandy,1984,Oregon,OR,3338,OR00308,OR0030800,41,005,41005,local police department,"cities 2,500-9,999",pacific,suburban,38,28,10,36,2,27,8,1,8,1,1,1,3,0,3,0,1,0,3,3,0,1,5,6,1,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,10,0,0,0
West Linn,1984,Oregon,OR,12360,OR00309,OR0030900,41,005,41005,local police department,"cities 10,000-24,999",pacific,suburban,27,22,5,22,5,18,4,4,4,0,0,0,0,1,3,2,0,0,0,0,1,0,6,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,21,0,1,0,5,0,0,0
Clackamas State Police,1984,Oregon,OR,0,OR003SP,OR003SP00,41,005,41005,state law enforcement agency,"msa cnty under 10,000",pacific,suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Clatsop,1984,Oregon,OR,12319,OR00400,OR0040000,41,007,41007,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,23,21,2,18,5,16,2,5,2,0,0,1,0,0,1,0,0,1,0,1,2,0,4,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,21,0,0,0,2,0,0,0
Astoria,1984,Oregon,OR,9916,OR00401,OR0040100,41,007,41007,local police department,"cities 2,500-9,999",pacific,non-suburban,10,6,4,10,0,6,3,0,3,1,1,2,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,4,0,0,0
Gearhart,1984,Oregon,OR,991,OR00402,OR0040200,41,007,41007,local police department,"cities under 2,500",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Seaside,1984,Oregon,OR,5264,OR00403,OR0040300,41,007,41007,local police department,"cities 2,500-9,999",pacific,non-suburban,22,17,5,16,6,14,2,3,2,0,1,1,0,0,0,1,1,0,0,1,1,1,4,2,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,17,0,0,0,5,0,0,0
Warrenton,1984,Oregon,OR,2590,OR00404,OR0040400,41,007,41007,local police department,"cities 2,500-9,999",pacific,non-suburban,17,17,0,14,3,14,0,3,0,0,0,0,0,0,0,2,1,1,1,1,0,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
Cannon Beach,1984,Oregon,OR,1239,OR00405,OR0040500,41,007,41007,local police department,"cities under 2,500",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clatsop State Police,1984,Oregon,OR,0,OR004SP,OR004SP00,41,007,41007,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,7,7,0,4,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
Columbia,1984,Oregon,OR,20975,OR00500,OR0050000,41,009,41009,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,29,25,4,28,1,24,4,1,4,0,0,2,2,0,0,0,0,1,0,1,1,1,7,1,7,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,4,0,0,0
Clatskanie,1984,Oregon,OR,1724,OR00501,OR0050100,41,009,41009,local police department,"cities under 2,500",pacific,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Rainier,1984,Oregon,OR,1685,OR00502,OR0050200,41,009,41009,local police department,"cities under 2,500",pacific,non-suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Saint Helens,1984,Oregon,OR,7185,OR00503,OR0050300,41,009,41009,local police department,"cities 2,500-9,999",pacific,non-suburban,26,25,1,24,2,23,1,2,1,0,0,0,0,1,0,0,2,0,1,4,1,1,6,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0
Scappoose,1984,Oregon,OR,3311,OR00504,OR0050400,41,009,41009,local police department,"cities 2,500-9,999",pacific,non-suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Vernonia,1984,Oregon,OR,1819,OR00505,OR0050500,41,009,41009,local police department,"cities under 2,500",pacific,non-suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Columbia State Police,1984,Oregon,OR,0,OR005SP,OR005SP00,41,009,41009,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,5,3,2,5,0,3,2,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Coos,1984,Oregon,OR,24034,OR00600,OR0060000,41,011,41011,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,32,30,2,28,4,27,1,3,1,0,0,0,0,0,1,1,0,1,0,0,2,0,9,4,2,1,1,3,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,30,0,0,0,2,0,0,0
Bandon,1984,Oregon,OR,2331,OR00601,OR0060100,41,011,41011,local police department,"cities under 2,500",pacific,non-suburban,10,7,3,9,1,7,2,0,2,0,0,0,0,0,2,0,0,1,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0
Coos Bay,1984,Oregon,OR,15361,OR00602,OR0060200,41,011,41011,local police department,"cities 10,000-24,999",pacific,non-suburban,103,92,11,85,18,78,6,14,6,1,1,2,0,2,1,2,0,1,6,4,12,2,20,9,11,3,3,2,1,1,1,0,0,1,1,2,0,1,2,2,0,0,0,0,5,1,1,1,0,0,0,1,0,91,0,1,0,11,0,0,0
Coquille,1984,Oregon,OR,4348,OR00603,OR0060300,41,011,41011,local police department,"cities 2,500-9,999",pacific,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Myrtle Point,1984,Oregon,OR,2922,OR00605,OR0060500,41,011,41011,local police department,"cities 2,500-9,999",pacific,non-suburban,18,16,2,16,2,15,1,1,1,0,0,0,0,0,1,0,2,3,2,1,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0
North Bend,1984,Oregon,OR,9553,OR00606,OR0060600,41,011,41011,local police department,"cities 2,500-9,999",pacific,non-suburban,6,5,1,6,0,5,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Powers,1984,Oregon,OR,786,OR00607,OR0060700,41,011,41011,local police department,"cities under 2,500",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lakeside,1984,Oregon,OR,1444,OR00608,OR0060800,41,011,41011,local police department,"cities under 2,500",pacific,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Coos State Police,1984,Oregon,OR,0,OR006SP,OR006SP00,41,011,41011,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,11,11,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
