agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Multnomah,1987,Oregon,OR,135771,OR02600,OR0260000,41,051,41051,158,95,63,152,6,90,60,5,60,2,5,12,17,9,17,10,14,10,7,4,8,2,13,11,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,92,3,0,0,61,0,0,2
Gresham,1987,Oregon,OR,39226,OR02601,OR0260100,41,051,41051,62,31,31,57,5,31,26,0,26,0,4,7,4,9,2,3,2,3,6,1,6,1,4,3,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,0,0,0
Portland,1987,Oregon,OR,390845,OR02602,OR0260200,41,051,41051,1080,839,241,917,163,709,199,130,199,9,34,53,37,38,37,53,43,42,43,33,54,28,146,126,69,34,15,9,5,5,4,1,1,15,1,3,12,1,2,2,1,2,6,7,38,30,24,11,2,0,3,1,0,517,302,6,14,152,82,3,4
Portland Airport,1987,Oregon,OR,0,OR02603,OR0260300,41,051,41051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troutdale,1987,Oregon,OR,7361,OR02605,OR0260500,41,051,41051,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Multnomah State Police,1987,Oregon,OR,0,OR026SP,OR026SP00,41,051,41051,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Polk,1987,Oregon,OR,16095,OR02700,OR0270000,41,053,41053,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Dallas,1987,Oregon,OR,9077,OR02701,OR0270100,41,053,41053,14,12,2,12,2,10,2,2,2,0,0,0,0,2,0,1,2,0,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,0,0,0,2,0,0,0
Independence,1987,Oregon,OR,4210,OR02702,OR0270200,41,053,41053,11,9,2,11,0,9,1,0,1,1,1,0,0,0,0,0,3,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,2,0,0,0
Monmouth,1987,Oregon,OR,5715,OR02703,OR0270300,41,053,41053,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
Polk State Police,1987,Oregon,OR,0,OR027SP,OR027SP00,41,053,41053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherman,1987,Oregon,OR,2120,OR02800,OR0280000,41,055,41055,3,2,1,3,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Sherman State Police,1987,Oregon,OR,0,OR028SP,OR028SP00,41,055,41055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tillamook,1987,Oregon,OR,15307,OR02900,OR0290000,41,057,41057,22,12,10,19,3,10,9,2,9,0,0,0,1,4,4,2,0,0,0,1,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,0,1,10,0,0,0
Garibaldi,1987,Oregon,OR,1030,OR02901,OR0290100,41,057,41057,10,7,3,9,1,6,3,1,3,0,0,0,0,1,2,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,3,0,0,0
Rockaway,1987,Oregon,OR,1171,OR02903,OR0290300,41,057,41057,6,5,1,5,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Tillamook,1987,Oregon,OR,3796,OR02904,OR0290400,41,057,41057,12,7,5,9,3,7,1,0,1,1,1,0,0,0,0,1,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0
Tillamook State Police,1987,Oregon,OR,0,OR029SP,OR029SP00,41,057,41057,3,0,3,3,0,0,3,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Umatilla,1987,Oregon,OR,22072,OR03000,OR0300000,41,059,41059,9,4,5,9,0,4,4,0,4,1,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0
Hermiston,1987,Oregon,OR,10369,OR03001,OR0300100,41,059,41059,33,9,24,28,5,9,19,0,19,0,0,6,1,8,4,2,2,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,23,1,0,0
Milton-freewater,1987,Oregon,OR,5856,OR03002,OR0300200,41,059,41059,9,6,3,9,0,6,3,0,3,0,1,1,0,1,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0
Pendleton,1987,Oregon,OR,14418,OR03003,OR0300300,41,059,41059,48,22,26,39,9,21,17,1,17,1,0,6,6,4,1,1,1,4,1,6,1,0,4,2,0,0,1,0,0,0,0,1,0,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,1,4,24,0,0,2
Umatilla,1987,Oregon,OR,3049,OR03004,OR0300400,41,059,41059,18,3,15,16,2,2,14,1,14,0,7,2,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0
Athena,1987,Oregon,OR,979,OR03005,OR0300500,41,059,41059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pilot Rock,1987,Oregon,OR,1656,OR03007,OR0300700,41,059,41059,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Stanfield,1987,Oregon,OR,1666,OR03008,OR0300800,41,059,41059,10,3,7,10,0,3,5,0,5,2,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0
Weston,1987,Oregon,OR,717,OR03009,OR0300900,41,059,41059,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Umatilla Tribal,1987,Oregon,OR,0,OR03012,OR0301200,41,059,41059,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Umatilla State Police,1987,Oregon,OR,0,OR030SP,OR030SP00,41,059,41059,29,19,10,29,0,19,8,0,8,2,1,2,4,0,1,3,6,1,2,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,7,3,0,0
Union,1987,Oregon,OR,8420,OR03100,OR0310000,41,061,41061,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
La Grande,1987,Oregon,OR,11753,OR03101,OR0310100,41,061,41061,26,9,17,23,3,9,14,0,14,0,2,4,1,3,4,2,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,17,0,0,0
Elgin,1987,Oregon,OR,1656,OR03102,OR0310200,41,061,41061,17,10,7,13,4,8,4,2,4,1,1,1,0,1,1,4,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,7,0,0,0
Union,1987,Oregon,OR,2100,OR03103,OR0310300,41,061,41061,13,2,11,13,0,2,11,0,11,0,0,1,1,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0
Union State Police,1987,Oregon,OR,0,OR031SP,OR031SP00,41,061,41061,12,5,7,11,1,5,6,0,6,0,0,4,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0
Wallowa,1987,Oregon,OR,5301,OR03200,OR0320000,41,063,41063,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Enterprise,1987,Oregon,OR,1969,OR03201,OR0320100,41,063,41063,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Wallowa State Police,1987,Oregon,OR,0,OR032SP,OR032SP00,41,063,41063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasco,1987,Oregon,OR,10924,OR03300,OR0330000,41,065,41065,37,26,11,29,8,22,7,4,7,0,2,2,3,0,0,4,3,3,1,2,1,0,2,4,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,25,0,0,1,11,0,0,0
The Dalles,1987,Oregon,OR,10491,OR03301,OR0330100,41,065,41065,52,25,27,45,7,23,22,2,22,0,4,2,6,4,6,6,6,2,1,0,1,4,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,25,0,0,0,25,0,0,2
Wasco State Police,1987,Oregon,OR,0,OR033SP,OR033SP00,41,065,41065,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Washington,1987,Oregon,OR,153785,OR03400,OR0340000,41,067,41067,202,132,70,182,20,121,61,11,61,0,5,14,12,16,14,15,14,10,5,8,13,8,23,12,7,2,1,3,0,0,0,0,0,4,0,1,4,1,0,1,0,0,0,0,2,5,0,1,1,0,0,0,0,123,8,1,0,65,4,1,0
Beaverton,1987,Oregon,OR,34652,OR03401,OR0340100,41,067,41067,52,32,20,50,2,30,19,2,19,1,4,5,5,1,4,1,0,4,2,6,1,1,7,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,29,2,0,1,20,0,0,0
Forest Grove,1987,Oregon,OR,11924,OR03402,OR0340200,41,067,41067,21,15,6,20,1,14,6,1,6,0,1,1,0,1,3,1,2,1,3,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0
Hillsboro,1987,Oregon,OR,31229,OR03403,OR0340300,41,067,41067,77,50,27,75,2,49,26,1,26,0,9,6,2,6,3,6,8,2,4,3,3,3,11,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,27,0,0,0
Tigard,1987,Oregon,OR,19517,OR03404,OR0340400,41,067,41067,28,16,12,27,1,15,12,1,12,0,0,5,1,1,5,4,3,1,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,11,0,1,0
Gaston,1987,Oregon,OR,555,OR03405,OR0340500,41,067,41067,3,0,3,3,0,0,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Sherwood,1987,Oregon,OR,2777,OR03406,OR0340600,41,067,41067,7,3,4,7,0,3,4,0,4,0,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0
Cornelius,1987,Oregon,OR,5250,OR03407,OR0340700,41,067,41067,18,12,6,17,1,11,6,1,6,0,1,2,0,1,2,2,3,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0
North Plains,1987,Oregon,OR,909,OR03408,OR0340800,41,067,41067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banks,1987,Oregon,OR,525,OR03409,OR0340900,41,067,41067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
King City,1987,Oregon,OR,1797,OR03411,OR0341100,41,067,41067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tualatin,1987,Oregon,OR,11106,OR03412,OR0341200,41,067,41067,12,7,5,11,1,6,5,1,5,0,0,0,1,1,3,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0
Washington State Police,1987,Oregon,OR,0,OR034SP,OR034SP00,41,067,41067,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Wheeler County,1987,Oregon,OR,1515,OR03500,OR0350000,41,069,41069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yamhill,1987,Oregon,OR,21749,OR03600,OR0360000,41,071,41071,37,20,17,35,2,18,17,2,17,0,0,4,4,3,6,4,2,1,1,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,17,0,0,0
Mcminnville,1987,Oregon,OR,15276,OR03601,OR0360100,41,071,41071,40,24,16,38,2,23,14,1,14,1,0,5,2,4,3,8,2,4,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,16,0,0,0
Newberg,1987,Oregon,OR,11419,OR03602,OR0360200,41,071,41071,40,16,24,38,2,15,22,1,22,1,2,7,4,5,4,5,1,0,2,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,24,0,0,0
Willamina,1987,Oregon,OR,1959,OR03603,OR0360300,41,071,41071,6,2,4,6,0,2,4,0,4,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
Sheridan,1987,Oregon,OR,2383,OR03604,OR0360400,41,071,41071,11,3,8,10,1,2,7,1,7,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0
Carlton,1987,Oregon,OR,1302,OR03605,OR0360500,41,071,41071,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dayton,1987,Oregon,OR,1434,OR03606,OR0360600,41,071,41071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amity,1987,Oregon,OR,1080,OR03607,OR0360700,41,071,41071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yamhill,1987,Oregon,OR,676,OR03608,OR0360800,41,071,41071,4,2,2,3,1,1,2,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Dundee,1987,Oregon,OR,1424,OR03610,OR0361000,41,071,41071,2,0,2,2,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Yamhill State Police,1987,Oregon,OR,0,OR036SP,OR036SP00,41,071,41071,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Baker,1988,Oregon,OR,6188,OR00100,OR0010000,41,001,41001,5,4,1,5,0,4,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Baker,1988,Oregon,OR,9109,OR00101,OR0010100,41,001,41001,22,11,11,22,0,11,11,0,11,0,2,1,3,2,3,2,0,1,1,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0
Baker State Police,1988,Oregon,OR,0,OR001SP,OR001SP00,41,001,41001,3,2,1,3,0,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Benton,1988,Oregon,OR,21836,OR00200,OR0020000,41,003,41003,25,18,7,25,0,18,7,0,7,0,0,1,1,3,2,4,1,1,3,0,1,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,6,0,1,0
Corvallis,1988,Oregon,OR,40320,OR00201,OR0020100,41,003,41003,68,43,25,65,3,40,25,3,25,0,1,7,6,4,7,7,5,1,3,1,0,0,6,10,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,37,6,0,0,24,1,0,0
Philomath,1988,Oregon,OR,2680,OR00202,OR0020200,41,003,41003,17,14,3,15,2,13,2,1,2,0,0,1,0,0,1,2,0,1,1,0,2,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0
Monroe,1988,Oregon,OR,476,OR00203,OR0020300,41,003,41003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon State University,1988,Oregon,OR,0,OR00204,OR0020400,41,003,41003,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Benton State Police,1988,Oregon,OR,0,OR002SP,OR002SP00,41,003,41003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clackamas,1988,Oregon,OR,166128,OR00300,OR0030000,41,005,41005,85,68,17,71,14,55,16,13,16,0,0,3,1,4,8,6,1,4,6,2,2,5,14,6,0,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5,1,2,1,0,0,1,0,0,62,5,0,1,16,1,0,0
Canby,1988,Oregon,OR,8245,OR00301,OR0030100,41,005,41005,9,0,9,8,1,0,8,0,8,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
Gladstone,1988,Oregon,OR,10222,OR00303,OR0030300,41,005,41005,18,11,7,18,0,11,6,0,6,1,3,0,0,1,2,2,1,0,0,2,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0
Lake Oswego,1988,Oregon,OR,25626,OR00304,OR0030400,41,005,41005,13,6,7,12,1,6,6,0,6,0,0,0,0,0,6,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0
Milwaukie,1988,Oregon,OR,18581,OR00305,OR0030500,41,005,41005,27,14,13,26,1,13,13,1,13,0,0,4,2,2,5,6,1,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,13,0,0,0
Molalla,1988,Oregon,OR,3362,OR00306,OR0030600,41,005,41005,10,2,8,8,2,2,6,0,6,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0
Oregon City,1988,Oregon,OR,15321,OR00307,OR0030700,41,005,41005,30,16,14,28,2,14,14,2,14,0,0,3,2,2,7,2,4,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,0,0
Sandy,1988,Oregon,OR,3797,OR00308,OR0030800,41,005,41005,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
West Linn,1988,Oregon,OR,13760,OR00309,OR0030900,41,005,41005,17,6,11,13,4,5,8,1,8,0,0,3,3,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0
