agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Kenai,1986,Alaska,AK,6417,AK00123,AK0012300,02,122,02122,12,6,6,11,1,5,6,1,6,0,0,0,3,3,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
Dillingham,1986,Alaska,AK,2085,AK00130,AK0013000,02,070,02070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Pole,1986,Alaska,AK,1056,AK00132,AK0013200,02,090,02090,2,0,2,2,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Craig,1986,Alaska,AK,1119,AK00145,AK0014500,02,198,02198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Bay Borrough,1986,Alaska,AK,1192,AK00146,AK0014600,02,060,02060,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Anchorage,1987,Alaska,AK,231039,AK00101,AK0010100,02,020,02020,119,57,62,104,15,51,53,6,53,0,3,10,11,16,13,10,9,4,2,4,6,3,4,6,1,2,0,0,0,0,0,0,0,2,2,2,3,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,34,8,0,15,41,8,2,11
Fairbanks,1987,Alaska,AK,66461,AK00102,AK0010200,02,090,02090,30,18,12,24,6,18,6,0,6,0,0,1,0,4,1,4,4,0,0,2,1,2,1,3,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,3,7,0,0,5
Juneau,1987,Alaska,AK,24579,AK00103,AK0010300,02,110,02110,17,1,16,16,1,1,15,0,15,0,0,9,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,13
Ketchikan,1987,Alaska,AK,7275,AK00104,AK0010400,02,130,02130,19,10,9,16,3,10,6,0,6,0,0,3,1,1,1,4,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,5,0,0,4
Nome,1987,Alaska,AK,2782,AK00106,AK0010600,02,180,02180,17,14,3,10,7,7,3,7,3,0,0,0,0,3,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,13,3,0,0,0
Petersburg,1987,Alaska,AK,2801,AK00107,AK0010700,02,198,02198,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Seward,1987,Alaska,AK,2143,AK00108,AK0010800,02,122,02122,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Skagway,1987,Alaska,AK,600,AK00110,AK0011000,02,230,02230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wrangell,1987,Alaska,AK,2183,AK00111,AK0011100,02,275,02275,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0
Bethel,1987,Alaska,AK,3834,AK00113,AK0011300,02,050,02050,34,34,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
Cordova,1987,Alaska,AK,2232,AK00114,AK0011400,02,261,02261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kotzebue,1987,Alaska,AK,2291,AK00116,AK0011600,02,188,02188,16,13,3,16,0,13,3,0,3,0,0,0,0,2,1,0,0,5,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,7
North Slope Borough,1987,Alaska,AK,4719,AK00118,AK0011800,02,185,02185,12,12,0,12,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Seldovia,1987,Alaska,AK,659,AK00119,AK0011900,02,122,02122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soldotna,1987,Alaska,AK,4031,AK00120,AK0012000,02,122,02122,7,5,2,7,0,5,2,0,2,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
Haines,1987,Alaska,AK,1052,AK00121,AK0012100,02,100,02100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homer,1987,Alaska,AK,3736,AK00122,AK0012200,02,122,02122,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Kenai,1987,Alaska,AK,6263,AK00123,AK0012300,02,122,02122,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dillingham,1987,Alaska,AK,2133,AK00130,AK0013000,02,070,02070,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
North Pole,1987,Alaska,AK,1111,AK00132,AK0013200,02,090,02090,21,21,0,21,0,21,0,0,0,0,0,0,0,0,0,4,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
Klawock,1987,Alaska,AK,541,AK00135,AK0013500,02,198,02198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Bay Borrough,1987,Alaska,AK,1180,AK00146,AK0014600,02,060,02060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,1987,Alaska,AK,125370,AKASP00,AKASP0000,02,020,02020,118,53,65,97,21,45,51,8,51,1,4,5,7,20,15,8,4,7,3,2,2,2,7,2,4,3,0,1,0,0,0,0,1,3,3,3,3,0,0,1,0,0,1,0,1,2,3,0,0,0,0,0,0,36,0,0,17,50,2,1,12
Anchorage,1988,Alaska,AK,217429,AK00101,AK0010100,02,020,02020,200,112,88,175,25,103,72,9,72,0,1,15,20,18,18,21,16,5,8,11,5,8,10,11,7,0,0,0,0,0,1,0,0,6,6,3,1,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,55,25,1,31,52,23,2,11
Fairbanks,1988,Alaska,AK,67495,AK00102,AK0010200,02,090,02090,24,13,11,21,3,13,8,0,8,0,0,3,1,3,1,1,0,3,1,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,6,0,0,5
Juneau,1988,Alaska,AK,25689,AK00103,AK0010300,02,110,02110,5,4,1,5,0,4,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0
Kodiak,1988,Alaska,AK,6857,AK00105,AK0010500,02,150,02150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nome,1988,Alaska,AK,2717,AK00106,AK0010600,02,180,02180,13,12,1,11,2,11,0,1,0,0,0,0,0,0,0,1,1,2,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,0,1
Petersburg,1988,Alaska,AK,2736,AK00107,AK0010700,02,198,02198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seward,1988,Alaska,AK,2093,AK00108,AK0010800,02,122,02122,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Skagway,1988,Alaska,AK,586,AK00110,AK0011000,02,230,02230,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Wrangell,1988,Alaska,AK,2132,AK00111,AK0011100,02,275,02275,2,0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bethel,1988,Alaska,AK,3745,AK00113,AK0011300,02,050,02050,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cordova,1988,Alaska,AK,2180,AK00114,AK0011400,02,261,02261,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kotzebue,1988,Alaska,AK,2238,AK00116,AK0011600,02,188,02188,7,3,4,6,1,2,4,1,4,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
Palmer,1988,Alaska,AK,3514,AK00117,AK0011700,02,170,02170,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
North Slope Borough,1988,Alaska,AK,4609,AK00118,AK0011800,02,185,02185,8,4,4,6,2,4,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,2
Seldovia,1988,Alaska,AK,644,AK00119,AK0011900,02,122,02122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soldotna,1988,Alaska,AK,3937,AK00120,AK0012000,02,122,02122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haines,1988,Alaska,AK,1028,AK00121,AK0012100,02,100,02100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homer,1988,Alaska,AK,3649,AK00122,AK0012200,02,122,02122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenai,1988,Alaska,AK,6118,AK00123,AK0012300,02,122,02122,19,6,13,16,3,6,10,0,10,0,0,0,2,5,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,11,0,0,2
North Pole,1988,Alaska,AK,1085,AK00132,AK0013200,02,090,02090,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Klawock,1988,Alaska,AK,528,AK00135,AK0013500,02,198,02198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,1988,Alaska,AK,1123,AK00145,AK0014500,02,198,02198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Bay Borrough,1988,Alaska,AK,1153,AK00146,AK0014600,02,060,02060,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Saint Paul Island,1988,Alaska,AK,694,AK00150,AK0015000,02,016,02016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,1988,Alaska,AK,125720,AKASP00,AKASP0000,02,020,02020,136,70,66,119,17,64,55,6,55,0,0,25,10,12,8,10,6,2,6,2,2,10,15,9,2,0,0,0,0,0,0,0,0,3,3,4,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,49,1,0,20,51,1,1,13
Anchorage,1989,Alaska,AK,223363,AK00101,AK0010100,02,020,02020,192,103,89,168,24,90,78,13,78,0,1,19,25,20,13,11,15,10,8,1,3,2,11,13,11,4,0,0,0,1,0,0,1,5,1,1,3,2,0,0,0,2,3,1,2,3,0,0,0,0,0,0,0,50,26,1,26,52,21,7,9
Fairbanks,1989,Alaska,AK,69337,AK00102,AK0010200,02,090,02090,47,19,28,41,6,18,23,1,23,0,7,8,2,2,4,1,1,1,0,0,1,0,7,4,1,0,0,1,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,6,21,3,0,4
Juneau,1989,Alaska,AK,26390,AK00103,AK0010300,02,110,02110,9,6,3,8,1,6,2,0,2,0,0,2,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3
Kodiak,1989,Alaska,AK,7044,AK00105,AK0010500,02,150,02150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nome,1989,Alaska,AK,2791,AK00106,AK0010600,02,180,02180,6,2,4,6,0,2,3,0,3,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
Petersburg,1989,Alaska,AK,2811,AK00107,AK0010700,02,198,02198,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Seward,1989,Alaska,AK,2150,AK00108,AK0010800,02,122,02122,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Skagway,1989,Alaska,AK,602,AK00110,AK0011000,02,230,02230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wrangell,1989,Alaska,AK,2190,AK00111,AK0011100,02,275,02275,5,1,4,5,0,1,4,0,4,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
Bethel,1989,Alaska,AK,3847,AK00113,AK0011300,02,050,02050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordova,1989,Alaska,AK,2239,AK00114,AK0011400,02,261,02261,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kotzebue,1989,Alaska,AK,2299,AK00116,AK0011600,02,188,02188,6,6,0,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Palmer,1989,Alaska,AK,3610,AK00117,AK0011700,02,170,02170,9,6,3,9,0,6,3,0,3,0,0,1,0,2,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0
North Slope Borough,1989,Alaska,AK,4735,AK00118,AK0011800,02,185,02185,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
Soldotna,1989,Alaska,AK,4044,AK00120,AK0012000,02,122,02122,2,0,2,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Haines,1989,Alaska,AK,1056,AK00121,AK0012100,02,100,02100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homer,1989,Alaska,AK,3749,AK00122,AK0012200,02,122,02122,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Kenai,1989,Alaska,AK,6285,AK00123,AK0012300,02,122,02122,12,3,9,11,1,2,9,1,9,0,0,7,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,1
North Pole,1989,Alaska,AK,1115,AK00132,AK0013200,02,090,02090,3,1,2,3,0,1,2,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Craig,1989,Alaska,AK,1154,AK00145,AK0014500,02,198,02198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Bay Borrough,1989,Alaska,AK,1184,AK00146,AK0014600,02,060,02060,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Saint Paul Island,1989,Alaska,AK,713,AK00150,AK0015000,02,016,02016,8,2,6,8,0,2,4,0,4,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0
State Police,1989,Alaska,AK,129151,AKASP00,AKASP0000,02,020,02020,160,69,91,137,23,61,76,8,76,0,1,17,21,24,13,9,10,10,4,4,0,2,8,4,2,3,2,1,2,0,0,0,0,5,4,4,2,1,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,56,2,0,11,68,8,2,13
Anchorage,1990,Alaska,AK,226338,AK00101,AK0010100,02,020,02020,217,106,111,169,48,90,78,16,78,1,15,18,17,15,13,11,6,13,11,5,4,3,17,12,3,4,1,0,0,0,0,0,2,9,6,8,7,2,0,1,1,0,2,1,2,5,0,2,0,0,0,0,0,41,32,4,29,68,12,3,28
Fairbanks,1990,Alaska,AK,30843,AK00102,AK0010200,02,090,02090,42,18,24,36,6,16,19,2,19,1,2,5,0,6,6,2,0,2,2,0,1,1,3,3,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13,2,0,3,18,2,0,4
Juneau,1990,Alaska,AK,26751,AK00103,AK0010300,02,110,02110,11,4,7,10,1,4,6,0,6,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,5
Kodiak,1990,Alaska,AK,6365,AK00105,AK0010500,02,150,02150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nome,1990,Alaska,AK,3500,AK00106,AK0010600,02,180,02180,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
