agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Sparks,1999,Nevada,NV,64660,NV01602,NV0160200,32,031,32031,local police department,"cities 50,000-99,999",mountain,suburban,150,82,68,113,37,65,46,17,46,2,3,12,9,12,10,7,5,2,2,3,0,1,12,12,13,7,0,0,0,0,1,3,4,8,0,3,2,1,3,1,1,2,2,0,1,2,2,0,2,0,0,0,0,69,10,2,1,59,8,1,0
Univ Of Nevada-reno,1999,Nevada,NV,0,NV01603,NV0160300,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
Washoe County Sch Distri,1999,Nevada,NV,0,NV01610,NV0161000,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,17,4,13,17,0,4,13,0,13,0,0,1,2,3,7,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,9,4,0,0
Churchill,2e3,Nevada,NV,16446,NV00100,NV0010000,32,001,32001,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,21,16,5,19,2,14,3,2,3,2,2,1,0,0,0,6,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,0,0,0,5,0,0,0
Fallon,2e3,Nevada,NV,7536,NV00101,NV0010100,32,001,32001,local police department,"cities 2,500-9,999",mountain,non-suburban,15,13,2,13,2,11,2,2,2,0,0,0,0,1,1,1,1,3,0,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,2,0,1,2,0,0,0
Las Vegas Metro Pd,2e3,Nevada,NV,1060541,NV00201,NV0020100,32,003,32003,local police department,"cities 1,000,000 or over",mountain,non-suburban,2979,2493,486,2213,766,1800,411,693,411,2,35,95,82,82,117,120,95,78,88,90,43,56,239,292,297,216,109,47,18,4,8,0,1,22,15,15,20,32,27,37,35,34,37,24,126,122,97,71,31,10,6,2,2,1670,743,75,5,344,126,14,2
North Las Vegas,2e3,Nevada,NV,115488,NV00202,NV0020200,32,003,32003,local police department,"cities 100,000-249,999",mountain,non-suburban,132,63,69,117,15,51,65,12,65,1,9,25,11,10,10,1,2,4,2,4,2,1,6,9,7,8,3,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,2,4,2,2,0,0,0,0,29,33,1,0,25,43,1,0
Henderson,2e3,Nevada,NV,175381,NV00203,NV0020300,32,003,32003,local police department,"cities 100,000-249,999",mountain,non-suburban,257,161,96,199,58,122,75,39,75,2,8,23,12,18,14,7,13,6,8,10,3,3,14,16,19,14,6,2,0,1,0,0,0,3,6,6,4,1,2,3,0,0,1,0,9,3,12,7,1,0,0,0,0,120,33,6,2,76,14,6,0
Boulder City,2e3,Nevada,NV,14966,NV00204,NV0020400,32,003,32003,local police department,"cities 10,000-24,999",mountain,suburban,4,3,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Mesquite,2e3,Nevada,NV,9389,NV00209,NV0020900,32,003,32003,local police department,"cities 2,500-9,999",mountain,suburban,27,14,13,24,3,11,13,3,13,0,3,3,2,3,2,1,3,1,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,13,0,1,0,13,0,0,0
Univ Of Nevada:las Vegas,2e3,Nevada,NV,0,NV00210,NV0021000,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
Clark County School Dist,2e3,Nevada,NV,0,NV00216,NV0021600,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,111,16,95,102,9,16,82,0,82,4,18,25,15,18,6,2,1,0,0,0,0,1,4,3,1,2,0,0,0,2,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,63,30,2,0
Douglas,2e3,Nevada,NV,41259,NV00300,NV0030000,32,005,32005,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,23,20,3,15,8,12,3,8,3,0,0,0,1,0,2,3,0,0,0,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3,0,0,0,0,0,0,17,1,0,2,2,1,0,0
Elko,2e3,Nevada,NV,21701,NV00400,NV0040000,32,007,32007,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,18,8,10,16,2,7,9,1,9,0,0,1,5,3,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,10,0,0,0
Elko,2e3,Nevada,NV,16708,NV00401,NV0040100,32,007,32007,local police department,"cities 10,000-24,999",mountain,non-suburban,24,13,11,18,6,10,8,3,8,0,0,3,3,2,0,2,0,2,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,12,0,0,1,8,0,0,3
Carlin,2e3,Nevada,NV,2161,NV00402,NV0040200,32,007,32007,local police department,"cities under 2,500",mountain,non-suburban,6,3,3,5,1,3,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Wells,2e3,Nevada,NV,1346,NV00403,NV0040300,32,007,32007,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Wendover,2e3,Nevada,NV,4721,NV00405,NV0040500,32,007,32007,local police department,"cities 2,500-9,999",mountain,non-suburban,14,4,10,14,0,4,8,0,8,2,1,3,3,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0
Esmeralda,2e3,Nevada,NV,971,NV00500,NV0050000,32,009,32009,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Eureka,2e3,Nevada,NV,1651,NV00600,NV0060000,32,011,32011,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humboldt,2e3,Nevada,NV,8932,NV00700,NV0070000,32,013,32013,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Winnemucca,2e3,Nevada,NV,7174,NV00701,NV0070100,32,013,32013,local police department,"cities 2,500-9,999",mountain,non-suburban,15,9,6,14,1,8,6,1,6,0,2,1,0,2,1,2,0,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,6,0,0,0
Lander,2e3,Nevada,NV,5794,NV00800,NV0080000,32,015,32015,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,5,3,2,5,0,3,2,0,2,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Lincoln,2e3,Nevada,NV,4165,NV00900,NV0090000,32,017,32017,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,1,3,4,0,1,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Yerington,2e3,Nevada,NV,2883,NV01001,NV0100100,32,019,32019,local police department,"cities 2,500-9,999",mountain,non-suburban,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mineral,2e3,Nevada,NV,5071,NV01100,NV0110000,32,021,32021,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,5,1,4,5,0,1,3,0,3,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0
Nye,2e3,Nevada,NV,32485,NV01200,NV0120000,32,023,32023,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,51,48,3,43,8,40,3,8,3,0,0,1,1,0,1,0,0,1,1,1,5,9,7,5,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0,47,0,0,1,3,0,0,0
Carson City,2e3,Nevada,NV,52457,NV01300,NV0130000,32,510,32510,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,76,61,15,53,23,43,10,18,10,0,2,3,2,1,2,2,4,3,3,1,3,1,6,8,5,4,0,2,0,0,1,0,0,5,0,0,0,3,0,0,2,1,0,0,2,3,3,2,1,0,0,1,0,56,1,1,3,14,0,0,1
Pershing,2e3,Nevada,NV,4690,NV01400,NV0140000,32,027,32027,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,8,4,4,7,1,3,4,1,4,0,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,4,0,0,0
Lovelock,2e3,Nevada,NV,2003,NV01401,NV0140100,32,027,32027,local police department,"cities under 2,500",mountain,non-suburban,4,1,3,4,0,1,3,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
Storey,2e3,Nevada,NV,3399,NV01500,NV0150000,32,029,32029,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,8,6,2,6,2,4,2,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,1,2,0,0,0
Washoe,2e3,Nevada,NV,92660,NV01600,NV0160000,32,031,32031,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,62,49,13,53,9,41,11,8,11,1,0,3,1,3,4,2,4,7,0,2,0,1,5,6,3,6,5,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,2,1,1,0,0,0,0,48,1,0,0,13,0,0,0
Reno,2e3,Nevada,NV,180480,NV01601,NV0160100,32,031,32031,local police department,"cities 100,000-249,999",mountain,non-suburban,408,302,106,313,95,225,88,77,88,0,2,28,13,18,27,3,22,16,9,12,9,6,29,43,31,19,16,7,3,0,0,0,2,0,2,8,6,2,3,3,3,3,3,2,18,15,9,7,8,1,0,0,0,254,29,8,11,104,2,0,0
Sparks,2e3,Nevada,NV,66346,NV01602,NV0160200,32,031,32031,local police department,"cities 50,000-99,999",mountain,suburban,204,142,62,177,27,125,49,17,49,3,8,11,6,11,13,12,24,9,6,7,8,1,9,15,20,9,3,2,0,0,0,0,2,3,3,1,1,0,1,0,5,0,1,0,1,3,2,3,0,1,0,0,0,129,10,2,1,57,4,1,0
Univ Of Nevada: Reno,2e3,Nevada,NV,0,NV01603,NV0160300,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Washoe County Sch Distri,2e3,Nevada,NV,0,NV01610,NV0161000,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,16,0,16,13,3,0,11,0,11,2,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0
Churchill,2001,Nevada,NV,17333,NV00100,NV0010000,32,001,32001,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,22,18,4,18,4,14,4,4,4,0,0,0,1,1,2,2,2,0,0,0,0,0,1,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,18,0,0,0,3,1,0,0
Fallon,2001,Nevada,NV,7943,NV00101,NV0010100,32,001,32001,local police department,"cities 2,500-9,999",mountain,non-suburban,12,9,3,8,4,5,3,4,3,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,1,0,3,2,0,0,1
Las Vegas Metro Pd,2001,Nevada,NV,1117763,NV00201,NV0020100,32,003,32003,local police department,"cities 1,000,000 or over",mountain,non-suburban,3038,2598,440,2282,756,1916,365,682,365,1,33,92,76,82,82,92,107,90,92,79,70,57,290,304,279,241,136,48,20,8,3,0,5,25,17,13,14,23,33,36,31,23,27,31,138,106,90,84,34,15,8,3,0,1732,771,86,9,294,139,6,1
North Las Vegas,2001,Nevada,NV,121719,NV00202,NV0020200,32,003,32003,local police department,"cities 100,000-249,999",mountain,non-suburban,152,68,84,138,14,62,76,6,76,0,8,36,15,10,7,8,4,2,6,3,3,1,6,8,10,8,2,1,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,32,34,2,0,44,40,0,0
Henderson,2001,Nevada,NV,184844,NV00203,NV0020300,32,003,32003,local police department,"cities 100,000-249,999",mountain,non-suburban,249,194,55,202,47,152,50,42,50,0,0,9,5,18,18,11,14,9,9,8,4,4,20,19,24,18,8,3,1,0,0,0,0,3,0,2,0,0,2,2,6,2,2,1,8,8,6,1,4,0,0,0,0,145,48,0,1,51,3,1,0
Boulder City,2001,Nevada,NV,15773,NV00204,NV0020400,32,003,32003,local police department,"cities 10,000-24,999",mountain,suburban,27,16,11,27,0,16,11,0,11,0,1,3,5,2,0,4,4,2,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,11,0,0,0
Mesquite,2001,Nevada,NV,9896,NV00209,NV0020900,32,003,32003,local police department,"cities 2,500-9,999",mountain,suburban,21,15,6,19,2,13,6,2,6,0,3,2,1,0,0,3,5,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15,0,0,0,6,0,0,0
Univ Of Nevada:las Vegas,2001,Nevada,NV,0,NV00210,NV0021000,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,13,10,3,12,1,9,3,1,3,0,0,2,0,0,1,3,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,0,3,0,0,0
Clark County School Dist,2001,Nevada,NV,0,NV00216,NV0021600,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,76,13,63,70,6,13,56,0,56,1,24,18,10,1,3,3,2,0,2,0,0,1,1,2,1,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,43,20,0,0
Douglas,2001,Nevada,NV,43485,NV00300,NV0030000,32,005,32005,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,34,25,9,25,9,21,4,4,4,0,0,1,1,0,2,2,3,0,0,0,2,0,1,5,2,3,2,0,1,0,0,0,0,2,1,0,2,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,22,1,1,1,9,0,0,0
Elko,2001,Nevada,NV,22872,NV00400,NV0040000,32,007,32007,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,18,12,6,16,2,11,5,1,5,0,0,2,1,1,1,1,1,1,0,0,1,0,2,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,3
Elko,2001,Nevada,NV,17609,NV00401,NV0040100,32,007,32007,local police department,"cities 10,000-24,999",mountain,non-suburban,49,24,25,37,12,19,17,5,17,1,4,5,2,3,3,5,3,0,1,1,0,1,4,1,2,1,0,0,0,0,0,0,0,5,0,1,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,22,0,0,2,22,0,0,3
Carlin,2001,Nevada,NV,2278,NV00402,NV0040200,32,007,32007,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Wendover,2001,Nevada,NV,4976,NV00405,NV0040500,32,007,32007,local police department,"cities 2,500-9,999",mountain,non-suburban,10,1,9,7,3,0,5,1,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0
Esmeralda,2001,Nevada,NV,1023,NV00500,NV0050000,32,009,32009,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka,2001,Nevada,NV,1740,NV00600,NV0060000,32,011,32011,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Humboldt,2001,Nevada,NV,9414,NV00700,NV0070000,32,013,32013,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Winnemucca,2001,Nevada,NV,7561,NV00701,NV0070100,32,013,32013,local police department,"cities 2,500-9,999",mountain,non-suburban,6,4,2,6,0,4,2,0,2,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0
Lander,2001,Nevada,NV,6107,NV00800,NV0080000,32,015,32015,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,2001,Nevada,NV,4390,NV00900,NV0090000,32,017,32017,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Yerington,2001,Nevada,NV,3039,NV01001,NV0100100,32,019,32019,local police department,"cities 2,500-9,999",mountain,non-suburban,4,4,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Mineral,2001,Nevada,NV,5345,NV01100,NV0110000,32,021,32021,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,10,5,5,10,0,5,5,0,5,0,1,2,1,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
Nye,2001,Nevada,NV,34238,NV01200,NV0120000,32,023,32023,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,29,27,2,23,6,23,0,4,0,0,0,0,0,0,0,0,1,0,0,1,2,6,3,3,2,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,27,0,0,0,2,0,0,0
Carson City,2001,Nevada,NV,55287,NV01300,NV0130000,32,510,32510,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,59,40,19,51,8,35,16,5,16,0,4,7,0,2,3,9,5,3,0,0,2,1,1,1,4,2,1,1,4,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,37,3,0,0,19,0,0,0
Pershing,2001,Nevada,NV,4943,NV01400,NV0140000,32,027,32027,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovelock,2001,Nevada,NV,2111,NV01401,NV0140100,32,027,32027,local police department,"cities under 2,500",mountain,non-suburban,11,2,9,9,2,0,9,2,9,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0
Storey,2001,Nevada,NV,3582,NV01500,NV0150000,32,029,32029,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washoe,2001,Nevada,NV,97659,NV01600,NV0160000,32,031,32031,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,154,108,46,135,19,89,45,19,45,1,3,14,7,15,6,5,4,11,3,4,4,2,15,12,15,8,3,2,1,0,0,0,0,0,0,0,0,0,2,3,1,1,2,2,2,2,3,1,0,0,0,0,0,94,5,7,2,46,0,0,0
Reno,2001,Nevada,NV,190218,NV01601,NV0160100,32,031,32031,local police department,"cities 100,000-249,999",mountain,non-suburban,447,347,100,341,106,268,72,79,72,1,2,28,12,14,16,6,18,22,17,7,14,10,39,41,32,22,30,6,1,3,0,0,1,10,3,6,7,1,4,2,3,4,2,4,25,9,9,8,5,2,1,0,0,281,44,17,5,84,8,7,1
Sparks,2001,Nevada,NV,69926,NV01602,NV0160200,32,031,32031,local police department,"cities 50,000-99,999",mountain,suburban,159,102,57,129,30,83,45,19,45,1,2,13,7,15,8,12,8,4,4,4,1,3,7,14,11,11,2,1,0,0,1,0,1,3,0,6,1,2,1,5,0,2,1,0,4,2,0,2,0,0,0,0,0,87,11,4,0,49,3,5,0
Univ Of Nevada: Reno,2001,Nevada,NV,0,NV01603,NV0160300,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Washoe County Sch Distri,2001,Nevada,NV,0,NV01610,NV0161000,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,3,0,3,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
White Pine,2001,Nevada,NV,9676,NV01700,NV0170000,32,033,32033,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,6,0,6,4,2,0,4,0,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
Churchill,2002,Nevada,NV,17888,NV00100,NV0010000,32,001,32001,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,28,14,14,19,9,12,6,2,6,1,0,1,0,3,2,1,3,0,0,1,0,2,1,3,1,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,0,0,2,14,0,0,0
