agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Huntington,1989,Indiana,IN,17563,IN03501,IN0350100,18,069,18069,185,62,123,148,37,42,105,20,105,1,18,24,31,8,24,10,7,3,1,1,2,2,6,2,3,1,1,1,0,1,1,0,5,4,3,2,3,4,3,3,1,0,0,0,2,5,1,1,0,0,0,0,0,62,0,0,0,123,0,0,0,5,3,2,4,1,3,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Jackson,1989,Indiana,IN,21941,IN03600,IN0360000,18,071,18071,177,153,24,110,67,93,16,60,16,1,5,0,6,4,1,10,7,10,5,0,5,6,19,10,10,5,3,3,0,0,0,1,4,1,0,0,1,2,3,2,4,1,3,3,13,5,8,8,4,3,1,0,0,39,0,1,0,12,0,0,0,2,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jasper,1989,Indiana,IN,21730,IN03700,IN0370000,18,073,18073,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portland,1989,Indiana,IN,6653,IN03802,IN0380200,18,075,18075,22,13,9,14,8,5,8,8,8,1,1,2,1,0,4,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1,13,0,0,0,9,0,0,0,8,2,6,8,0,2,6,0,6,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0
Jefferson,1989,Indiana,IN,18218,IN03900,IN0390000,18,077,18077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings,1989,Indiana,IN,17563,IN04000,IN0400000,18,079,18079,20,20,0,18,2,18,0,2,0,0,0,0,0,0,0,1,1,4,1,3,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
North Vernon,1989,Indiana,IN,5787,IN04001,IN0400100,18,079,18079,31,16,15,21,10,6,15,10,15,0,0,4,2,7,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,2,0,1,0,0,0,0,0,7,0,0,0,9,0,0,0,3,0,3,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Edinburgh,1989,Indiana,IN,4841,IN04101,IN0410100,18,081,18081,26,12,14,18,8,8,10,4,10,0,0,3,3,3,1,3,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,9,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenwood,1989,Indiana,IN,24216,IN04103,IN0410300,18,081,18081,485,253,232,324,161,142,180,111,180,2,23,62,29,32,34,23,27,11,9,5,4,5,22,11,12,5,3,2,1,2,0,0,7,11,10,9,13,13,11,9,7,7,3,2,15,13,10,7,4,2,3,1,4,233,20,0,0,226,5,1,0,11,4,7,11,0,4,7,0,7,0,0,2,0,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,1,0,0
Warsaw,1989,Indiana,IN,11313,IN04301,IN0430100,18,085,18085,175,83,92,119,56,52,64,31,64,3,6,27,6,7,18,9,6,7,1,3,1,3,10,3,3,1,3,1,0,1,0,1,4,7,6,2,5,6,2,1,1,0,0,3,6,1,3,3,2,2,1,0,0,79,4,0,0,90,2,0,0,10,2,8,9,1,2,7,0,7,0,1,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0
Winona Lake,1989,Indiana,IN,2818,IN04302,IN0430200,18,085,18085,5,0,5,2,3,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lagrange,1989,Indiana,IN,29087,IN04400,IN0440000,18,087,18087,67,59,8,52,15,46,6,13,6,0,0,0,1,3,2,6,1,3,1,4,0,2,9,7,5,5,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,5,1,1,3,0,1,0,0,0,59,0,0,0,8,0,0,0,4,2,2,4,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Lake,1989,Indiana,IN,49258,IN04500,IN0450000,18,089,18089,296,208,88,208,88,146,62,62,62,0,4,20,16,12,10,12,10,2,3,7,5,5,27,23,24,8,8,9,2,0,1,0,0,7,5,5,9,5,3,3,0,1,0,4,8,20,11,3,1,1,2,0,0,121,87,0,0,67,21,0,0,30,18,12,25,5,15,10,3,10,0,0,2,3,4,1,1,2,1,1,1,1,0,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,12,6,0,0,10,2,0,0
Cedar Lake,1989,Indiana,IN,9068,IN04501,IN0450100,18,089,18089,18,4,14,15,3,4,11,0,11,0,1,3,2,1,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Crown Point,1989,Indiana,IN,17291,IN04502,IN0450200,18,089,18089,59,33,26,48,11,24,23,9,23,1,3,12,4,3,1,4,1,1,0,0,0,0,7,5,1,1,1,0,1,1,1,0,0,0,0,2,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,2,33,0,0,0,26,0,0,0,5,2,3,5,0,2,3,0,3,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
East Chicago,1989,Indiana,IN,36223,IN04503,IN0450300,18,089,18089,129,95,34,103,26,81,21,14,21,1,5,4,6,5,1,2,3,2,4,1,5,4,22,14,9,9,2,3,1,0,0,1,2,4,1,2,2,1,0,0,0,0,0,0,1,7,2,2,0,1,0,0,0,29,66,0,0,11,23,0,0,60,31,29,57,3,31,26,0,26,0,1,7,3,12,3,3,4,10,1,0,1,0,2,3,6,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,6,23,0,0
Gary,1989,Indiana,IN,133318,IN04505,IN0450500,18,089,18089,378,289,89,282,96,219,61,70,61,2,15,14,4,13,15,8,10,5,8,5,9,14,46,36,43,11,10,6,2,3,3,0,3,4,7,6,6,7,5,2,2,0,4,2,5,25,12,4,2,0,0,0,0,33,256,0,0,10,79,0,0,201,101,100,185,16,90,95,11,95,0,3,26,21,26,19,24,5,5,6,5,3,3,14,16,5,3,1,0,0,0,0,0,0,4,0,0,1,3,2,1,0,0,0,0,2,2,1,0,0,0,0,0,0,7,94,0,0,6,94,0,0
Griffith,1989,Indiana,IN,16325,IN04506,IN0450600,18,089,18089,93,46,47,70,23,38,32,8,32,0,6,8,6,6,6,5,3,4,2,0,0,5,6,6,1,3,2,1,0,0,0,1,0,5,0,2,7,0,1,0,0,0,1,0,0,3,2,0,1,0,0,0,0,23,23,0,0,28,19,0,0,3,1,2,3,0,1,2,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
Hammond,1989,Indiana,IN,85178,IN04507,IN0450700,18,089,18089,284,189,95,211,73,132,74,57,74,5,8,16,15,13,22,10,3,6,4,9,4,9,21,29,21,7,3,0,3,1,2,0,1,6,1,2,6,2,1,0,1,1,1,3,17,16,7,5,3,0,0,0,0,128,61,0,0,70,25,0,0,107,50,57,94,13,43,51,7,51,0,0,12,11,18,10,16,1,2,1,2,0,3,5,4,7,1,0,1,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,1,3,1,1,0,0,0,0,0,0,27,23,0,0,25,32,0,0
Highland,1989,Indiana,IN,24005,IN04508,IN0450800,18,089,18089,64,36,28,50,14,24,24,12,24,2,3,5,6,6,4,5,2,1,2,0,2,1,2,3,3,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,7,1,1,1,0,0,1,0,0,20,16,0,0,25,3,0,0,3,1,2,3,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Hobart,1989,Indiana,IN,22364,IN04509,IN0450900,18,089,18089,75,52,23,49,26,32,17,20,17,0,6,5,3,1,2,2,2,0,2,0,0,3,6,9,2,2,2,0,1,0,1,0,0,2,4,0,0,1,3,0,0,0,0,2,6,5,2,0,0,0,1,0,0,50,2,0,0,23,0,0,0,6,3,3,6,0,3,3,0,3,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0
Munster,1989,Indiana,IN,20321,IN04510,IN0451000,18,089,18089,64,47,17,45,19,35,10,12,10,0,2,5,0,1,2,4,0,1,1,1,1,0,11,5,5,2,1,2,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,6,3,0,1,1,0,1,0,0,27,20,0,0,14,3,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lowell,1989,Indiana,IN,6099,IN04512,IN0451200,18,089,18089,19,12,7,15,4,8,7,4,7,0,0,3,1,2,1,1,1,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dyer,1989,Indiana,IN,9974,IN04513,IN0451300,18,089,18089,22,9,13,22,0,9,13,0,13,0,0,7,5,1,0,0,0,1,0,0,0,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,2,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Merrillville,1989,Indiana,IN,26853,IN04514,IN0451400,18,089,18089,218,170,48,107,111,77,29,93,29,1,1,5,9,8,6,7,9,4,2,1,2,2,13,16,11,3,3,0,2,1,1,1,3,2,2,2,8,5,6,8,2,3,0,5,16,21,8,5,2,4,6,1,1,89,81,0,0,34,14,0,0,12,6,6,12,0,6,6,0,6,0,0,2,0,0,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0
Schererville,1989,Indiana,IN,15751,IN04516,IN0451600,18,089,18089,40,9,31,35,5,7,28,2,28,0,2,12,2,6,6,1,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,29,2,0,0,9,2,7,9,0,2,7,0,7,0,0,2,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0
Indiana University-gary,1989,Indiana,IN,0,IN04518,IN0451800,18,089,18089,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Porte,1989,Indiana,IN,40208,IN04600,IN0460000,18,091,18091,33,20,13,33,0,20,13,0,13,0,1,4,3,4,1,0,1,1,2,3,1,0,6,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,11,2,0,0,7,2,5,7,0,2,5,0,5,0,0,1,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0
La Porte,1989,Indiana,IN,21871,IN04601,IN0460100,18,091,18091,383,172,211,269,114,105,155,67,155,9,26,52,24,30,23,19,10,9,4,3,5,9,14,11,9,6,1,1,0,2,2,4,7,13,8,10,5,5,9,5,4,4,3,1,9,7,9,4,0,2,1,3,1,165,7,0,0,197,12,0,2,8,0,8,7,1,0,7,0,7,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Michigan City,1989,Indiana,IN,35559,IN04602,IN0460200,18,091,18091,393,200,193,238,155,118,116,82,116,4,25,32,26,17,16,13,16,8,6,6,5,6,25,11,16,2,1,2,0,0,1,2,7,21,15,13,15,8,9,5,3,1,6,2,13,14,6,5,5,2,1,0,2,102,98,0,0,86,107,0,0,16,6,10,13,3,4,9,2,9,0,0,1,2,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,4,6,0,0
Long Beach,1989,Indiana,IN,1973,IN04603,IN0460300,18,091,18091,6,3,3,6,0,3,3,0,3,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Trail Creek,1989,Indiana,IN,2506,IN04605,IN0460500,18,091,18091,4,3,1,3,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westville,1989,Indiana,IN,2657,IN04607,IN0460700,18,091,18091,7,0,7,6,1,0,6,0,6,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Lawrence,1989,Indiana,IN,24680,IN04700,IN0470000,18,093,18093,46,42,4,30,16,26,4,16,4,0,1,2,0,0,1,1,1,4,2,4,1,0,3,4,2,2,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,3,2,3,2,0,1,0,0,0,42,0,0,0,4,0,0,0,6,3,3,4,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Bedford,1989,Indiana,IN,13879,IN04701,IN0470100,18,093,18093,372,91,281,350,22,78,272,13,272,0,60,196,4,6,6,2,64,2,0,4,0,0,4,2,0,0,0,0,0,0,0,0,0,5,1,1,2,1,0,1,0,0,0,1,4,1,1,1,0,1,1,0,1,91,0,0,0,281,0,0,0,15,3,12,13,2,3,10,0,10,0,1,3,0,5,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0
Alexandria,1989,Indiana,IN,5445,IN04801,IN0480100,18,095,18095,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Anderson,1989,Indiana,IN,61113,IN04802,IN0480200,18,095,18095,255,175,80,184,71,120,59,55,59,5,4,12,6,12,25,10,10,5,5,8,4,8,20,21,12,6,6,4,1,0,0,0,3,7,1,0,5,2,4,0,1,4,2,2,12,13,5,3,1,3,1,1,1,122,53,0,0,55,25,0,0,6,4,2,6,0,4,2,0,2,0,0,0,1,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
Elwood,1989,Indiana,IN,9823,IN04803,IN0480300,18,095,18095,27,8,19,21,6,8,12,0,12,1,8,1,1,0,2,3,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,19,0,0,0,3,1,2,3,0,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Chesterfield,1989,Indiana,IN,2687,IN04807,IN0480700,18,095,18095,4,2,2,4,0,2,2,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,6,1,5,6,0,1,5,0,5,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
Marion,1989,Indiana,IN,260645,IN04900,IN0490000,18,097,18097,1529,1024,505,971,558,627,326,397,326,18,28,69,77,65,87,88,59,38,46,22,25,18,97,83,51,35,43,9,3,4,6,5,20,43,19,22,52,32,32,28,25,13,14,13,73,41,41,27,32,10,5,4,7,598,423,3,0,369,136,0,0,109,64,45,104,5,61,43,3,43,0,0,9,12,6,16,16,8,6,3,2,0,3,10,6,1,2,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,35,29,0,0,23,22,0,0
Beech Grove,1989,Indiana,IN,13346,IN04901,IN0490100,18,097,18097,51,20,31,40,11,13,26,7,26,1,6,7,2,2,9,6,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,0,0,20,0,0,0,30,1,0,0,5,0,5,5,0,0,5,0,5,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Lawrence,1989,Indiana,IN,27406,IN04902,IN0490200,18,097,18097,58,42,16,52,6,36,16,6,16,0,6,3,3,4,0,7,2,2,2,2,2,3,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,19,23,0,0,10,6,0,0,10,4,6,8,2,4,4,0,4,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,2,0,0
Speedway,1989,Indiana,IN,11575,IN04903,IN0490300,18,097,18097,77,54,23,54,23,34,20,20,20,0,1,5,6,5,3,6,2,1,3,0,0,4,6,7,2,1,1,1,0,0,0,0,0,1,0,1,1,2,1,3,1,0,0,0,7,2,1,1,1,0,0,0,1,28,26,0,0,15,8,0,0,5,2,3,5,0,2,3,0,3,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
Indiana U-indianapolis,1989,Indiana,IN,0,IN04904,IN0490400,18,097,18097,12,9,3,7,5,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,0,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
