agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Grant,2004,Louisiana,LA,18599,LA02200,LA0220000,22,043,22043,sheriffs office,"msa cnty 10,000-24,999",west south central,suburban,72,53,19,55,17,39,16,14,16,0,0,3,5,2,6,3,5,2,2,0,1,1,4,3,6,4,2,3,1,0,2,0,0,1,1,1,0,0,0,0,0,1,1,0,3,2,0,4,2,0,1,0,0,40,13,0,0,8,11,0,0
Pollock,2004,Louisiana,LA,370,LA02205,LA0220500,22,043,22043,local police department,"cities under 2,500",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeanerette,2004,Louisiana,LA,5981,LA02302,LA0230200,22,045,22045,local police department,"cities 2,500-9,999",west south central,non-suburban,9,8,1,8,1,7,1,1,1,0,0,0,0,0,1,0,1,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0
New Iberia,2004,Louisiana,LA,32642,LA02303,LA0230300,22,045,22045,local police department,"cities 25,000-49,999",west south central,non-suburban,9,7,2,7,2,5,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,5,0,0,0,2,0,0
Iberville,2004,Louisiana,LA,17198,LA02400,LA0240000,22,047,22047,sheriffs office,"msa cnty 10,000-24,999",west south central,suburban,75,67,8,65,10,58,7,9,7,0,1,2,0,4,0,7,2,6,5,5,1,3,8,4,5,7,3,0,1,0,1,0,0,1,0,0,0,1,0,0,4,1,0,0,1,1,0,1,0,0,0,0,0,22,45,0,0,3,3,2,0
Plaquemine,2004,Louisiana,LA,6924,LA02402,LA0240200,22,047,22047,local police department,"cities 2,500-9,999",west south central,suburban,11,9,2,6,5,4,2,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2,7,0,0,0,2,0,0
St. Gabriel,2004,Louisiana,LA,5551,LA02406,LA0240600,22,047,22047,local police department,"cities 2,500-9,999",west south central,suburban,16,16,0,13,3,13,0,3,0,0,0,0,0,0,0,0,2,1,0,1,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,14,0,0,0,0,0,0
Jackson,2004,Louisiana,LA,11501,LA02500,LA0250000,22,049,22049,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Jefferson,2004,Louisiana,LA,346245,LA02600,LA0260000,22,051,22051,sheriffs office,"msa cnty 100,000 or over",west south central,suburban,957,782,175,683,274,583,100,199,100,0,16,19,12,21,32,34,31,29,28,21,30,26,95,72,51,54,50,26,13,13,10,0,14,22,14,15,10,8,7,9,12,11,8,14,30,28,28,21,12,6,1,3,1,343,438,1,0,42,133,0,0
Gretna,2004,Louisiana,LA,17254,LA02601,LA0260100,22,051,22051,local police department,"cities 10,000-24,999",west south central,suburban,48,30,18,37,11,20,17,10,17,0,2,2,4,5,4,0,0,1,1,0,2,2,3,1,6,2,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,2,1,1,0,2,0,0,0,18,10,2,0,5,8,5,0
Harahan,2004,Louisiana,LA,9839,LA02602,LA0260200,22,051,22051,local police department,"cities 2,500-9,999",west south central,suburban,12,10,2,7,5,5,2,5,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,7,3,0,0,2,0,0,0
Kenner,2004,Louisiana,LA,70505,LA02603,LA0260300,22,051,22051,local police department,"cities 50,000-99,999",west south central,non-suburban,129,112,17,80,49,68,11,44,11,1,1,3,1,1,5,3,5,3,5,1,2,2,12,9,10,4,6,1,3,2,0,0,0,3,1,1,0,0,2,2,3,2,2,1,7,2,9,6,4,4,0,0,0,35,76,1,0,3,12,2,0
Westwego,2004,Louisiana,LA,10572,LA02604,LA0260400,22,051,22051,local police department,"cities 10,000-24,999",west south central,suburban,28,18,10,22,6,14,8,4,8,0,0,2,1,2,3,2,1,1,0,0,0,0,0,2,2,2,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,12,6,0,0,4,6,0,0
Jefferson Davis,2004,Louisiana,LA,12984,LA02700,LA0270000,22,053,22053,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,22,16,6,20,2,15,5,1,5,0,0,1,1,2,1,0,0,0,1,0,2,2,4,2,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,0,0,6,0,0,0
Elton,2004,Louisiana,LA,1249,LA02701,LA0270100,22,053,22053,local police department,"cities under 2,500",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings,2004,Louisiana,LA,10758,LA02702,LA0270200,22,053,22053,local police department,"cities 10,000-24,999",west south central,non-suburban,29,25,4,25,4,21,4,4,4,0,1,0,0,0,3,1,0,0,3,2,0,1,5,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,15,10,0,0,4,0,0,0
Lake Arthur,2004,Louisiana,LA,2929,LA02703,LA0270300,22,053,22053,local police department,"cities 2,500-9,999",west south central,non-suburban,10,10,0,9,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Welsh,2004,Louisiana,LA,3327,LA02704,LA0270400,22,053,22053,local police department,"cities 2,500-9,999",west south central,non-suburban,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0
Lafayette,2004,Louisiana,LA,62619,LA02800,LA0280000,22,055,22055,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,22,5,17,19,3,5,14,0,14,0,1,3,3,5,2,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,13,4,0,0
Broussard,2004,Louisiana,LA,6341,LA02801,LA0280100,22,055,22055,local police department,"cities 2,500-9,999",west south central,suburban,7,6,1,5,2,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0
Lafayette,2004,Louisiana,LA,112150,LA02803,LA0280300,22,055,22055,local police department,"cities 100,000-249,999",west south central,non-suburban,419,364,55,300,119,262,38,102,38,0,6,17,8,7,0,17,11,14,13,11,13,12,51,29,28,25,23,9,2,4,0,0,2,6,2,7,0,6,7,3,6,8,5,6,20,8,11,7,14,1,0,0,0,130,227,5,2,4,51,0,0
Univ Of La: Lafayette,2004,Louisiana,LA,0,LA02807,LA0280700,22,055,22055,special jurisdiction,"cities under 2,500",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lafourche,2004,Louisiana,LA,72368,LA02900,LA0290000,22,057,22057,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,158,125,33,125,33,97,28,28,28,0,8,6,2,10,2,4,5,1,5,5,5,6,21,10,11,7,5,8,1,3,0,0,0,2,2,1,0,0,2,3,1,0,0,1,7,8,2,3,1,0,0,0,0,83,41,1,0,16,17,0,0
Golden Meadow,2004,Louisiana,LA,2160,LA02901,LA0290100,22,057,22057,local police department,"cities under 2,500",west south central,suburban,10,10,0,8,2,8,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0
Thibodaux,2004,Louisiana,LA,14526,LA02905,LA0290500,22,057,22057,local police department,"cities 10,000-24,999",west south central,non-suburban,50,39,11,39,11,28,11,11,11,0,1,4,2,4,0,0,1,3,3,0,2,1,8,3,2,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0,4,2,1,0,0,1,0,0,0,0,8,31,0,0,3,8,0,0
Nicholls State Universit,2004,Louisiana,LA,0,LA02906,LA0290600,22,057,22057,special jurisdiction,"cities under 2,500",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Salle,2004,Louisiana,LA,9921,LA03000,LA0300000,22,059,22059,sheriffs office,"non-msa cnty under 10,000",west south central,non-suburban,15,15,0,14,1,14,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0
Olla,2004,Louisiana,LA,1381,LA03002,LA0300200,22,059,22059,local police department,"cities under 2,500",west south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lincoln,2004,Louisiana,LA,16668,LA03100,LA0310000,22,061,22061,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,30,16,14,19,11,14,5,2,5,0,3,0,1,1,0,0,2,1,0,0,0,3,2,1,3,0,1,0,1,0,0,0,0,5,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,10,0,0,6,8,0,0
Ruston,2004,Louisiana,LA,20723,LA03102,LA0310200,22,061,22061,local police department,"cities 10,000-24,999",west south central,non-suburban,34,24,10,26,8,20,6,4,6,0,0,1,0,3,2,1,0,1,0,0,1,0,6,6,3,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,4,20,0,0,2,8,0,0
Grambling State Univ,2004,Louisiana,LA,0,LA03106,LA0310600,22,061,22061,special jurisdiction,"cities under 2,500",west south central,non-suburban,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Louisiana Tech Universit,2004,Louisiana,LA,0,LA03107,LA0310700,22,061,22061,special jurisdiction,"cities under 2,500",west south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Livingston,2004,Louisiana,LA,91731,LA03200,LA0320000,22,063,22063,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,247,226,21,195,52,181,14,45,14,0,2,3,5,4,0,17,7,7,6,4,9,9,18,27,29,20,12,9,4,2,1,0,0,4,0,3,0,4,1,2,2,2,3,2,5,6,6,3,6,2,1,0,0,209,17,0,0,18,3,0,0
Denham Springs,2004,Louisiana,LA,9244,LA03201,LA0320100,22,063,22063,local police department,"cities 2,500-9,999",west south central,suburban,32,28,4,24,8,20,4,8,4,0,0,0,2,1,1,1,1,1,0,2,2,0,3,2,0,3,4,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,15,13,0,0,3,1,0,0
French Settlement,2004,Louisiana,LA,1013,LA03207,LA0320700,22,063,22063,local police department,"cities under 2,500",west south central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Madison,2004,Louisiana,LA,4383,LA03300,LA0330000,22,065,22065,sheriffs office,"non-msa cnty under 10,000",west south central,non-suburban,21,15,6,19,2,13,6,2,6,0,0,0,3,3,0,0,1,1,1,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,12,0,0,0,6,0,0
Morehouse,2004,Louisiana,LA,17986,LA03400,LA0340000,22,067,22067,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,19,17,2,16,3,14,2,3,2,0,0,1,0,0,1,1,0,0,0,2,1,0,3,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,10,6,0,0,1,1,0,0
Bastrop,2004,Louisiana,LA,12818,LA03401,LA0340100,22,067,22067,local police department,"cities 10,000-24,999",west south central,non-suburban,18,18,0,12,6,12,0,6,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0,2,16,0,0,0,0,0,0
Natchitoches,2004,Louisiana,LA,20980,LA03500,LA0350000,22,069,22069,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,98,90,8,78,20,71,7,19,7,0,0,1,3,3,0,2,3,2,4,3,5,6,12,11,9,6,2,1,1,3,1,0,0,0,0,1,0,1,0,0,1,3,1,0,5,2,0,3,2,0,0,0,1,49,40,0,1,3,5,0,0
Natchitoches,2004,Louisiana,LA,18191,LA03501,LA0350100,22,069,22069,local police department,"cities 10,000-24,999",west south central,non-suburban,37,30,7,25,12,19,6,11,6,0,0,3,2,1,0,1,2,2,1,0,2,1,1,2,3,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,3,0,3,2,0,0,0,0,0,5,25,0,0,0,7,0,0
Northwestern State Univ,2004,Louisiana,LA,0,LA03510,LA0351000,22,069,22069,special jurisdiction,"cities under 2,500",west south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Univ Of New Orleans,2004,Louisiana,LA,0,LA03603,LA0360300,22,071,22071,special jurisdiction,"cities under 2,500",west south central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tulane University,2004,Louisiana,LA,0,LA03620,LA0362000,22,071,22071,special jurisdiction,"cities under 2,500",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ouachita,2004,Louisiana,LA,79704,LA03700,LA0370000,22,073,22073,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,182,157,25,127,55,115,12,42,12,0,0,5,1,6,0,7,4,2,2,5,5,5,15,16,10,24,8,5,5,0,2,0,0,4,5,4,0,0,2,2,3,2,0,1,9,4,5,6,7,0,0,1,0,100,57,0,0,10,15,0,0
West Monroe,2004,Louisiana,LA,13074,LA03702,LA0370200,22,073,22073,local police department,"cities 10,000-24,999",west south central,suburban,40,34,6,25,15,22,3,12,3,0,0,2,0,0,1,1,0,1,1,1,0,1,4,6,3,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,2,1,4,0,0,1,0,0,0,14,20,0,0,4,2,0,0
Univ Of La: Monroe,2004,Louisiana,LA,0,LA03704,LA0370400,22,073,22073,special jurisdiction,"cities under 2,500",west south central,suburban,5,5,0,2,3,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
Plaquemines,2004,Louisiana,LA,28146,LA03800,LA0380000,22,075,22075,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,70,64,6,50,20,47,3,17,3,0,0,0,1,2,0,6,1,3,1,2,0,0,5,7,4,6,6,3,3,0,0,0,0,1,1,1,0,2,1,0,0,1,1,1,0,4,2,3,2,0,0,0,0,31,30,3,0,5,1,0,0
Pointe Coupee,2004,Louisiana,LA,17765,LA03900,LA0390000,22,077,22077,sheriffs office,"msa cnty 10,000-24,999",west south central,suburban,43,39,4,33,10,29,3,10,3,1,0,2,0,0,1,2,2,1,0,1,3,1,6,5,3,2,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,5,0,0,1,0,0,0,14,25,0,0,3,1,0,0
Rapides,2004,Louisiana,LA,59362,LA04000,LA0400000,22,079,22079,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,137,125,12,101,36,93,8,32,8,0,0,2,4,2,0,3,3,4,1,4,4,4,11,10,13,15,11,4,1,5,0,0,1,3,0,0,0,0,1,0,3,1,1,0,10,5,3,2,6,0,0,0,0,79,46,0,0,8,4,0,0
Alexandria,2004,Louisiana,LA,45846,LA04001,LA0400100,22,079,22079,local police department,"cities 25,000-49,999",west south central,non-suburban,204,172,32,145,59,128,17,44,17,0,2,1,5,9,0,12,6,8,8,4,2,5,19,15,14,15,5,3,6,4,2,0,0,6,5,3,1,0,2,2,1,1,3,1,8,7,8,6,3,1,1,0,0,31,141,0,0,5,27,0,0
Pineville,2004,Louisiana,LA,13918,LA04002,LA0400200,22,079,22079,local police department,"cities 10,000-24,999",west south central,suburban,18,14,4,12,6,10,2,4,2,0,0,0,0,0,2,1,0,1,2,1,0,0,1,0,2,0,0,1,0,1,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,6,0,0,2,2,0,0
Mcnary,2004,Louisiana,LA,200,LA04013,LA0401300,22,079,22079,local police department,"cities under 2,500",west south central,suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Red River,2004,Louisiana,LA,7327,LA04100,LA0410000,22,081,22081,sheriffs office,"non-msa cnty under 10,000",west south central,non-suburban,22,21,1,18,4,17,1,4,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,5,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,6,15,0,0,1,0,0,0
Coushatta,2004,Louisiana,LA,2238,LA04101,LA0410100,22,081,22081,local police department,"cities under 2,500",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richland,2004,Louisiana,LA,13453,LA04200,LA0420000,22,083,22083,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,5,5,0,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0
Delhi,2004,Louisiana,LA,3125,LA04201,LA0420100,22,083,22083,local police department,"cities 2,500-9,999",west south central,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sabine,2004,Louisiana,LA,20687,LA04300,LA0430000,22,085,22085,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,33,32,1,31,2,30,1,2,1,0,0,0,0,1,0,1,1,1,0,0,2,1,10,1,4,1,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25,7,0,0,0,1,0,0
Many,2004,Louisiana,LA,2820,LA04301,LA0430100,22,085,22085,local police department,"cities 2,500-9,999",west south central,non-suburban,14,13,1,10,4,9,1,4,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,4,9,0,0,0,1,0,0
St. Bernard,2004,Louisiana,LA,66399,LA04400,LA0440000,22,087,22087,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,123,107,16,92,31,79,13,28,13,0,3,5,2,3,0,8,4,4,3,4,0,2,12,13,13,4,6,4,1,0,1,0,0,0,3,0,0,2,1,2,2,0,1,0,5,4,3,4,3,1,0,0,0,72,35,0,0,7,9,0,0
St. Charles,2004,Louisiana,LA,49566,LA04500,LA0450000,22,089,22089,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,183,141,42,136,47,106,30,35,30,0,10,4,1,4,11,3,5,9,4,2,7,3,19,14,12,10,14,0,2,1,1,0,1,3,1,4,3,0,3,4,1,1,2,0,6,4,6,4,4,0,0,0,0,53,87,1,0,17,25,0,0
St. Helena,2004,Louisiana,LA,10352,LA04600,LA0460000,22,091,22091,sheriffs office,"msa cnty 10,000-24,999",west south central,suburban,34,31,3,29,5,26,3,5,3,0,0,0,0,0,3,1,2,0,0,0,1,2,2,6,2,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,8,23,0,0,0,3,0,0
St. James,2004,Louisiana,LA,18076,LA04700,LA0470000,22,093,22093,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,70,55,15,59,11,45,14,10,14,0,0,3,2,3,6,5,7,4,3,3,3,0,5,8,5,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,1,1,2,2,0,0,0,0,0,3,52,0,0,1,14,0,0
Gramercy,2004,Louisiana,LA,3133,LA04702,LA0470200,22,093,22093,local police department,"cities 2,500-9,999",west south central,non-suburban,9,6,3,5,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,1,2,0,0
St. John The Baptist,2004,Louisiana,LA,45010,LA04800,LA0480000,22,095,22095,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,126,102,24,83,43,65,18,37,18,0,0,6,4,1,7,4,4,2,3,2,5,5,14,7,3,4,4,6,2,0,0,0,0,1,0,3,2,0,0,2,1,2,2,2,8,13,2,2,0,3,0,0,0,24,78,0,0,5,19,0,0
St. Landry,2004,Louisiana,LA,46891,LA04900,LA0490000,22,097,22097,sheriffs office,"non-msa cnty 25,000-99,999",west south central,non-suburban,100,93,7,87,13,80,7,13,7,0,0,0,0,3,4,6,2,7,5,0,1,7,6,13,7,16,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,2,4,1,1,0,0,37,56,0,0,2,5,0,0
Eunice,2004,Louisiana,LA,11636,LA04901,LA0490100,22,097,22097,local police department,"cities 10,000-24,999",west south central,non-suburban,9,7,2,9,0,7,2,0,2,0,1,0,0,0,1,1,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,1,0,0
Opelousas,2004,Louisiana,LA,22851,LA04902,LA0490200,22,097,22097,local police department,"cities 10,000-24,999",west south central,non-suburban,15,13,2,11,4,10,1,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,12,0,0,0,2,0,0
Washington,2004,Louisiana,LA,1069,LA04905,LA0490500,22,097,22097,local police department,"cities under 2,500",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krotz Springs,2004,Louisiana,LA,1248,LA04908,LA0490800,22,097,22097,local police department,"cities under 2,500",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Martinville,2004,Louisiana,LA,7023,LA05002,LA0500200,22,099,22099,local police department,"cities 2,500-9,999",west south central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
