agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Providence,1998,Rhode Island,RI,151367,RI00409,RI0040900,44,007,44007,local police department,"cities 100,000-249,999",new england,non-suburban,436,387,49,327,109,291,35,96,35,1,2,11,10,7,5,23,23,17,7,8,10,10,55,49,34,35,8,8,1,1,2,0,0,6,3,2,2,3,6,9,5,0,2,2,18,20,9,10,8,2,1,1,0,256,121,7,3,22,23,4,0,195,97,98,178,17,88,90,9,90,0,0,24,14,28,24,20,10,10,10,3,0,2,12,10,6,3,2,0,0,0,0,0,1,0,1,5,1,0,2,1,1,1,0,0,2,1,0,1,0,0,0,0,0,46,43,7,1,38,48,12,0
Scituate,1998,Rhode Island,RI,9946,RI00410,RI0041000,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,8,4,4,5,3,2,3,2,3,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smithfield,1998,Rhode Island,RI,18855,RI00411,RI0041100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,42,28,14,34,8,20,14,8,14,0,0,6,2,1,5,4,2,0,2,0,0,0,1,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,1,0,1,0,0,27,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woonsocket,1998,Rhode Island,RI,41611,RI00412,RI0041200,44,007,44007,local police department,"cities 25,000-49,999",new england,non-suburban,105,66,39,73,32,43,30,23,30,0,2,11,3,8,6,3,2,0,2,2,1,4,0,8,9,7,2,2,0,1,0,0,3,5,1,0,0,0,2,1,1,2,0,0,3,1,3,3,3,2,0,0,2,47,16,2,1,34,3,2,0,17,11,6,15,2,10,5,1,5,0,0,1,2,1,1,3,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,1,3,2,0
Foster,1998,Rhode Island,RI,4382,RI00413,RI0041300,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glocester,1998,Rhode Island,RI,9225,RI00414,RI0041400,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,10,9,1,9,1,8,1,1,1,0,0,0,0,1,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,2,2,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
North Smithfield,1998,Rhode Island,RI,10564,RI00415,RI0041500,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,45,40,5,35,10,30,5,10,5,0,0,2,0,1,2,3,3,1,1,0,2,0,5,3,5,3,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,2,1,0,0,0,0,0,36,3,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrillville,1998,Rhode Island,RI,16019,RI00416,RI0041600,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,23,6,17,23,0,6,17,0,17,0,0,3,2,8,4,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,7,1,6,7,0,1,6,0,6,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
Brown University,1998,Rhode Island,RI,0,RI00423,RI0042300,44,007,44007,special jurisdiction,"cities under 2,500",new england,suburban,17,15,2,17,0,15,2,0,2,0,0,0,0,0,2,0,1,1,1,1,1,2,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narragansett,1998,Rhode Island,RI,15922,RI00501,RI0050100,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,44,33,11,29,15,20,9,13,9,0,0,2,3,3,1,2,2,1,0,0,4,2,1,2,1,2,0,0,1,0,2,0,0,1,0,0,1,1,3,5,0,0,0,0,1,0,0,0,1,0,1,0,1,29,4,0,0,8,3,0,0,6,2,4,5,1,1,4,1,4,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
North Kingstown,1998,Rhode Island,RI,25946,RI00502,RI0050200,44,009,44009,local police department,"cities 25,000-49,999",new england,suburban,59,35,24,41,18,22,19,13,19,0,3,7,3,3,3,5,2,1,2,0,1,0,3,3,2,3,0,0,0,0,0,0,0,1,2,1,1,2,0,1,1,0,0,3,1,3,0,0,0,0,1,1,0,31,4,0,0,24,0,0,0,8,3,5,4,4,2,2,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,5,0,0,0
South Kingstown,1998,Rhode Island,RI,26372,RI00503,RI0050300,44,009,44009,local police department,"cities 25,000-49,999",new england,suburban,34,9,25,30,4,8,22,1,22,0,2,13,5,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,19,6,0,0,3,0,3,3,0,0,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
Westerly,1998,Rhode Island,RI,23086,RI00504,RI0050400,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,62,30,32,41,21,21,20,9,20,0,3,3,2,2,10,2,1,1,1,1,2,0,2,1,4,3,2,1,0,0,0,1,2,2,4,2,1,2,0,0,0,0,0,0,0,3,0,1,0,1,2,0,0,28,1,1,0,31,1,0,0,8,5,3,6,2,4,2,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0
Richmond,1998,Rhode Island,RI,6573,RI00505,RI0050500,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,16,2,14,15,1,2,13,0,13,0,1,6,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hopkinton,1998,Rhode Island,RI,7725,RI00506,RI0050600,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,10,3,7,8,2,3,5,0,5,0,0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlestown,1998,Rhode Island,RI,7091,RI00507,RI0050700,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,4,2,2,4,0,2,2,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
New Shoreham,1998,Rhode Island,RI,950,RI00509,RI0050900,44,009,44009,local police department,"cities under 2,500",new england,suburban,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
University Of Rhode Isla,1998,Rhode Island,RI,0,RI00510,RI0051000,44,009,44009,special jurisdiction,"cities under 2,500",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hope Valley Barracks,1998,Rhode Island,RI,0,RI302SP,RI302SP00,44,003,44003,state law enforcement agency,"msa cnty under 10,000",new england,suburban,11,8,3,9,2,6,3,2,3,0,1,0,0,0,2,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,3,0,0,0,10,7,3,10,0,7,3,0,3,0,0,0,0,2,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0
Portsmouth Barracks,1998,Rhode Island,RI,0,RI303SP,RI303SP00,44,005,44005,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chepachet/lincoln Woods,1998,Rhode Island,RI,0,RI304SP,RI304SP00,44,007,44007,state law enforcement agency,"msa cnty under 10,000",new england,suburban,34,26,8,25,9,17,8,9,8,0,0,3,3,1,1,0,2,0,0,1,1,0,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,0,0,0,0,21,5,0,0,7,1,0,0,27,21,6,24,3,19,5,2,5,0,0,0,1,0,4,3,1,1,1,1,1,2,1,5,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,8,0,0,4,2,0,0
Wickford Barracks,1998,Rhode Island,RI,6146,RI305SP,RI305SP00,44,009,44009,state law enforcement agency,"msa cnty under 10,000",new england,suburban,3,0,3,3,0,0,3,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
State Police,1998,Rhode Island,RI,0,RIRSP00,RIRSP0000,44,007,44007,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Barrington,1999,Rhode Island,RI,15853,RI00101,RI0010100,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,9,4,5,8,1,4,4,0,4,0,0,1,2,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bristol,1999,Rhode Island,RI,21945,RI00102,RI0010200,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,9,8,1,5,4,5,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren,1999,Rhode Island,RI,11432,RI00103,RI0010300,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,35,11,24,26,9,9,17,2,17,0,6,4,3,3,1,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry,1999,Rhode Island,RI,32474,RI00201,RI0020100,44,003,44003,local police department,"cities 25,000-49,999",new england,suburban,123,69,54,78,45,43,35,26,35,0,1,12,9,7,6,5,2,1,0,0,2,0,4,5,8,8,5,0,2,0,1,0,0,5,5,5,4,4,3,0,0,2,0,0,7,4,3,0,2,0,0,0,1,65,3,1,0,53,1,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
East Greenwich,1999,Rhode Island,RI,12335,RI00202,RI0020200,44,003,44003,local police department,"cities 10,000-24,999",new england,suburban,12,7,5,9,3,5,4,2,4,0,0,0,1,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Warwick,1999,Rhode Island,RI,84293,RI00203,RI0020300,44,003,44003,local police department,"cities 50,000-99,999",new england,non-suburban,927,546,381,382,545,237,144,309,144,1,21,38,19,30,36,30,20,25,14,11,12,7,33,31,19,12,7,5,4,4,3,0,15,72,53,51,45,46,33,21,14,17,19,4,36,44,28,22,6,4,5,3,7,448,84,13,1,307,51,22,1,26,21,5,25,1,20,5,1,5,0,0,1,1,1,2,3,3,2,0,1,0,0,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,5,0,0,0
West Warwick,1999,Rhode Island,RI,28760,RI00204,RI0020400,44,003,44003,local police department,"cities 25,000-49,999",new england,suburban,58,33,25,45,13,25,18,8,18,2,4,6,4,4,0,3,4,3,1,2,0,0,2,2,3,1,2,0,2,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,1,3,3,0,0,0,0,0,0,33,0,0,0,25,0,0,0,6,5,1,6,0,5,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0
West Greenwich,1999,Rhode Island,RI,4332,RI00205,RI0020500,44,003,44003,local police department,"cities 2,500-9,999",new england,suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamestown,1999,Rhode Island,RI,5073,RI00301,RI0030100,44,005,44005,local police department,"cities 2,500-9,999",new england,suburban,9,4,5,5,4,2,3,2,3,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,4,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Middletown,1999,Rhode Island,RI,19232,RI00302,RI0030200,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,43,25,18,26,17,13,13,12,13,0,5,2,0,4,2,1,2,0,1,0,0,0,0,2,4,3,0,0,0,0,0,0,0,2,0,2,1,0,3,1,0,0,0,1,2,5,0,0,0,0,0,0,0,21,4,0,0,12,6,0,0,4,1,3,3,1,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0
Newport,1999,Rhode Island,RI,24336,RI00303,RI0030300,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,122,54,68,90,32,38,50,16,50,2,13,10,8,7,12,1,1,1,1,2,1,1,9,5,5,8,1,0,0,0,2,0,3,9,0,0,4,2,0,2,1,0,0,0,0,5,2,0,0,0,4,0,0,37,17,0,0,33,35,0,0,31,14,17,27,4,14,13,0,13,0,0,2,4,4,3,4,2,1,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,9,8,0,0
Portsmouth,1999,Rhode Island,RI,16811,RI00304,RI0030400,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,20,7,13,16,4,6,10,1,10,0,1,1,4,4,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,13,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Tiverton,1999,Rhode Island,RI,14257,RI00305,RI0030500,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,11,7,4,9,2,5,4,2,4,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,0,0,0,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Little Compton,1999,Rhode Island,RI,3355,RI00306,RI0030600,44,005,44005,local police department,"cities 2,500-9,999",new england,non-suburban,4,3,1,3,1,2,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Falls,1999,Rhode Island,RI,16403,RI00401,RI0040100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,22,15,7,15,7,10,5,5,5,0,0,0,3,1,1,2,2,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,11,4,0,0,6,1,0,0,6,5,1,5,1,4,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0
Cranston,1999,Rhode Island,RI,74697,RI00402,RI0040200,44,007,44007,local police department,"cities 50,000-99,999",new england,suburban,270,205,65,183,87,135,48,70,48,0,5,15,11,7,10,16,10,13,18,8,7,2,21,12,11,8,6,1,1,1,0,1,1,2,6,3,4,8,4,1,5,1,3,0,10,9,9,5,7,2,3,2,1,177,24,4,0,56,8,1,0,10,6,4,10,0,6,4,0,4,0,0,1,0,1,2,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,0,0,0
Cumberland,1999,Rhode Island,RI,29515,RI00403,RI0040300,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,105,57,48,67,38,28,39,29,39,0,6,6,10,6,11,2,4,2,2,0,1,2,6,4,0,2,3,0,0,0,0,0,2,1,3,1,2,3,3,0,0,0,1,1,4,5,2,4,3,0,1,1,1,45,10,0,2,37,5,0,6,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
