agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Okeechobee,1985,Florida,FL,20574,FL04700,FL0470000,12,093,12093,36,20,16,36,0,20,16,0,16,0,0,4,5,3,4,5,3,1,2,0,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,13,3,0,0
Okeechobee,1985,Florida,FL,5005,FL04701,FL0470100,12,093,12093,21,14,7,20,1,14,6,0,6,0,0,0,2,1,3,2,2,0,0,1,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,5,2,0,0
Orange,1985,Florida,FL,344082,FL04800,FL0480000,12,095,12095,840,442,398,786,54,417,359,25,359,10,25,98,67,82,87,71,37,36,36,22,22,27,81,49,14,11,8,2,1,0,0,0,5,9,7,3,5,1,4,1,1,3,3,1,5,2,2,0,2,0,0,0,0,344,98,0,0,342,56,0,0
Apopka,1985,Florida,FL,7221,FL04801,FL0480100,12,095,12095,19,11,8,18,1,10,8,1,8,0,2,3,0,2,1,0,0,1,0,0,0,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,5,3,0,0
Maitland,1985,Florida,FL,9777,FL04802,FL0480200,12,095,12095,18,14,4,17,1,13,4,1,4,0,0,1,0,1,2,1,2,2,3,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,2,2,0,0
Ocoee,1985,Florida,FL,11085,FL04803,FL0480300,12,095,12095,16,11,5,15,1,10,5,1,5,0,0,0,3,0,2,3,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0
Orlando,1985,Florida,FL,142025,FL04804,FL0480400,12,095,12095,611,454,157,578,33,432,145,22,145,1,12,36,25,40,32,40,38,28,22,33,33,30,98,54,26,15,6,5,4,0,0,0,1,5,3,2,0,1,5,0,0,4,4,1,5,1,0,0,1,0,0,0,0,205,249,0,0,71,85,1,0
Winter Garden,1985,Florida,FL,7470,FL04805,FL0480500,12,095,12095,12,10,2,11,1,9,2,1,2,0,0,1,1,0,0,0,2,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,2,0,0,0
Winter Park,1985,Florida,FL,24237,FL04806,FL0480600,12,095,12095,38,30,8,36,2,28,8,2,8,0,0,0,1,4,3,1,4,2,3,0,1,2,8,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,15,0,0,6,2,0,0
Eatonville,1985,Florida,FL,2300,FL04807,FL0480700,12,095,12095,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Oakland,1985,Florida,FL,749,FL04808,FL0480800,12,095,12095,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Windermere,1985,Florida,FL,1486,FL04809,FL0480900,12,095,12095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgewood,1985,Florida,FL,1118,FL04810,FL0481000,12,095,12095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Central Fl,1985,Florida,FL,0,FL04814,FL0481400,12,095,12095,5,1,4,5,0,1,4,0,4,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
Osceola,1985,Florida,FL,42407,FL04900,FL0490000,12,097,12097,115,82,33,111,4,79,30,3,30,2,2,4,5,9,10,16,7,6,10,3,3,5,16,5,1,3,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67,15,0,0,26,7,0,0
Saint Cloud,1985,Florida,FL,9357,FL04901,FL0490100,12,097,12097,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Kissimmee,1985,Florida,FL,20209,FL04902,FL0490200,12,097,12097,99,55,44,96,3,52,44,3,44,0,2,5,5,12,20,8,1,8,6,2,5,1,14,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,44,11,0,0,23,21,0,0
Palm Beach,1985,Florida,FL,287850,FL05000,FL0500000,12,099,12099,581,362,219,553,28,343,204,19,204,6,20,43,37,36,68,49,42,37,20,20,20,17,82,29,12,5,6,3,0,0,1,1,1,3,1,1,2,6,4,1,0,0,0,1,5,0,1,1,0,0,0,0,0,270,92,0,0,204,15,0,0
Belle Glade,1985,Florida,FL,18404,FL05001,FL0500100,12,099,12099,162,73,89,162,0,73,88,0,88,1,9,41,22,11,5,12,3,6,7,6,4,3,19,6,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,66,0,0,3,86,0,0
Boca Raton,1985,Florida,FL,58122,FL05002,FL0500200,12,099,12099,133,79,54,119,14,72,44,7,44,3,6,10,5,6,17,15,10,5,5,3,10,7,8,4,2,1,2,0,0,0,0,2,2,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,64,15,0,0,48,6,0,0
Boynton Beach,1985,Florida,FL,41127,FL05003,FL0500300,12,099,12099,79,30,49,71,8,27,38,3,38,6,1,15,8,10,4,1,4,1,6,1,2,2,6,0,2,1,1,0,0,0,0,1,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,21,0,0,18,31,0,0
Delray Beach,1985,Florida,FL,42960,FL05004,FL0500400,12,099,12099,123,62,61,109,14,56,47,6,47,6,3,6,23,7,8,7,9,6,4,3,4,4,11,2,2,0,3,0,0,0,1,0,0,1,3,2,2,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,23,39,0,0,23,38,0,0
Lake Worth,1985,Florida,FL,30316,FL05005,FL0500500,12,099,12099,62,33,29,60,2,32,28,1,28,0,1,8,6,4,9,2,5,5,2,1,2,2,8,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,6,0,0,27,2,0,0
Palm Beach,1985,Florida,FL,11151,FL05006,FL0500600,12,099,12099,14,11,3,13,1,10,3,1,3,0,0,0,1,1,1,0,3,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,3,0,0,0
Riviera Beach,1985,Florida,FL,30828,FL05007,FL0500700,12,099,12099,142,76,66,134,8,72,61,4,61,1,5,15,12,11,18,9,6,6,4,4,3,3,23,4,7,2,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,12,64,0,0,6,60,0,0
West Palm Beach,1985,Florida,FL,71812,FL05008,FL0500800,12,099,12099,512,382,130,494,18,367,126,15,126,1,16,39,17,28,26,26,44,16,28,21,30,24,80,63,18,8,4,2,0,3,0,0,1,0,1,0,1,1,1,0,1,0,2,0,6,0,1,1,1,1,0,0,0,135,246,1,0,43,87,0,0
Atlantis,1985,Florida,FL,1657,FL05009,FL0500900,12,099,12099,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Greenacres City,1985,Florida,FL,15141,FL05012,FL0501200,12,099,12099,107,25,82,102,5,25,77,0,77,0,4,17,7,15,34,8,5,1,2,0,2,1,3,1,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,82,0,0,0
Juno Beach,1985,Florida,FL,1339,FL05016,FL0501600,12,099,12099,2,0,2,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Jupiter,1985,Florida,FL,14082,FL05017,FL0501700,12,099,12099,50,15,35,48,2,14,34,1,34,0,5,8,5,6,10,6,2,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,32,3,0,0
Jupiter Inlet Colony,1985,Florida,FL,420,FL05018,FL0501800,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Park,1985,Florida,FL,7642,FL05019,FL0501900,12,099,12099,58,26,32,57,1,25,32,1,32,0,1,6,3,7,15,7,1,0,2,3,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,17,0,0,9,23,0,0
Lantana,1985,Florida,FL,9201,FL05020,FL0502000,12,099,12099,10,6,4,10,0,6,4,0,4,0,0,2,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,0,0,0
Manalapan,1985,Florida,FL,357,FL05021,FL0502100,12,099,12099,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mangonia Park,1985,Florida,FL,1502,FL05022,FL0502200,12,099,12099,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
North Palm Beach,1985,Florida,FL,12651,FL05023,FL0502300,12,099,12099,14,8,6,14,0,8,6,0,6,0,1,1,0,1,3,2,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,5,1,0,0
Ocean Ridge,1985,Florida,FL,1584,FL05024,FL0502400,12,099,12099,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pahokee,1985,Florida,FL,6983,FL05025,FL0502500,12,099,12099,31,22,9,28,3,21,7,1,7,0,0,0,2,5,0,1,0,2,3,1,4,0,3,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,0,0,0,9,0,0
Palm Beach Gardens,1985,Florida,FL,18785,FL05026,FL0502600,12,099,12099,68,28,40,63,5,27,36,1,36,0,0,7,8,13,8,5,3,3,3,1,2,2,5,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,5,0,0,33,7,0,0
Palm Springs,1985,Florida,FL,9773,FL05027,FL0502700,12,099,12099,16,13,3,15,1,13,2,0,2,0,0,0,0,1,1,2,0,1,2,0,0,0,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0
Royal Palm Beach,1985,Florida,FL,5224,FL05028,FL0502800,12,099,12099,13,5,8,13,0,5,8,0,8,0,0,0,3,3,2,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0
South Bay,1985,Florida,FL,4095,FL05029,FL0502900,12,099,12099,25,16,9,22,3,13,9,3,9,0,5,3,0,0,1,1,3,2,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,10,0,0,0,9,0,0
South Palm Beach,1985,Florida,FL,1391,FL05030,FL0503000,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tequesta,1985,Florida,FL,4180,FL05031,FL0503100,12,099,12099,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Palm Beach Shores,1985,Florida,FL,1354,FL05033,FL0503300,12,099,12099,5,1,4,5,0,1,4,0,4,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
Florida Atlantic Univ,1985,Florida,FL,0,FL05037,FL0503700,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Beach,1985,Florida,FL,2427,FL05038,FL0503800,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Beach County School,1985,Florida,FL,0,FL05042,FL0504200,12,099,12099,75,24,51,69,6,24,43,0,43,2,6,11,10,7,9,3,2,2,2,3,0,2,6,3,1,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,29,22,0,0
Lake Clarke Shores,1985,Florida,FL,3504,FL05050,FL0505000,12,099,12099,4,3,1,4,0,3,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Palm Beach Co Marine Ptl,1985,Florida,FL,0,FL050MP,FL050MP00,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pasco,1985,Florida,FL,203800,FL05100,FL0510000,12,101,12101,423,183,240,387,36,173,211,10,211,3,19,50,46,45,51,31,20,13,22,10,11,15,22,14,6,3,3,2,0,0,1,0,2,10,8,4,2,0,1,2,0,0,1,0,2,2,1,1,0,0,0,0,0,175,8,0,0,226,14,0,0
Dade City,1985,Florida,FL,5596,FL05101,FL0510100,12,101,12101,32,5,27,29,3,5,24,0,24,0,0,1,7,6,10,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,15,12,0,0
New Port Richey,1985,Florida,FL,13365,FL05102,FL0510200,12,101,12101,20,8,12,18,2,7,9,1,9,2,0,4,2,2,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0
Zephyrhills,1985,Florida,FL,6727,FL05103,FL0510300,12,101,12101,21,8,13,17,4,7,10,1,10,0,2,5,1,1,1,1,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0,0,12,1,0,0
Port Richey,1985,Florida,FL,2596,FL05104,FL0510400,12,101,12101,12,10,2,11,1,9,2,1,2,0,0,0,1,1,0,1,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,2,0,0,0
Pinellas,1985,Florida,FL,243806,FL05200,FL0520000,12,103,12103,343,168,175,315,28,158,150,10,150,7,20,51,29,21,29,26,12,15,7,10,13,12,30,16,5,10,1,1,0,0,0,0,0,5,7,2,4,0,2,1,1,0,0,2,0,1,2,0,0,1,0,0,0,155,13,0,0,159,15,1,0
Belleair,1985,Florida,FL,4155,FL05201,FL0520100,12,103,12103,7,1,6,7,0,1,6,0,6,0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
Belleair Bluffs,1985,Florida,FL,2659,FL05202,FL0520200,12,103,12103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clearwater,1985,Florida,FL,97824,FL05203,FL0520300,12,103,12103,237,165,72,226,11,159,65,6,65,2,4,12,11,18,20,27,14,13,15,9,4,9,33,18,3,5,2,3,4,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,116,49,0,0,59,13,0,0
Dunedin,1985,Florida,FL,33692,FL05204,FL0520400,12,103,12103,89,45,44,77,12,40,36,5,36,1,2,11,9,6,8,5,4,5,4,3,3,1,4,0,3,6,0,0,2,0,0,0,0,3,1,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,38,7,0,0,44,0,0,0
Gulfport,1985,Florida,FL,12373,FL05205,FL0520500,12,103,12103,47,21,26,45,2,19,26,2,26,0,3,4,6,9,4,3,3,0,2,2,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18,3,0,0,10,16,0,0
Indian Rocks Beach,1985,Florida,FL,4260,FL05206,FL0520600,12,103,12103,29,19,10,28,1,18,10,1,10,0,0,2,0,1,7,1,1,0,2,7,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,10,0,0,0
Kenneth City,1985,Florida,FL,4697,FL05207,FL0520700,12,103,12103,4,2,2,4,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Largo,1985,Florida,FL,65411,FL05208,FL0520800,12,103,12103,86,41,45,78,8,38,40,3,40,0,0,16,9,8,7,3,3,8,2,1,3,2,8,2,0,1,3,1,1,0,0,0,0,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,1,0,0,45,0,0,0
Madeira Beach,1985,Florida,FL,4977,FL05209,FL0520900,12,103,12103,16,14,2,13,3,12,1,2,1,0,0,0,1,0,0,1,2,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,2,0,0,0
Univ Of S Fl - Pinellas,1985,Florida,FL,0,FL0520S,FL0520S00,12,103,12103,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Oldsmar,1985,Florida,FL,3497,FL05210,FL0521000,12,103,12103,8,3,5,7,1,2,5,1,5,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0
Pinellas Park,1985,Florida,FL,38555,FL05211,FL0521100,12,103,12103,237,86,151,229,8,84,140,2,140,5,17,48,12,6,57,4,21,7,7,5,9,7,11,7,2,3,0,1,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,78,8,0,0,147,1,3,0
Redington Beach,1985,Florida,FL,1911,FL05212,FL0521200,12,103,12103,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Safety Harbor,1985,Florida,FL,8554,FL05213,FL0521300,12,103,12103,21,7,14,16,5,6,10,1,10,0,2,6,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,10,4,0,0
Saint Petersburg,1985,Florida,FL,249879,FL05214,FL0521400,12,103,12103,706,379,327,668,38,364,281,15,281,23,53,87,58,39,44,43,32,29,28,16,22,24,74,50,30,9,3,0,3,1,0,0,2,12,6,2,1,1,1,1,1,1,2,0,4,1,3,0,0,0,0,0,0,190,188,1,0,158,169,0,0
Saint Petersburg Beach,1985,Florida,FL,10187,FL05215,FL0521500,12,103,12103,64,39,25,64,0,39,25,0,25,0,3,0,10,5,7,6,2,7,0,3,1,4,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,24,1,0,0
South Pasadena,1985,Florida,FL,5083,FL05216,FL0521600,12,103,12103,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
Indian Shores,1985,Florida,FL,1178,FL05217,FL0521700,12,103,12103,14,5,9,14,0,5,9,0,9,0,1,1,2,4,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0
Tarpon Springs,1985,Florida,FL,15326,FL05218,FL0521800,12,103,12103,58,26,32,53,5,26,27,0,27,0,0,8,4,4,11,5,1,1,2,1,0,0,7,1,2,4,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,25,7,0,0
Treasure Island,1985,Florida,FL,7123,FL05219,FL0521900,12,103,12103,22,14,8,21,1,13,8,1,8,0,0,0,0,3,5,0,0,1,1,0,0,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,8,0,0,0
Belleair Beach,1985,Florida,FL,1834,FL05220,FL0522000,12,103,12103,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Redington Shores,1985,Florida,FL,2461,FL05225,FL0522500,12,103,12103,11,7,4,9,2,5,4,2,4,0,0,0,0,3,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0
North Redington Beach,1985,Florida,FL,1255,FL05226,FL0522600,12,103,12103,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Pinellas County Campus,1985,Florida,FL,0,FL05227,FL0522700,12,103,12103,5,0,5,5,0,0,5,0,5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Pinellas Co Marine Ptl,1985,Florida,FL,0,FL052MP,FL052MP00,12,103,12103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polk,1985,Florida,FL,216293,FL05300,FL0530000,12,105,12105,409,296,113,388,21,281,106,15,106,1,8,31,15,28,24,37,36,24,16,19,14,17,52,30,17,8,3,3,1,0,4,1,1,1,1,1,1,0,0,2,1,1,1,0,4,2,3,1,0,0,0,0,0,236,60,0,0,100,12,1,0
Auburndale,1985,Florida,FL,7655,FL05301,FL0530100,12,105,12105,16,9,7,13,3,7,6,2,6,0,0,1,2,2,1,1,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,5,2,0,0
