agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Willimantic,1999,Connecticut,CT,15516,CT00163,CT0016300,09,015,09015,21,13,8,20,1,12,8,1,8,0,0,5,1,1,1,1,0,3,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,8,0,0,0
Windsor,1999,Connecticut,CT,27542,CT00164,CT0016400,09,003,09003,19,14,5,17,2,12,5,2,5,0,0,0,0,3,2,3,1,1,0,0,0,0,0,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,7,0,0,4,1,0,0
Windsor Locks,1999,Connecticut,CT,11973,CT00165,CT0016500,09,003,09003,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Wolcott,1999,Connecticut,CT,14717,CT00166,CT0016600,09,009,09009,18,11,7,15,3,8,7,3,7,0,0,1,2,3,1,0,0,0,2,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,1,0,0,7,0,0,0
Woodbridge,1999,Connecticut,CT,8285,CT00167,CT0016700,09,009,09009,5,2,3,5,0,2,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0
Yale University,1999,Connecticut,CT,0,CT00169,CT0016900,09,009,09009,13,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0
Univ Of Connecticut Stor,1999,Connecticut,CT,0,CT00170,CT0017000,09,013,09013,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0
Central Connecticut St U,1999,Connecticut,CT,0,CT00190,CT0019000,09,003,09003,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
Eastern Connecticut St U,1999,Connecticut,CT,0,CT00191,CT0019100,09,015,09015,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Univ Conn-health Center,1999,Connecticut,CT,0,CT00192,CT0019200,09,003,09003,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Western Connecticut St U,1999,Connecticut,CT,0,CT00193,CT0019300,09,001,09001,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
So Conn State University,1999,Connecticut,CT,0,CT00194,CT0019400,09,009,09009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Capitol Police,1999,Connecticut,CT,0,CT00200,CT0020000,09,003,09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Groton Town,1999,Connecticut,CT,31364,CT00A59,CT00A5900,09,011,09011,17,7,10,17,0,7,10,0,10,0,0,1,3,3,3,0,0,0,0,1,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,9,1,0,0
Groton Long Point,1999,Connecticut,CT,603,CT00B59,CT00B5900,09,011,09011,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Connecticut State Police,1999,Connecticut,CT,479001,CTCSP00,CTCSP0000,09,009,09009,167,90,77,157,10,81,73,9,73,3,5,25,15,11,17,20,16,5,2,5,2,1,8,11,3,3,4,1,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,1,0,2,0,0,1,0,0,0,0,88,2,0,0,73,4,0,0
Ansonia,2e3,Connecticut,CT,18554,CT00002,CT0000200,09,009,09009,17,10,7,14,3,7,7,3,7,0,2,1,0,1,3,0,1,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6,4,0,0,6,1,0,0
Avon,2e3,Connecticut,CT,15832,CT00004,CT0000400,09,003,09003,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Berlin,2e3,Connecticut,CT,18215,CT00007,CT0000700,09,003,09003,21,20,1,19,2,18,1,2,1,0,0,0,1,0,0,4,1,0,0,2,2,1,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0
Bethel,2e3,Connecticut,CT,18067,CT00009,CT0000900,09,001,09001,5,5,0,1,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Bloomfield,2e3,Connecticut,CT,19587,CT00011,CT0001100,09,003,09003,10,8,2,9,1,7,2,1,2,0,0,1,1,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,2,0,0
Branford,2e3,Connecticut,CT,28683,CT00014,CT0001400,09,009,09009,10,8,2,6,4,4,2,4,2,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,7,0,0,1,2,0,0,0
Bridgeport,2e3,Connecticut,CT,139529,CT00015,CT0001500,09,001,09001,103,78,25,99,4,76,22,2,22,1,1,8,5,4,4,7,1,3,3,2,1,1,14,13,14,11,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,44,34,0,0,18,7,0,0
Bristol,2e3,Connecticut,CT,60062,CT00017,CT0001700,09,003,09003,45,28,17,34,11,23,9,5,9,2,2,2,4,1,0,2,3,1,1,1,0,2,3,4,1,5,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,26,2,0,0,14,3,0,0
Brookfield,2e3,Connecticut,CT,15664,CT00018,CT0001800,09,001,09001,9,7,2,7,2,5,2,2,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0
Canton,2e3,Connecticut,CT,8840,CT00023,CT0002300,09,003,09003,8,4,4,7,1,3,4,1,4,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
Cheshire,2e3,Connecticut,CT,28543,CT00025,CT0002500,09,009,09009,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Clinton,2e3,Connecticut,CT,13094,CT00027,CT0002700,09,007,09007,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
Coventry,2e3,Connecticut,CT,11504,CT00032,CT0003200,09,013,09013,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Cromwell,2e3,Connecticut,CT,12871,CT00033,CT0003300,09,007,09007,4,2,2,2,2,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0
Danbury,2e3,Connecticut,CT,74848,CT00034,CT0003400,09,001,09001,24,5,19,18,6,4,13,1,13,1,2,4,2,1,4,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,11,7,1,0
Darien,2e3,Connecticut,CT,19607,CT00035,CT0003500,09,001,09001,5,4,1,5,0,4,1,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Derby,2e3,Connecticut,CT,12391,CT00037,CT0003700,09,009,09009,24,17,7,22,2,15,7,2,7,0,0,1,0,3,3,4,0,4,0,0,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,6,1,0,0
East Hampton,2e3,Connecticut,CT,13352,CT00042,CT0004200,09,007,09007,7,4,3,6,1,4,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
East Hartford,2e3,Connecticut,CT,49575,CT00043,CT0004300,09,003,09003,70,44,26,66,4,40,26,4,26,0,1,8,9,4,4,2,6,2,2,1,0,0,4,5,5,8,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,27,17,0,0,15,11,0,0
East Haven,2e3,Connecticut,CT,28189,CT00044,CT0004400,09,009,09009,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Easton,2e3,Connecticut,CT,7272,CT00046,CT0004600,09,001,09001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Windsor,2e3,Connecticut,CT,9818,CT00047,CT0004700,09,003,09003,8,6,2,7,1,5,2,1,2,0,0,0,0,2,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0
Enfield,2e3,Connecticut,CT,45212,CT00049,CT0004900,09,003,09003,33,25,8,30,3,22,8,3,8,0,3,1,1,2,1,1,2,5,0,1,0,0,7,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23,2,0,0,7,0,1,0
Fairfield,2e3,Connecticut,CT,57340,CT00051,CT0005100,09,001,09001,33,24,9,31,2,23,7,1,7,1,2,3,0,1,1,1,5,1,1,2,0,1,4,4,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,2,0,0,8,1,0,0
Farmington,2e3,Connecticut,CT,23641,CT00052,CT0005200,09,003,09003,30,25,5,28,2,23,5,2,5,0,0,0,0,2,3,8,0,0,0,4,0,0,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,5,0,0,0
Glastonbury,2e3,Connecticut,CT,31876,CT00054,CT0005400,09,003,09003,12,7,5,12,0,7,5,0,5,0,0,0,3,1,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,5,0,0,0
Granby,2e3,Connecticut,CT,10347,CT00056,CT0005600,09,003,09003,8,7,1,8,0,7,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0
Greenwich,2e3,Connecticut,CT,61101,CT00057,CT0005700,09,001,09001,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
Groton,2e3,Connecticut,CT,10010,CT00059,CT0005900,09,011,09011,4,1,3,3,1,0,3,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0
Guilford,2e3,Connecticut,CT,21398,CT00060,CT0006000,09,009,09009,21,18,3,19,2,16,3,2,3,0,0,2,0,0,1,3,0,6,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,3,0,0,3,0,0,0
Hamden,2e3,Connecticut,CT,56913,CT00062,CT0006200,09,009,09009,31,27,4,25,6,22,3,5,3,0,1,1,1,0,0,4,6,0,1,0,1,0,4,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,16,11,0,0,0,4,0,0
Hartford,2e3,Connecticut,CT,121578,CT00064,CT0006400,09,003,09003,310,236,74,284,26,210,69,26,69,5,2,17,13,11,26,9,8,11,5,9,5,7,42,40,43,19,5,5,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,2,3,4,6,2,1,0,0,0,0,128,107,1,0,52,22,0,0
Madison,2e3,Connecticut,CT,17858,CT00076,CT0007600,09,009,09009,3,1,2,3,0,1,2,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Manchester,2e3,Connecticut,CT,54740,CT00077,CT0007700,09,003,09003,49,44,5,45,4,40,5,4,5,0,0,3,2,0,0,7,1,6,5,0,2,5,3,1,5,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,39,3,2,0,3,2,0,0
Meriden,2e3,Connecticut,CT,58244,CT00080,CT0008000,09,009,09009,57,32,25,54,3,31,19,1,19,4,0,10,3,4,2,3,1,2,5,1,1,0,7,7,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,6,0,0,24,1,0,0
Middlebury,2e3,Connecticut,CT,6451,CT00081,CT0008100,09,009,09009,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Middletown,2e3,Connecticut,CT,43167,CT00083,CT0008300,09,007,09007,34,33,1,29,5,28,1,5,1,0,0,0,0,1,0,2,2,0,3,1,3,1,1,4,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,15,17,1,0,1,0,0,0
Milford,2e3,Connecticut,CT,52305,CT00084,CT0008400,09,009,09009,34,18,16,32,2,16,16,2,16,0,4,4,2,5,1,2,3,0,2,0,0,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,1,0,0,16,0,0,0
Monroe,2e3,Connecticut,CT,19247,CT00085,CT0008500,09,001,09001,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Naugatuck,2e3,Connecticut,CT,30989,CT00088,CT0008800,09,009,09009,10,7,3,9,1,7,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,1,0,0
New Britain,2e3,Connecticut,CT,71538,CT00089,CT0008900,09,003,09003,112,82,30,104,8,77,26,5,26,1,2,6,2,1,15,5,10,1,4,2,3,2,21,11,9,8,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,60,22,0,0,25,5,0,0
New Canaan,2e3,Connecticut,CT,19395,CT00090,CT0009000,09,001,09001,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
New Haven,2e3,Connecticut,CT,123626,CT00093,CT0009300,09,009,09009,158,142,16,145,13,130,14,12,14,1,2,4,2,3,3,5,1,4,3,6,6,4,13,20,34,22,8,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,2,0,0,0,0,69,72,1,0,6,10,0,0
Newington,2e3,Connecticut,CT,29306,CT00094,CT0009400,09,003,09003,22,17,5,22,0,17,5,0,5,0,0,0,2,1,2,1,0,1,3,0,0,0,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,5,0,0,0
New London,2e3,Connecticut,CT,25671,CT00095,CT0009500,09,011,09011,12,7,5,9,3,5,4,2,4,0,0,3,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,3,2,0,0
New Milford,2e3,Connecticut,CT,27121,CT00096,CT0009600,09,005,09005,16,8,8,13,3,5,7,3,7,1,2,1,0,1,3,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0
Newtown,2e3,Connecticut,CT,25031,CT00097,CT0009700,09,001,09001,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
North Branford,2e3,Connecticut,CT,13906,CT00099,CT0009900,09,009,09009,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
North Haven,2e3,Connecticut,CT,23035,CT00101,CT0010100,09,009,09009,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Norwalk,2e3,Connecticut,CT,82951,CT00103,CT0010300,09,001,09001,31,17,14,26,5,16,10,1,10,0,0,1,6,1,2,1,2,0,1,0,0,0,1,0,7,4,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,8,6,0,0
Norwich,2e3,Connecticut,CT,36117,CT00104,CT0010400,09,011,09011,65,44,21,61,4,41,19,3,19,1,1,3,5,7,3,2,3,2,3,2,0,0,6,3,2,4,14,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26,18,0,0,19,2,0,0
Old Saybrook,2e3,Connecticut,CT,10367,CT00106,CT0010600,09,007,09007,15,11,4,14,1,10,4,1,4,0,0,0,0,2,2,3,1,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0
Orange,2e3,Connecticut,CT,13233,CT00107,CT0010700,09,009,09009,5,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0
Plainfield,2e3,Connecticut,CT,14619,CT00109,CT0010900,09,015,09015,15,11,4,14,1,10,4,1,4,0,1,0,2,1,0,1,0,0,0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0
Plainville,2e3,Connecticut,CT,17328,CT00110,CT0011000,09,003,09003,18,10,8,18,0,10,8,0,8,0,0,6,1,0,1,0,1,1,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,7,1,0,0
Plymouth,2e3,Connecticut,CT,11634,CT00111,CT0011100,09,005,09005,7,5,2,6,1,4,2,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0
Portland,2e3,Connecticut,CT,8732,CT00113,CT0011300,09,007,09007,4,1,3,4,0,1,3,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0
Putnam,2e3,Connecticut,CT,9002,CT00116,CT0011600,09,015,09015,19,7,12,18,1,6,12,1,12,0,2,2,4,2,2,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0
Ridgefield,2e3,Connecticut,CT,23643,CT00118,CT0011800,09,001,09001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rocky Hill,2e3,Connecticut,CT,17966,CT00119,CT0011900,09,003,09003,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
Seymour,2e3,Connecticut,CT,15454,CT00124,CT0012400,09,009,09009,20,16,4,18,2,14,4,2,4,0,1,0,1,2,0,1,1,1,0,0,1,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16,0,0,0,4,0,0,0
Shelton,2e3,Connecticut,CT,38101,CT00126,CT0012600,09,001,09001,16,9,7,15,1,8,7,1,7,0,0,0,5,2,0,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,7,0,0,0
Simsbury,2e3,Connecticut,CT,23234,CT00128,CT0012800,09,003,09003,9,4,5,9,0,4,5,0,5,0,0,0,2,1,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0
Southington,2e3,Connecticut,CT,39728,CT00131,CT0013100,09,003,09003,19,16,3,17,2,14,3,2,3,0,0,0,1,2,0,5,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,3,0,0,0
South Windsor,2e3,Connecticut,CT,24412,CT00132,CT0013200,09,003,09003,14,8,6,13,1,7,6,1,6,0,0,4,0,0,2,1,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,6,0,0,0
Stamford,2e3,Connecticut,CT,117083,CT00135,CT0013500,09,001,09001,117,92,25,90,27,66,24,26,24,0,7,3,3,5,6,7,7,5,4,3,1,4,13,9,7,2,2,1,1,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,5,4,6,2,2,0,0,0,1,57,35,0,0,8,17,0,0
