agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Waldo State Police,1999,Maine,ME,0,ME014SP,ME014SP00,23,027,23027,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,6,1,5,6,0,1,5,0,5,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
Washington,1999,Maine,ME,21659,ME01500,ME0150000,23,029,23029,sheriffs office,"non-msa cnty 10,000-24,999",new england,non-suburban,16,12,4,13,3,9,4,3,4,0,0,0,0,2,2,2,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0
Calais,1999,Maine,ME,3766,ME01501,ME0150100,23,029,23029,local police department,"cities 2,500-9,999",new england,non-suburban,6,2,4,6,0,2,4,0,4,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
Eastport,1999,Maine,ME,1836,ME01502,ME0150200,23,029,23029,local police department,"cities under 2,500",new england,non-suburban,7,4,3,5,2,3,2,1,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,2
Machias,1999,Maine,ME,2484,ME01503,ME0150300,23,029,23029,local police department,"cities under 2,500",new england,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Baileyville,1999,Maine,ME,1936,ME01509,ME0150900,23,029,23029,local police department,"cities under 2,500",new england,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Milbridge,1999,Maine,ME,1284,ME01517,ME0151700,23,029,23029,local police department,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington State Police,1999,Maine,ME,0,ME015SP,ME015SP00,23,029,23029,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,16,8,8,16,0,8,8,0,8,0,0,0,2,1,5,0,1,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0
York,1999,Maine,ME,36686,ME01600,ME0160000,23,031,23031,sheriffs office,"non-msa cnty 25,000-99,999",new england,non-suburban,60,26,34,52,8,24,28,2,28,0,0,7,8,6,7,1,10,2,2,2,0,0,2,3,0,1,1,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,26,0,0,0,34,0,0,0
Biddeford,1999,Maine,ME,20998,ME01601,ME0160100,23,031,23031,local police department,"cities 10,000-24,999",new england,non-suburban,33,15,18,31,2,14,17,1,17,0,0,8,1,5,3,4,1,1,1,0,0,1,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,16,0,0,2
Kittery,1999,Maine,ME,9342,ME01602,ME0160200,23,031,23031,local police department,"cities 2,500-9,999",new england,suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
Old Orchard Beach,1999,Maine,ME,7811,ME01603,ME0160300,23,031,23031,local police department,"cities 2,500-9,999",new england,suburban,19,13,6,17,2,12,5,1,5,0,0,1,2,1,1,3,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,6,0,0,0
Saco,1999,Maine,ME,16182,ME01604,ME0160400,23,031,23031,local police department,"cities 10,000-24,999",new england,non-suburban,17,7,10,15,2,6,9,1,9,0,0,5,2,1,1,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,2,0,0
Sanford,1999,Maine,ME,21143,ME01605,ME0160500,23,031,23031,local police department,"cities 10,000-24,999",new england,non-suburban,7,4,3,7,0,4,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
Berwick,1999,Maine,ME,6380,ME01606,ME0160600,23,031,23031,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kennebunk,1999,Maine,ME,9165,ME01608,ME0160800,23,031,23031,local police department,"cities 2,500-9,999",new england,non-suburban,4,3,1,4,0,3,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Kennebunkport,1999,Maine,ME,3520,ME01609,ME0160900,23,031,23031,local police department,"cities 2,500-9,999",new england,non-suburban,6,3,3,6,0,3,3,0,3,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
North Berwick,1999,Maine,ME,4110,ME01611,ME0161100,23,031,23031,local police department,"cities 2,500-9,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ogunquit,1999,Maine,ME,997,ME01612,ME0161200,23,031,23031,local police department,"cities under 2,500",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
South Berwick,1999,Maine,ME,6321,ME01613,ME0161300,23,031,23031,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wells,1999,Maine,ME,8399,ME01614,ME0161400,23,031,23031,local police department,"cities 2,500-9,999",new england,suburban,23,11,12,22,1,10,12,1,12,0,0,4,2,3,3,2,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0
York,1999,Maine,ME,12164,ME01616,ME0161600,23,031,23031,local police department,"cities 10,000-24,999",new england,suburban,6,2,4,6,0,2,4,0,4,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
Buxton,1999,Maine,ME,7351,ME01618,ME0161800,23,031,23031,local police department,"cities 2,500-9,999",new england,suburban,10,4,6,9,1,3,6,1,6,0,0,0,2,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0
York State Police,1999,Maine,ME,0,ME016SP,ME016SP00,23,031,23031,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,35,15,20,35,0,15,20,0,20,0,2,0,1,13,4,2,2,3,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,20,0,0,0
Androscoggin,2e3,Maine,ME,24972,ME00100,ME0010000,23,001,23001,sheriffs office,"msa cnty 10,000-24,999",new england,suburban,8,4,4,8,0,4,4,0,4,0,0,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
Auburn,2e3,Maine,ME,23203,ME00101,ME0010100,23,001,23001,local police department,"cities 10,000-24,999",new england,non-suburban,42,22,20,37,5,20,17,2,17,0,2,2,0,2,11,4,5,1,1,1,2,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,20,0,0,0
Lewiston,2e3,Maine,ME,35690,ME00102,ME0010200,23,001,23001,local police department,"cities 25,000-49,999",new england,non-suburban,77,51,26,72,5,50,22,1,22,0,1,3,6,1,11,8,5,7,1,2,1,6,2,6,8,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,1,0,0,25,1,0,0
Livermore Falls,2e3,Maine,ME,3227,ME00103,ME0010300,23,001,23001,local police department,"cities 2,500-9,999",new england,non-suburban,4,2,2,4,0,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Lisbon,2e3,Maine,ME,9077,ME00105,ME0010500,23,001,23001,local police department,"cities 2,500-9,999",new england,suburban,9,1,8,9,0,1,8,0,8,0,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0
Mechanic Falls,2e3,Maine,ME,3138,ME00106,ME0010600,23,001,23001,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sabattus,2e3,Maine,ME,4486,ME00107,ME0010700,23,001,23001,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Androscoggin State Polic,2e3,Maine,ME,0,ME001SP,ME001SP00,23,001,23001,state law enforcement agency,"msa cnty under 10,000",new england,suburban,3,1,2,3,0,1,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Aroostook,2e3,Maine,ME,29200,ME00200,ME0020000,23,003,23003,sheriffs office,"non-msa cnty 25,000-99,999",new england,non-suburban,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Caribou,2e3,Maine,ME,8312,ME00201,ME0020100,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,16,7,9,10,6,6,4,1,4,0,0,0,0,2,2,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0
Fort Fairfield,2e3,Maine,ME,3579,ME00202,ME0020200,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,5,3,2,5,0,3,2,0,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Fort Kent,2e3,Maine,ME,4233,ME00203,ME0020300,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Houlton,2e3,Maine,ME,6476,ME00204,ME0020400,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,23,7,16,20,3,7,13,0,13,0,0,4,3,4,2,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0
Madawaska,2e3,Maine,ME,4534,ME00205,ME0020500,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Presque Isle,2e3,Maine,ME,9511,ME00206,ME0020600,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,22,8,14,19,3,8,11,0,11,0,0,0,8,2,1,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0
Van Buren,2e3,Maine,ME,2631,ME00207,ME0020700,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,7,1,6,5,2,1,4,0,4,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
Ashland,2e3,Maine,ME,1474,ME00208,ME0020800,23,003,23003,local police department,"cities under 2,500",new england,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Limestone,2e3,Maine,ME,2361,ME00210,ME0021000,23,003,23003,local police department,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washburn,2e3,Maine,ME,1627,ME00216,ME0021600,23,003,23003,local police department,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aroostook State Police,2e3,Maine,ME,0,ME002SP,ME002SP00,23,003,23003,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,55,33,22,52,3,31,21,2,21,0,0,2,3,3,13,9,6,3,2,1,1,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,0,22,0,0,0
Cumberland,2e3,Maine,ME,47130,ME00300,ME0030000,23,005,23005,sheriffs office,"msa cnty 25,000-99,999",new england,suburban,42,23,19,35,7,19,13,4,13,3,0,4,2,5,2,3,5,2,3,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,22,1,0,0,19,0,0,0
Brunswick,2e3,Maine,ME,21172,ME00301,ME0030100,23,005,23005,local police department,"cities 10,000-24,999",new england,non-suburban,15,8,7,12,3,7,5,1,5,0,0,3,2,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,6,1,0,0
Cape Elizabeth,2e3,Maine,ME,9068,ME00302,ME0030200,23,005,23005,local police department,"cities 2,500-9,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Falmouth,2e3,Maine,ME,10310,ME00303,ME0030300,23,005,23005,local police department,"cities 10,000-24,999",new england,suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Gorham,2e3,Maine,ME,14141,ME00304,ME0030400,23,005,23005,local police department,"cities 10,000-24,999",new england,suburban,6,0,6,6,0,0,5,0,5,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Portland,2e3,Maine,ME,64249,ME00305,ME0030500,23,005,23005,local police department,"cities 50,000-99,999",new england,non-suburban,85,59,26,80,5,57,20,2,20,3,1,7,4,5,3,1,4,3,5,6,3,2,6,9,9,4,3,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,54,3,1,1,24,0,2,0
South Portland,2e3,Maine,ME,23324,ME00306,ME0030600,23,005,23005,local police department,"cities 10,000-24,999",new england,suburban,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Scarborough,2e3,Maine,ME,16970,ME00307,ME0030700,23,005,23005,local police department,"cities 10,000-24,999",new england,suburban,6,3,3,6,0,3,2,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Westbrook,2e3,Maine,ME,16142,ME00308,ME0030800,23,005,23005,local police department,"cities 10,000-24,999",new england,suburban,11,6,5,11,0,6,5,0,5,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0
Bridgton,2e3,Maine,ME,4883,ME00309,ME0030900,23,005,23005,local police department,"cities 2,500-9,999",new england,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Cumberland,2e3,Maine,ME,7159,ME00310,ME0031000,23,005,23005,local police department,"cities 2,500-9,999",new england,suburban,3,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Freeport,2e3,Maine,ME,7800,ME00311,ME0031100,23,005,23005,local police department,"cities 2,500-9,999",new england,suburban,2,0,2,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Yarmouth,2e3,Maine,ME,8360,ME00314,ME0031400,23,005,23005,local police department,"cities 2,500-9,999",new england,suburban,7,1,6,5,2,0,5,1,5,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
Windham,2e3,Maine,ME,14904,ME00315,ME0031500,23,005,23005,local police department,"cities 10,000-24,999",new england,suburban,16,8,8,14,2,6,8,2,8,0,0,0,1,5,2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,8,0,0,0
Univ Of Southern Maine,2e3,Maine,ME,0,ME00318,ME0031800,23,005,23005,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cumberland State Police,2e3,Maine,ME,0,ME003SP,ME003SP00,23,005,23005,state law enforcement agency,"msa cnty under 10,000",new england,suburban,4,3,1,3,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Franklin,2e3,Maine,ME,11498,ME00400,ME0040000,23,007,23007,sheriffs office,"non-msa cnty 10,000-24,999",new england,non-suburban,38,25,13,37,1,24,13,1,13,0,0,3,1,1,8,3,2,7,2,5,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,13,0,0,0
Farmington,2e3,Maine,ME,7410,ME00401,ME0040100,23,007,23007,local police department,"cities 2,500-9,999",new england,non-suburban,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Jay,2e3,Maine,ME,4985,ME00402,ME0040200,23,007,23007,local police department,"cities 2,500-9,999",new england,non-suburban,13,8,5,12,1,7,5,1,5,0,0,0,0,0,5,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,5,0,0,0
Wilton,2e3,Maine,ME,4123,ME00403,ME0040300,23,007,23007,local police department,"cities 2,500-9,999",new england,non-suburban,11,3,8,11,0,3,8,0,8,0,1,1,1,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0
Rangeley,2e3,Maine,ME,1052,ME00404,ME0040400,23,007,23007,local police department,"cities under 2,500",new england,non-suburban,4,2,2,4,0,2,2,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Univ Of Me: Farmington,2e3,Maine,ME,0,ME00406,ME0040600,23,007,23007,special jurisdiction,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrabassett Valley,2e3,Maine,ME,399,ME00407,ME0040700,23,007,23007,local police department,"cities under 2,500",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Franklin State Police,2e3,Maine,ME,0,ME004SP,ME004SP00,23,007,23007,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hancock,2e3,Maine,ME,28276,ME00500,ME0050000,23,009,23009,sheriffs office,"non-msa cnty 25,000-99,999",new england,non-suburban,2,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Bar Harbor,2e3,Maine,ME,4820,ME00501,ME0050100,23,009,23009,local police department,"cities 2,500-9,999",new england,non-suburban,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Ellsworth,2e3,Maine,ME,6456,ME00502,ME0050200,23,009,23009,local police department,"cities 2,500-9,999",new england,non-suburban,11,4,7,8,3,3,5,1,5,0,0,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0
Bucksport,2e3,Maine,ME,4908,ME00503,ME0050300,23,009,23009,local police department,"cities 2,500-9,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
