agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Newbern,2004,Tennessee,TN,3026,TN02302,TN0230200,47,045,47045,local police department,"cities 2,500-9,999",east south central,non-suburban,13,11,2,11,2,9,2,2,2,0,0,0,2,0,0,0,1,0,1,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,8,0,0,1,1,0,0
Trimble,2004,Tennessee,TN,723,TN02303,TN0230300,47,045,47045,local police department,"cities under 2,500",east south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fayette,2004,Tennessee,TN,26520,TN02400,TN0240000,47,047,47047,sheriffs office,"msa cnty 25,000-99,999",east south central,suburban,45,44,1,39,6,38,1,6,1,0,0,1,0,0,0,1,2,0,0,2,0,1,3,3,6,4,2,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,20,24,0,0,0,1,0,0
Somerville,2004,Tennessee,TN,2890,TN02401,TN0240100,47,047,47047,local police department,"cities 2,500-9,999",east south central,suburban,11,11,0,10,1,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0
Gallaway,2004,Tennessee,TN,726,TN02402,TN0240200,47,047,47047,local police department,"cities under 2,500",east south central,suburban,9,9,0,7,2,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0
Rossville,2004,Tennessee,TN,416,TN02403,TN0240300,47,047,47047,local police department,"cities under 2,500",east south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moscow,2004,Tennessee,TN,523,TN02404,TN0240400,47,047,47047,local police department,"cities under 2,500",east south central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Oakland,2004,Tennessee,TN,1399,TN02405,TN0240500,47,047,47047,local police department,"cities under 2,500",east south central,suburban,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Fentress,2004,Tennessee,TN,15244,TN02500,TN0250000,47,049,47049,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,30,30,0,24,6,24,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,6,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,30,0,0,0,0,0,0,0
Jamestown,2004,Tennessee,TN,1863,TN02501,TN0250100,47,049,47049,local police department,"cities under 2,500",east south central,non-suburban,8,7,1,8,0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0
Franklin,2004,Tennessee,TN,22618,TN02600,TN0260000,47,051,47051,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,20,20,0,17,3,17,0,3,0,0,0,0,0,0,0,0,2,1,0,2,2,0,3,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,20,0,0,0,0,0,0,0
Sewanee,2004,Tennessee,TN,2449,TN02601,TN0260100,47,051,47051,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winchester,2004,Tennessee,TN,7679,TN02602,TN0260200,47,051,47051,local police department,"cities 2,500-9,999",east south central,non-suburban,31,31,0,25,6,25,0,6,0,0,0,0,0,0,0,1,3,0,1,3,1,0,1,3,3,3,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,28,3,0,0,0,0,0,0
Cowan,2004,Tennessee,TN,1775,TN02603,TN0260300,47,051,47051,local police department,"cities under 2,500",east south central,non-suburban,9,9,0,7,2,7,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,2,0,0,0,0,0,0
Decherd,2004,Tennessee,TN,2228,TN02604,TN0260400,47,051,47051,local police department,"cities under 2,500",east south central,non-suburban,6,5,1,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0
Estill Springs,2004,Tennessee,TN,2187,TN02605,TN0260500,47,051,47051,local police department,"cities under 2,500",east south central,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Huntland,2004,Tennessee,TN,906,TN02606,TN0260600,47,051,47051,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibson,2004,Tennessee,TN,19536,TN02700,TN0270000,47,053,47053,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,11,11,0,10,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0
Humboldt,2004,Tennessee,TN,9434,TN02701,TN0270100,47,053,47053,local police department,"cities 2,500-9,999",east south central,non-suburban,16,11,5,9,7,7,2,4,2,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,3,1,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,5,6,0,0,1,4,0,0
Milan,2004,Tennessee,TN,7897,TN02702,TN0270200,47,053,47053,local police department,"cities 2,500-9,999",east south central,non-suburban,30,29,1,18,12,18,0,11,0,0,0,0,0,0,0,1,1,2,1,2,0,1,1,4,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,3,1,1,1,0,0,17,12,0,0,0,1,0,0
Trenton,2004,Tennessee,TN,4641,TN02703,TN0270300,47,053,47053,local police department,"cities 2,500-9,999",east south central,non-suburban,21,21,0,15,6,15,0,6,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,6,15,0,0,0,0,0,0
Dyer,2004,Tennessee,TN,2439,TN02704,TN0270400,47,053,47053,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradford,2004,Tennessee,TN,1096,TN02705,TN0270500,47,053,47053,local police department,"cities under 2,500",east south central,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Gibson,2004,Tennessee,TN,419,TN02706,TN0270600,47,053,47053,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rutherford,2004,Tennessee,TN,1260,TN02708,TN0270800,47,053,47053,local police department,"cities under 2,500",east south central,non-suburban,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Medina,2004,Tennessee,TN,962,TN02709,TN0270900,47,053,47053,local police department,"cities under 2,500",east south central,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
Giles,2004,Tennessee,TN,19351,TN02800,TN0280000,47,055,47055,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,26,25,1,19,7,19,0,6,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,2,3,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,1,1,0,0,0,22,3,0,0,1,0,0,0
Pulaski,2004,Tennessee,TN,8028,TN02801,TN0280100,47,055,47055,local police department,"cities 2,500-9,999",east south central,non-suburban,22,16,6,14,8,11,3,5,3,0,1,1,0,0,1,1,1,1,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,13,3,0,0,4,2,0,0
Minor Hill,2004,Tennessee,TN,434,TN02802,TN0280200,47,055,47055,local police department,"cities under 2,500",east south central,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Ardmore,2004,Tennessee,TN,1108,TN02803,TN0280300,47,055,47055,local police department,"cities under 2,500",east south central,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Grainger,2004,Tennessee,TN,16069,TN02900,TN0290000,47,057,47057,sheriffs office,"msa cnty 10,000-24,999",east south central,suburban,15,15,0,12,3,12,0,3,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,15,0,0,0,0,0,0,0
Rutledge,2004,Tennessee,TN,1227,TN02901,TN0290100,47,057,47057,local police department,"cities under 2,500",east south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blaine,2004,Tennessee,TN,1670,TN02902,TN0290200,47,057,47057,local police department,"cities under 2,500",east south central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bean Station,2004,Tennessee,TN,2696,TN02903,TN0290300,47,057,47057,local police department,"cities 2,500-9,999",east south central,suburban,11,11,0,8,3,8,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0
Greene,2004,Tennessee,TN,46660,TN03000,TN0300000,47,059,47059,sheriffs office,"non-msa cnty 25,000-99,999",east south central,non-suburban,49,46,3,38,11,35,3,11,3,0,1,1,0,0,1,0,0,0,1,1,2,0,8,4,2,8,3,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,3,1,0,0,0,0,0,45,1,0,0,3,0,0,0
Greeneville,2004,Tennessee,TN,15358,TN03001,TN0300100,47,059,47059,local police department,"cities 10,000-24,999",east south central,non-suburban,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
Tusculum,2004,Tennessee,TN,2117,TN03004,TN0300400,47,059,47059,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grundy,2004,Tennessee,TN,12056,TN03100,TN0310000,47,061,47061,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,10,10,0,9,1,9,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Tracy City,2004,Tennessee,TN,1683,TN03101,TN0310100,47,061,47061,local police department,"cities under 2,500",east south central,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Monteagle,2004,Tennessee,TN,1232,TN03104,TN0310400,47,115,47115,local police department,"cities under 2,500",east south central,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Hamblen,2004,Tennessee,TN,34059,TN03200,TN0320000,47,063,47063,sheriffs office,"msa cnty 25,000-99,999",east south central,suburban,48,44,4,41,7,37,4,7,4,0,0,1,0,1,2,2,2,1,2,1,2,1,4,4,8,2,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,42,2,0,0,4,0,0,0
Morristown,2004,Tennessee,TN,25399,TN03201,TN0320100,47,063,47063,local police department,"cities 25,000-49,999",east south central,non-suburban,33,31,2,29,4,28,1,3,1,0,0,1,0,0,0,0,1,1,2,1,3,1,7,0,5,3,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,5,0,0,2,0,0,0
Wildlife Ra: Region 4,2004,Tennessee,TN,0,TN03204,TN0320400,47,063,47063,special jurisdiction,"cities under 2,500",east south central,suburban,4,2,2,4,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Hamilton,2004,Tennessee,TN,95281,TN03300,TN0330000,47,065,47065,sheriffs office,"msa cnty 25,000-99,999",east south central,suburban,119,97,22,94,25,81,13,16,13,0,0,3,5,3,2,5,2,4,2,3,2,1,11,9,6,17,4,6,4,3,2,0,1,4,1,2,1,1,0,0,0,3,1,0,5,1,2,2,1,0,0,0,0,83,12,1,0,13,9,0,0
Chattanooga,2004,Tennessee,TN,156457,TN03301,TN0330100,47,065,47065,local police department,"cities 100,000-249,999",east south central,non-suburban,520,459,61,351,169,318,33,141,33,0,3,6,9,5,10,7,17,8,8,13,9,15,45,42,40,38,38,18,12,5,3,0,0,5,10,8,5,1,6,5,5,7,5,3,24,24,18,20,17,4,1,0,1,163,291,0,0,17,44,0,0
East Ridge,2004,Tennessee,TN,20206,TN03302,TN0330200,47,065,47065,local police department,"cities 10,000-24,999",east south central,suburban,49,43,6,38,11,35,3,8,3,0,0,2,0,0,1,1,0,0,1,4,1,2,10,3,4,4,2,2,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,2,2,2,0,0,0,0,34,9,0,0,4,2,0,0
Signal Mountain,2004,Tennessee,TN,7339,TN03305,TN0330500,47,065,47065,local police department,"cities 2,500-9,999",east south central,suburban,4,2,2,4,0,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Soddy-daisy,2004,Tennessee,TN,12088,TN03306,TN0330600,47,065,47065,local police department,"cities 10,000-24,999",east south central,suburban,21,18,3,19,2,16,3,2,3,0,0,0,2,1,0,0,0,0,0,0,0,2,4,3,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,3,0,0,0
Collegedale,2004,Tennessee,TN,7201,TN03307,TN0330700,47,065,47065,local police department,"cities 2,500-9,999",east south central,suburban,12,11,1,9,3,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0
Red Bank,2004,Tennessee,TN,12135,TN03308,TN0330800,47,065,47065,local police department,"cities 10,000-24,999",east south central,suburban,25,20,5,16,9,13,3,7,3,0,0,0,2,1,0,1,0,0,1,1,2,0,1,3,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,2,0,0,0,0,13,7,0,0,4,1,0,0
Univ Of Tn: Chattanooga,2004,Tennessee,TN,0,TN03309,TN0330900,47,065,47065,special jurisdiction,"cities under 2,500",east south central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Spr: Harrison Bay,2004,Tennessee,TN,0,TN03316,TN0331600,47,065,47065,special jurisdiction,"cities under 2,500",east south central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chattanooga St Tech Cc,2004,Tennessee,TN,0,TN03317,TN0331700,47,065,47065,special jurisdiction,"cities under 2,500",east south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hancock,2004,Tennessee,TN,5429,TN03400,TN0340000,47,067,47067,sheriffs office,"non-msa cnty under 10,000",east south central,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Sneedville,2004,Tennessee,TN,1341,TN03401,TN0340100,47,067,47067,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardeman,2004,Tennessee,TN,16927,TN03500,TN0350000,47,069,47069,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,63,59,4,42,21,41,1,18,1,0,0,0,1,0,0,1,0,2,1,2,0,1,7,9,1,10,3,3,0,1,0,0,1,1,0,1,0,2,0,0,0,1,1,0,3,5,3,1,2,0,0,0,0,39,18,0,0,1,3,0,0
Bolivar,2004,Tennessee,TN,5747,TN03501,TN0350100,47,069,47069,local police department,"cities 2,500-9,999",east south central,non-suburban,30,27,3,18,12,17,1,10,1,0,0,0,0,0,1,1,0,1,1,1,0,0,2,2,4,0,1,1,0,1,2,0,0,0,2,0,0,0,1,1,1,0,1,0,2,2,0,0,1,1,0,0,0,5,22,0,0,0,3,0,0
Whiteville,2004,Tennessee,TN,4510,TN03502,TN0350200,47,069,47069,local police department,"cities 2,500-9,999",east south central,non-suburban,8,7,1,5,3,4,1,3,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0
Middleton,2004,Tennessee,TN,629,TN03503,TN0350300,47,069,47069,local police department,"cities under 2,500",east south central,non-suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Grand Junction,2004,Tennessee,TN,318,TN03505,TN0350500,47,069,47069,local police department,"cities under 2,500",east south central,non-suburban,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Toone,2004,Tennessee,TN,329,TN03507,TN0350700,47,069,47069,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardin,2004,Tennessee,TN,17394,TN03600,TN0360000,47,071,47071,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,34,33,1,29,5,28,1,5,1,0,0,1,0,0,0,0,1,2,1,0,0,1,3,5,5,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,30,3,0,0,1,0,0,0
Savannah,2004,Tennessee,TN,7207,TN03601,TN0360100,47,071,47071,local police department,"cities 2,500-9,999",east south central,non-suburban,16,16,0,13,3,13,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,14,2,0,0,0,0,0,0
Crump,2004,Tennessee,TN,1554,TN03604,TN0360400,47,071,47071,local police department,"cities under 2,500",east south central,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Hawkins,2004,Tennessee,TN,35300,TN03700,TN0370000,47,073,47073,sheriffs office,"msa cnty 25,000-99,999",east south central,suburban,15,15,0,14,1,14,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0
Rogersville,2004,Tennessee,TN,4276,TN03701,TN0370100,47,073,47073,local police department,"cities 2,500-9,999",east south central,suburban,5,3,2,3,2,1,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Surgoinsville,2004,Tennessee,TN,1708,TN03702,TN0370200,47,073,47073,local police department,"cities under 2,500",east south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel,2004,Tennessee,TN,5155,TN03703,TN0370300,47,073,47073,local police department,"cities 2,500-9,999",east south central,suburban,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Church Hill,2004,Tennessee,TN,6181,TN03704,TN0370400,47,073,47073,local police department,"cities 2,500-9,999",east south central,suburban,8,8,0,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,8,0,0,0,0,0,0,0
Haywood,2004,Tennessee,TN,8991,TN03800,TN0380000,47,075,47075,sheriffs office,"non-msa cnty under 10,000",east south central,non-suburban,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0
