agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Alamosa,2002,Colorado,CO,7340,CO00200,CO0020000,08,003,08003,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Alamosa,2002,Colorado,CO,8340,CO00201,CO0020100,08,003,08003,local police department,"cities 2,500-9,999",mountain,non-suburban,26,22,4,24,2,21,3,1,3,0,1,1,0,1,0,1,1,2,1,1,1,2,4,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,3,1,0,0
Arapahoe,2002,Colorado,CO,55798,CO00300,CO0030000,08,005,08005,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,69,55,14,56,13,43,13,12,13,0,0,5,3,3,2,2,2,0,1,5,1,2,9,5,6,8,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,2,2,2,1,0,0,0,38,15,2,0,11,2,0,1
Englewood,2002,Colorado,CO,33241,CO00301,CO0030100,08,005,08005,local police department,"cities 25,000-49,999",mountain,suburban,65,45,20,47,18,37,10,8,10,0,0,5,1,1,3,0,0,1,2,2,0,3,7,3,7,7,1,2,1,1,0,1,1,2,1,2,3,0,2,0,0,0,1,0,1,0,2,0,1,1,0,0,0,41,3,1,0,20,0,0,0
Littleton,2002,Colorado,CO,42266,CO00302,CO0030200,08,005,08005,local police department,"cities 25,000-49,999",mountain,suburban,25,20,5,22,3,18,4,2,4,0,0,4,0,0,0,3,0,3,2,1,1,0,2,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,0,0,0,5,0,0,0
Sheridan,2002,Colorado,CO,5867,CO00303,CO0030300,08,005,08005,local police department,"cities 2,500-9,999",mountain,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Glendale,2002,Colorado,CO,4764,CO00304,CO0030400,08,005,08005,local police department,"cities 2,500-9,999",mountain,suburban,6,6,0,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Greenwood Village,2002,Colorado,CO,11562,CO00307,CO0030700,08,005,08005,local police department,"cities 10,000-24,999",mountain,suburban,15,10,5,12,3,7,5,3,5,0,2,3,0,0,0,0,0,1,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,4,2,0,5,0,0,0
Columbine Valley,2002,Colorado,CO,1186,CO00308,CO0030800,08,005,08005,local police department,"cities under 2,500",mountain,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Arapahoe Comm College,2002,Colorado,CO,0,CO00309,CO0030900,08,005,08005,special jurisdiction,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial,2002,Colorado,CO,102457,CO00311,CO0031100,08,005,08005,local police department,"cities 100,000-249,999",mountain,non-suburban,46,36,10,40,6,32,8,4,8,0,0,2,3,0,3,3,1,3,2,1,1,2,3,4,5,4,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,34,1,1,0,10,0,0,0
Archuleta,2002,Colorado,CO,8704,CO00400,CO0040000,08,007,08007,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,15,12,3,12,3,11,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,3,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0
Pagosa Springs,2002,Colorado,CO,1667,CO00401,CO0040100,08,007,08007,local police department,"cities under 2,500",mountain,non-suburban,11,11,0,9,2,9,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0
Baca,2002,Colorado,CO,3096,CO00500,CO0050000,08,009,08009,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bent,2002,Colorado,CO,3395,CO00600,CO0060000,08,011,08011,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Las Animas,2002,Colorado,CO,2889,CO00601,CO0060100,08,011,08011,local police department,"cities 2,500-9,999",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Boulder,2002,Colorado,CO,58938,CO00700,CO0070000,08,013,08013,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,59,54,5,52,7,48,4,6,4,0,0,1,0,2,1,2,5,2,2,2,1,1,3,7,2,12,6,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,52,1,1,0,5,0,0,0
Boulder,2002,Colorado,CO,99191,CO00701,CO0070100,08,013,08013,local police department,"cities 50,000-99,999",mountain,non-suburban,80,78,2,69,11,67,2,11,2,0,0,0,0,0,2,3,2,4,6,4,4,3,20,5,5,7,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,2,3,0,0,0,72,3,0,3,2,0,0,0
Broomfield,2002,Colorado,CO,0,CO00702,CO0070200,08,014,08014,local police department,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lafayette,2002,Colorado,CO,24304,CO00703,CO0070300,08,013,08013,local police department,"cities 10,000-24,999",mountain,suburban,193,142,51,153,40,109,44,33,44,0,7,10,9,12,6,10,1,6,3,3,6,4,18,15,14,14,6,8,0,1,0,0,1,2,1,2,1,1,2,2,3,0,1,1,5,4,3,6,2,1,0,0,2,127,10,4,1,51,0,0,0
Longmont,2002,Colorado,CO,74486,CO00704,CO0070400,08,013,08013,local police department,"cities 50,000-99,999",mountain,non-suburban,29,23,6,23,6,21,2,2,2,0,1,1,0,0,0,3,4,2,1,1,1,0,3,3,1,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23,0,0,0,6,0,0,0
Univ Of Co: Boulder,2002,Colorado,CO,0,CO00705,CO0070500,08,013,08013,special jurisdiction,"cities under 2,500",mountain,suburban,8,7,1,5,3,4,1,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0
Louisville,2002,Colorado,CO,19841,CO00706,CO0070600,08,013,08013,local police department,"cities 10,000-24,999",mountain,suburban,8,7,1,7,1,6,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0
Chaffee,2002,Colorado,CO,8950,CO00800,CO0080000,08,015,08015,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
Buena Vista,2002,Colorado,CO,2300,CO00801,CO0080100,08,015,08015,local police department,"cities under 2,500",mountain,non-suburban,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salida,2002,Colorado,CO,5767,CO00802,CO0080200,08,015,08015,local police department,"cities 2,500-9,999",mountain,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Cheyenne,2002,Colorado,CO,2337,CO00900,CO0090000,08,017,08017,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Clear Creek,2002,Colorado,CO,6276,CO01000,CO0100000,08,019,08019,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
Idaho Springs,2002,Colorado,CO,1979,CO01001,CO0100100,08,019,08019,local police department,"cities under 2,500",mountain,non-suburban,27,25,2,18,9,18,0,7,0,0,0,0,0,0,0,2,1,0,2,1,0,0,2,1,4,1,2,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,25,0,0,0,2,0,0,0
Empire,2002,Colorado,CO,372,CO01003,CO0100300,08,019,08019,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conejos,2002,Colorado,CO,6969,CO01100,CO0110000,08,021,08021,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Crowley,2002,Colorado,CO,5781,CO01300,CO0130000,08,025,08025,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Custer,2002,Colorado,CO,3671,CO01400,CO0140000,08,027,08027,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Delta,2002,Colorado,CO,17932,CO01500,CO0150000,08,029,08029,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Delta,2002,Colorado,CO,6705,CO01501,CO0150100,08,029,08029,local police department,"cities 2,500-9,999",mountain,non-suburban,10,9,1,10,0,9,1,0,1,0,0,1,0,0,0,0,1,0,1,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0
Auraria Higher Educ Cntr,2002,Colorado,CO,0,CO01602,CO0160200,08,031,08031,special jurisdiction,"cities under 2,500",mountain,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Un Of Co:hlth Sciences C,2002,Colorado,CO,0,CO01604,CO0160400,08,031,08031,special jurisdiction,"cities under 2,500",mountain,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Dolores,2002,Colorado,CO,1932,CO01700,CO0170000,08,033,08033,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Castle Rock,2002,Colorado,CO,21189,CO01801,CO0180100,08,035,08035,local police department,"cities 10,000-24,999",mountain,suburban,6,2,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
Parker,2002,Colorado,CO,24683,CO01805,CO0180500,08,035,08035,local police department,"cities 10,000-24,999",mountain,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Eagle,2002,Colorado,CO,26732,CO01900,CO0190000,08,037,08037,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,15,15,0,15,0,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,3,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
Vail,2002,Colorado,CO,4748,CO01901,CO0190100,08,037,08037,local police department,"cities 2,500-9,999",mountain,non-suburban,14,14,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0
Minturn,2002,Colorado,CO,1119,CO01903,CO0190300,08,037,08037,local police department,"cities under 2,500",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Basalt,2002,Colorado,CO,2809,CO01904,CO0190400,08,037,08037,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avon,2002,Colorado,CO,5827,CO01906,CO0190600,08,037,08037,local police department,"cities 2,500-9,999",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Elizabeth,2002,Colorado,CO,1502,CO02001,CO0200100,08,039,08039,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Paso,2002,Colorado,CO,136298,CO02100,CO0210000,08,041,08041,sheriffs office,"msa cnty 100,000 or over",mountain,suburban,125,102,23,102,23,83,19,19,19,0,0,4,8,5,2,7,5,3,2,6,2,4,13,9,8,13,5,5,0,1,0,0,1,1,1,0,1,0,2,0,1,0,1,0,6,2,2,2,2,1,0,0,0,87,15,0,0,17,6,0,0
Colorado Springs,2002,Colorado,CO,378114,CO02101,CO0210100,08,041,08041,local police department,"cities 250,000-499,999",mountain,non-suburban,505,432,73,425,80,358,67,74,67,0,12,15,7,14,19,23,17,23,19,22,17,21,58,53,45,29,18,8,2,1,2,0,0,3,0,0,3,7,5,4,6,5,3,2,10,7,9,9,5,1,0,0,1,317,108,5,2,60,12,0,1
Fountain,2002,Colorado,CO,15922,CO02102,CO0210200,08,041,08041,local police department,"cities 10,000-24,999",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manitou Springs,2002,Colorado,CO,5217,CO02103,CO0210300,08,041,08041,local police department,"cities 2,500-9,999",mountain,suburban,6,5,1,5,1,4,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0
U Of Co:colorado Springs,2002,Colorado,CO,0,CO02104,CO0210400,08,041,08041,special jurisdiction,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmer Lake,2002,Colorado,CO,2283,CO02106,CO0210600,08,041,08041,local police department,"cities under 2,500",mountain,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Monument,2002,Colorado,CO,2065,CO02107,CO0210700,08,041,08041,local police department,"cities under 2,500",mountain,suburban,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fremont,2002,Colorado,CO,28354,CO02200,CO0220000,08,043,08043,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,13,11,2,9,4,8,1,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,11,0,0,0,2,0,0,0
Canon City,2002,Colorado,CO,16167,CO02201,CO0220100,08,043,08043,local police department,"cities 10,000-24,999",mountain,non-suburban,112,98,14,74,38,68,6,30,6,0,3,1,1,1,0,3,7,1,2,2,0,1,17,9,10,7,6,2,0,0,1,0,0,2,0,3,3,3,1,2,2,1,2,1,7,3,5,3,0,0,0,0,0,97,1,0,0,14,0,0,0
Florence,2002,Colorado,CO,3827,CO02202,CO0220200,08,043,08043,local police department,"cities 2,500-9,999",mountain,non-suburban,11,8,3,8,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0
Garfield,2002,Colorado,CO,20268,CO02300,CO0230000,08,045,08045,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,18,14,4,12,6,9,3,5,3,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,14,0,0,0,4,0,0,0
Glenwood Springs,2002,Colorado,CO,8105,CO02301,CO0230100,08,045,08045,local police department,"cities 2,500-9,999",mountain,non-suburban,25,25,0,21,4,21,0,4,0,0,0,0,0,0,0,0,0,2,3,3,1,0,5,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0
Parachute,2002,Colorado,CO,1054,CO02302,CO0230200,08,045,08045,local police department,"cities under 2,500",mountain,non-suburban,7,4,3,5,2,3,2,1,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0
Silt,2002,Colorado,CO,1823,CO02305,CO0230500,08,045,08045,local police department,"cities under 2,500",mountain,non-suburban,3,1,2,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
New Castle,2002,Colorado,CO,2079,CO02306,CO0230600,08,045,08045,local police department,"cities under 2,500",mountain,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Gilpin,2002,Colorado,CO,4320,CO02400,CO0240000,08,047,08047,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,6,4,2,4,2,3,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0
Central City,2002,Colorado,CO,540,CO02401,CO0240100,08,047,08047,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand,2002,Colorado,CO,11382,CO02500,CO0250000,08,049,08049,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Gunnison,2002,Colorado,CO,6613,CO02600,CO0260000,08,051,08051,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gunnison,2002,Colorado,CO,5667,CO02601,CO0260100,08,051,08051,local police department,"cities 2,500-9,999",mountain,non-suburban,13,11,2,11,2,9,2,2,2,0,2,0,0,0,0,0,0,1,1,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,2,0,0,0
Crested Butte,2002,Colorado,CO,1602,CO02603,CO0260300,08,051,08051,local police department,"cities under 2,500",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hinsdale,2002,Colorado,CO,828,CO02700,CO0270000,08,053,08053,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Huerfano,2002,Colorado,CO,2888,CO02800,CO0280000,08,055,08055,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Walsenburg,2002,Colorado,CO,4381,CO02801,CO0280100,08,055,08055,local police department,"cities 2,500-9,999",mountain,non-suburban,16,16,0,15,1,15,0,1,0,0,0,0,0,0,0,2,1,0,1,2,1,0,1,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0
