agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Seward,2001,Alaska,AK,2866,AK00108,AK0010800,02,122,02122,local police department,"cities 2,500-9,999",pacific,non-suburban,16,14,2,11,5,9,2,5,2,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0,0,2,2,0,0,0
Sitka,2001,Alaska,AK,8947,AK00109,AK0010900,02,220,02220,local police department,"cities 2,500-9,999",pacific,non-suburban,9,8,1,9,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,1
Skagway,2001,Alaska,AK,873,AK00110,AK0011000,02,230,02230,local police department,"cities under 2,500",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Wrangell,2001,Alaska,AK,2337,AK00111,AK0011100,02,275,02275,local police department,"cities under 2,500",pacific,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Valdez,2001,Alaska,AK,4087,AK00112,AK0011200,02,261,02261,local police department,"cities 2,500-9,999",pacific,non-suburban,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Bethel,2001,Alaska,AK,5540,AK00113,AK0011300,02,050,02050,local police department,"cities 2,500-9,999",pacific,non-suburban,5,4,1,4,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1
Cordova,2001,Alaska,AK,2485,AK00114,AK0011400,02,261,02261,local police department,"cities under 2,500",pacific,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0
Kotzebue,2001,Alaska,AK,3121,AK00116,AK0011600,02,188,02188,local police department,"cities 2,500-9,999",pacific,non-suburban,46,43,3,37,9,34,2,9,2,1,0,1,0,0,1,1,2,1,4,1,0,1,1,3,13,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,1,0,1,0,0,0,1,0,0,42,0,0,0,3
Palmer,2001,Alaska,AK,4591,AK00117,AK0011700,02,170,02170,local police department,"cities 2,500-9,999",pacific,non-suburban,9,6,3,8,1,5,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0
North Slope Borough,2001,Alaska,AK,7479,AK00118,AK0011800,02,185,02185,local police department,"cities 2,500-9,999",pacific,non-suburban,10,10,0,8,2,8,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0
Soldotna,2001,Alaska,AK,3807,AK00120,AK0012000,02,122,02122,local police department,"cities 2,500-9,999",pacific,non-suburban,13,10,3,12,1,10,2,0,2,0,0,1,0,1,0,0,1,1,0,1,1,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0
Haines,2001,Alaska,AK,1834,AK00121,AK0012100,02,100,02100,local police department,"cities under 2,500",pacific,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Homer,2001,Alaska,AK,3996,AK00122,AK0012200,02,122,02122,local police department,"cities 2,500-9,999",pacific,non-suburban,30,27,3,25,5,23,2,4,2,0,0,1,0,1,0,0,2,0,0,1,0,0,4,4,2,4,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,24,0,0,3,3,0,0,0
Kenai,2001,Alaska,AK,7030,AK00123,AK0012300,02,122,02122,local police department,"cities 2,500-9,999",pacific,non-suburban,13,13,0,10,3,10,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,13,0,0,0,0,0,0,0
Fairbanks Intrnl Airport,2001,Alaska,AK,0,AK00126,AK0012600,02,090,02090,special jurisdiction,"cities under 2,500",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Anchorage Intrntl Airpor,2001,Alaska,AK,0,AK00127,AK0012700,02,020,02020,special jurisdiction,"cities under 2,500",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dillingham,2001,Alaska,AK,2497,AK00130,AK0013000,02,070,02070,local police department,"cities under 2,500",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
North Pole,2001,Alaska,AK,1590,AK00132,AK0013200,02,090,02090,local police department,"cities under 2,500",pacific,non-suburban,3,2,1,3,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Unalaska,2001,Alaska,AK,4337,AK00133,AK0013300,02,016,02016,local police department,"cities 2,500-9,999",pacific,non-suburban,13,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,1,0,0,0,0
Univ Of Ak: Fairbanks,2001,Alaska,AK,0,AK00142,AK0014200,02,090,02090,special jurisdiction,"cities under 2,500",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Univ Of Ak: Anchorage,2001,Alaska,AK,0,AK00143,AK0014300,02,020,02020,special jurisdiction,"cities under 2,500",pacific,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Craig,2001,Alaska,AK,1415,AK00145,AK0014500,02,198,02198,local police department,"cities under 2,500",pacific,non-suburban,18,18,0,16,2,16,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1,1,7,0,0,0,0
St. Paul,2001,Alaska,AK,539,AK00150,AK0015000,02,016,02016,local police department,"cities under 2,500",pacific,non-suburban,4,3,1,3,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1
Wasilla,2001,Alaska,AK,5538,AK00156,AK0015600,02,170,02170,local police department,"cities 2,500-9,999",pacific,non-suburban,77,61,16,52,25,46,6,15,6,0,0,0,1,1,4,4,1,2,3,0,1,3,7,4,9,7,3,1,1,0,0,0,0,8,0,0,2,0,1,1,1,0,0,2,1,1,2,5,0,1,0,0,0,54,5,2,0,12,0,0,4
State Police,2001,Alaska,AK,206159,AKASP00,AKASP0000,02,020,02020,state law enforcement agency,"non-msa cnty 100,000 or over",pacific,non-suburban,279,237,42,242,37,209,30,28,30,3,4,3,5,9,9,8,10,10,14,5,10,12,23,26,25,31,12,13,6,2,2,0,2,1,4,1,1,0,1,0,1,1,1,0,0,6,4,6,3,3,1,1,0,141,4,1,91,28,0,1,13
Anchorage,2002,Alaska,AK,267280,AK00101,AK0010100,02,020,02020,local police department,"cities 250,000-499,999",pacific,non-suburban,374,300,74,287,87,228,58,72,58,1,5,13,8,20,12,5,10,15,13,14,15,3,29,25,32,28,25,9,2,2,1,0,1,2,4,5,3,3,2,4,5,1,6,1,12,11,10,5,9,2,0,1,0,133,56,22,89,44,10,6,14
Fairbanks,2002,Alaska,AK,31037,AK00102,AK0010200,02,090,02090,local police department,"cities 25,000-49,999",pacific,non-suburban,98,88,10,77,21,72,4,16,4,1,2,0,0,1,1,3,3,6,6,2,6,5,8,10,5,9,5,2,1,0,1,0,0,2,0,1,2,1,0,0,1,0,1,1,5,1,2,1,2,0,1,0,0,40,21,0,27,5,1,0,4
Juneau,2002,Alaska,AK,31537,AK00103,AK0010300,02,110,02110,local police department,"cities 25,000-49,999",pacific,non-suburban,20,20,0,18,2,18,0,2,0,0,0,0,0,0,0,0,1,2,0,0,2,2,1,6,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,1,1,12,0,0,0,0
Kodiak,2002,Alaska,AK,6505,AK00105,AK0010500,02,150,02150,local police department,"cities 2,500-9,999",pacific,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Petersburg,2002,Alaska,AK,3310,AK00107,AK0010700,02,198,02198,local police department,"cities 2,500-9,999",pacific,non-suburban,24,22,2,20,4,18,2,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,4,1,5,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,15,1,1,5,1,0,0,1
Seward,2002,Alaska,AK,2906,AK00108,AK0010800,02,122,02122,local police department,"cities 2,500-9,999",pacific,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0
Sitka,2002,Alaska,AK,9072,AK00109,AK0010900,02,220,02220,local police department,"cities 2,500-9,999",pacific,non-suburban,8,7,1,7,1,6,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,0,0,0
Skagway,2002,Alaska,AK,885,AK00110,AK0011000,02,230,02230,local police department,"cities under 2,500",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wrangell,2002,Alaska,AK,2370,AK00111,AK0011100,02,275,02275,local police department,"cities under 2,500",pacific,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Valdez,2002,Alaska,AK,4144,AK00112,AK0011200,02,261,02261,local police department,"cities 2,500-9,999",pacific,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Bethel,2002,Alaska,AK,5618,AK00113,AK0011300,02,050,02050,local police department,"cities 2,500-9,999",pacific,non-suburban,15,12,3,11,4,9,2,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,11,0,0,0,3
Cordova,2002,Alaska,AK,2520,AK00114,AK0011400,02,261,02261,local police department,"cities 2,500-9,999",pacific,non-suburban,9,6,3,8,1,5,3,1,3,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0
Kotzebue,2002,Alaska,AK,3165,AK00116,AK0011600,02,188,02188,local police department,"cities 2,500-9,999",pacific,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Palmer,2002,Alaska,AK,4654,AK00117,AK0011700,02,170,02170,local police department,"cities 2,500-9,999",pacific,non-suburban,26,24,2,21,5,20,1,4,1,0,0,0,1,0,0,1,2,3,1,0,3,1,0,1,2,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,21,0,0,3,2,0,0,0
North Slope Borough,2002,Alaska,AK,7584,AK00118,AK0011800,02,185,02185,local police department,"cities 2,500-9,999",pacific,non-suburban,15,14,1,15,0,14,1,0,1,0,0,1,0,0,0,2,1,1,0,2,0,0,1,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,1
Soldotna,2002,Alaska,AK,3860,AK00120,AK0012000,02,122,02122,local police department,"cities 2,500-9,999",pacific,non-suburban,19,13,6,17,2,11,6,2,6,0,0,1,1,2,2,1,0,0,0,0,0,2,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,6,0,0,0
Haines,2002,Alaska,AK,1859,AK00121,AK0012100,02,100,02100,local police department,"cities under 2,500",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homer,2002,Alaska,AK,4052,AK00122,AK0012200,02,122,02122,local police department,"cities 2,500-9,999",pacific,non-suburban,34,27,7,21,13,19,2,8,2,0,0,1,0,1,0,0,0,0,0,2,1,0,2,3,3,4,3,0,1,0,0,0,0,2,1,2,0,1,0,0,1,0,1,0,0,0,2,0,0,0,3,0,0,25,0,0,2,7,0,0,0
Kenai,2002,Alaska,AK,7128,AK00123,AK0012300,02,122,02122,local police department,"cities 2,500-9,999",pacific,non-suburban,17,12,5,12,5,8,4,4,4,0,0,1,0,0,3,1,1,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,9,0,0,3,5,0,0,0
Fairbanks Intrnl Airport,2002,Alaska,AK,0,AK00126,AK0012600,02,090,02090,special jurisdiction,"cities under 2,500",pacific,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Anchorage Intrntl Airpor,2002,Alaska,AK,0,AK00127,AK0012700,02,020,02020,special jurisdiction,"cities under 2,500",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dillingham,2002,Alaska,AK,2532,AK00130,AK0013000,02,070,02070,local police department,"cities 2,500-9,999",pacific,non-suburban,5,4,1,3,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1
North Pole,2002,Alaska,AK,1612,AK00132,AK0013200,02,090,02090,local police department,"cities under 2,500",pacific,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Unalaska,2002,Alaska,AK,4398,AK00133,AK0013300,02,016,02016,local police department,"cities 2,500-9,999",pacific,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Univ Of Ak: Fairbanks,2002,Alaska,AK,0,AK00142,AK0014200,02,090,02090,special jurisdiction,"cities under 2,500",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Craig,2002,Alaska,AK,1435,AK00145,AK0014500,02,198,02198,local police department,"cities under 2,500",pacific,non-suburban,14,12,2,7,7,7,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,7,0,0,5,1,0,0,1
St. Paul,2002,Alaska,AK,547,AK00150,AK0015000,02,016,02016,local police department,"cities under 2,500",pacific,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Wasilla,2002,Alaska,AK,5616,AK00156,AK0015600,02,170,02170,local police department,"cities 2,500-9,999",pacific,non-suburban,52,40,12,36,16,32,4,8,4,0,0,0,1,2,1,4,1,0,3,1,5,1,3,7,1,3,1,0,1,1,0,0,0,0,0,6,2,0,0,0,0,1,0,0,1,1,2,3,0,0,0,0,0,39,0,0,1,10,0,0,2
State Troopers,2002,Alaska,AK,209156,AKASP00,AKASP0000,02,020,02020,state law enforcement agency,"non-msa cnty 100,000 or over",pacific,non-suburban,318,283,35,264,54,237,25,46,25,2,4,6,5,5,5,8,11,4,13,14,10,5,37,31,38,22,19,15,5,2,3,0,0,2,2,2,2,2,4,0,1,1,2,0,12,3,6,12,3,0,0,0,0,158,9,1,115,20,0,0,15
Anchorage,2003,Alaska,AK,271085,AK00101,AK0010100,02,020,02020,local police department,"cities 250,000-499,999",pacific,non-suburban,408,348,60,308,100,265,43,83,43,0,1,5,6,12,19,3,15,13,12,11,9,4,46,30,37,36,27,13,5,2,2,0,1,4,1,4,7,0,2,5,6,2,5,5,15,12,9,10,8,2,2,0,0,182,74,21,71,28,13,10,9
Fairbanks,2003,Alaska,AK,31021,AK00102,AK0010200,02,090,02090,local police department,"cities 25,000-49,999",pacific,non-suburban,73,64,9,52,21,47,5,17,5,0,1,2,1,0,1,2,0,2,0,1,4,2,5,7,6,7,5,3,0,3,0,0,0,1,0,1,2,3,0,0,0,0,1,0,3,2,2,4,0,2,0,0,0,27,7,1,29,1,0,0,8
Juneau,2003,Alaska,AK,30991,AK00103,AK0010300,02,110,02110,local police department,"cities 25,000-49,999",pacific,non-suburban,31,30,1,26,5,25,1,5,1,0,1,0,0,0,0,0,1,2,0,2,2,0,4,5,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,18,2,0,10,1,0,0,0
Kodiak,2003,Alaska,AK,6491,AK00105,AK0010500,02,150,02150,local police department,"cities 2,500-9,999",pacific,non-suburban,13,13,0,11,2,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,2,4,0,0,0,0
Petersburg,2003,Alaska,AK,3157,AK00107,AK0010700,02,198,02198,local police department,"cities 2,500-9,999",pacific,non-suburban,25,24,1,21,4,21,0,3,0,0,0,0,0,0,0,0,0,3,2,2,0,1,2,3,2,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,1,2,2,1,0,0,0
Seward,2003,Alaska,AK,2917,AK00108,AK0010800,02,122,02122,local police department,"cities 2,500-9,999",pacific,non-suburban,11,11,0,8,3,8,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,9,0,0,2,0,0,0,0
Sitka,2003,Alaska,AK,8898,AK00109,AK0010900,02,220,02220,local police department,"cities 2,500-9,999",pacific,non-suburban,6,5,1,5,1,4,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1
Skagway,2003,Alaska,AK,865,AK00110,AK0011000,02,230,02230,local police department,"cities under 2,500",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wrangell,2003,Alaska,AK,2248,AK00111,AK0011100,02,275,02275,local police department,"cities under 2,500",pacific,non-suburban,2,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Bethel,2003,Alaska,AK,5949,AK00113,AK0011300,02,050,02050,local police department,"cities 2,500-9,999",pacific,non-suburban,24,23,1,17,7,16,0,7,0,1,0,0,0,0,0,0,2,2,0,1,0,2,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,0,0,0,0,3,0,0,20,0,0,0,1
Cordova,2003,Alaska,AK,2414,AK00114,AK0011400,02,261,02261,local police department,"cities under 2,500",pacific,non-suburban,16,14,2,15,1,13,2,1,2,0,0,0,0,0,2,0,0,0,1,0,1,7,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,2,0,0,0
Palmer,2003,Alaska,AK,5430,AK00117,AK0011700,02,170,02170,local police department,"cities 2,500-9,999",pacific,suburban,50,29,21,37,13,21,16,8,16,0,1,3,1,7,4,0,1,0,2,0,2,2,2,3,1,3,3,2,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,23,2,0,4,18,1,0,2
North Slope Borough,2003,Alaska,AK,7320,AK00118,AK0011800,02,185,02185,local police department,"cities 2,500-9,999",pacific,non-suburban,17,15,2,16,1,14,2,1,2,0,0,0,1,1,0,0,1,1,0,0,1,2,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2
Soldotna,2003,Alaska,AK,3978,AK00120,AK0012000,02,122,02122,local police department,"cities 2,500-9,999",pacific,non-suburban,24,19,5,19,5,15,4,4,4,0,0,1,0,1,2,0,0,1,1,0,0,0,4,1,4,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,19,0,0,0,5,0,0,0
Haines,2003,Alaska,AK,1773,AK00121,AK0012100,02,100,02100,local police department,"cities under 2,500",pacific,non-suburban,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0
Homer,2003,Alaska,AK,4214,AK00122,AK0012200,02,122,02122,local police department,"cities 2,500-9,999",pacific,non-suburban,38,37,1,31,7,31,0,6,0,0,0,0,0,0,0,3,1,0,0,0,0,1,4,6,3,6,1,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,36,0,1,0,1,0,0,0
Kenai,2003,Alaska,AK,7269,AK00123,AK0012300,02,122,02122,local police department,"cities 2,500-9,999",pacific,non-suburban,17,15,2,15,2,13,2,2,2,0,0,1,1,0,0,1,3,0,1,1,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,1,0,1,2,0,0,0
