agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Skamania,1981,Washington,WA,7688,WA03000,WA0300000,53,059,53059,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,15,6,9,13,2,6,6,0,6,1,2,2,1,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,5,0,0,4
North Bonneville,1981,Washington,WA,416,WA03001,WA0300100,53,059,53059,local police department,"cities under 2,500",pacific,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Snohomish,1981,Washington,WA,199940,WA03100,WA0310000,53,061,53061,sheriffs office,"msa cnty 100,000 or over",pacific,suburban,99,10,89,89,10,10,74,0,74,5,6,16,17,20,15,0,3,0,0,0,1,0,4,1,1,0,0,0,0,0,0,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,84,0,2,3
Everett,1981,Washington,WA,55655,WA03103,WA0310300,53,061,53061,local police department,"cities 50,000-99,999",pacific,non-suburban,17,5,12,17,0,5,12,0,12,0,2,1,3,3,3,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,12,0,0,0
Lynnwood,1981,Washington,WA,22392,WA03104,WA0310400,53,061,53061,local police department,"cities 10,000-24,999",pacific,suburban,62,18,44,58,4,18,40,0,40,0,0,15,5,7,13,6,1,2,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,42,0,2,0
Marysville,1981,Washington,WA,5193,WA03105,WA0310500,53,061,53061,local police department,"cities 2,500-9,999",pacific,suburban,11,2,9,11,0,2,9,0,9,0,0,2,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,1
Mountlake Terrace,1981,Washington,WA,16027,WA03106,WA0310600,53,061,53061,local police department,"cities 10,000-24,999",pacific,suburban,55,3,52,52,3,3,47,0,47,2,3,6,10,12,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,52,0,0,0
Monroe,1981,Washington,WA,2940,WA03112,WA0311200,53,061,53061,local police department,"cities 2,500-9,999",pacific,suburban,29,19,10,26,3,17,9,2,9,0,0,3,0,1,5,4,0,6,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17,0,0,2,10,0,0,0
Lake Stevens,1981,Washington,WA,1698,WA03119,WA0311900,53,061,53061,local police department,"cities under 2,500",pacific,suburban,7,4,3,7,0,4,3,0,3,0,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
Spokane,1981,Washington,WA,162429,WA03200,WA0320000,53,063,53063,sheriffs office,"msa cnty 100,000 or over",pacific,suburban,330,140,190,305,25,133,171,7,171,1,27,40,36,30,38,28,28,19,10,11,5,7,17,6,2,0,0,0,0,0,0,0,1,3,5,7,2,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,129,5,0,6,182,2,1,5
Cheney,1981,Washington,WA,7793,WA03201,WA0320100,53,063,53063,local police department,"cities 2,500-9,999",pacific,suburban,7,4,3,7,0,4,3,0,3,0,0,0,1,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
Deer Park,1981,Washington,WA,2162,WA03202,WA0320200,53,063,53063,local police department,"cities under 2,500",pacific,suburban,3,1,2,3,0,1,2,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Spokane,1981,Washington,WA,175095,WA03204,WA0320400,53,063,53063,local police department,"cities 100,000-249,999",pacific,non-suburban,516,281,235,499,17,272,224,9,224,3,17,44,31,67,65,54,32,26,17,13,18,19,47,16,13,6,6,3,1,1,0,0,2,3,2,1,0,1,1,1,0,0,0,0,2,4,0,0,0,0,0,0,0,235,23,2,21,209,15,1,10
Airway Heights,1981,Washington,WA,1760,WA03206,WA0320600,53,063,53063,local police department,"cities under 2,500",pacific,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stevens,1981,Washington,WA,22467,WA03300,WA0330000,53,065,53065,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,118,36,82,117,1,36,81,0,81,0,1,21,28,25,6,31,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,82,0,0,0
Colville,1981,Washington,WA,4640,WA03302,WA0330200,53,065,53065,local police department,"cities 2,500-9,999",pacific,non-suburban,15,12,3,15,0,12,3,0,3,0,0,1,0,2,0,0,0,8,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0
Thurston,1981,Washington,WA,76679,WA03400,WA0340000,53,067,53067,sheriffs office,"msa cnty 25,000-99,999",pacific,suburban,122,72,50,113,9,68,44,4,44,1,3,8,11,8,14,22,6,6,5,5,7,2,12,3,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,70,2,0,0,50,0,0,0
Tumwater,1981,Washington,WA,6844,WA03402,WA0340200,53,067,53067,local police department,"cities 2,500-9,999",pacific,suburban,9,0,9,9,0,0,9,0,9,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1
Lacey,1981,Washington,WA,14256,WA03404,WA0340400,53,067,53067,local police department,"cities 10,000-24,999",pacific,suburban,41,23,18,38,3,22,16,1,16,0,1,3,2,6,4,10,5,0,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,1,0,0,18,0,0,0
Wahkiakum,1981,Washington,WA,3917,WA03500,WA0350000,53,069,53069,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,4,0,4,4,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Walla Walla,1981,Washington,WA,15267,WA03600,WA0360000,53,071,53071,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
Walla Walla,1981,Washington,WA,26166,WA03601,WA0360100,53,071,53071,local police department,"cities 25,000-49,999",pacific,non-suburban,102,26,76,98,4,26,69,0,69,3,7,24,12,7,19,3,1,5,2,5,2,1,5,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,1,75,0,0,1
College Place,1981,Washington,WA,5913,WA03602,WA0360200,53,071,53071,local police department,"cities 2,500-9,999",pacific,non-suburban,8,2,6,8,0,2,6,0,6,0,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0
Whatcom,1981,Washington,WA,50401,WA03700,WA0370000,53,073,53073,sheriffs office,"msa cnty 25,000-99,999",pacific,suburban,41,15,26,39,2,14,22,1,22,3,2,4,6,6,4,4,3,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,1,25,0,0,1
Bellingham,1981,Washington,WA,46845,WA03701,WA0370100,53,073,53073,local police department,"cities 25,000-49,999",pacific,suburban,131,64,67,124,7,60,61,4,61,3,7,10,8,22,14,15,7,3,8,4,3,5,6,5,3,1,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59,1,0,4,62,0,0,5
Blaine,1981,Washington,WA,2431,WA03702,WA0370200,53,073,53073,local police department,"cities under 2,500",pacific,suburban,6,3,3,5,1,2,3,1,3,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0
Ferndale,1981,Washington,WA,3933,WA03704,WA0370400,53,073,53073,local police department,"cities 2,500-9,999",pacific,suburban,12,1,11,11,1,1,9,0,9,1,1,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0
Lynden,1981,Washington,WA,4111,WA03705,WA0370500,53,073,53073,local police department,"cities 2,500-9,999",pacific,suburban,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Whitman,1981,Washington,WA,12246,WA03800,WA0380000,53,075,53075,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,4,3,1,4,0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Pullman,1981,Washington,WA,24338,WA03803,WA0380300,53,075,53075,local police department,"cities 10,000-24,999",pacific,non-suburban,9,3,6,9,0,3,6,0,6,0,0,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,1,0,0
Washington State Univ,1981,Washington,WA,0,WA03805,WA0380500,53,075,53075,special jurisdiction,"cities under 2,500",pacific,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
Yakima,1981,Washington,WA,93238,WA03900,WA0390000,53,077,53077,sheriffs office,"msa cnty 25,000-99,999",pacific,suburban,271,165,106,253,18,153,99,12,99,1,10,23,25,17,24,40,35,13,13,10,4,3,18,8,4,2,2,1,0,0,0,0,1,2,1,0,2,5,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0,153,1,2,9,99,0,0,7
Grandview,1981,Washington,WA,5632,WA03901,WA0390100,53,077,53077,local police department,"cities 2,500-9,999",pacific,suburban,13,7,6,13,0,7,6,0,6,0,0,3,1,1,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0
Sunnyside,1981,Washington,WA,9425,WA03902,WA0390200,53,077,53077,local police department,"cities 2,500-9,999",pacific,suburban,36,7,29,34,2,7,23,0,23,4,9,5,4,1,4,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,29,0,0,0
Yakima,1981,Washington,WA,50663,WA03905,WA0390500,53,077,53077,local police department,"cities 50,000-99,999",pacific,non-suburban,259,103,156,237,22,93,141,10,141,3,22,33,21,35,30,20,14,9,10,10,6,3,15,2,1,2,1,0,0,0,0,0,3,3,0,4,2,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,96,3,1,3,149,2,0,5
Zillah,1981,Washington,WA,1636,WA03906,WA0390600,53,077,53077,local police department,"cities under 2,500",pacific,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selah,1981,Washington,WA,3965,WA03911,WA0391100,53,077,53077,local police department,"cities 2,500-9,999",pacific,suburban,8,0,8,7,1,0,7,0,7,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Washington State Patrol,1981,Washington,WA,0,WAWSP00,WAWSP0000,53,067,53067,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,7,4,3,6,1,3,3,1,3,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
Adams,1982,Washington,WA,7277,WA00100,WA0010000,53,001,53001,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,6,4,2,5,1,3,2,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
Othello,1982,Washington,WA,4614,WA00101,WA0010100,53,001,53001,local police department,"cities 2,500-9,999",pacific,non-suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Ritzville,1982,Washington,WA,1857,WA00102,WA0010200,53,001,53001,local police department,"cities under 2,500",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asotin,1982,Washington,WA,10244,WA00200,WA0020000,53,003,53003,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,5,1,4,5,0,1,4,0,4,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
Clarkston,1982,Washington,WA,7116,WA00201,WA0020100,53,003,53003,local police department,"cities 2,500-9,999",pacific,non-suburban,33,13,20,33,0,13,16,0,16,4,0,7,1,6,2,0,5,0,2,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,20,0,0,0
Benton,1982,Washington,WA,36823,WA00300,WA0030000,53,005,53005,sheriffs office,"msa cnty 25,000-99,999",pacific,suburban,45,26,19,44,1,25,19,1,19,0,2,10,1,3,3,10,5,1,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,15,2,0,2
Kennewick,1982,Washington,WA,34690,WA00301,WA0030100,53,005,53005,local police department,"cities 25,000-49,999",pacific,non-suburban,99,40,59,94,5,39,51,1,51,4,4,11,12,13,11,7,10,5,8,2,1,2,3,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,56,1,0,2
Richland,1982,Washington,WA,34585,WA00302,WA0030200,53,005,53005,local police department,"cities 25,000-49,999",pacific,non-suburban,60,23,37,55,5,22,32,1,32,1,8,11,9,0,4,6,3,4,3,0,3,0,2,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,37,0,0,0
Prosser,1982,Washington,WA,4021,WA00303,WA0030300,53,005,53005,local police department,"cities 2,500-9,999",pacific,suburban,9,6,3,8,1,5,3,1,3,0,0,2,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0
Benton,1982,Washington,WA,2034,WA00304,WA0030400,53,005,53005,local police department,"cities under 2,500",pacific,suburban,6,0,6,6,0,0,6,0,6,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Wenatchee,1982,Washington,WA,17818,WA00404,WA0040400,53,007,53007,local police department,"cities 10,000-24,999",pacific,non-suburban,48,34,14,45,3,32,12,2,12,1,2,3,0,4,3,6,6,8,0,1,3,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,0,0,14,0,0,0
Clallam,1982,Washington,WA,28452,WA00500,WA0050000,53,009,53009,sheriffs office,"non-msa cnty 25,000-99,999",pacific,non-suburban,52,13,39,49,3,13,32,0,32,4,6,7,5,6,8,6,1,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,2,39,0,0,0
Port Angeles,1982,Washington,WA,18155,WA00501,WA0050100,53,009,53009,local police department,"cities 10,000-24,999",pacific,non-suburban,85,26,59,76,9,26,50,0,50,0,4,22,5,14,5,10,4,0,3,3,0,2,2,0,0,0,1,1,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,58,0,0,1
Folks,1982,Washington,WA,3158,WA00502,WA0050200,53,009,53009,local police department,"cities 2,500-9,999",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark,1982,Washington,WA,144418,WA00600,WA0060000,53,011,53011,sheriffs office,"msa cnty 100,000 or over",pacific,suburban,29,29,0,27,2,27,0,2,0,0,0,0,0,0,0,4,7,2,3,3,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0
Battle Ground,1982,Washington,WA,2869,WA00601,WA0060100,53,011,53011,local police department,"cities 2,500-9,999",pacific,suburban,8,4,4,8,0,4,4,0,4,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
Camas,1982,Washington,WA,5888,WA00602,WA0060200,53,011,53011,local police department,"cities 2,500-9,999",pacific,suburban,31,7,24,29,2,7,22,0,22,0,2,7,3,6,4,2,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,24,0,0,0
Vancouver,1982,Washington,WA,43849,WA00603,WA0060300,53,011,53011,local police department,"cities 25,000-49,999",pacific,suburban,115,61,54,110,5,61,49,0,49,0,3,12,11,14,9,8,10,7,10,4,2,3,9,4,1,0,3,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,0,0,53,1,0,0
Ridgefield,1982,Washington,WA,1095,WA00605,WA0060500,53,011,53011,local police department,"cities under 2,500",pacific,suburban,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Columbia,1982,Washington,WA,1558,WA00700,WA0070000,53,013,53013,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,8,6,2,5,3,3,2,3,2,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
Dayton,1982,Washington,WA,2671,WA00701,WA0070100,53,013,53013,local police department,"cities 2,500-9,999",pacific,non-suburban,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0
Cowlitz,1982,Washington,WA,32705,WA00800,WA0080000,53,015,53015,sheriffs office,"non-msa cnty 25,000-99,999",pacific,non-suburban,67,34,33,67,0,34,33,0,33,0,2,15,3,6,7,10,4,2,4,4,0,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,33,0,0,0
Kelso,1982,Washington,WA,11462,WA00801,WA0080100,53,015,53015,local police department,"cities 10,000-24,999",pacific,non-suburban,48,21,27,47,1,21,24,0,24,2,3,8,5,5,3,6,4,3,2,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,27,0,0,0
Longview,1982,Washington,WA,32049,WA00802,WA0080200,53,015,53015,local police department,"cities 25,000-49,999",pacific,non-suburban,104,48,56,99,5,47,47,1,47,5,7,12,7,10,11,7,4,12,4,3,3,2,4,5,1,2,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,0,56,0,0,0
Kalama,1982,Washington,WA,1262,WA00804,WA0080400,53,015,53015,local police department,"cities under 2,500",pacific,non-suburban,10,5,5,9,1,5,2,0,2,2,0,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
Woodland,1982,Washington,WA,2415,WA00805,WA0080500,53,015,53015,local police department,"cities under 2,500",pacific,non-suburban,8,2,6,7,1,2,5,0,5,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0
East Wenatchee,1982,Washington,WA,1710,WA00902,WA0090200,53,017,53017,local police department,"cities under 2,500",pacific,non-suburban,8,6,2,7,1,5,2,1,2,0,0,2,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
Ferry,1982,Washington,WA,5932,WA01000,WA0100000,53,019,53019,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,16,10,6,15,1,9,6,1,6,0,0,3,1,1,1,1,2,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,6,0,0,0
Franklin,1982,Washington,WA,16118,WA01100,WA0110000,53,021,53021,sheriffs office,"msa cnty 10,000-24,999",pacific,suburban,16,7,9,15,1,7,7,0,7,1,2,4,0,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0
Connell,1982,Washington,WA,2043,WA01101,WA0110100,53,021,53021,local police department,"cities under 2,500",pacific,suburban,4,1,3,4,0,1,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Pasco,1982,Washington,WA,17560,WA01102,WA0110200,53,021,53021,local police department,"cities 10,000-24,999",pacific,suburban,57,41,16,54,3,39,15,2,15,0,3,4,2,0,6,5,1,3,2,1,5,1,7,5,2,3,1,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,3,0,14,0,2,0
Garfield,1982,Washington,WA,2562,WA01200,WA0120000,53,023,53023,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,5,1,4,5,0,1,4,0,4,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2
Grant,1982,Washington,WA,25505,WA01300,WA0130000,53,025,53025,sheriffs office,"non-msa cnty 25,000-99,999",pacific,non-suburban,40,34,6,37,3,31,6,3,6,0,0,1,0,2,3,8,3,1,4,2,3,2,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,2,0,0,6,0,0,0
Ephrata,1982,Washington,WA,5496,WA01301,WA0130100,53,025,53025,local police department,"cities 2,500-9,999",pacific,non-suburban,16,6,10,16,0,6,10,0,10,0,1,3,2,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0
